##               p[0],,                p[1],,                p[2],,               energy,             variance,                error
  8.0000000000000e+00,  9.5000000000000e-01,  8.2000000000000e-01,  1.8549385128099e+00,  2.9719912456468e+02,  6.3649570001956e-02
  8.0000000000000e+00,  9.5000000000000e-01,  8.8000000000000e-01,  1.0232362211084e+00,  8.1468876491936e+01,  3.2426243480403e-02
  8.0000000000000e+00,  9.5000000000000e-01,  9.4000000000000e-01,  6.6349276204278e-01,  5.4382436923976e+01,  2.8909378993255e-02
  8.0000000000000e+00,  9.5000000000000e-01,  1.0000000000000e+00,  5.3915325136017e-01,  4.3148052551539e+01,  2.1715917508119e-02
  8.0000000000000e+00,  9.5000000000000e-01,  1.0600000000000e+00,  4.7784061189649e-01,  2.9988390856884e+01,  1.9351532257764e-02
  8.0000000000000e+00,  1.0000000000000e+00,  8.2000000000000e-01,  1.6609878535230e+00,  3.8101892028169e+02,  7.9647352191117e-02
  8.0000000000000e+00,  1.0000000000000e+00,  8.8000000000000e-01,  7.4046351876217e-01,  4.4107454128846e+01,  2.7002442140935e-02
  8.0000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  4.1487213946753e-01,  1.2668681308368e+01,  1.2895373018088e-02
  8.0000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  2.9143267680174e-01,  8.1230442246200e+00,  9.8579054612585e-03
  8.0000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.4290210711057e-01,  7.0053023390380e+00,  9.4239755959466e-03
  8.0000000000000e+00,  1.0500000000000e+00,  8.2000000000000e-01,  1.4446840787260e+00,  2.1972643771273e+02,  5.1607745883191e-02
  8.0000000000000e+00,  1.0500000000000e+00,  8.8000000000000e-01,  6.6384317483130e-01,  5.8599250865594e+01,  3.6314901201635e-02
  8.0000000000000e+00,  1.0500000000000e+00,  9.4000000000000e-01,  3.4176159186281e-01,  7.3688233651730e+00,  9.8654300717337e-03
  8.0000000000000e+00,  1.0500000000000e+00,  1.0000000000000e+00,  1.9740277006933e-01,  2.4464057694034e+00,  5.5527676070127e-03
  8.0000000000000e+00,  1.0500000000000e+00,  1.0600000000000e+00,  1.5459344819925e-01,  1.8803623468748e+00,  5.0777684569362e-03
  8.0000000000000e+00,  1.1000000000000e+00,  8.2000000000000e-01,  1.2894016659454e+00,  1.8268651525754e+02,  4.6052310313870e-02
  8.0000000000000e+00,  1.1000000000000e+00,  8.8000000000000e-01,  6.1640042887818e-01,  4.2904656992085e+01,  2.1986494113552e-02
  8.0000000000000e+00,  1.1000000000000e+00,  9.4000000000000e-01,  3.0549915136395e-01,  6.2725860202995e+00,  9.0034126865180e-03
  8.0000000000000e+00,  1.1000000000000e+00,  1.0000000000000e+00,  1.6969289424503e-01,  7.6726942940488e-01,  3.4320902818796e-03
  8.0000000000000e+00,  1.1000000000000e+00,  1.0600000000000e+00,  1.2649500732479e-01,  1.4610976095491e-01,  1.3069606896715e-03
  8.0000000000000e+00,  1.1500000000000e+00,  8.2000000000000e-01,  1.2828560724000e+00,  1.4869996490815e+02,  4.4078403555102e-02
  8.0000000000000e+00,  1.1500000000000e+00,  8.8000000000000e-01,  6.2642448469794e-01,  3.1256880825304e+01,  2.0203832936586e-02
  8.0000000000000e+00,  1.1500000000000e+00,  9.4000000000000e-01,  3.0780116614673e-01,  5.6701145960289e+00,  8.1470859316517e-03
  8.0000000000000e+00,  1.1500000000000e+00,  1.0000000000000e+00,  1.8005665931627e-01,  6.9470111395965e-01,  3.0868638223164e-03
  8.0000000000000e+00,  1.1500000000000e+00,  1.0600000000000e+00,  1.3916718781979e-01,  9.1429207094080e-02,  1.0484984953681e-03
  8.5000000000000e+00,  9.5000000000000e-01,  8.2000000000000e-01,  1.5078402427819e+00,  2.2515326857176e+02,  5.6159175745548e-02
  8.5000000000000e+00,  9.5000000000000e-01,  8.8000000000000e-01,  9.4048892570102e-01,  7.3796843646099e+01,  2.9862658235795e-02
  8.5000000000000e+00,  9.5000000000000e-01,  9.4000000000000e-01,  6.0945767778609e-01,  4.3223790771575e+01,  2.2330940153131e-02
  8.5000000000000e+00,  9.5000000000000e-01,  1.0000000000000e+00,  4.4656502603262e-01,  2.5603999559803e+01,  1.6348834221120e-02
  8.5000000000000e+00,  9.5000000000000e-01,  1.0600000000000e+00,  4.3332898304668e-01,  3.0806772426095e+01,  1.9940801341403e-02
  8.5000000000000e+00,  1.0000000000000e+00,  8.2000000000000e-01,  1.3702867173849e+00,  1.9443679092684e+02,  5.3743866518744e-02
