#              p[0],               p[1],               p[2],             energy,               error
 1.500000000000e+01, 8.000000000000e-01, 8.000000000000e-01, 1.906566644263e-01, 4.325115991100e-03
 1.500000000000e+01, 8.000000000000e-01, 8.700000000000e-01, 1.791402056968e-01, 3.942769999574e-03
 1.500000000000e+01, 8.000000000000e-01, 9.400000000000e-01, 1.760162343173e-01, 3.945862189284e-03
 1.500000000000e+01, 8.000000000000e-01, 1.010000000000e+00, 1.690538812249e-01, 3.574960739381e-03
 1.500000000000e+01, 8.000000000000e-01, 1.080000000000e+00, 1.733855670945e-01, 4.025536347382e-03
 1.500000000000e+01, 8.000000000000e-01, 1.150000000000e+00, 1.813599209018e-01, 5.366984484284e-03
 1.500000000000e+01, 8.000000000000e-01, 1.220000000000e+00, 1.811569519084e-01, 4.624981059138e-03
 1.500000000000e+01, 8.000000000000e-01, 1.290000000000e+00, 1.815958098746e-01, 4.743215103297e-03
 1.500000000000e+01, 8.000000000000e-01, 1.360000000000e+00, 1.815771214333e-01, 4.684683914476e-03
 1.500000000000e+01, 8.000000000000e-01, 1.430000000000e+00, 1.781178722745e-01, 4.231920739803e-03
 1.500000000000e+01, 8.700000000000e-01, 8.000000000000e-01, 1.217041702907e-01, 1.625441673614e-03
 1.500000000000e+01, 8.700000000000e-01, 8.700000000000e-01, 1.146699653722e-01, 1.467815270447e-03
 1.500000000000e+01, 8.700000000000e-01, 9.400000000000e-01, 1.162677960607e-01, 1.985692468839e-03
 1.500000000000e+01, 8.700000000000e-01, 1.010000000000e+00, 1.138242878412e-01, 1.675526890385e-03
 1.500000000000e+01, 8.700000000000e-01, 1.080000000000e+00, 1.179669394830e-01, 1.881236694821e-03
 1.500000000000e+01, 8.700000000000e-01, 1.150000000000e+00, 1.156596908992e-01, 1.651631578869e-03
 1.500000000000e+01, 8.700000000000e-01, 1.220000000000e+00, 1.175253946140e-01, 1.971965459117e-03
 1.500000000000e+01, 8.700000000000e-01, 1.290000000000e+00, 1.201331904730e-01, 2.793545913496e-03
 1.500000000000e+01, 8.700000000000e-01, 1.360000000000e+00, 1.188603871313e-01, 1.763466976769e-03
 1.500000000000e+01, 8.700000000000e-01, 1.430000000000e+00, 1.216425324794e-01, 2.140159368821e-03
 1.500000000000e+01, 9.400000000000e-01, 8.000000000000e-01, 9.820708732010e-02, 7.296644316324e-04
 1.500000000000e+01, 9.400000000000e-01, 8.700000000000e-01, 9.258062061592e-02, 5.841248121187e-04
 1.500000000000e+01, 9.400000000000e-01, 9.400000000000e-01, 9.044033781425e-02, 6.892593572601e-04
 1.500000000000e+01, 9.400000000000e-01, 1.010000000000e+00, 9.064172191527e-02, 8.134335214110e-04
 1.500000000000e+01, 9.400000000000e-01, 1.080000000000e+00, 9.103275533639e-02, 9.273675216228e-04
 1.500000000000e+01, 9.400000000000e-01, 1.150000000000e+00, 9.137686833741e-02, 6.225751383269e-04
 1.500000000000e+01, 9.400000000000e-01, 1.220000000000e+00, 9.297099970921e-02, 7.031414980756e-04
 1.500000000000e+01, 9.400000000000e-01, 1.290000000000e+00, 9.340298880494e-02, 1.014251829033e-03
 1.500000000000e+01, 9.400000000000e-01, 1.360000000000e+00, 9.263259389962e-02, 5.706576734275e-04
 1.500000000000e+01, 9.400000000000e-01, 1.430000000000e+00, 9.525101749025e-02, 6.939140117324e-04
 1.500000000000e+01, 1.010000000000e+00, 8.000000000000e-01, 8.942479319190e-02, 3.765910487931e-04
 1.500000000000e+01, 1.010000000000e+00, 8.700000000000e-01, 8.400525784330e-02, 3.192880722670e-04
 1.500000000000e+01, 1.010000000000e+00, 9.400000000000e-01, 8.207161948359e-02, 2.643836511546e-04
 1.500000000000e+01, 1.010000000000e+00, 1.010000000000e+00, 8.154432331030e-02, 2.137169081738e-04
 1.500000000000e+01, 1.010000000000e+00, 1.080000000000e+00, 8.177560537449e-02, 2.296302362648e-04
 1.500000000000e+01, 1.010000000000e+00, 1.150000000000e+00, 8.336809921256e-02, 2.873298658730e-04
 1.500000000000e+01, 1.010000000000e+00, 1.220000000000e+00, 8.401591779018e-02, 3.161437457157e-04
 1.500000000000e+01, 1.010000000000e+00, 1.290000000000e+00, 8.519175292938e-02, 2.913518077090e-04
 1.500000000000e+01, 1.010000000000e+00, 1.360000000000e+00, 8.654479257179e-02, 3.996296128707e-04
 1.500000000000e+01, 1.010000000000e+00, 1.430000000000e+00, 8.685434563914e-02, 3.219177858024e-04
 1.500000000000e+01, 1.080000000000e+00, 8.000000000000e-01, 8.659160504517e-02, 2.502007887177e-04
 1.500000000000e+01, 1.080000000000e+00, 8.700000000000e-01, 8.130052177976e-02, 9.531338554651e-05
 1.500000000000e+01, 1.080000000000e+00, 9.400000000000e-01, 7.944487307959e-02, 1.080086952584e-04
 1.500000000000e+01, 1.080000000000e+00, 1.010000000000e+00, 7.914165994032e-02, 1.513898846492e-04
 1.500000000000e+01, 1.080000000000e+00, 1.080000000000e+00, 8.007382912200e-02, 1.085136201848e-04
 1.500000000000e+01, 1.080000000000e+00, 1.150000000000e+00, 8.072999822244e-02, 1.304949202159e-04
 1.500000000000e+01, 1.080000000000e+00, 1.220000000000e+00, 8.202144411829e-02, 1.083572234131e-04
 1.500000000000e+01, 1.080000000000e+00, 1.290000000000e+00, 8.266010757332e-02, 1.420786124433e-04
 1.500000000000e+01, 1.080000000000e+00, 1.360000000000e+00, 8.360191488802e-02, 1.377962089536e-04
 1.500000000000e+01, 1.080000000000e+00, 1.430000000000e+00, 8.433916082091e-02, 1.280432411550e-04
 1.500000000000e+01, 1.150000000000e+00, 8.000000000000e-01, 8.714040078952e-02, 2.393953920383e-04
 1.500000000000e+01, 1.150000000000e+00, 8.700000000000e-01, 8.147039852932e-02, 8.076018265868e-05
 1.500000000000e+01, 1.150000000000e+00, 9.400000000000e-01, 7.990207859302e-02, 9.627922837554e-05
 1.500000000000e+01, 1.150000000000e+00, 1.010000000000e+00, 7.985579789729e-02, 1.145822353954e-04
 1.500000000000e+01, 1.150000000000e+00, 1.080000000000e+00, 8.022440882548e-02, 1.316646594882e-04
 1.500000000000e+01, 1.150000000000e+00, 1.150000000000e+00, 8.116836672422e-02, 1.201740709736e-04
