#                p[0],                 p[1],                 p[2],               energy,             variance,                error
  4.0950000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7153350317483e-01,  2.3087946320758e-02,  7.5074186983006e-05
  4.0950000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.7042983669354e-01,  3.0229445665391e-02,  7.8270487670350e-05
  4.0950000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6994601580281e-01,  4.0716052976069e-02,  8.6101210706231e-05
  4.0950000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6991644888572e-01,  5.0151334477218e-02,  9.4805509913744e-05
  4.0950000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.7026058592728e-01,  6.0499714406859e-02,  1.0448337446392e-04
  4.0950000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.7065329485741e-01,  7.3184632497910e-02,  1.1226487848792e-04
  4.1800000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7641483795137e-01,  6.3767823452433e-02,  1.2130213856573e-04
  4.1800000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7306982238123e-01,  2.2962610165212e-02,  7.9164004427671e-05
  4.1800000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7105584361802e-01,  2.6763762458883e-02,  7.6230629696407e-05
  4.1800000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.7003151573922e-01,  2.8578583381127e-02,  7.6694697958456e-05
  4.1800000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6955840955288e-01,  4.3286554511371e-02,  8.8117081448836e-05
  4.1800000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6968216688746e-01,  4.1822770326998e-02,  8.8681763609163e-05
  4.1800000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6989480053084e-01,  5.4442938760254e-02,  9.7003614528263e-05
  4.1800000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.7021921363146e-01,  7.3087649905063e-02,  1.2906391783599e-04
  4.2650000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7599605960821e-01,  6.4854511427870e-02,  1.1936574288432e-04
  4.2650000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7256393640955e-01,  2.3881862500715e-02,  7.8482992271662e-05
  4.2650000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7060424310006e-01,  2.1056287964823e-02,  6.8978336263209e-05
  4.2650000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6960009053152e-01,  2.9033223250646e-02,  7.5596351341985e-05
  4.2650000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6914416826279e-01,  4.3681814228527e-02,  8.2879591785228e-05
  4.2650000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6934214543999e-01,  5.1686208136976e-02,  1.0422919626391e-04
  4.2650000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6958257072623e-01,  5.4742244820361e-02,  1.0196803916585e-04
  4.2650000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6987905117946e-01,  5.5225076582208e-02,  9.8955729971309e-05
  4.3500000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7544700797566e-01,  6.2443129157120e-02,  1.1789860412340e-04
  4.3500000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7220412717841e-01,  2.2293297241648e-02,  7.5191644030267e-05
  4.3500000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7033448210405e-01,  2.1042733265049e-02,  6.8174299094229e-05
  4.3500000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6934490660918e-01,  2.5304462134119e-02,  7.0982384656372e-05
  4.3500000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6905348643330e-01,  3.5532584978380e-02,  8.1139857883980e-05
  4.3500000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6910853179346e-01,  5.0107768446745e-02,  9.1594753103769e-05
  4.3500000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6928971618611e-01,  4.8055611783089e-02,  9.2016178230300e-05
  4.3500000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6955055879237e-01,  6.6152820942323e-02,  1.0532829004158e-04
  4.4350000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7508385797480e-01,  6.0288373252733e-02,  1.1500460016776e-04
  4.4350000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7191608320639e-01,  2.0665209602473e-02,  7.3170097284654e-05
  4.4350000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7001510493453e-01,  1.9070596787600e-02,  6.5229947916896e-05
  4.4350000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6915306026456e-01,  2.7388289611668e-02,  7.2234896729761e-05
  4.4350000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6868816522170e-01,  4.3592977048822e-02,  8.9173453575809e-05
  4.4350000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6865358063247e-01,  4.6267623671237e-02,  8.8991000556258e-05
  4.4350000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6912875225062e-01,  4.5863393417627e-02,  9.1556817796754e-05
  4.4350000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6954610315730e-01,  5.1834107355521e-02,  9.5003063247999e-05
  4.5200000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7469613640631e-01,  5.8018258514555e-02,  1.1313343936604e-04
  4.5200000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7168982223082e-01,  2.0688516599819e-02,  7.2931784247599e-05
  4.5200000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7002402216152e-01,  1.9121985250914e-02,  6.6882738120950e-05
  4.5200000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6899511510512e-01,  2.9499110760643e-02,  7.3709728471881e-05
  4.5200000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6843440449303e-01,  4.7149326426325e-02,  9.2738087776986e-05
  4.5200000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6874261716430e-01,  4.0670604244216e-02,  8.4529645839997e-05
  4.5200000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6903781652173e-01,  4.1652250619063e-02,  9.3204563616428e-05
  4.5200000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6946959465099e-01,  5.2455079137076e-02,  9.5912966129267e-05
  4.6050000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7443864599864e-01,  5.6064184081581e-02,  1.1070572643066e-04
  4.6050000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7156743198216e-01,  1.9642224592618e-02,  7.0340604701495e-05
  4.6050000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.6991781239234e-01,  1.8101135683363e-02,  6.5624672957154e-05
  4.6050000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6879656064118e-01,  3.4331672822885e-02,  7.8233879159048e-05
  4.6050000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6868072678518e-01,  3.2205307170349e-02,  7.5610048701855e-05
  4.6050000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6870734299276e-01,  3.9284769482281e-02,  8.2589724546876e-05
  4.6050000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6898674299730e-01,  4.1859388459083e-02,  8.5536510031242e-05
  4.6050000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6926320293646e-01,  5.2939813654030e-02,  9.5755494449749e-05
  4.6900000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7442406742039e-01,  5.5757457595871e-02,  1.1074670698672e-04
  4.6900000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7141370398563e-01,  1.9266209498587e-02,  6.9568166008964e-05
  4.6900000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.6969590553011e-01,  1.8550470435508e-02,  6.6249677859748e-05
  4.6900000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6887578308235e-01,  2.7641337987947e-02,  7.3170306814745e-05
  4.6900000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6856627609200e-01,  3.7053858704663e-02,  8.1258788782588e-05
  4.6900000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6852989372978e-01,  4.3483898708931e-02,  8.6789865393984e-05
  4.6900000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6878491585259e-01,  6.5256219248957e-02,  1.1030041948762e-04
  4.6900000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6937944782410e-01,  5.7018121883489e-02,  9.8739285653537e-05
  4.7750000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7422605937276e-01,  5.3950766628142e-02,  1.0754720757765e-04
  4.7750000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7141814878723e-01,  1.9305259879730e-02,  7.0343400204025e-05
  4.7750000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.6979751492677e-01,  1.9318037528916e-02,  6.6350412238822e-05
  4.7750000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6898886583371e-01,  2.6976328483467e-02,  7.1477865332603e-05
  4.7750000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6863493440082e-01,  4.8635827043766e-02,  8.9302400768912e-05
  4.7750000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6873855367966e-01,  4.2456435193355e-02,  8.5387307476542e-05
  4.7750000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6906199644293e-01,  4.1613052521801e-02,  8.3461185768150e-05
  4.7750000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6949103229478e-01,  4.4889751457561e-02,  8.5443896133258e-05
  4.8600000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7426880941297e-01,  5.1580671181280e-02,  1.0588205497376e-04
  4.8600000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7145385332916e-01,  1.8009133495982e-02,  6.7724718723374e-05
  4.8600000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7006117154834e-01,  1.5728774952317e-02,  5.9840510050138e-05
  4.8600000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6913170522642e-01,  2.7127054536660e-02,  7.1140827754249e-05
  4.8600000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6881057940738e-01,  3.3884350862945e-02,  7.5471525565682e-05
  4.8600000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6879533913870e-01,  4.6653531418293e-02,  9.0256666592319e-05
  4.8600000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6914700696168e-01,  4.6015485534763e-02,  9.3477111044984e-05
  4.8600000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6962195408976e-01,  4.5967291862059e-02,  9.4183402669321e-05
  4.9450000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7412065572828e-01,  4.9929785178297e-02,  1.0315364572181e-04
  4.9450000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7155145277875e-01,  1.7689810465166e-02,  6.7206575670753e-05
  4.9450000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7000356072162e-01,  1.8417226407637e-02,  6.6737022202108e-05
  4.9450000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6926276413343e-01,  2.3269322143194e-02,  6.7217076525404e-05
  4.9450000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6908566262136e-01,  3.2191149895911e-02,  7.4875862200739e-05
  4.9450000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6915824409709e-01,  4.0680046093397e-02,  8.4280270406582e-05
  4.9450000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6929351563535e-01,  4.1176782024291e-02,  8.3632354487881e-05
  4.9450000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6972387736772e-01,  4.8100116841061e-02,  9.0673086481957e-05
  5.0300000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7440849333775e-01,  5.0791823744493e-02,  1.0364638399102e-04
  5.0300000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7167055192676e-01,  1.7033630219661e-02,  6.3740443636329e-05
  5.0300000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7017932302006e-01,  1.7593887193898e-02,  6.2819426928532e-05
  5.0300000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6943834192607e-01,  2.2466104134937e-02,  6.7338457946686e-05
  5.0300000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6921147145950e-01,  3.1997519507056e-02,  7.7355048347489e-05
  5.0300000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6937758478938e-01,  3.1813377740981e-02,  7.5951939552541e-05
  5.0300000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6928879547619e-01,  5.0941101816250e-02,  9.5685940373048e-05
  5.0300000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.6993339887401e-01,  4.1874412533525e-02,  8.2467918780392e-05
  5.1150000000000e+00,  0.0000000000000e+00,  8.3300000000000e-01,  1.7448355788152e-01,  4.8697121842058e-02,  1.0176296420671e-04
  5.1150000000000e+00,  0.0000000000000e+00,  8.6637500000000e-01,  1.7188581062528e-01,  1.6636574708982e-02,  6.5956705505332e-05
  5.1150000000000e+00,  0.0000000000000e+00,  8.9975000000000e-01,  1.7037666933567e-01,  1.6116712322089e-02,  6.0971844203440e-05
  5.1150000000000e+00,  0.0000000000000e+00,  9.3312500000000e-01,  1.6959207975425e-01,  2.6441447703100e-02,  7.3638291234740e-05
  5.1150000000000e+00,  0.0000000000000e+00,  9.6650000000000e-01,  1.6936236676964e-01,  4.6378919270520e-02,  1.0587174798985e-04
  5.1150000000000e+00,  0.0000000000000e+00,  9.9987500000000e-01,  1.6961041090975e-01,  3.3429574265102e-02,  7.8536654980185e-05
  5.1150000000000e+00,  0.0000000000000e+00,  1.0332500000000e+00,  1.6980554148433e-01,  4.5322749432699e-02,  9.7332035666949e-05
  5.1150000000000e+00,  0.0000000000000e+00,  1.0666250000000e+00,  1.7024299938917e-01,  3.6632314858360e-02,  8.0706998121951e-05
