#              p[0],               p[1],               p[2],             energy,               error
 1.400000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.783374326273e-02, 4.121654897117e-06
 1.440000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.771083224342e-02, 3.279369708551e-06
 1.480000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.761036654590e-02, 2.410486426966e-06
 1.520000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.754702429904e-02, 1.593289944228e-06
 1.560000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.751294825861e-02, 7.882479102472e-07
 1.600000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.750020148915e-02, 1.675028547656e-10
 1.640000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.751060489302e-02, 7.709423119014e-07
 1.680000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.754325475119e-02, 1.521358102896e-06
 1.720000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.759638495092e-02, 2.275331269837e-06
 1.760000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 3.767285095562e-02, 3.018584533283e-06
