#              p[0],               p[1],               p[2],             energy,               error
 3.000000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.470686256693e-01, 8.531259137780e-03
 3.000000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.366322916531e-01, 2.325568057429e-03
 3.000000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.351761853687e-01, 1.013660495527e-03
 3.000000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.333154705551e-01, 4.016508315494e-04
 3.000000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.335687251323e-01, 3.790305750689e-04
 3.000000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.337362323939e-01, 1.408834141754e-04
 3.000000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.344536736617e-01, 1.658859958274e-04
 3.000000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.351959241254e-01, 2.330166791167e-04
 3.000000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.357379759846e-01, 4.647404189359e-04
 3.000000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.374835704887e-01, 3.252807616827e-04
 3.100000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.361210464589e-01, 1.078746352033e-03
 3.100000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.352055023536e-01, 8.686466980065e-04
 3.100000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.334849727965e-01, 5.197314379028e-04
 3.100000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.330930924512e-01, 3.188782035820e-04
 3.100000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.330951368752e-01, 2.018451412110e-04
 3.100000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.332148318700e-01, 1.355251289969e-04
 3.100000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.333242911633e-01, 3.680598904035e-04
 3.100000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.347134832502e-01, 2.438763913041e-04
 3.100000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.356140411278e-01, 3.686133006885e-04
 3.100000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.348548307494e-01, 1.963745806459e-03
 3.200000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.362390037690e-01, 1.039436559748e-03
 3.200000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.327723017795e-01, 4.781243344455e-04
 3.200000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.332910543925e-01, 7.130294246211e-04
 3.200000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.320807933046e-01, 2.047735318938e-04
 3.200000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.326659012926e-01, 3.670192811761e-04
 3.200000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.328819799444e-01, 1.649941586364e-04
 3.200000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.334561075055e-01, 1.351219672988e-04
