#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.2519319204843e-03,  1.2472297369437e-04,  1.1881358598874e-03,  9.0594509996865e-05,  1.0637960605969e-03,  8.5723129466869e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.3958333333333e-05,  1.8807781338821e-06,  1.7916666666667e-05,  1.3661330258962e-06,  1.6041666666667e-05,  1.2926743381240e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.1858147256234e-03,  4.6443664822508e-05,  1.1585311457706e-03,  3.3812218386230e-05,  1.0272835798528e-03,  3.1839407814019e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.3072916666667e-04,  4.9024777607292e-06,  1.2229166666667e-04,  3.5691336872941e-06,  1.0843750000000e-04,  3.3608887093545e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.4049934862776e-03,  2.9569840381240e-05,  1.1659582933473e-03,  2.0588918567179e-05,  1.2390351929303e-03,  2.1224323131871e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.8906250000000e-04,  8.4721510698287e-06,  3.3406250000000e-04,  5.8989979728199e-06,  3.5500000000000e-04,  6.0810497997193e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.6100156067294e-03,  2.2074431035350e-05,  1.3059412853414e-03,  1.5614561488795e-05,  1.3040743213881e-03,  1.5603396266424e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.4562500000000e-03,  1.2316359378215e-05,  7.2864583333333e-04,  8.7120954792110e-06,  7.2760416666667e-04,  8.7058658785008e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.5778426147996e-03,  1.7085673792142e-05,  1.3548281955483e-03,  1.2386426332601e-05,  1.2230144192512e-03,  1.1768461736292e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.3712500000000e-03,  1.5716399343785e-05,  1.2462500000000e-03,  1.1393757428229e-05,  1.1250000000000e-03,  1.0825317547305e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.5252821141627e-03,  1.3845322736471e-05,  1.2575171642534e-03,  9.7702368741050e-06,  1.2677649499093e-03,  9.8099660091622e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.4653125000000e-03,  1.8999211880584e-05,  1.7256250000000e-03,  1.3407184796469e-05,  1.7396875000000e-03,  1.3461703009525e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.5464094678854e-03,  1.1768770345516e-05,  1.2987689096499e-03,  8.4049069519422e-06,  1.2476405582356e-03,  8.2378088454815e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.8766666666667e-03,  2.2538547227164e-05,  2.4872916666667e-03,  1.6096362382366e-05,  2.3893750000000e-03,  1.5776350311991e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.5024917395675e-03,  1.0113740411431e-05,  1.2501422620977e-03,  7.1483398980771e-06,  1.2523494774697e-03,  7.1546475672374e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.3775000000000e-03,  2.5774462490354e-05,  3.1859375000000e-03,  1.8217258014952e-05,  3.1915625000000e-03,  1.8233332857252e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.4815117035061e-03,  8.8878583701794e-06,  1.2393233655861e-03,  6.2810359682846e-06,  1.2421883379200e-03,  6.2882917850147e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  8.1202083333333e-03,  2.9083587033277e-05,  4.0554166666667e-03,  2.0553326643420e-05,  4.0647916666667e-03,  2.0577069728489e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.4100713454122e-03,  7.8378894311427e-06,  1.2154355575176e-03,  5.5660890699218e-06,  1.1946357878946e-03,  5.5182572611755e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  9.8489583333333e-03,  3.2030191378170e-05,  4.9669791666667e-03,  2.2746288998306e-05,  4.8819791666667e-03,  2.2550820307203e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
