#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.104877290886e-02, 1.259124529865e-03, 6.313584519348e-03, 9.518086787670e-04, 4.735188389511e-03, 8.242904953547e-04, 1.400000000000e-04, 1.595448070435e-05, 8.000000000000e-05, 1.206045378311e-05, 6.000000000000e-05, 1.044465935734e-05
 8.250000000000e-02, 7.051535956674e-03, 3.801933387760e-04, 3.956239650111e-03, 2.847763613886e-04, 3.095296306563e-03, 2.518916410758e-04, 6.254545454545e-04, 3.372224907453e-05, 3.509090909091e-04, 2.525898907173e-05, 2.745454545455e-04, 2.234219223172e-05
 1.375000000000e-01, 6.781816864084e-03, 2.263121599459e-04, 3.217209336414e-03, 1.558743016694e-04, 3.564607527670e-03, 1.640743606371e-04, 1.632727272727e-03, 5.448481477735e-05, 7.745454545455e-04, 3.752684989191e-05, 8.581818181818e-04, 3.950101996800e-05
 1.925000000000e-01, 6.550150032665e-03, 1.593809543295e-04, 3.428260881513e-03, 1.153048912858e-04, 3.121889151152e-03, 1.100321346178e-04, 3.070909090909e-03, 7.472262759285e-05, 1.607272727273e-03, 5.405843180843e-05, 1.463636363636e-03, 5.158640348768e-05
 2.475000000000e-01, 6.301822998261e-03, 1.217530484865e-04, 3.203838344021e-03, 8.681245560589e-05, 3.097984654240e-03, 8.536628355172e-05, 4.870909090909e-03, 9.410737668805e-05, 2.476363636364e-03, 6.710051668089e-05, 2.394545454545e-03, 6.598271749681e-05
 3.025000000000e-01, 6.204783986922e-03, 9.891321048385e-05, 3.172560452779e-03, 7.072873946109e-05, 3.032223534142e-03, 6.914671808892e-05, 7.154545454545e-03, 1.140537788186e-04, 3.658181818182e-03, 8.155513269820e-05, 3.496363636364e-03, 7.973095254284e-05
 3.575000000000e-01, 6.497749565277e-03, 8.568233337342e-05, 3.269776950428e-03, 6.078114325838e-05, 3.227972614849e-03, 6.039134769584e-05, 1.045636363636e-02, 1.378824508338e-04, 5.261818181818e-03, 9.781074659137e-05, 5.194545454545e-03, 9.718347647195e-05
 4.125000000000e-01, 6.263490182790e-03, 7.292501201214e-05, 3.206037539680e-03, 5.217381698182e-05, 3.057452643111e-03, 5.095046808930e-05, 1.341272727273e-02, 1.561626615408e-04, 6.865454545455e-03, 1.117257563326e-04, 6.547272727273e-03, 1.091060595540e-04
 4.675000000000e-01, 6.528489731831e-03, 6.570344735160e-05, 3.271187957396e-03, 4.650873674933e-05, 3.257301774435e-03, 4.640991704222e-05, 1.795090909091e-02, 1.806599472183e-04, 8.994545454545e-03, 1.278816601717e-04, 8.956363636364e-03, 1.276099428754e-04
 5.225000000000e-01, 6.370768948071e-03, 5.807950990284e-05, 3.247863757269e-03, 4.146922481488e-05, 3.122905190801e-03, 4.066365531783e-05, 2.187636363636e-02, 1.994372247389e-04, 1.115272727273e-02, 1.423997399942e-04, 1.072363636364e-02, 1.396335226984e-04
