#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.9912788597493e-02,  4.2825677115378e-04,  1.1181371580646e-02,  3.2091183722157e-04,  8.7314170168470e-03,  2.8358324134217e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.0027777777778e-04,  6.4579599653126e-06,  1.6861111111111e-04,  4.8392364972734e-06,  1.3166666666667e-04,  4.2763345328724e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  1.8260187667240e-02,  1.5500360362946e-04,  9.2129870331469e-03,  1.1010052927072e-04,  9.0472006340929e-03,  1.0910541046358e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.9275000000000e-03,  1.6361794930060e-05,  9.7250000000000e-04,  1.1621938067484e-05,  9.5500000000000e-04,  1.1516895800904e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  1.7925290831055e-02,  9.3216866852107e-05,  8.7614718611200e-03,  6.5170331710742e-05,  9.1638189699354e-03,  6.6649922208771e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  5.1358333333333e-03,  2.6707867477303e-05,  2.5102777777778e-03,  1.8672163542504e-05,  2.6255555555556e-03,  1.9096085824775e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  1.8127224272546e-02,  6.7174275126158e-05,  8.9795987583739e-03,  4.7278729815262e-05,  9.1476255141719e-03,  4.7719020796535e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.0114027777778e-02,  3.7479675562189e-05,  5.0101388888889e-03,  2.6379018621943e-05,  5.1038888888889e-03,  2.6624677590351e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  1.8211439649823e-02,  5.2437915421104e-05,  9.1159871064560e-03,  3.7100104284077e-05,  9.0954525433674e-03,  3.7058295101386e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.6751944444444e-02,  4.8235453253984e-05,  8.3854166666667e-03,  3.4126839931404e-05,  8.3665277777778e-03,  3.4088381406479e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  1.7645219315193e-02,  4.2260149677734e-05,  8.9778699360757e-03,  3.0144227259025e-05,  8.6673493791174e-03,  2.9618335769261e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.4213611111111e-02,  5.7991391975102e-05,  1.2319861111111e-02,  4.1365345652945e-05,  1.1893750000000e-02,  4.0643692280872e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  1.7455364217814e-02,  3.5579578089285e-05,  8.7285886399603e-03,  2.5159867495475e-05,  8.7267755778534e-03,  2.5157254314048e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.3429027777778e-02,  6.8138979480848e-05,  1.6716250000000e-02,  4.8184036660380e-05,  1.6712777777778e-02,  4.8179032117743e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  1.7756475426890e-02,  3.1108081406111e-05,  8.9114821918880e-03,  2.2037880116638e-05,  8.8449932350024e-03,  2.1955513401738e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.5251666666667e-02,  7.9277699914312e-05,  2.2710555555556e-02,  5.6162655093581e-05,  2.2541111111111e-02,  5.5952746818572e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  1.7615675002202e-02,  2.7343743687980e-05,  8.7832411830644e-03,  1.9307930817770e-05,  8.8324338191380e-03,  1.9361924656660e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  5.7643472222222e-02,  8.9476465110340e-05,  2.8741250000000e-02,  6.3181012003432e-05,  2.8902222222222e-02,  6.3357695119568e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  1.7266493724687e-02,  2.4224545014539e-05,  8.5993112904995e-03,  1.7095640892190e-05,  8.6671824341877e-03,  1.7162973042183e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.0560972222222e-02,  9.8995631372623e-05,  3.5141805555556e-02,  6.9862767817776e-05,  3.5419166666667e-02,  7.0137926286024e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
