#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.6562665270661e-02,  9.8924534924369e-04,  1.2894497704204e-02,  6.8923989405252e-04,  1.3668167566457e-02,  7.0961590275778e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.0055555555556e-04,  1.4917468424553e-05,  1.9444444444444e-04,  1.0393492741039e-05,  2.0611111111111e-04,  1.0700755713477e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.4794277014085e-02,  3.6123922088884e-04,  1.2478715941497e-02,  2.5627374877232e-04,  1.2315561072587e-02,  2.5459289149259e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.6172222222222e-03,  3.8131513813105e-05,  1.3172222222222e-03,  2.7051619608755e-05,  1.3000000000000e-03,  2.6874192494328e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.4214509372948e-02,  2.1668518986413e-04,  1.1893962243247e-02,  1.5186394229157e-04,  1.2320547129702e-02,  1.5456330268895e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  6.9377777777778e-03,  6.2083177976440e-05,  3.4077777777778e-03,  4.3511031664892e-05,  3.5300000000000e-03,  4.4284434185288e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.4598121334723e-02,  1.5650142636387e-04,  1.2150699265205e-02,  1.0999373930224e-04,  1.2447422069518e-02,  1.1132867451037e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.3724444444444e-02,  8.7319478686171e-05,  6.7794444444444e-03,  6.1370660943902e-05,  6.9450000000000e-03,  6.2115483845281e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.3869617717357e-02,  1.2006764893658e-04,  1.1990372970565e-02,  8.5098052480078e-05,  1.1879244746791e-02,  8.4702784991136e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.1956666666667e-02,  1.1044522691429e-04,  1.1029444444444e-02,  7.8278152353019e-05,  1.0927222222222e-02,  7.7914562261144e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.4097123951396e-02,  9.8771148119073e-05,  1.1876702814774e-02,  6.9341852679898e-05,  1.2220421136622e-02,  7.0338091868342e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.3067222222222e-02,  1.3553847797709e-04,  1.6297777777778e-02,  9.5154195848918e-05,  1.6769444444444e-02,  9.6521282755107e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.3616801959386e-02,  8.2770747217598e-05,  1.1676119968374e-02,  5.8199011222069e-05,  1.1940681991012e-02,  5.8854665811073e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.5228888888889e-02,  1.5851548975992e-04,  2.2361111111111e-02,  1.1145779248744e-04,  2.2867777777778e-02,  1.1271344634805e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.3121589256107e-02,  7.0995967356628e-05,  1.1567552522032e-02,  5.0216400590113e-05,  1.1554036734075e-02,  5.0187055030921e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  5.8924444444444e-02,  1.8093038017187e-04,  2.9479444444444e-02,  1.2797448626895e-04,  2.9445000000000e-02,  1.2789970028633e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.2878692845598e-02,  6.2323800596351e-05,  1.1433743810235e-02,  4.4058788799300e-05,  1.1444949035363e-02,  4.4080372619936e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  7.4865555555555e-02,  2.0394110745174e-04,  3.7414444444444e-02,  1.4417282153421e-04,  3.7451111111111e-02,  1.4424344990157e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.2596162798172e-02,  5.5424386492588e-05,  1.1263551062588e-02,  3.9131024019023e-05,  1.1332611735585e-02,  3.9250803524290e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  9.2341111111111e-02,  2.2649639574163e-04,  4.6029444444444e-02,  1.5991220585136e-04,  4.6311666666667e-02,  1.6040169482803e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.3000000000000e-01,  2.2384669929075e-02,  4.9914823868898e-05,  1.1175082939124e-02,  3.5267897754512e-05,  1.1209586989951e-02,  3.5322302159406e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.1173000000000e-01,  2.4914297546233e-04,  5.5778888888889e-02,  1.7603485906189e-04,  5.5951111111111e-02,  1.7630641116330e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
