# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 6.241839241e-02, 2.992732850e-03, 7.909090909e-04, 3.792118839e-05
8.250000000e-02, 6.772754303e-02, 1.178271306e-03, 6.007272727e-03, 1.045098754e-04
1.375000000e-01, 6.738014483e-02, 7.133469862e-04, 1.622181818e-02, 1.717387984e-04
1.925000000e-01, 6.488875687e-02, 5.016438890e-04, 3.042181818e-02, 2.351858769e-04
2.475000000e-01, 6.484126575e-02, 3.905462622e-04, 5.011818182e-02, 3.018674659e-04
3.025000000e-01, 6.492238147e-02, 3.199544730e-04, 7.486000000e-02, 3.689296558e-04
3.575000000e-01, 6.665418846e-02, 2.744249054e-04, 1.072618182e-01, 4.416123726e-04
4.125000000e-01, 6.579593937e-02, 2.363566657e-04, 1.408963636e-01, 5.061375372e-04
4.675000000e-01, 6.446627377e-02, 2.064657786e-04, 1.772581818e-01, 5.677037989e-04
5.225000000e-01, 6.316178998e-02, 1.828749542e-04, 2.168890909e-01, 6.279679941e-04
5.775000000e-01, 6.369246717e-02, 1.661658220e-04, 2.671345455e-01, 6.969212104e-04
6.325000000e-01, 6.319222939e-02, 1.511291523e-04, 3.178836364e-01, 7.602435451e-04
6.875000000e-01, 6.168013502e-02, 1.373718976e-04, 3.665490909e-01, 8.163656611e-04
7.425000000e-01, 6.083816002e-02, 1.263298654e-04, 4.216745455e-01, 8.756032159e-04
7.975000000e-01, 6.126478290e-02, 1.180327242e-04, 4.898400000e-01, 9.437256920e-04
8.525000000e-01, 5.975098056e-02, 1.090477093e-04, 5.458763636e-01, 9.962441866e-04
9.075000000e-01, 5.781598108e-02, 1.007684510e-04, 5.985272727e-01, 1.043183304e-03
9.625000000e-01, 5.775643260e-02, 9.496292559e-05, 6.725581818e-01, 1.105817823e-03
1.017500000e+00, 5.610061634e-02, 8.853403453e-05, 7.300490909e-01, 1.152111967e-03
1.072500000e+00, 5.533038646e-02, 8.341625549e-05, 7.999509091e-01, 1.206008374e-03
1.127500000e+00, 5.424512020e-02, 7.856596619e-05, 8.667418182e-01, 1.255346253e-03
1.182500000e+00, 5.288315003e-02, 7.396599244e-05, 9.294109091e-01, 1.299937697e-03
1.237500000e+00, 5.180878184e-02, 6.995752957e-05, 9.971836364e-01, 1.346499594e-03
1.292500000e+00, 5.053560770e-02, 6.615294047e-05, 1.061045455e+00, 1.388946923e-03
1.347500000e+00, 4.927048251e-02, 6.265391483e-05, 1.124383636e+00, 1.429802044e-03
1.402500000e+00, 4.748448947e-02, 5.909611252e-05, 1.173878182e+00, 1.460932568e-03
1.457500000e+00, 4.639471266e-02, 5.621000682e-05, 1.238645455e+00, 1.500694054e-03
1.512500000e+00, 4.521995191e-02, 5.347606731e-05, 1.300105455e+00, 1.537474585e-03
1.567500000e+00, 4.349913005e-02, 5.060858354e-05, 1.343229091e+00, 1.562765085e-03
1.622500000e+00, 4.200135128e-02, 4.804407725e-05, 1.389581818e+00, 1.589500675e-03
1.677500000e+00, 4.052356363e-02, 4.564419561e-05, 1.433116364e+00, 1.614207581e-03
1.732500000e+00, 3.925158407e-02, 4.349615202e-05, 1.480641818e+00, 1.640754714e-03
1.787500000e+00, 3.764143551e-02, 4.128417689e-05, 1.511480000e+00, 1.657753134e-03
1.842500000e+00, 3.626134658e-02, 3.931081672e-05, 1.547038182e+00, 1.677139438e-03
1.897500000e+00, 3.475951262e-02, 3.737262260e-05, 1.572814545e+00, 1.691053757e-03
1.952500000e+00, 3.337246531e-02, 3.558790869e-05, 1.598854545e+00, 1.704995092e-03
2.007500000e+00, 3.181304482e-02, 3.379459185e-05, 1.611214545e+00, 1.711572666e-03
2.062500000e+00, 3.034711351e-02, 3.212666117e-05, 1.622336364e+00, 1.717469790e-03
2.117500000e+00, 2.898360829e-02, 3.058118586e-05, 1.633178182e+00, 1.723199024e-03
2.172500000e+00, 2.770921904e-02, 2.914435736e-05, 1.643527273e+00, 1.728650168e-03
2.227500000e+00, 2.626177534e-02, 2.767241228e-05, 1.637538182e+00, 1.725497652e-03
2.282500000e+00, 2.491911948e-02, 2.630623991e-05, 1.631492727e+00, 1.722309616e-03
2.337500000e+00, 2.357783667e-02, 2.498642157e-05, 1.618963636e+00, 1.715683610e-03
2.392500000e+00, 2.237669144e-02, 2.378209725e-05, 1.609640000e+00, 1.710736152e-03
2.447500000e+00, 2.093421201e-02, 2.248589581e-05, 1.575905455e+00, 1.692714579e-03
2.502500000e+00, 1.985968455e-02, 2.141988178e-05, 1.562960000e+00, 1.685747743e-03
2.557500000e+00, 1.865600653e-02, 2.031416870e-05, 1.533474545e+00, 1.669771103e-03
2.612500000e+00, 1.747148572e-02, 1.924484080e-05, 1.498540000e+00, 1.650641748e-03
2.667500000e+00, 1.631847735e-02, 1.821551351e-05, 1.459196364e+00, 1.628829119e-03
2.722500000e+00, 1.531999353e-02, 1.729289644e-05, 1.426983636e+00, 1.610750043e-03
2.777500000e+00, 1.428504667e-02, 1.636791616e-05, 1.384885455e+00, 1.586812388e-03
2.832500000e+00, 1.328556294e-02, 1.547843197e-05, 1.339501818e+00, 1.560595352e-03
2.887500000e+00, 1.246136274e-02, 1.470509838e-05, 1.305667273e+00, 1.540759714e-03
2.942500000e+00, 1.150808640e-02, 1.386731838e-05, 1.252156364e+00, 1.508856499e-03
2.997500000e+00, 1.067556220e-02, 1.311124150e-05, 1.205400000e+00, 1.480417631e-03
3.052500000e+00, 9.919295240e-03, 1.241059446e-05, 1.161485455e+00, 1.453200515e-03
3.107500000e+00, 9.156471520e-03, 1.171280713e-05, 1.111147273e+00, 1.421361238e-03
3.162500000e+00, 8.398183047e-03, 1.102225322e-05, 1.055521818e+00, 1.385326885e-03
3.217500000e+00, 7.734472265e-03, 1.039693247e-05, 1.006209091e+00, 1.352579415e-03
3.272500000e+00, 7.118163810e-03, 9.806475458e-06, 9.579600000e-01, 1.319752043e-03
3.327500000e+00, 6.504639563e-03, 9.219393111e-06, 9.050636364e-01, 1.282797820e-03
3.382500000e+00, 6.009291466e-03, 8.717315575e-06, 8.640090909e-01, 1.253365717e-03
3.437500000e+00, 5.442551900e-03, 8.163336024e-06, 8.081781818e-01, 1.212194240e-03
3.492500000e+00, 4.971271101e-03, 7.679033186e-06, 7.620072727e-01, 1.177058949e-03
3.547500000e+00, 4.525557204e-03, 7.213117370e-06, 7.157072727e-01, 1.140739212e-03
3.602500000e+00, 4.133589373e-03, 6.788427466e-06, 6.741454545e-01, 1.107121948e-03
3.657500000e+00, 3.778051105e-03, 6.392330347e-06, 6.351181818e-01, 1.074597753e-03
3.712500000e+00, 3.395747235e-03, 5.970503637e-06, 5.881472727e-01, 1.034098002e-03
3.767500000e+00, 3.089679819e-03, 5.611944196e-06, 5.511090909e-01, 1.001007757e-03
3.822500000e+00, 2.788901522e-03, 5.255076863e-06, 5.120890909e-01, 9.649202425e-04
3.877500000e+00, 2.514602008e-03, 4.919182160e-06, 4.751054545e-01, 9.294235306e-04
3.932500000e+00, 2.259679229e-03, 4.597956403e-06, 4.391381818e-01, 8.935508144e-04
