#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.3762717197748e-03,  2.5623996942822e-04,  1.1605047933784e-03,  1.7906977726535e-04,  1.2157669263964e-03,  1.8328376033548e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.5833333333333e-05,  3.8640077064565e-06,  1.7500000000000e-05,  2.7003086243366e-06,  1.8333333333333e-05,  2.7638539919628e-06,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.6288986135715e-03,  1.0186775210820e-04,  1.1526102029473e-03,  6.7451410211456e-05,  1.4762884106242e-03,  7.6337056401610e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.7750000000000e-04,  1.0752906583803e-05,  1.2166666666667e-04,  7.1200031210979e-06,  1.5583333333333e-04,  8.0579498357557e-06,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.5769605186297e-03,  6.1217544561803e-05,  1.2346723929552e-03,  4.2373846828950e-05,  1.3422881256745e-03,  4.4181951825298e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  7.3833333333333e-04,  1.7539637649874e-05,  3.5375000000000e-04,  1.2140668570278e-05,  3.8458333333333e-04,  1.2658714609136e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.6286852462625e-03,  4.4306480787234e-05,  1.2926858412729e-03,  3.1070229278926e-05,  1.3359994049897e-03,  3.1586470083004e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.4666666666667e-03,  2.4720661623652e-05,  7.2125000000000e-04,  1.7335536718929e-05,  7.4541666666667e-04,  1.7623571652130e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.4134151206558e-03,  3.3063583481937e-05,  1.1813413353360e-03,  2.3132448647617e-05,  1.2320737853198e-03,  2.3623936425423e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.2200000000000e-03,  3.0413812651491e-05,  1.0866666666667e-03,  2.1278575558006e-05,  1.1333333333333e-03,  2.1730674684009e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.4567358145538e-03,  2.7312242291288e-05,  1.2330742977262e-03,  1.9349633818560e-05,  1.2236615168276e-03,  1.9275638771924e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.3712500000000e-03,  3.7479160876412e-05,  1.6920833333333e-03,  2.6552489943925e-05,  1.6791666666667e-03,  2.6450950413506e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.5100757032633e-03,  2.3369013183307e-05,  1.2642844683768e-03,  1.6585148520085e-05,  1.2457912348865e-03,  1.6463402616965e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.8070833333333e-03,  4.4754344916319e-05,  2.4212500000000e-03,  3.1762464744832e-05,  2.3858333333333e-03,  3.1529307353988e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.5938868057126e-03,  2.0593538776092e-05,  1.2810024029473e-03,  1.4472062985812e-05,  1.3128844027654e-03,  1.4651048844950e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  6.6104166666667e-03,  5.2481809017771e-05,  3.2645833333333e-03,  3.6881473066508e-05,  3.3458333333333e-03,  3.7337611362033e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.4804293806245e-03,  1.7771839836776e-05,  1.2439073213203e-03,  1.2585282518346e-05,  1.2365220593041e-03,  1.2547866556410e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  8.1166666666667e-03,  5.8154487741226e-05,  4.0704166666667e-03,  4.1182604876871e-05,  4.0462500000000e-03,  4.1060169264142e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.5063722395737e-03,  1.5985895310729e-05,  1.2701114225193e-03,  1.1379812057781e-05,  1.2362608170544e-03,  1.1227142397564e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.0242500000000e-02,  6.5327699587031e-05,  5.1904166666667e-03,  4.6504554735113e-05,  5.0520833333333e-03,  4.5880657386553e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.3000000000000e-01,  2.4630883637911e-03,  1.4339196739510e-05,  1.2153495386848e-03,  1.0072457125903e-05,  1.2477388251062e-03,  1.0205791031626e-05,                 -nan,                 -nan,  6.6782033858634e-07,  3.3391016929317e-07,                 -nan,                 -nan,  7.0530151639826e-04,  3.5273365682703e-04,  1.2294166666667e-02,  7.1572127566843e-05,  6.0662500000000e-03,  5.0275283854660e-05,  6.2279166666667e-03,  5.0940801699402e-05,                 -nan,                 -nan,  3.3333333333333e-06,  1.6666666666667e-06,                 -nan,                 -nan,  7.0530151639826e-04,  3.5273365682703e-04
