#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike
  3.0000000000000e-02,  3.3769768451761e-02,  3.9435489897732e-04,  1.6316144773570e-02,  2.7411447773061e-04,  1.7453623678191e-02,  2.8350844686867e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  5.0923611111111e-04,  5.9467317769646e-06,  2.4604166666667e-04,  4.1335489415092e-06,  2.6319444444444e-04,  4.2752066587837e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  3.2079668216960e-02,  1.4527440751326e-04,  1.5314189671351e-02,  1.0037399033954e-04,  1.6765478545610e-02,  1.0502245255966e-04,  0.0000000000000e+00,  0.0000000000000e+00,  5.8757133990141e-03,  3.1086690203905e-05,  3.3862500000000e-03,  1.5334805182982e-05,  1.6165277777778e-03,  1.0595228806250e-05,  1.7697222222222e-03,  1.1085908918226e-05,  0.0000000000000e+00,  0.0000000000000e+00,  6.2022569444444e-04,  3.2814337103187e-06
  1.5000000000000e-01,  3.4443821047915e-02,  9.1369670876800e-05,  1.7141683479971e-02,  6.4457452055904e-05,  1.7302137567944e-02,  6.4758425170750e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.6713644326858e-02,  3.1823795921439e-05,  9.8686111111111e-03,  2.6178621355018e-05,  4.9113194444444e-03,  1.8467914075733e-05,  4.9572916666667e-03,  1.8554146861032e-05,  0.0000000000000e+00,  0.0000000000000e+00,  4.7886805555556e-03,  9.1179391970235e-06
  2.1000000000000e-01,  3.3847558616483e-02,  6.4906174254108e-05,  1.7005676793660e-02,  4.6006510825772e-05,  1.6841881822823e-02,  4.5784412390493e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.8701533500650e-02,  2.4122979679606e-05,  1.8885138888889e-02,  3.6214195813176e-05,  9.4882638888889e-03,  2.5669188037532e-05,  9.3968750000000e-03,  2.5545268914006e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.0434461805556e-02,  1.3459340652160e-05
  2.7000000000000e-01,  3.2548867884593e-02,  4.9570833938472e-05,  1.6494765274555e-02,  3.5288349923243e-05,  1.6054102610038e-02,  3.4813789466968e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.8879737760491e-02,  1.8876708291906e-05,  2.9940347222222e-02,  4.5598144472347e-05,  1.5172847222222e-02,  3.2460282592542e-05,  1.4767500000000e-02,  3.2023754204236e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.7366684027778e-02,  1.7363897345867e-05
  3.3000000000000e-01,  3.3025703303626e-02,  4.0881661715645e-05,  1.6478742972642e-02,  2.8877829153124e-05,  1.6546960330983e-02,  2.8937540462787e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.8716403902732e-02,  1.5388054347321e-05,  4.5319444444444e-02,  5.6099765079502e-05,  2.2612916666667e-02,  3.9627533801452e-05,  2.2706527777778e-02,  3.9709472507075e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.5683541666667e-02,  2.1116221740687e-05
  3.9000000000000e-01,  3.2821609492342e-02,  3.4498584451458e-05,  1.6500351883630e-02,  2.4460647068533e-05,  1.6321257608712e-02,  2.4327537362895e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.8546165838493e-02,  1.2966370060637e-05,  6.2857152777778e-02,  6.6068752478099e-05,  3.1600069444444e-02,  4.6844949215207e-05,  3.1257083333333e-02,  4.6590028837049e-05,  0.0000000000000e+00,  0.0000000000000e+00,  3.5518038194444e-02,  2.4832088263826e-05
  4.5000000000000e-01,  3.2712812033860e-02,  2.9856492476550e-05,  1.6565996103769e-02,  2.1246559998421e-05,  1.6146815930092e-02,  2.0976029920741e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.8477662612519e-02,  1.1219496500303e-05,  8.3367291666667e-02,  7.6088075640205e-05,  4.2217777777778e-02,  5.4146007456292e-05,  4.1149513888889e-02,  5.3456572385188e-05,  0.0000000000000e+00,  0.0000000000000e+00,  4.7089583333333e-02,  2.8592437609024e-05
  5.1000000000000e-01,  3.2343882332196e-02,  2.6199283005757e-05,  1.6296811515821e-02,  1.8597075461708e-05,  1.6047070816375e-02,  1.8454029757408e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.8217679966612e-02,  9.8312755937258e-06,  1.0583833333333e-01,  8.5731465981046e-05,  5.3327777777778e-02,  6.0854892171744e-05,  5.2510555555556e-02,  6.0386806158504e-05,  0.0000000000000e+00,  0.0000000000000e+00,  5.9613402777778e-02,  3.2170715088981e-05
  5.7000000000000e-01,  3.2287241081294e-02,  2.3423620421946e-05,  1.6169339863625e-02,  1.6576189320388e-05,  1.6117901217670e-02,  1.6549801850355e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.7911176126708e-02,  8.7230951568914e-06,  1.3194451388889e-01,  9.5722585968549e-05,  6.6077361111111e-02,  6.7739985479154e-05,  6.5867152777778e-02,  6.7632150873605e-05,  0.0000000000000e+00,  0.0000000000000e+00,  7.3195520833333e-02,  3.5647658689220e-05
