#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 2.560478829835e-03, 1.535673151445e-04, 1.114453015863e-03, 1.013139105330e-04, 1.446025813972e-03, 1.154054236732e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.861111111111e-05, 2.315740555630e-06, 1.680555555556e-05, 1.527777777778e-06, 2.180555555556e-05, 1.740272789742e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 2.918366929380e-03, 6.196680782921e-05, 1.309186246498e-03, 4.150399421380e-05, 1.609180682882e-03, 4.601416887051e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.080555555556e-04, 6.541062132954e-06, 1.381944444444e-04, 4.381058415441e-06, 1.698611111111e-04, 4.857141236124e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 3.062685582525e-03, 3.853120608776e-05, 1.430028880729e-03, 2.632896580922e-05, 1.632656701796e-03, 2.813253280447e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.775000000000e-04, 1.103970108291e-05, 4.097222222222e-04, 7.543597563333e-06, 4.677777777778e-04, 8.060343404748e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 3.024979461419e-03, 2.744091255523e-05, 1.553811866209e-03, 1.966692907545e-05, 1.471167595209e-03, 1.913675998190e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.687777777778e-03, 1.531057086613e-05, 8.669444444444e-04, 1.097310123061e-05, 8.208333333333e-04, 1.067729505210e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 2.927383155610e-03, 2.102388943936e-05, 1.509592365886e-03, 1.509743347770e-05, 1.417790789725e-03, 1.463118004622e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.692777777778e-03, 1.933899980817e-05, 1.388611111111e-03, 1.388749993055e-05, 1.304166666667e-03, 1.345861282820e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 2.975855741751e-03, 1.735495283747e-05, 1.536914816628e-03, 1.247218084113e-05, 1.438940925123e-03, 1.206810229726e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.083611111111e-03, 2.381529361307e-05, 2.109027777778e-03, 1.711492111262e-05, 1.974583333333e-03, 1.656042527187e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 2.991044818979e-03, 1.472813636724e-05, 1.525945591643e-03, 1.051976069953e-05, 1.465099227336e-03, 1.030789191235e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.728194444444e-03, 2.820607313556e-05, 2.922361111111e-03, 2.014655026684e-05, 2.805833333333e-03, 1.974079719956e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 2.958050092524e-03, 1.269689729323e-05, 1.486845673568e-03, 9.001767489711e-06, 1.471204418956e-03, 8.954294105955e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.538472222222e-03, 3.235753437554e-05, 3.789166666667e-03, 2.294064402209e-05, 3.749305555556e-03, 2.281966000439e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 3.062379538697e-03, 1.140086588928e-05, 1.553791217760e-03, 8.120909319194e-06, 1.508588320937e-03, 8.001910700255e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.002097222222e-02, 3.730685858567e-05, 5.084444444444e-03, 2.657391276245e-05, 4.936527777778e-03, 2.618451561562e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 3.003663463633e-03, 1.010367079387e-05, 1.488576976664e-03, 7.112777118296e-06, 1.515086486968e-03, 7.175832019793e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.227472222222e-02, 4.128949661675e-05, 6.083194444444e-03, 2.906695920257e-05, 6.191527777778e-03, 2.932463833673e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 3.143513811268e-03, 9.352589787932e-06, 1.588299371938e-03, 6.647990374116e-06, 1.555214439330e-03, 6.578385799495e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.569041666667e-02, 4.668216508515e-05, 7.927777777778e-03, 3.318252924226e-05, 7.762638888889e-03, 3.283510758508e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 3.175391859072e-03, 8.583049296297e-06, 1.571351608499e-03, 6.037812616766e-06, 1.604040250573e-03, 6.100291306772e-06, 4.639977583377e-08, 2.678892306796e-08, 0.000000000000e+00, 0.000000000000e+00, 6.195223895392e-06, 3.576825263260e-06, 0.000000000000e+00, 0.000000000000e+00, 1.900986111111e-02, 5.138344565767e-05, 9.407083333333e-03, 3.614608349257e-05, 9.602777777778e-03, 3.652011960280e-05, 2.777777777778e-07, 1.603750747749e-07, 0.000000000000e+00, 0.000000000000e+00, 6.195223895392e-06, 3.576825263260e-06, 0.000000000000e+00, 0.000000000000e+00
 7.500000000000e-01, 3.165102337780e-03, 7.883982538682e-06, 1.579762532469e-03, 5.569903616697e-06, 1.585339805311e-03, 5.579727087498e-06, 5.734379119141e-06, 2.739992329174e-07, 0.000000000000e+00, 0.000000000000e+00, 7.740649366256e-04, 3.700056545455e-05, 0.000000000000e+00, 0.000000000000e+00, 2.238472222222e-02, 5.575831056920e-05, 1.117263888889e-02, 3.939232667963e-05, 1.121208333333e-02, 3.946180173657e-05, 4.055555555556e-05, 1.937819401524e-06, 0.000000000000e+00, 0.000000000000e+00, 7.740649366256e-04, 3.700056545455e-05, 0.000000000000e+00, 0.000000000000e+00
 8.100000000000e-01, 3.270484424890e-03, 7.420797423886e-06, 1.628532291663e-03, 5.236519448177e-06, 1.641952133227e-03, 5.258050824707e-06, 4.614719253241e-05, 7.197332167813e-07, 0.000000000000e+00, 0.000000000000e+00, 6.320579937425e-03, 9.888977006843e-05, 0.000000000000e+00, 0.000000000000e+00, 2.697680555556e-02, 6.121093488408e-05, 1.343305555556e-02, 4.319377455715e-05, 1.354375000000e-02, 4.337137753045e-05, 3.806481481481e-04, 5.936766704411e-06, 0.000000000000e+00, 0.000000000000e+00, 6.320579937425e-03, 9.888977006843e-05, 0.000000000000e+00, 0.000000000000e+00
 8.700000000000e-01, 3.223960144239e-03, 6.859908915313e-06, 1.617709175978e-03, 4.859300330381e-06, 1.606250968261e-03, 4.842060576403e-06, 1.967795129231e-04, 1.383782481605e-06, 0.000000000000e+00, 0.000000000000e+00, 2.738790960988e-02, 1.952153924377e-04, 0.000000000000e+00, 0.000000000000e+00, 3.067680555556e-02, 6.527378829417e-05, 1.539291666667e-02, 4.623748579446e-05, 1.528388888889e-02, 4.607344512492e-05, 1.872407407407e-03, 1.316704432443e-05, 0.000000000000e+00, 0.000000000000e+00, 2.738790960988e-02, 1.952153924377e-04, 0.000000000000e+00, 0.000000000000e+00
 9.300000000000e-01, 3.331708778216e-03, 6.523851712358e-06, 1.694552119535e-03, 4.652624785163e-06, 1.637156658682e-03, 4.573152498367e-06, 4.811697511971e-04, 2.024296357449e-06, 0.000000000000e+00, 0.000000000000e+00, 6.777432708490e-02, 2.946325521672e-04, 0.000000000000e+00, 0.000000000000e+00, 3.622375000000e-02, 7.093008098747e-05, 1.842388888889e-02, 5.058530870510e-05, 1.779986111111e-02, 4.972125231829e-05, 5.231481481481e-03, 2.200900800742e-05, 0.000000000000e+00, 0.000000000000e+00, 6.777432708490e-02, 2.946325521672e-04, 0.000000000000e+00, 0.000000000000e+00
 9.900000000000e-01, 3.340101039340e-03, 6.136305466947e-06, 1.668539886087e-03, 4.337060345204e-06, 1.671561153253e-03, 4.340985181470e-06, 9.177812998452e-04, 2.626341167452e-06, 0.000000000000e+00, 0.000000000000e+00, 1.303735573895e-01, 3.966545563695e-04, 0.000000000000e+00, 0.000000000000e+00, 4.115027777778e-02, 7.559971136205e-05, 2.055652777778e-02, 5.343288596426e-05, 2.059375000000e-02, 5.348124022081e-05, 1.130712962963e-02, 3.235670637114e-05, 0.000000000000e+00, 0.000000000000e+00, 1.303735573895e-01, 3.966545563695e-04, 0.000000000000e+00, 0.000000000000e+00
