#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 4.000000000000e-02, 3.438772574129e-03, 1.155930755486e-04, 1.717443477701e-03, 8.169045562942e-05, 1.721329096428e-03, 8.178281343803e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.218750000000e-05, 3.098848912634e-06, 4.604166666667e-05, 2.189978754336e-06, 4.614583333333e-05, 2.192454706234e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.200000000000e-01, 2.962506735775e-03, 4.055185684290e-05, 1.500403917332e-03, 2.885925838195e-05, 1.462102818443e-03, 2.848852925391e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.559375000000e-04, 7.609872288679e-06, 2.815625000000e-04, 5.415664971482e-06, 2.743750000000e-04, 5.346094758482e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.000000000000e-01, 3.645119379202e-03, 2.730292458308e-05, 1.805994683445e-03, 1.921814762468e-05, 1.839124695756e-03, 1.939361989587e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.856666666667e-03, 1.390693272357e-05, 9.198958333333e-04, 9.788895884567e-06, 9.367708333333e-04, 9.878273894709e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.800000000000e-01, 3.356544480510e-03, 1.877480492162e-05, 1.686253511156e-03, 1.330732192565e-05, 1.670290969355e-03, 1.324418676296e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.329375000000e-03, 1.862283264794e-05, 1.672604166667e-03, 1.319960608103e-05, 1.656770833333e-03, 1.313698196463e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.600000000000e-01, 3.178818311371e-03, 1.422977481189e-05, 1.609346838666e-03, 1.012488268776e-05, 1.569471472705e-03, 9.998661998304e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.198333333333e-03, 2.327000334241e-05, 2.631770833333e-03, 1.655725808034e-05, 2.566562500000e-03, 1.635084892037e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.400000000000e-01, 3.166736564074e-03, 1.162827687455e-05, 1.591395714134e-03, 8.243250312636e-06, 1.575340849940e-03, 8.201563713970e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.725416666667e-03, 2.836777930642e-05, 3.882291666667e-03, 2.010983296660e-05, 3.843125000000e-03, 2.000813636582e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.200000000000e-01, 3.131900480900e-03, 9.788862047013e-06, 1.586801021261e-03, 6.967700377287e-06, 1.545099459639e-03, 6.875534279444e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.066302083333e-02, 3.332763623190e-05, 5.402500000000e-03, 2.372257188137e-05, 5.260520833333e-03, 2.340877869815e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.000000000000e-01, 3.183954157795e-03, 8.555987523912e-06, 1.567283856923e-03, 6.002892550437e-06, 1.616670300872e-03, 6.096737122202e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.442520833333e-02, 3.876371844980e-05, 7.100729166667e-03, 2.719667788893e-05, 7.324479166667e-03, 2.762184968211e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.800000000000e-01, 3.208733201795e-03, 7.579962009287e-06, 1.589880584534e-03, 5.335590342730e-06, 1.618852617261e-03, 5.383985490025e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.866645833333e-02, 4.409560911310e-05, 9.248958333333e-03, 3.103921970221e-05, 9.417500000000e-03, 3.132075323700e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 7.600000000000e-01, 3.109570338000e-03, 6.677219282475e-06, 1.549358207050e-03, 4.713259644620e-06, 1.560212130950e-03, 4.729740042398e-06, 1.185280989547e-06, 1.064413750571e-07, 1.842442828510e-06, 1.149284259813e-07, 1.235502769918e-03, 1.110199433115e-04, 1.901942645698e-03, 1.187526921734e-04, 2.259114583333e-02, 4.851025002656e-05, 1.125614583333e-02, 3.424200915502e-05, 1.133500000000e-02, 3.436173986670e-05, 8.611111111111e-06, 7.733006059486e-07, 1.338541666667e-05, 8.349593511397e-07, 1.235502769918e-03, 1.110199433115e-04, 1.901942645698e-03, 1.187526921734e-04
 8.400000000000e-01, 3.115902309808e-03, 6.047947485615e-06, 1.556736165362e-03, 4.274876793130e-06, 1.559166144446e-03, 4.278211915312e-06, 2.167024825249e-05, 4.118152345470e-07, 2.226306923664e-05, 3.614877757705e-07, 2.250999902449e-02, 4.325614178677e-04, 2.274676309903e-02, 3.735186059696e-04, 2.764906250000e-02, 5.366666262293e-05, 1.381375000000e-02, 3.793326102073e-05, 1.383531250000e-02, 3.796285533804e-05, 1.922916666667e-04, 3.654256143590e-06, 1.975520833333e-04, 3.207673768784e-06, 2.250999902449e-02, 4.325614178677e-04, 2.274676309903e-02, 3.735186059696e-04
 9.200000000000e-01, 3.076832572731e-03, 5.487654628106e-06, 1.541611889677e-03, 3.884385855575e-06, 1.535220683054e-03, 3.876325559390e-06, 8.800877481270e-05, 7.577958045009e-07, 9.051925643408e-05, 6.655647760135e-07, 9.179631671363e-02, 8.258901555829e-04, 9.364005001696e-02, 7.200260211458e-04, 3.274635416667e-02, 5.840443954896e-05, 1.640718750000e-02, 4.134104535749e-05, 1.633916666667e-02, 4.125526060732e-05, 9.366666666667e-04, 8.065128411643e-06, 9.633854166667e-04, 7.083524813588e-06, 9.179631671363e-02, 8.258901555829e-04, 9.364005001696e-02, 7.200260211458e-04
 1.000000000000e+00, 3.119538755748e-03, 5.083804757609e-06, 1.555705633767e-03, 3.590106918708e-06, 1.563833121981e-03, 3.599472617722e-06, 2.074373597173e-04, 1.070388732878e-06, 2.158092525200e-04, 9.455047237050e-07, 2.177760253281e-01, 1.240076078660e-03, 2.243403969460e-01, 1.087557470596e-03, 3.922218750000e-02, 6.391904670167e-05, 1.956000000000e-02, 4.513867521317e-05, 1.966218750000e-02, 4.525643082756e-05, 2.608125000000e-03, 1.345807533292e-05, 2.713385416667e-03, 1.188789960918e-05, 2.177760253281e-01, 1.240076078660e-03, 2.243403969460e-01, 1.087557470596e-03
 1.080000000000e+00, 3.035151264960e-03, 4.643298447192e-06, 1.517508149157e-03, 3.283234817454e-06, 1.517643115804e-03, 3.283380819089e-06, 3.638748155883e-04, 1.312703968904e-06, 3.766066692748e-04, 1.156552719514e-06, 3.750030503131e-01, 1.586358832927e-03, 3.964050858166e-01, 1.438541370923e-03, 4.450781250000e-02, 6.808987052969e-05, 2.225291666667e-02, 4.814573867725e-05, 2.225489583333e-02, 4.814787966227e-05, 5.335902777778e-03, 1.924964425677e-05, 5.522604166667e-03, 1.695982410524e-05, 3.750030503131e-01, 1.586358832927e-03, 3.964050858166e-01, 1.438541370923e-03
 1.160000000000e+00, 2.988668904887e-03, 4.289970588654e-06, 1.474201282189e-03, 3.012963042032e-06, 1.514467622698e-03, 3.053833878728e-06, 5.232879535119e-04, 1.465683339461e-06, 5.411355260626e-04, 1.290783596686e-06, 5.514657529505e-01, 1.923929075453e-03, 5.705965235798e-01, 1.705724267643e-03, 5.055635416667e-02, 7.256918693468e-05, 2.493760416667e-02, 5.096731404238e-05, 2.561875000000e-02, 5.165868553948e-05, 8.851944444444e-03, 2.479351455921e-05, 9.153854166667e-03, 2.183490869794e-05, 5.514657529505e-01, 1.923929075453e-03, 5.705965235798e-01, 1.705724267643e-03
 1.240000000000e+00, 2.986747391861e-03, 4.012007221241e-06, 1.489512328637e-03, 2.833247476205e-06, 1.497235063224e-03, 2.840582806726e-06, 6.658761281008e-04, 1.546726593974e-06, 6.754267022878e-04, 1.349076491974e-06, 7.031169382986e-01, 2.131424245255e-03, 7.161603867384e-01, 1.873905044241e-03, 5.773010416667e-02, 7.754709870370e-05, 2.879041666667e-02, 5.476314213147e-05, 2.893968750000e-02, 5.490492492710e-05, 1.287055555556e-02, 2.989629709925e-05, 1.305515625000e-02, 2.607596699429e-05, 7.031169382986e-01, 2.131424245255e-03, 7.161603867384e-01, 1.873905044241e-03
 1.320000000000e+00, 2.911251083244e-03, 3.720993360886e-06, 1.463399157057e-03, 2.638155945790e-06, 1.447851926187e-03, 2.624104570601e-06, 7.714134237962e-04, 1.563928989843e-06, 7.878769694871e-04, 1.368778795266e-06, 8.195472765857e-01, 2.241225326965e-03, 8.337787575433e-01, 1.961548984282e-03, 6.376322916667e-02, 8.149848488282e-05, 3.205187500000e-02, 5.778180491441e-05, 3.171135416667e-02, 5.747404683009e-05, 1.689576388889e-02, 3.425371420340e-05, 1.725635416667e-02, 2.997946707633e-05, 8.195472765857e-01, 2.241225326965e-03, 8.337787575433e-01, 1.961548984282e-03
 1.400000000000e+00, 2.889344394776e-03, 3.495199675870e-06, 1.444579179312e-03, 2.471399825584e-06, 1.444765215464e-03, 2.471558956672e-06, 8.644508067243e-04, 1.560978238316e-06, 8.718647702055e-04, 1.357631490504e-06, 9.316966618464e-01, 2.338301825840e-03, 9.296771270325e-01, 2.010977651880e-03, 7.118416666667e-02, 8.611049506948e-05, 3.558979166667e-02, 6.088735472393e-05, 3.559437500000e-02, 6.089127520288e-05, 2.129729166667e-02, 3.845749066129e-05, 2.147994791667e-02, 3.344767984968e-05, 9.316966618464e-01, 2.338301825840e-03, 9.296771270325e-01, 2.010977651880e-03
