#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.5678471142373e-02,  9.7264145088488e-04,  1.3778691832493e-02,  7.1247919308169e-04,  1.1899779309880e-02,  6.6212143252210e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.8722222222222e-04,  1.4667087536049e-05,  2.0777777777778e-04,  1.0743933114341e-05,  1.7944444444444e-04,  9.9845559753397e-06,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  1.4100000000000e+00,  1.4794265539942e-02,  1.8136506796120e-05,  7.3888951436247e-03,  1.2817304145942e-05,  7.4053703963169e-03,  1.2831585763113e-05,                 -nan,                 -nan,  5.9181064245441e-03,  1.6222333350492e-05,                 -nan,                 -nan,  9.5378970301571e-01,  3.6544505397561e-03,  3.6966388888889e-01,  4.5317637533359e-04,  1.8462611111111e-01,  3.2026561121731e-04,  1.8503777777778e-01,  3.2062246557610e-04,                 -nan,                 -nan,  1.4787555555556e-01,  4.0534697832783e-04,                 -nan,                 -nan,  9.5378970301571e-01,  3.6544505397561e-03
  1.4700000000000e+00,  1.4155268033392e-02,  1.7016505742688e-05,  7.0893246733755e-03,  1.2042419980889e-05,  7.0659433600164e-03,  1.2022545017375e-05,                 -nan,                 -nan,  6.0429341902103e-03,  1.5723537694720e-05,                 -nan,                 -nan,  9.9559848474636e-01,  3.6595123001912e-03,  3.8443500000000e-01,  4.6214175314507e-04,  1.9253500000000e-01,  3.2705334257410e-04,  1.9190000000000e-01,  3.2651356956658e-04,                 -nan,                 -nan,  1.6411666666667e-01,  4.2702675777034e-04,                 -nan,                 -nan,  9.9559848474636e-01,  3.6595123001912e-03
  1.5300000000000e+00,  1.3513040820261e-02,  1.5974089083659e-05,  6.7553685255876e-03,  1.1294423826992e-05,  6.7576722946730e-03,  1.1296349519600e-05,                 -nan,                 -nan,  6.1980074737647e-03,  1.5299618557691e-05,                 -nan,                 -nan,  1.0432723481622e+00,  3.6811993205449e-03,  3.9755888888889e-01,  4.6996388093418e-04,  1.9874555555556e-01,  3.3228631860319e-04,  1.9881333333333e-01,  3.3234297322473e-04,                 -nan,                 -nan,  1.8234777777778e-01,  4.5012069711946e-04,                 -nan,                 -nan,  1.0432723481622e+00,  3.6811993205449e-03
  1.5900000000000e+00,  1.2827843930730e-02,  1.4976583712082e-05,  6.4157404313782e-03,  1.0591545032505e-05,  6.4121034993523e-03,  1.0588542558323e-05,                 -nan,                 -nan,  6.2760157976345e-03,  1.4814702562389e-05,                 -nan,                 -nan,  1.0846357471806e+00,  3.6966464173627e-03,  4.0757666666667e-01,  4.7584817061904e-04,  2.0384611111111e-01,  3.3652316340213e-04,  2.0373055555556e-01,  3.3642776635603e-04,                 -nan,                 -nan,  1.9940666666667e-01,  4.7070475137071e-04,                 -nan,                 -nan,  1.0846357471806e+00,  3.6966464173627e-03
  1.6500000000000e+00,  1.2197595688260e-02,  1.4073044513496e-05,  6.0955748285861e-03,  9.9485154322737e-06,  6.1020208596741e-03,  9.9537742878095e-06,                 -nan,                 -nan,  6.2578459487218e-03,  1.4255366134386e-05,                 -nan,                 -nan,  1.1034350467531e+00,  3.6455649067786e-03,  4.1734944444444e-01,  4.8151926489927e-04,  2.0856444444444e-01,  3.4039555784773e-04,  2.0878500000000e-01,  3.4057549334423e-04,                 -nan,                 -nan,  2.1411666666667e-01,  4.8775752931903e-04,                 -nan,                 -nan,  1.1034350467531e+00,  3.6455649067786e-03
  1.7100000000000e+00,  1.1628071932850e-02,  1.3258496633355e-05,  5.8204155643279e-03,  9.3803150402689e-06,  5.8076563685223e-03,  9.3700278933410e-06,                 -nan,                 -nan,  6.2187776125177e-03,  1.3712225253273e-05,                 -nan,                 -nan,  1.1276370614035e+00,  3.6267784533741e-03,  4.2732111111111e-01,  4.8723774205612e-04,  2.1389500000000e-01,  3.4471808127157e-04,  2.1342611111111e-01,  3.4434003793982e-04,                 -nan,                 -nan,  2.2853444444444e-01,  5.0391185786190e-04,                 -nan,                 -nan,  1.1276370614035e+00,  3.6267784533741e-03
  1.7700000000000e+00,  1.1004198346064e-02,  1.2460743645500e-05,  5.5089425624137e-03,  8.8165541386240e-06,  5.4952557836501e-03,  8.8055951144471e-06,                 -nan,                 -nan,  6.1530677691729e-03,  1.3177274820640e-05,                 -nan,                 -nan,  1.1523293607801e+00,  3.6204695386422e-03,  4.3326777777778e-01,  4.9061626653389e-04,  2.1690333333333e-01,  3.4713376651062e-04,  2.1636444444445e-01,  3.4670227737326e-04,                 -nan,                 -nan,  2.4226444444445e-01,  5.1882821439219e-04,                 -nan,                 -nan,  1.1523293607801e+00,  3.6204695386422e-03
  1.8300000000000e+00,  1.0365494464046e-02,  1.1697236915434e-05,  5.1629207125455e-03,  8.2553597192174e-06,  5.2025737515008e-03,  8.2870011078866e-06,                 -nan,                 -nan,  6.0714821876752e-03,  1.2660493500455e-05,                 -nan,                 -nan,  1.1642502050280e+00,  3.5715436817907e-03,  4.3625555555556e-01,  4.9230498426368e-04,  2.1729333333333e-01,  3.4744570585707e-04,  2.1896222222222e-01,  3.4877740610932e-04,                 -nan,                 -nan,  2.5553222222222e-01,  5.3284584202002e-04,                 -nan,                 -nan,  1.1642502050280e+00,  3.5715436817907e-03
  1.8900000000000e+00,  9.7755749412144e-03,  1.0998917127194e-05,  4.9018273071113e-03,  7.7885709151293e-06,  4.8737476341031e-03,  7.7662308149379e-06,                 -nan,                 -nan,  5.9593011099082e-03,  1.2144829938994e-05,                 -nan,                 -nan,  1.1780711325528e+00,  3.5432651415008e-03,  4.3884611111111e-01,  4.9376451377324e-04,  2.2005333333333e-01,  3.4964532293719e-04,  2.1879277777778e-01,  3.4864242887216e-04,                 -nan,                 -nan,  2.6752555555556e-01,  5.4520694904224e-04,                 -nan,                 -nan,  1.1780711325528e+00,  3.5432651415008e-03
  1.9500000000000e+00,  9.2223995904770e-03,  1.0354497809644e-05,  4.5973769960046e-03,  7.3107533514349e-06,  4.6250225944724e-03,  7.3327014342880e-06,                 -nan,                 -nan,  5.8355463901249e-03,  1.1648307678634e-05,                 -nan,                 -nan,  1.1816503999586e+00,  3.4838776369610e-03,  4.4071444444444e-01,  4.9481446828553e-04,  2.1969666666667e-01,  3.4936185210138e-04,  2.2101777777778e-01,  3.5041069378800e-04,                 -nan,                 -nan,  2.7886555555556e-01,  5.5664227047894e-04,                 -nan,                 -nan,  1.1816503999586e+00,  3.4838776369610e-03
  2.0100000000000e+00,  8.6853187362006e-03,  9.7485385784824e-06,  4.3447930411898e-03,  6.8949509551549e-06,  4.3405256950108e-03,  6.8915640998374e-06,                 -nan,                 -nan,  5.6651318327982e-03,  1.1134395469113e-05,                 -nan,                 -nan,  1.1859621313811e+00,  3.4462657242721e-03,  4.4098111111111e-01,  4.9496414635086e-04,  2.2059888888889e-01,  3.5007847444767e-04,  2.2038222222222e-01,  3.4990651308776e-04,                 -nan,                 -nan,  2.8763666666667e-01,  5.6532848530416e-04,                 -nan,                 -nan,  1.1859621313811e+00,  3.4462657242721e-03
  2.0700000000000e+00,  8.1455754741553e-03,  9.1671461092791e-06,  4.0725401330092e-03,  6.4819541346590e-06,  4.0730353411461e-03,  6.4823482153497e-06,                 -nan,                 -nan,  5.5114602260592e-03,  1.0664036035691e-05,                 -nan,                 -nan,  1.1885712760088e+00,  3.4022052026599e-03,  4.3863444444444e-01,  4.9364542180510e-04,  2.1930388888889e-01,  3.4904941459220e-04,  2.1933055555556e-01,  3.4907063560542e-04,                 -nan,                 -nan,  2.9678888888889e-01,  5.7425206320810e-04,                 -nan,                 -nan,  1.1885712760088e+00,  3.4022052026599e-03
  2.1300000000000e+00,  7.6059753964679e-03,  8.6087939236856e-06,  3.8074308848083e-03,  6.0908915657563e-06,  3.7985445116596e-03,  6.0837794794590e-06,                 -nan,                 -nan,  5.3504735801916e-03,  1.0211180743822e-05,                 -nan,                 -nan,  1.1889599085405e+00,  3.3571431014418e-03,  4.3366333333333e-01,  4.9084017161809e-04,  2.1708500000000e-01,  3.4727910645154e-04,  2.1657833333333e-01,  3.4687360276662e-04,                 -nan,                 -nan,  3.0506333333333e-01,  5.8220207768374e-04,                 -nan,                 -nan,  1.1889599085405e+00,  3.3571431014418e-03
  2.1900000000000e+00,  7.0758204743463e-03,  8.0758737512911e-06,  3.5344906305766e-03,  5.7077446501563e-06,  3.5413298437697e-03,  5.7132642031859e-06,                 -nan,                 -nan,  5.1856905360247e-03,  9.7773106518808e-06,                 -nan,                 -nan,  1.1867071653062e+00,  3.3086566149109e-03,  4.2648333333334e-01,  4.8675988452746e-04,  2.1303555555556e-01,  3.4402483401603e-04,  2.1344777777778e-01,  3.4435751591251e-04,                 -nan,                 -nan,  3.1255888888889e-01,  5.8931116935028e-04,                 -nan,                 -nan,  1.1867071653062e+00,  3.3086566149109e-03
  2.2500000000000e+00,  6.5902920694473e-03,  7.5860510473963e-06,  3.2937226756841e-03,  5.3629894741538e-06,  3.2965693937632e-03,  5.3653065517096e-06,                 -nan,                 -nan,  5.0260292172207e-03,  9.3689502325492e-06,                 -nan,                 -nan,  1.1925797615545e+00,  3.2917819430782e-03,  4.1928111111111e-01,  4.8263231410390e-04,  2.0955000000000e-01,  3.4119886674294e-04,  2.0973111111111e-01,  3.4134628158311e-04,                 -nan,                 -nan,  3.1976111111111e-01,  5.9606218086437e-04,                 -nan,                 -nan,  1.1925797615545e+00,  3.2917819430782e-03
  2.3100000000000e+00,  6.1269844733884e-03,  7.1245594965617e-06,  3.0573243845044e-03,  5.0327503505643e-06,  3.0696600888840e-03,  5.0428932101466e-06,                 -nan,                 -nan,  4.8388933702065e-03,  8.9541146646605e-06,                 -nan,                 -nan,  1.1838461226641e+00,  3.2372994432077e-03,  4.1087055555556e-01,  4.7776711874415e-04,  2.0502166666667e-01,  3.3749211239068e-04,  2.0584888888889e-01,  3.3817228423861e-04,                 -nan,                 -nan,  3.2449222222222e-01,  6.0045558834959e-04,                 -nan,                 -nan,  1.1838461226641e+00,  3.2372994432077e-03
  2.3700000000000e+00,  5.6601441880182e-03,  6.6744059722320e-06,  2.8281320362168e-03,  4.7178997951672e-06,  2.8320121518014e-03,  4.7211350970850e-06,                 -nan,                 -nan,  4.6540766523691e-03,  8.5591499623409e-06,                 -nan,                 -nan,  1.1878884545385e+00,  3.2313600644643e-03,  3.9953722222222e-01,  4.7113174745159e-04,  1.9963166666667e-01,  3.3302624743627e-04,  1.9990555555556e-01,  3.3325462033603e-04,                 -nan,                 -nan,  3.2852111111111e-01,  6.0417171134548e-04,                 -nan,                 -nan,  1.1878884545385e+00,  3.2313600644643e-03
  2.4300000000000e+00,  5.2430711395393e-03,  6.2651920055043e-06,  2.6216179220643e-03,  4.4302293359736e-06,  2.6214532174750e-03,  4.4300901679891e-06,                 -nan,                 -nan,  4.4803840787688e-03,  8.1905700761207e-06,                 -nan,                 -nan,  1.1795955375094e+00,  3.1836107392624e-03,  3.8907222222222e-01,  4.6492067556509e-04,  1.9454222222222e-01,  3.2875372597992e-04,  1.9453000000000e-01,  3.2874339875079e-04,                 -nan,                 -nan,  3.3247555555556e-01,  6.0779707464796e-04,                 -nan,                 -nan,  1.1795955375094e+00,  3.1836107392624e-03
  2.4900000000000e+00,  4.8315382362346e-03,  5.8693724885862e-06,  2.4158974605977e-03,  4.1503833322305e-06,  2.4156407756369e-03,  4.1501628408191e-06,                 -nan,                 -nan,  4.3031665047118e-03,  7.8335394496294e-06,                 -nan,                 -nan,  1.1732145703655e+00,  3.1484633052995e-03,  3.7645666666667e-01,  4.5732110446883e-04,  1.8823833333333e-01,  3.2338344399776e-04,  1.8821833333333e-01,  3.2336626407333e-04,                 -nan,                 -nan,  3.3528777777778e-01,  6.1036216733071e-04,                 -nan,                 -nan,  1.1732145703655e+00,  3.1484633052995e-03
  2.5500000000000e+00,  4.4501636781862e-03,  5.5004295843002e-06,  2.2216553624934e-03,  3.8863952041870e-06,  2.2285083156929e-03,  3.8923846069881e-06,                 -nan,                 -nan,  4.1328746644751e-03,  7.4963478746957e-06,                 -nan,                 -nan,  1.1757752057932e+00,  3.1457833303919e-03,  3.6365222222222e-01,  4.4947637573701e-04,  1.8154611111111e-01,  3.1758298225390e-04,  1.8210611111111e-01,  3.1807241585588e-04,                 -nan,                 -nan,  3.3772444444444e-01,  6.1257602198915e-04,                 -nan,                 -nan,  1.1757752057932e+00,  3.1457833303919e-03
  2.6100000000000e+00,  4.0796374947856e-03,  5.1454046256754e-06,  2.0391405848773e-03,  3.6377456455809e-06,  2.0404969099083e-03,  3.6389552594088e-06,                 -nan,                 -nan,  3.9611050704331e-03,  7.1702108082408e-06,                 -nan,                 -nan,  1.1697950485068e+00,  3.1191387748932e-03,  3.4924611111111e-01,  4.4048339047455e-04,  1.7456500000000e-01,  3.1141701230915e-04,  1.7468111111111e-01,  3.1152056389329e-04,                 -nan,                 -nan,  3.3909888888889e-01,  6.1382126324353e-04,                 -nan,                 -nan,  1.1697950485068e+00,  3.1191387748932e-03
