# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 5.883112848e-02, 2.905462340e-03, 7.454545455e-04, 3.681537588e-05
8.250000000e-02, 1.075974193e-01, 1.485126914e-03, 9.543636364e-03, 1.317272414e-04
1.375000000e-01, 9.693164750e-02, 8.555938570e-04, 2.333636364e-02, 2.059848346e-04
1.925000000e-01, 1.035109855e-01, 6.335837365e-04, 4.852909091e-02, 2.970432809e-04
2.475000000e-01, 1.045081718e-01, 4.958175201e-04, 8.077818182e-02, 3.832354648e-04
3.025000000e-01, 1.003566650e-01, 3.977993556e-04, 1.157181818e-01, 4.586901942e-04
3.575000000e-01, 9.873619140e-02, 3.340011684e-04, 1.588890909e-01, 5.374841916e-04
4.125000000e-01, 1.026568805e-01, 2.952312602e-04, 2.198309091e-01, 6.322124342e-04
4.675000000e-01, 9.879490179e-02, 2.555930621e-04, 2.716490909e-01, 7.027854851e-04
5.225000000e-01, 9.903707672e-02, 2.289949590e-04, 3.400800000e-01, 7.863378871e-04
5.775000000e-01, 9.820172944e-02, 2.063275553e-04, 4.118709091e-01, 8.653647776e-04
6.325000000e-01, 9.730539255e-02, 1.875360923e-04, 4.894872727e-01, 9.433858487e-04
6.875000000e-01, 9.742305153e-02, 1.726458344e-04, 5.789600000e-01, 1.025989545e-03
7.425000000e-01, 9.720501544e-02, 1.596843426e-04, 6.737363636e-01, 1.106785980e-03
7.975000000e-01, 9.562247120e-02, 1.474609281e-04, 7.645454545e-01, 1.179017661e-03
8.525000000e-01, 9.455987920e-02, 1.371821115e-04, 8.638854545e-01, 1.253276038e-03
9.075000000e-01, 9.341410909e-02, 1.280875359e-04, 9.670490909e-01, 1.325998143e-03
9.625000000e-01, 9.255671811e-02, 1.202147836e-04, 1.077798182e+00, 1.399868943e-03
1.017500000e+00, 9.129995381e-02, 1.129436239e-04, 1.188105455e+00, 1.469759074e-03
1.072500000e+00, 8.953936531e-02, 1.061147719e-04, 1.294534545e+00, 1.534177035e-03
1.127500000e+00, 8.881314473e-02, 1.005293193e-04, 1.419078182e+00, 1.606282089e-03
1.182500000e+00, 8.731933197e-02, 9.504485946e-05, 1.534620000e+00, 1.670394619e-03
1.237500000e+00, 8.516698294e-02, 8.969503537e-05, 1.639241818e+00, 1.726394992e-03
1.292500000e+00, 8.402710045e-02, 8.530217320e-05, 1.764232727e+00, 1.791004151e-03
1.347500000e+00, 8.311154730e-02, 8.137396702e-05, 1.896658182e+00, 1.857005499e-03
1.402500000e+00, 8.133869985e-02, 7.734489238e-05, 2.010798182e+00, 1.912066080e-03
1.457500000e+00, 7.907194598e-02, 7.338217956e-05, 2.111061818e+00, 1.959156506e-03
1.512500000e+00, 7.775879145e-02, 7.012440094e-05, 2.235620000e+00, 2.016125898e-03
1.567500000e+00, 7.534308208e-02, 6.660480905e-05, 2.326552727e+00, 2.056719686e-03
1.622500000e+00, 7.410789929e-02, 6.381760132e-05, 2.451801818e+00, 2.111355367e-03
