#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 5.814690909091e-01, 7.270545127175e-04, 1.088454545455e-01, 3.145638460204e-04, 4.726236363636e-01, 6.554829145292e-04, 1.162938181818e+00, 1.454109025435e-03, 2.176909090909e-01, 6.291276920408e-04, 9.452472727273e-01, 1.310965829058e-03
 8.250000000000e-02, 5.861781818182e-01, 7.299926411947e-04, 1.114000000000e-01, 3.182337619938e-04, 4.747781818182e-01, 6.569752879109e-04, 1.172356363636e+00, 1.459985282389e-03, 2.228000000000e-01, 6.364675239876e-04, 9.495563636364e-01, 1.313950575822e-03
 1.375000000000e-01, 5.859954545455e-01, 7.298788533009e-04, 1.180836363636e-01, 3.276412067042e-04, 4.679118181818e-01, 6.522073137932e-04, 1.171990909091e+00, 1.459757706602e-03, 2.361672727273e-01, 6.552824134084e-04, 9.358236363636e-01, 1.304414627586e-03
 1.925000000000e-01, 5.917945454545e-01, 7.334814526096e-04, 1.261209090909e-01, 3.386079914899e-04, 4.656736363636e-01, 6.506455789610e-04, 1.183589090909e+00, 1.466962905219e-03, 2.522418181818e-01, 6.772159829798e-04, 9.313472727273e-01, 1.301291157922e-03
 2.475000000000e-01, 5.919454545455e-01, 7.335749664519e-04, 1.362590909091e-01, 3.519544016296e-04, 4.556863636364e-01, 6.436305854902e-04, 1.183890909091e+00, 1.467149932904e-03, 2.725181818182e-01, 7.039088032592e-04, 9.113727272727e-01, 1.287261170980e-03
 3.025000000000e-01, 5.993018181818e-01, 7.381191195944e-04, 1.505072727273e-01, 3.698983554822e-04, 4.487945454545e-01, 6.387448953395e-04, 1.198603636364e+00, 1.476238239189e-03, 3.010145454545e-01, 7.397967109644e-04, 8.975890909091e-01, 1.277489790679e-03
 3.575000000000e-01, 6.067790909091e-01, 7.427094690200e-04, 1.654800000000e-01, 3.878612685437e-04, 4.412990909091e-01, 6.333884998447e-04, 1.213558181818e+00, 1.485418938040e-03, 3.309600000000e-01, 7.757225370875e-04, 8.825981818182e-01, 1.266776999689e-03
 4.125000000000e-01, 6.175363636364e-01, 7.492641017791e-04, 1.893518181818e-01, 4.148951874015e-04, 4.281845454545e-01, 6.239059846531e-04, 1.235072727273e+00, 1.498528203558e-03, 3.787036363636e-01, 8.297903748030e-04, 8.563690909091e-01, 1.247811969306e-03
 4.675000000000e-01, 6.317918181818e-01, 7.578629152737e-04, 2.126800000000e-01, 4.397106486605e-04, 4.191118181818e-01, 6.172606773492e-04, 1.263583636364e+00, 1.515725830547e-03, 4.253600000000e-01, 8.794212973210e-04, 8.382236363636e-01, 1.234521354698e-03
 5.225000000000e-01, 6.411354545455e-01, 7.634464049448e-04, 2.364227272727e-01, 4.636051682910e-04, 4.047127272727e-01, 6.065646388943e-04, 1.282270909091e+00, 1.526892809890e-03, 4.728454545455e-01, 9.272103365820e-04, 8.094254545455e-01, 1.213129277789e-03
