#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.5991623229475e-02,  6.9194232424904e-04,  1.4810251648829e-02,  5.2231730351321e-04,  1.1181371580646e-02,  4.5383787252482e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.9194444444444e-04,  1.0434244428329e-05,  2.2333333333333e-04,  7.8763593770877e-06,  1.6861111111111e-04,  6.8437138859750e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.5731101745247e-02,  2.6021562188620e-04,  1.2923444535785e-02,  1.8441375723235e-04,  1.2807657209462e-02,  1.8358577291574e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.7161111111111e-03,  2.7467713931851e-05,  1.3641666666667e-03,  1.9466257606052e-05,  1.3519444444444e-03,  1.9378857640655e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.4852447680419e-02,  1.5522475326762e-04,  1.2376778773825e-02,  1.0954188455801e-04,  1.2475668906594e-02,  1.0997863226315e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.1205555555556e-03,  4.4473948540302e-05,  3.5461111111111e-03,  3.1385201356651e-05,  3.5744444444444e-03,  3.1510335361083e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.5940841809945e-02,  1.1364343838248e-04,  1.2975648404042e-02,  8.0374237731899e-05,  1.2965193405903e-02,  8.0341850840074e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.4473611111111e-02,  6.3406999068432e-05,  7.2397222222222e-03,  4.4844553187843e-05,  7.2338888888889e-03,  4.4826483023397e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.5196814846396e-02,  8.7229041313548e-05,  1.2494979660582e-02,  6.1426540074039e-05,  1.2701835185814e-02,  6.1932913890863e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.3177500000000e-02,  8.0238360180430e-05,  1.1493611111111e-02,  5.6503714506981e-05,  1.1683888888889e-02,  5.6969506679960e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.5281312516068e-02,  7.1537260844486e-05,  1.2615757934366e-02,  5.0534639521284e-05,  1.2665554581701e-02,  5.0634275916477e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.4692222222222e-02,  9.8166839589862e-05,  1.7311944444444e-02,  6.9346041392354e-05,  1.7380277777778e-02,  6.9482767203614e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.4440657380757e-02,  5.9539855400927e-05,  1.2143309812078e-02,  4.1968154472179e-05,  1.2297347568679e-02,  4.2233498450432e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.6806666666667e-02,  1.1402566312831e-04,  2.3255833333333e-02,  8.0373837184147e-05,  2.3550833333333e-02,  8.0882001385649e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.4652361240535e-02,  5.1836909814321e-05,  1.2287050234166e-02,  3.6596003393511e-05,  1.2365311006369e-02,  3.6712365147457e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.2825555555556e-02,  1.3210428914262e-04,  3.1313055555556e-02,  9.3263449366053e-05,  3.1512500000000e-02,  9.3559992636929e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.4514655714298e-02,  4.5617998525969e-05,  1.2267769089654e-02,  3.2270531926583e-05,  1.2246886624643e-02,  3.2243054425576e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  8.0218888888889e-02,  1.4927499687274e-04,  4.0143611111111e-02,  1.0559831005475e-04,  4.0075277777778e-02,  1.0550839589785e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.4309900679661e-02,  4.0649961760886e-05,  1.2098940502676e-02,  2.8677561492072e-05,  1.2210960176985e-02,  2.8810013155670e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  9.9344444444445e-02,  1.6611947210470e-04,  4.9443333333333e-02,  1.1719325603148e-04,  4.9901111111111e-02,  1.1773453084413e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
