# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.514285714e-02, 2.157095553e-03, 1.302857143e-01, 4.314191106e-03
1.050000000e-01, 7.528571429e-02, 2.318954726e-03, 1.505714286e-01, 4.637909452e-03
1.750000000e-01, 7.900000000e-02, 2.375469878e-03, 1.580000000e-01, 4.750939757e-03
2.450000000e-01, 9.328571429e-02, 2.581330143e-03, 1.865714286e-01, 5.162660286e-03
3.150000000e-01, 1.085000000e-01, 2.783882181e-03, 2.170000000e-01, 5.567764363e-03
3.850000000e-01, 1.323571429e-01, 3.074749036e-03, 2.647142857e-01, 6.149498071e-03
4.550000000e-01, 1.530000000e-01, 3.305838990e-03, 3.060000000e-01, 6.611677980e-03
5.250000000e-01, 1.870714286e-01, 3.655440452e-03, 3.741428571e-01, 7.310880904e-03
5.950000000e-01, 2.107142857e-01, 3.879564461e-03, 4.214285714e-01, 7.759128922e-03
6.650000000e-01, 2.436428571e-01, 4.171697643e-03, 4.872857143e-01, 8.343395286e-03
7.350000000e-01, 2.814285714e-01, 4.483529950e-03, 5.628571429e-01, 8.967059901e-03
8.050000000e-01, 3.018571429e-01, 4.643406561e-03, 6.037142857e-01, 9.286813122e-03
8.750000000e-01, 3.637857143e-01, 5.097518404e-03, 7.275714286e-01, 1.019503681e-02
9.450000000e-01, 3.845000000e-01, 5.240637911e-03, 7.690000000e-01, 1.048127582e-02
1.015000000e+00, 4.225000000e-01, 5.493502656e-03, 8.450000000e-01, 1.098700531e-02
1.085000000e+00, 4.592857143e-01, 5.727662913e-03, 9.185714286e-01, 1.145532583e-02
1.155000000e+00, 5.151428571e-01, 6.065963927e-03, 1.030285714e+00, 1.213192785e-02
1.225000000e+00, 5.209285714e-01, 6.099933088e-03, 1.041857143e+00, 1.219986618e-02
1.295000000e+00, 5.539285714e-01, 6.290176987e-03, 1.107857143e+00, 1.258035397e-02
1.365000000e+00, 5.742857143e-01, 6.404717649e-03, 1.148571429e+00, 1.280943530e-02
1.435000000e+00, 5.933571429e-01, 6.510196085e-03, 1.186714286e+00, 1.302039217e-02
1.505000000e+00, 5.928571429e-01, 6.507452557e-03, 1.185714286e+00, 1.301490511e-02
1.575000000e+00, 5.981428571e-01, 6.536397310e-03, 1.196285714e+00, 1.307279462e-02
1.645000000e+00, 5.982142857e-01, 6.536787578e-03, 1.196428571e+00, 1.307357516e-02
1.715000000e+00, 5.917857143e-01, 6.501569669e-03, 1.183571429e+00, 1.300313934e-02
1.785000000e+00, 5.582142857e-01, 6.314463475e-03, 1.116428571e+00, 1.262892695e-02
1.855000000e+00, 5.585000000e-01, 6.316079254e-03, 1.117000000e+00, 1.263215851e-02
1.925000000e+00, 5.099285714e-01, 6.035185945e-03, 1.019857143e+00, 1.207037189e-02
1.995000000e+00, 5.035714286e-01, 5.997448437e-03, 1.007142857e+00, 1.199489687e-02
2.065000000e+00, 4.692142857e-01, 5.789240548e-03, 9.384285714e-01, 1.157848110e-02
2.135000000e+00, 4.009285714e-01, 5.351425521e-03, 8.018571429e-01, 1.070285104e-02
2.205000000e+00, 3.708571429e-01, 5.146823867e-03, 7.417142857e-01, 1.029364773e-02
2.275000000e+00, 3.298571429e-01, 4.853990574e-03, 6.597142857e-01, 9.707981147e-03
2.345000000e+00, 3.016428571e-01, 4.641758112e-03, 6.032857143e-01, 9.283516223e-03
2.415000000e+00, 2.715714286e-01, 4.404311431e-03, 5.431428571e-01, 8.808622863e-03
2.485000000e+00, 2.312857143e-01, 4.064530497e-03, 4.625714286e-01, 8.129060995e-03
2.555000000e+00, 1.970714286e-01, 3.751870282e-03, 3.941428571e-01, 7.503740564e-03
2.625000000e+00, 1.797857143e-01, 3.583550856e-03, 3.595714286e-01, 7.167101711e-03
2.695000000e+00, 1.352857143e-01, 3.108579307e-03, 2.705714286e-01, 6.217158613e-03
2.765000000e+00, 1.117857143e-01, 2.825720064e-03, 2.235714286e-01, 5.651440127e-03
2.835000000e+00, 9.514285714e-02, 2.606898227e-03, 1.902857143e-01, 5.213796455e-03
2.905000000e+00, 8.014285714e-02, 2.392590603e-03, 1.602857143e-01, 4.785181207e-03
2.975000000e+00, 6.378571429e-02, 2.134507542e-03, 1.275714286e-01, 4.269015085e-03
3.045000000e+00, 4.792857143e-02, 1.850261978e-03, 9.585714286e-02, 3.700523956e-03
3.115000000e+00, 3.700000000e-02, 1.625686668e-03, 7.400000000e-02, 3.251373336e-03
3.185000000e+00, 3.357142857e-02, 1.548534528e-03, 6.714285714e-02, 3.097069056e-03
3.255000000e+00, 2.600000000e-02, 1.362770288e-03, 5.200000000e-02, 2.725540575e-03
3.325000000e+00, 1.857142857e-02, 1.151751107e-03, 3.714285714e-02, 2.303502214e-03
3.395000000e+00, 1.278571429e-02, 9.556491543e-04, 2.557142857e-02, 1.911298309e-03
3.465000000e+00, 1.107142857e-02, 8.892785427e-04, 2.214285714e-02, 1.778557085e-03
