# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 1.114267990e-01, 1.415121762e-02, 1.928888889e-03, 2.449691339e-04
9.642857143e-02, 8.010405827e-02, 4.534999276e-03, 9.706666667e-03, 5.495317872e-04
1.607142857e-01, 1.026299465e-01, 3.115725819e-03, 3.375555556e-02, 1.024779410e-03
2.250000000e-01, 9.180324765e-02, 2.111675315e-03, 5.880000000e-02, 1.352528496e-03
2.892857143e-01, 7.730933913e-02, 1.509211290e-03, 8.163555556e-02, 1.593666477e-03
3.535714286e-01, 8.525868332e-02, 1.297620199e-03, 1.343066667e-01, 2.044120747e-03
4.178571429e-01, 9.041221982e-02, 1.131125227e-03, 1.987688889e-01, 2.486749080e-03
4.821428571e-01, 7.894947087e-02, 9.162842933e-04, 2.309688889e-01, 2.680615371e-03
5.464285714e-01, 8.018687884e-02, 8.149308718e-04, 3.012177778e-01, 3.061244805e-03
6.107142857e-01, 8.663728736e-02, 7.579957316e-04, 4.064355556e-01, 3.555933313e-03
6.750000000e-01, 8.316016244e-02, 6.719588066e-04, 4.764977778e-01, 3.850243539e-03
7.392857143e-01, 7.914046072e-02, 5.985535574e-04, 5.438844444e-01, 4.113496005e-03
8.035714286e-01, 8.013854624e-02, 5.541575966e-04, 6.506266667e-01, 4.499079741e-03
8.678571429e-01, 7.892923254e-02, 5.092420519e-04, 7.473822222e-01, 4.822021501e-03
9.321428571e-01, 7.656213343e-02, 4.669725113e-04, 8.362977778e-01, 5.100799260e-03
9.964285714e-01, 7.403194332e-02, 4.295769053e-04, 9.240000000e-01, 5.361591803e-03
1.060714286e+00, 7.321471456e-02, 4.013166156e-04, 1.035471111e+00, 5.675795697e-03
1.125000000e+00, 7.339212222e-02, 3.788488296e-04, 1.167568889e+00, 6.026969838e-03
1.189285714e+00, 7.269323791e-02, 3.566652251e-04, 1.292355556e+00, 6.340868811e-03
1.253571429e+00, 6.959331459e-02, 3.310853170e-04, 1.374582222e+00, 6.539478591e-03
1.317857143e+00, 6.724060462e-02, 3.095688431e-04, 1.467791111e+00, 6.757559644e-03
1.382142857e+00, 6.607811059e-02, 2.926102669e-04, 1.586542222e+00, 7.025602562e-03
1.446428571e+00, 6.370558480e-02, 2.745420353e-04, 1.675146667e+00, 7.219118649e-03
1.510714286e+00, 6.289246371e-02, 2.611782648e-04, 1.804008889e+00, 7.491643410e-03
1.575000000e+00, 6.105711992e-02, 2.468370136e-04, 1.903564444e+00, 7.695583470e-03
1.639285714e+00, 5.892460485e-02, 2.329800249e-04, 1.990084444e+00, 7.868528342e-03
1.703571429e+00, 5.726665670e-02, 2.210129031e-04, 2.088737778e+00, 8.061200474e-03
1.767857143e+00, 5.395183621e-02, 2.067211202e-04, 2.119133333e+00, 8.119642393e-03
1.832142857e+00, 5.197223075e-02, 1.957748487e-04, 2.192524444e+00, 8.259047863e-03
1.896428571e+00, 4.978420140e-02, 1.851148754e-04, 2.250173333e+00, 8.366922528e-03
1.960714286e+00, 4.780852447e-02, 1.754574181e-04, 2.309844444e+00, 8.477135552e-03
2.025000000e+00, 4.615747721e-02, 1.669285409e-04, 2.378693333e+00, 8.602545704e-03
2.089285714e+00, 4.389403083e-02, 1.577758742e-04, 2.407937778e+00, 8.655265435e-03
2.153571429e+00, 4.150708846e-02, 1.488464769e-04, 2.419262222e+00, 8.675594262e-03
2.217857143e+00, 4.046708985e-02, 1.427102097e-04, 2.501551111e+00, 8.821906515e-03
2.282142857e+00, 3.661338728e-02, 1.319215054e-04, 2.396426667e+00, 8.634552466e-03
2.346428571e+00, 3.470312552e-02, 1.249154635e-04, 2.401155556e+00, 8.643067585e-03
2.410714286e+00, 3.274417262e-02, 1.181030818e-04, 2.391448889e+00, 8.625580102e-03
2.475000000e+00, 3.118660360e-02, 1.122663125e-04, 2.400782222e+00, 8.642395644e-03
2.539285714e+00, 2.883861717e-02, 1.052245017e-04, 2.336848889e+00, 8.526544753e-03
2.603571429e+00, 2.765090300e-02, 1.004909517e-04, 2.355484444e+00, 8.560475353e-03
2.667857143e+00, 2.531845435e-02, 9.384223581e-05, 2.264608889e+00, 8.393717815e-03
2.732142857e+00, 2.356897445e-02, 8.841170173e-05, 2.210942222e+00, 8.293664397e-03
2.796428571e+00, 2.185677814e-02, 8.318262234e-05, 2.147942222e+00, 8.174647952e-03
2.860714286e+00, 2.027204088e-02, 7.831012965e-05, 2.084848889e+00, 8.053692658e-03
2.925000000e+00, 1.896340701e-02, 7.407580865e-05, 2.038897778e+00, 7.964444444e-03
2.989285714e+00, 1.719688575e-02, 6.902428817e-05, 1.931128889e+00, 7.751100917e-03
3.053571429e+00, 1.584748969e-02, 6.486597711e-05, 1.856960000e+00, 7.600795280e-03
3.117857143e+00, 1.473393486e-02, 6.125595240e-05, 1.799933333e+00, 7.483176192e-03
3.182142857e+00, 1.333541355e-02, 5.709906745e-05, 1.696955556e+00, 7.265959870e-03
3.246428571e+00, 1.235423804e-02, 5.387011022e-05, 1.636257778e+00, 7.134829888e-03
3.310714286e+00, 1.135648355e-02, 5.064612721e-05, 1.564266667e+00, 6.976107373e-03
3.375000000e+00, 9.647188542e-03, 4.579023472e-05, 1.380928889e+00, 6.554558116e-03
3.439285714e+00, 8.888082648e-03, 4.313028156e-05, 1.321195556e+00, 6.411229346e-03
3.503571429e+00, 7.761205034e-03, 3.956401329e-05, 1.197217778e+00, 6.103013625e-03
3.567857143e+00, 7.215080787e-03, 3.745933787e-05, 1.154191111e+00, 5.992342439e-03
3.632142857e+00, 6.575932747e-03, 3.512876811e-05, 1.090195556e+00, 5.823847102e-03
3.696428571e+00, 5.813787972e-03, 3.245597289e-05, 9.982622222e-01, 5.572884972e-03
3.760714286e+00, 5.124322703e-03, 2.994990418e-05, 9.107466667e-01, 5.323001103e-03
3.825000000e+00, 4.819511694e-03, 2.855734296e-05, 8.861066667e-01, 5.250501211e-03
3.889285714e+00, 4.059221748e-03, 2.577504458e-05, 7.716177778e-01, 4.899580229e-03
3.953571429e+00, 3.636543559e-03, 2.399953638e-05, 7.143111111e-01, 4.714129012e-03
4.017857143e+00, 3.081275851e-03, 2.173797053e-05, 6.250844444e-01, 4.409883400e-03
4.082142857e+00, 2.722923002e-03, 2.011304487e-05, 5.702044444e-01, 4.211851591e-03
4.146428571e+00, 2.584285225e-03, 1.929054570e-05, 5.583511111e-01, 4.167843982e-03
4.210714286e+00, 2.128274454e-03, 1.723878501e-05, 4.741955556e-01, 3.840930957e-03
4.275000000e+00, 1.923459273e-03, 1.614188004e-05, 4.417466667e-01, 3.707186215e-03
4.339285714e+00, 1.635748428e-03, 1.466522960e-05, 3.870533333e-01, 3.470109402e-03
4.403571429e+00, 1.370534282e-03, 1.322783835e-05, 3.339777778e-01, 3.223417403e-03
4.467857143e+00, 1.273956560e-03, 1.256976372e-05, 3.195733333e-01, 3.153138354e-03
