# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.962046250e-01, 9.110061389e-03, 1.223714286e-02, 1.869846660e-04
1.050000000e-01, 5.938381813e-01, 3.436439259e-03, 8.532000000e-02, 4.937321425e-04
1.750000000e-01, 5.755220531e-01, 2.053420141e-03, 2.244400000e-01, 8.007853288e-04
2.450000000e-01, 5.440939533e-01, 1.430736711e-03, 4.132000000e-01, 1.086541039e-03
3.150000000e-01, 5.093239627e-01, 1.078091868e-03, 6.376885714e-01, 1.349802707e-03
3.850000000e-01, 4.727579466e-01, 8.503982462e-04, 8.830085714e-01, 1.588358156e-03
4.550000000e-01, 4.310665288e-01, 6.873753025e-04, 1.123654286e+00, 1.791770302e-03
5.250000000e-01, 3.889427000e-01, 5.660086824e-04, 1.349140000e+00, 1.963335355e-03
5.950000000e-01, 3.435968570e-01, 4.694813638e-04, 1.530360000e+00, 2.091042119e-03
6.650000000e-01, 3.021389303e-01, 3.939511126e-04, 1.680585714e+00, 2.191272112e-03
7.350000000e-01, 2.616907461e-01, 3.317445669e-04, 1.777874286e+00, 2.253805852e-03
8.050000000e-01, 2.245961653e-01, 2.806270612e-04, 1.830111429e+00, 2.286676583e-03
8.750000000e-01, 1.897087704e-01, 2.372908086e-04, 1.826185714e+00, 2.284222728e-03
9.450000000e-01, 1.580814461e-01, 2.005720531e-04, 1.774814286e+00, 2.251865440e-03
1.015000000e+00, 1.313904639e-01, 1.702514724e-04, 1.701680000e+00, 2.204981373e-03
1.085000000e+00, 1.080656033e-01, 1.444440783e-04, 1.599217143e+00, 2.137566803e-03
1.155000000e+00, 8.759965172e-02, 1.221697808e-04, 1.468957143e+00, 2.048663078e-03
1.225000000e+00, 7.051860022e-02, 1.033517225e-04, 1.330160000e+00, 1.949476120e-03
1.295000000e+00, 5.660068833e-02, 8.758893944e-05, 1.193100000e+00, 1.846309059e-03
1.365000000e+00, 4.487007706e-02, 7.398764748e-05, 1.050817143e+00, 1.732724645e-03
1.435000000e+00, 3.507032782e-02, 6.222085901e-05, 9.076942857e-01, 1.610407478e-03
1.505000000e+00, 2.758439012e-02, 5.261591119e-05, 7.852800000e-01, 1.497884222e-03
1.575000000e+00, 2.123879380e-02, 4.411737567e-05, 6.621742857e-01, 1.375473202e-03
1.645000000e+00, 1.630551914e-02, 3.701090411e-05, 5.545514286e-01, 1.258742489e-03
1.715000000e+00, 1.240031370e-02, 3.095872830e-05, 4.583857143e-01, 1.144409660e-03
1.785000000e+00, 9.350046402e-03, 2.582866037e-05, 3.744171429e-01, 1.034293607e-03
1.855000000e+00, 6.987876728e-03, 2.148641615e-05, 3.022000000e-01, 9.292085726e-04
1.925000000e+00, 5.203685473e-03, 1.786742240e-05, 2.423428571e-01, 8.321106677e-04
1.995000000e+00, 3.837181503e-03, 1.480478278e-05, 1.919342857e-01, 7.405293198e-04
2.065000000e+00, 2.786184038e-03, 1.218779378e-05, 1.493142857e-01, 6.531556054e-04
2.135000000e+00, 2.023798943e-03, 1.004679168e-05, 1.159342857e-01, 5.755352433e-04
2.205000000e+00, 1.444302691e-03, 8.217946810e-06, 8.825142857e-02, 5.021423491e-04
2.275000000e+00, 1.022078099e-03, 6.700459009e-06, 6.648000000e-02, 4.358243421e-04
2.345000000e+00, 7.273510207e-04, 5.483705224e-06, 5.026571429e-02, 3.789674479e-04
2.415000000e+00, 5.049260551e-04, 4.436521586e-06, 3.700857143e-02, 3.251749921e-04
2.485000000e+00, 3.453004345e-04, 3.565486996e-06, 2.679714286e-02, 2.767006782e-04
2.555000000e+00, 2.408967239e-04, 2.896489816e-06, 1.976285714e-02, 2.376242962e-04
2.625000000e+00, 1.643111683e-04, 2.328372238e-06, 1.422857143e-02, 2.016260430e-04
2.695000000e+00, 1.063035623e-04, 1.824164407e-06, 9.702857143e-03, 1.665005975e-04
2.765000000e+00, 7.059750288e-05, 1.448935264e-06, 6.782857143e-03, 1.392106025e-04
2.835000000e+00, 4.924846201e-05, 1.180302391e-06, 4.974285714e-03, 1.192151203e-04
2.905000000e+00, 3.456491245e-05, 9.649884893e-07, 3.665714286e-03, 1.023399696e-04
2.975000000e+00, 2.132093311e-05, 7.400603921e-07, 2.371428571e-03, 8.231348738e-05
3.045000000e+00, 1.216214141e-05, 5.460962702e-07, 1.417142857e-03, 6.363159272e-05
3.115000000e+00, 7.989913782e-06, 4.326780895e-07, 9.742857143e-04, 5.276052946e-05
3.185000000e+00, 5.042759488e-06, 3.361839659e-07, 6.428571429e-04, 4.285714286e-05
3.255000000e+00, 3.154428611e-06, 2.601728868e-07, 4.200000000e-04, 3.464101615e-05
3.325000000e+00, 2.056471770e-06, 2.056471770e-07, 2.857142857e-04, 2.857142857e-05
3.395000000e+00, 1.775291437e-06, 1.871321484e-07, 2.571428571e-04, 2.710523709e-05
3.465000000e+00, 1.249812256e-06, 1.538412540e-07, 1.885714286e-04, 2.321153830e-05
