# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
1.050000000e-01, 9.943041009e-03, 3.144265646e-03, 1.428571429e-03, 4.517539515e-04
1.750000000e-01, 1.282128972e-02, 2.167193512e-03, 5.000000000e-03, 8.451542547e-04
2.450000000e-01, 5.455236013e-03, 1.013011896e-03, 4.142857143e-03, 7.693092582e-04
3.150000000e-01, 5.134521177e-03, 7.654092256e-04, 6.428571429e-03, 9.583148475e-04
3.850000000e-01, 5.736369813e-03, 6.623789312e-04, 1.071428571e-02, 1.237179148e-03
4.550000000e-01, 6.960128707e-03, 6.176115514e-04, 1.814285714e-02, 1.609918239e-03
5.250000000e-01, 5.724602901e-03, 4.855544807e-04, 1.985714286e-02, 1.684260875e-03
5.950000000e-01, 5.613007021e-03, 4.243034482e-04, 2.500000000e-02, 1.889822365e-03
6.650000000e-01, 5.650288987e-03, 3.809424058e-04, 3.142857143e-02, 2.118913853e-03
7.350000000e-01, 5.740529115e-03, 3.474326272e-04, 3.900000000e-02, 2.360387377e-03
8.050000000e-01, 5.627711120e-03, 3.141082043e-04, 4.585714286e-02, 2.559496124e-03
8.750000000e-01, 6.247791440e-03, 3.044987232e-04, 6.014285714e-02, 2.931183504e-03
9.450000000e-01, 5.547744271e-03, 2.656887643e-04, 6.228571429e-02, 2.982944717e-03
1.015000000e+00, 5.978430680e-03, 2.567955861e-04, 7.742857143e-02, 3.325841922e-03
1.085000000e+00, 5.666568032e-03, 2.338842929e-04, 8.385714286e-02, 3.461154697e-03
1.155000000e+00, 5.622625393e-03, 2.188603966e-04, 9.428571429e-02, 3.670066451e-03
1.225000000e+00, 5.044010575e-03, 1.954514397e-04, 9.514285714e-02, 3.686710829e-03
1.295000000e+00, 5.184516515e-03, 1.874465902e-04, 1.092857143e-01, 3.951233339e-03
1.365000000e+00, 5.471722568e-03, 1.826954989e-04, 1.281428571e-01, 4.278565466e-03
1.435000000e+00, 4.636406117e-03, 1.599712090e-04, 1.200000000e-01, 4.140393356e-03
1.505000000e+00, 4.912736845e-03, 1.570117505e-04, 1.398571429e-01, 4.469853671e-03
1.575000000e+00, 4.852387294e-03, 1.491102426e-04, 1.512857143e-01, 4.648897170e-03
1.645000000e+00, 4.822104861e-03, 1.423199250e-04, 1.640000000e-01, 4.840306956e-03
1.715000000e+00, 5.023968528e-03, 1.393398164e-04, 1.857142857e-01, 5.150787536e-03
1.785000000e+00, 4.730461643e-03, 1.299067636e-04, 1.894285714e-01, 5.202040416e-03
1.855000000e+00, 4.783230359e-03, 1.257005031e-04, 2.068571429e-01, 5.436085026e-03
1.925000000e+00, 4.469329011e-03, 1.170880439e-04, 2.081428571e-01, 5.452952767e-03
1.995000000e+00, 4.623901673e-03, 1.149172344e-04, 2.312857143e-01, 5.748114154e-03
2.065000000e+00, 4.350413653e-03, 1.076887847e-04, 2.331428571e-01, 5.771145679e-03
2.135000000e+00, 4.082311248e-03, 1.008978179e-04, 2.338571429e-01, 5.779979521e-03
2.205000000e+00, 4.191975402e-03, 9.899849235e-05, 2.561428571e-01, 6.049118674e-03
2.275000000e+00, 3.889677482e-03, 9.242816098e-05, 2.530000000e-01, 6.011892975e-03
2.345000000e+00, 4.121917624e-03, 9.230744523e-05, 2.848571429e-01, 6.379175303e-03
2.415000000e+00, 3.785093797e-03, 8.589186508e-05, 2.774285714e-01, 6.295447010e-03
2.485000000e+00, 3.705564424e-03, 8.259095364e-05, 2.875714286e-01, 6.409495507e-03
2.555000000e+00, 3.592380666e-03, 7.909203254e-05, 2.947142857e-01, 6.488608542e-03
2.625000000e+00, 3.802582761e-03, 7.920328784e-05, 3.292857143e-01, 6.858630791e-03
2.695000000e+00, 3.693704463e-03, 7.603370311e-05, 3.371428571e-01, 6.939975887e-03
2.765000000e+00, 3.458504459e-03, 7.171062121e-05, 3.322857143e-01, 6.889803172e-03
2.835000000e+00, 3.497744014e-03, 7.033572426e-05, 3.532857143e-01, 7.104181005e-03
2.905000000e+00, 3.484778975e-03, 6.851363717e-05, 3.695714286e-01, 7.266079986e-03
2.975000000e+00, 3.246946922e-03, 6.457830688e-05, 3.611428571e-01, 7.182745766e-03
3.045000000e+00, 3.013562861e-03, 6.078400553e-05, 3.511428571e-01, 7.082603004e-03
3.115000000e+00, 3.072953644e-03, 6.000077550e-05, 3.747142857e-01, 7.316461730e-03
3.185000000e+00, 2.885579040e-03, 5.686491026e-05, 3.678571429e-01, 7.249208261e-03
3.255000000e+00, 3.078250233e-03, 5.746966252e-05, 4.098571429e-01, 7.651863852e-03
3.325000000e+00, 2.732022747e-03, 5.300154552e-05, 3.795714286e-01, 7.363727982e-03
3.395000000e+00, 2.854274122e-03, 5.305745527e-05, 4.134285714e-01, 7.685130089e-03
3.465000000e+00, 2.527082508e-03, 4.891534656e-05, 3.812857143e-01, 7.380337916e-03
