# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 3.594412871e-02, 8.037351519e-03, 6.222222222e-04, 1.391331186e-04
9.642857143e-02, 5.032178020e-02, 3.594412871e-03, 6.097777778e-03, 4.355555556e-04
1.607142857e-01, 4.521393033e-02, 2.068037037e-03, 1.487111111e-02, 6.801887901e-04
2.250000000e-01, 5.216755978e-02, 1.591836218e-03, 3.341333333e-02, 1.019571442e-03
2.892857143e-01, 4.758177694e-02, 1.184007336e-03, 5.024444444e-02, 1.250264170e-03
3.535714286e-01, 4.668786828e-02, 9.602411404e-04, 7.354666667e-02, 1.512652808e-03
4.178571429e-01, 4.885005209e-02, 8.314375559e-04, 1.073955556e-01, 1.827893613e-03
4.821428571e-01, 4.929024751e-02, 7.239959382e-04, 1.442000000e-01, 2.118070401e-03
5.464285714e-01, 4.692613670e-02, 6.234139502e-04, 1.762755556e-01, 2.341821598e-03
6.107142857e-01, 4.548722857e-02, 5.492361012e-04, 2.133911111e-01, 2.576593598e-03
6.750000000e-01, 4.539710878e-02, 4.964769417e-04, 2.601200000e-01, 2.844753455e-03
7.392857143e-01, 4.482151365e-02, 4.504504121e-04, 3.080311111e-01, 3.095672806e-03
8.035714286e-01, 4.310229848e-02, 4.064084940e-04, 3.499377778e-01, 3.299538314e-03
8.678571429e-01, 4.171030292e-02, 3.701919677e-04, 3.949555556e-01, 3.505353930e-03
9.321428571e-01, 4.022210663e-02, 3.384672941e-04, 4.393511111e-01, 3.697120668e-03
9.964285714e-01, 3.899763479e-02, 3.117816019e-04, 4.867333333e-01, 3.891376982e-03
1.060714286e+00, 3.758295221e-02, 2.875301561e-04, 5.315333333e-01, 4.066520945e-03
1.125000000e+00, 3.628636062e-02, 2.663869424e-04, 5.772666667e-01, 4.237854104e-03
1.189285714e+00, 3.614887375e-02, 2.515134105e-04, 6.426622222e-01, 4.471457906e-03
1.253571429e+00, 3.435483748e-02, 2.326216380e-04, 6.785644444e-01, 4.594659272e-03
1.317857143e+00, 3.253214441e-02, 2.153266506e-04, 7.101422222e-01, 4.700352495e-03
1.382142857e+00, 3.177699396e-02, 2.029164042e-04, 7.629688889e-01, 4.872043706e-03
1.446428571e+00, 2.977399602e-02, 1.876889301e-04, 7.829111111e-01, 4.935304911e-03
1.510714286e+00, 2.793750354e-02, 1.740730449e-04, 8.013600000e-01, 4.993115260e-03
1.575000000e+00, 2.658189063e-02, 1.628677361e-04, 8.287377778e-01, 5.077691708e-03
1.639285714e+00, 2.545105926e-02, 1.531169533e-04, 8.595688889e-01, 5.171280616e-03
1.703571429e+00, 2.378163865e-02, 1.424254508e-04, 8.674088889e-01, 5.194810326e-03
1.767857143e+00, 2.237993294e-02, 1.331407886e-04, 8.790444444e-01, 5.229536249e-03
1.832142857e+00, 2.116234546e-02, 1.249260815e-04, 8.927644444e-01, 5.270189164e-03
1.896428571e+00, 1.957103431e-02, 1.160653100e-04, 8.845822222e-01, 5.245982825e-03
1.960714286e+00, 1.848334415e-02, 1.090961286e-04, 8.930133333e-01, 5.270923737e-03
2.025000000e+00, 1.737500787e-02, 1.024170047e-04, 8.954088889e-01, 5.277988768e-03
2.089285714e+00, 1.584139077e-02, 9.478388740e-05, 8.690266667e-01, 5.199652410e-03
2.153571429e+00, 1.483509310e-02, 8.898617972e-05, 8.646711111e-01, 5.186605731e-03
2.217857143e+00, 1.372188000e-02, 8.310188326e-05, 8.482444444e-01, 5.137102993e-03
2.282142857e+00, 1.256143202e-02, 7.727076646e-05, 8.221733333e-01, 5.057541490e-03
2.346428571e+00, 1.166183290e-02, 7.241279580e-05, 8.068977778e-01, 5.010337955e-03
2.410714286e+00, 1.058686218e-02, 6.715492209e-05, 7.732044444e-01, 4.904615111e-03
2.475000000e+00, 9.872713293e-03, 6.316604427e-05, 7.600133333e-01, 4.862597995e-03
2.539285714e+00, 8.785617361e-03, 5.807855523e-05, 7.119155556e-01, 4.706217584e-03
2.603571429e+00, 8.189140399e-03, 5.468792665e-05, 6.976044444e-01, 4.658674638e-03
2.667857143e+00, 7.522041102e-03, 5.115023141e-05, 6.728088889e-01, 4.575131921e-03
2.732142857e+00, 6.823016793e-03, 4.756939490e-05, 6.400488889e-01, 4.462357236e-03
2.796428571e+00, 6.103283930e-03, 4.395631961e-05, 5.997911111e-01, 4.319741648e-03
2.860714286e+00, 5.326882364e-03, 4.014262417e-05, 5.478355556e-01, 4.128410449e-03
2.925000000e+00, 4.954109062e-03, 3.786177754e-05, 5.326533333e-01, 4.070802997e-03
2.989285714e+00, 4.402837163e-03, 3.492555734e-05, 4.944177778e-01, 3.921974811e-03
3.053571429e+00, 4.040727544e-03, 3.275416327e-05, 4.734800000e-01, 3.838031903e-03
3.117857143e+00, 3.430150699e-03, 2.955599090e-05, 4.190355556e-01, 3.610631763e-03
3.182142857e+00, 3.134048333e-03, 2.768079864e-05, 3.988133333e-01, 3.522431820e-03
3.246428571e+00, 2.701094864e-03, 2.518893467e-05, 3.577466667e-01, 3.336149921e-03
3.310714286e+00, 2.480673405e-03, 2.367059086e-05, 3.416933333e-01, 3.260438507e-03
3.375000000e+00, 2.179294828e-03, 2.176358724e-05, 3.119511111e-01, 3.115308280e-03
