# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.784051483e-02, 1.392025741e-02, 5.714285714e-04, 2.857142857e-04
1.050000000e-01, 3.281203533e-02, 5.711842198e-03, 4.714285714e-03, 8.206518066e-04
1.750000000e-01, 5.091883633e-02, 4.318879329e-03, 1.985714286e-02, 1.684260875e-03
2.450000000e-01, 4.025587955e-02, 2.751835274e-03, 3.057142857e-02, 2.089819834e-03
3.150000000e-01, 4.198897318e-02, 2.188826535e-03, 5.257142857e-02, 2.740475156e-03
3.850000000e-01, 3.587143257e-02, 1.656388855e-03, 6.700000000e-02, 3.093772547e-03
4.550000000e-01, 3.874654327e-02, 1.457213737e-03, 1.010000000e-01, 3.798495943e-03
5.250000000e-01, 3.764235289e-02, 1.245098368e-03, 1.305714286e-01, 4.318918988e-03
5.950000000e-01, 3.929104915e-02, 1.122601404e-03, 1.750000000e-01, 5.000000000e-03
6.650000000e-01, 3.559682062e-02, 9.561578500e-04, 1.980000000e-01, 5.318431563e-03
7.350000000e-01, 3.742909093e-02, 8.871545372e-04, 2.542857143e-01, 6.027149460e-03
8.050000000e-01, 3.615059293e-02, 7.961063617e-04, 2.945714286e-01, 6.487035737e-03
8.750000000e-01, 3.304948109e-02, 7.003329121e-04, 3.181428571e-01, 6.741585837e-03
9.450000000e-01, 3.480064353e-02, 6.654395505e-04, 3.907142857e-01, 7.471032494e-03
1.015000000e+00, 3.098415458e-02, 5.846066901e-04, 4.012857143e-01, 7.571428571e-03
1.085000000e+00, 3.202045343e-02, 5.559743320e-04, 4.738571429e-01, 8.227628914e-03
1.155000000e+00, 2.997881630e-02, 5.053646355e-04, 5.027142857e-01, 8.474451400e-03
1.225000000e+00, 2.948398374e-02, 4.725458584e-04, 5.561428571e-01, 8.913415708e-03
1.295000000e+00, 2.828102930e-02, 4.377952240e-04, 5.961428571e-01, 9.228394514e-03
1.365000000e+00, 2.509550350e-02, 3.912584859e-04, 5.877142857e-01, 9.162924406e-03
1.435000000e+00, 2.726648359e-02, 3.879409800e-04, 7.057142857e-01, 1.004073337e-02
1.505000000e+00, 2.409198120e-02, 3.477015787e-04, 6.858571429e-01, 9.898464115e-03
1.575000000e+00, 2.335927330e-02, 3.271594070e-04, 7.282857143e-01, 1.020004002e-02
1.645000000e+00, 2.258576467e-02, 3.080099743e-04, 7.681428571e-01, 1.047543287e-02
1.715000000e+00, 2.142142888e-02, 2.877239389e-04, 7.918571429e-01, 1.063590377e-02
1.785000000e+00, 2.010624572e-02, 2.678215342e-04, 8.051428571e-01, 1.072475679e-02
1.855000000e+00, 1.902060802e-02, 2.506620374e-04, 8.225714286e-01, 1.084021236e-02
1.925000000e+00, 1.810431010e-02, 2.356581030e-04, 8.431428571e-01, 1.097492504e-02
1.995000000e+00, 1.687052945e-02, 2.195054092e-04, 8.438571429e-01, 1.097957287e-02
2.065000000e+00, 1.510649153e-02, 2.006721045e-04, 8.095714286e-01, 1.075421133e-02
2.135000000e+00, 1.411975949e-02, 1.876473202e-04, 8.088571429e-01, 1.074946605e-02
2.205000000e+00, 1.294766301e-02, 1.739862436e-04, 7.911428571e-01, 1.063110569e-02
2.275000000e+00, 1.286382892e-02, 1.680864262e-04, 8.367142857e-01, 1.093300564e-02
2.345000000e+00, 1.189444033e-02, 1.568047026e-04, 8.220000000e-01, 1.083644644e-02
2.415000000e+00, 1.031057991e-02, 1.417605066e-04, 7.557142857e-01, 1.039034088e-02
2.485000000e+00, 1.035459507e-02, 1.380612677e-04, 8.035714286e-01, 1.071428571e-02
2.555000000e+00, 9.244764399e-03, 1.268789235e-04, 7.584285714e-01, 1.040898356e-02
2.625000000e+00, 8.312891337e-03, 1.171062096e-04, 7.198571429e-01, 1.014084487e-02
2.695000000e+00, 7.773995792e-03, 1.103055136e-04, 7.095714286e-01, 1.006813523e-02
2.765000000e+00, 6.814413557e-03, 1.006592194e-04, 6.547142857e-01, 9.671122595e-03
2.835000000e+00, 6.330732796e-03, 9.462566499e-05, 6.394285714e-01, 9.557559248e-03
2.905000000e+00, 5.852866118e-03, 8.879197160e-05, 6.207142857e-01, 9.416659142e-03
2.975000000e+00, 5.334086459e-03, 8.277116829e-05, 5.932857143e-01, 9.206253420e-03
3.045000000e+00, 4.687083327e-03, 7.580546663e-05, 5.461428571e-01, 8.832916175e-03
3.115000000e+00, 4.019559265e-03, 6.862274356e-05, 4.901428571e-01, 8.367819797e-03
3.185000000e+00, 3.637510511e-03, 6.384545688e-05, 4.637142857e-01, 8.139096876e-03
3.255000000e+00, 3.406568313e-03, 6.045681134e-05, 4.535714286e-01, 8.049591193e-03
3.325000000e+00, 3.009646436e-03, 5.562936695e-05, 4.181428571e-01, 7.728822283e-03
3.395000000e+00, 2.589952952e-03, 5.054107954e-05, 3.751428571e-01, 7.320644557e-03
3.465000000e+00, 2.180543655e-03, 4.543785454e-05, 3.290000000e-01, 6.855654600e-03
