# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 3.414692228e-02, 7.833841233e-03, 5.911111111e-04, 1.356101894e-04
9.642857143e-02, 4.159249179e-02, 3.267814777e-03, 5.040000000e-03, 3.959797975e-04
1.607142857e-01, 4.020067027e-02, 1.950018938e-03, 1.322222222e-02, 6.413719862e-04
2.250000000e-01, 3.953854158e-02, 1.385825165e-03, 2.532444444e-02, 8.876213184e-04
2.892857143e-01, 3.841897036e-02, 1.063914985e-03, 4.056888889e-02, 1.123451472e-03
3.535714286e-01, 4.129624898e-02, 9.030953147e-04, 6.505333333e-02, 1.422631885e-03
4.178571429e-01, 3.737340312e-02, 7.272411497e-04, 8.216444444e-02, 1.598820553e-03
4.821428571e-01, 3.931522007e-02, 6.466004250e-04, 1.150177778e-01, 1.891647659e-03
5.464285714e-01, 3.946400307e-02, 5.717019634e-04, 1.482444444e-01, 2.147568249e-03
6.107142857e-01, 3.855040963e-02, 5.056253455e-04, 1.808488889e-01, 2.372005455e-03
6.750000000e-01, 3.798023872e-02, 4.541128912e-04, 2.176222222e-01, 2.602012516e-03
7.392857143e-01, 3.672729424e-02, 4.077539683e-04, 2.524044444e-01, 2.802246013e-03
8.035714286e-01, 3.574103289e-02, 3.700804221e-04, 2.901733333e-01, 3.004598944e-03
8.678571429e-01, 3.457733186e-02, 3.370552208e-04, 3.274133333e-01, 3.191581519e-03
9.321428571e-01, 3.324119859e-02, 3.076965596e-04, 3.630977778e-01, 3.361008079e-03
9.964285714e-01, 3.272859986e-02, 2.856242410e-04, 4.084888889e-01, 3.564904376e-03
1.060714286e+00, 3.203075019e-02, 2.654431421e-04, 4.530088889e-01, 3.754145692e-03
1.125000000e+00, 3.074415927e-02, 2.452011697e-04, 4.890977778e-01, 3.900817262e-03
1.189285714e+00, 2.999427294e-02, 2.291041364e-04, 5.332444444e-01, 4.073061154e-03
1.253571429e+00, 2.871434997e-02, 2.126697179e-04, 5.671555556e-01, 4.200576092e-03
1.317857143e+00, 2.790586995e-02, 1.994294182e-04, 6.091555556e-01, 4.353332766e-03
1.382142857e+00, 2.665618658e-02, 1.858488002e-04, 6.400177778e-01, 4.462248783e-03
1.446428571e+00, 2.560575489e-02, 1.740559554e-04, 6.733066667e-01, 4.576824065e-03
1.510714286e+00, 2.460990587e-02, 1.633776724e-04, 7.059111111e-01, 4.686328948e-03
1.575000000e+00, 2.333674053e-02, 1.526027026e-04, 7.275644444e-01, 4.757661008e-03
1.639285714e+00, 2.260555916e-02, 1.443038689e-04, 7.634666667e-01, 4.873632762e-03
1.703571429e+00, 2.133020471e-02, 1.348851771e-04, 7.779955556e-01, 4.919787208e-03
1.767857143e+00, 2.024609683e-02, 1.266346019e-04, 7.952311111e-01, 4.973984666e-03
1.832142857e+00, 1.916676047e-02, 1.188900681e-04, 8.085777778e-01, 5.015551125e-03
1.896428571e+00, 1.811041690e-02, 1.116502682e-04, 8.185644444e-01, 5.046429370e-03
1.960714286e+00, 1.685613503e-02, 1.041832893e-04, 8.143955556e-01, 5.033562418e-03
2.025000000e+00, 1.609516990e-02, 9.857285784e-05, 8.294533333e-01, 5.079883347e-03
2.089285714e+00, 1.543476502e-02, 9.355949609e-05, 8.467200000e-01, 5.132484778e-03
2.153571429e+00, 1.407393587e-02, 8.667327527e-05, 8.203066667e-01, 5.051796893e-03
2.217857143e+00, 1.309781503e-02, 8.119017621e-05, 8.096666667e-01, 5.018927139e-03
2.282142857e+00, 1.233755362e-02, 7.657908457e-05, 8.075200000e-01, 5.012269391e-03
2.346428571e+00, 1.152649161e-02, 7.199137653e-05, 7.975333333e-01, 4.981179393e-03
2.410714286e+00, 1.071678585e-02, 6.756573353e-05, 7.826933333e-01, 4.934618451e-03
2.475000000e+00, 9.812900711e-03, 6.297441185e-05, 7.554088889e-01, 4.847845901e-03
2.539285714e+00, 9.191054232e-03, 5.940353999e-05, 7.447688889e-01, 4.813583660e-03
2.603571429e+00, 8.436753885e-03, 5.550856371e-05, 7.186977778e-01, 4.728581861e-03
2.667857143e+00, 7.663605457e-03, 5.162930998e-05, 6.854711111e-01, 4.617983099e-03
2.732142857e+00, 7.056829403e-03, 4.837758853e-05, 6.619822222e-01, 4.538171710e-03
2.796428571e+00, 6.597460299e-03, 4.570123414e-05, 6.483555556e-01, 4.491220517e-03
2.860714286e+00, 5.890456777e-03, 4.221275461e-05, 6.057955556e-01, 4.341310037e-03
2.925000000e+00, 5.535141186e-03, 4.002050545e-05, 5.951244444e-01, 4.302903986e-03
2.989285714e+00, 4.991008777e-03, 3.718529236e-05, 5.604666667e-01, 4.175732360e-03
3.053571429e+00, 4.522619947e-03, 3.465227661e-05, 5.299466667e-01, 4.060446974e-03
3.117857143e+00, 4.020475839e-03, 3.199835499e-05, 4.911511111e-01, 3.908996903e-03
3.182142857e+00, 3.709076158e-03, 3.011332051e-05, 4.719866667e-01, 3.831974638e-03
3.246428571e+00, 3.391225893e-03, 2.822397907e-05, 4.491511111e-01, 3.738126553e-03
3.310714286e+00, 3.070180606e-03, 2.633335934e-05, 4.228933333e-01, 3.627214011e-03
3.375000000e+00, 2.728737066e-03, 2.435304839e-05, 3.906000000e-01, 3.485971887e-03
3.439285714e+00, 2.385740789e-03, 2.234548982e-05, 3.546355556e-01, 3.321611984e-03
3.503571429e+00, 2.204608186e-03, 2.108635280e-05, 3.400755556e-01, 3.252710930e-03
3.567857143e+00, 1.962321495e-03, 1.953550210e-05, 3.139111111e-01, 3.125079752e-03
3.632142857e+00, 1.731150608e-03, 1.802402018e-05, 2.870000000e-01, 2.988124644e-03
3.696428571e+00, 1.551696332e-03, 1.676750344e-05, 2.664355556e-01, 2.879080786e-03
3.760714286e+00, 1.369566880e-03, 1.548348879e-05, 2.434133333e-01, 2.751882857e-03
3.825000000e+00, 1.246758028e-03, 1.452470648e-05, 2.292266667e-01, 2.670486154e-03
3.889285714e+00, 1.076098016e-03, 1.327100926e-05, 2.045555556e-01, 2.522687182e-03
3.953571429e+00, 9.555430004e-04, 1.230222237e-05, 1.876933333e-01, 2.416474322e-03
4.017857143e+00, 8.460779849e-04, 1.139092265e-05, 1.716400000e-01, 2.310824769e-03
4.082142857e+00, 7.177237572e-04, 1.032615889e-05, 1.502977778e-01, 2.162390081e-03
4.146428571e+00, 6.605068440e-04, 9.752432475e-06, 1.427066667e-01, 2.107074503e-03
4.210714286e+00, 5.296250493e-04, 8.599577131e-06, 1.180044444e-01, 1.916050465e-03
4.275000000e+00, 4.955288416e-04, 8.193077944e-06, 1.138044444e-01, 1.881643621e-03
4.339285714e+00, 4.191597130e-04, 7.423699396e-06, 9.918222222e-02, 1.756607280e-03
4.403571429e+00, 3.484106246e-04, 6.669443876e-06, 8.490222222e-02, 1.625239204e-03
4.467857143e+00, 3.267986307e-04, 6.366341314e-06, 8.197777778e-02, 1.597003367e-03
