#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 2.597320251847e-02, 9.782073987588e-04, 1.271029059414e-02, 6.842990425787e-04, 1.326291192432e-02, 6.990168347845e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 3.916666666667e-04, 1.475102005261e-05, 1.916666666667e-04, 1.031898645611e-05, 2.000000000000e-04, 1.054092553389e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 2.342061827907e-02, 3.510899115207e-04, 1.159452181321e-02, 2.470276650637e-04, 1.182609646586e-02, 2.494823814717e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 2.472222222222e-03, 3.706017795591e-05, 1.223888888889e-03, 2.607562600600e-05, 1.248333333333e-03, 2.633473976554e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 2.412919239566e-02, 2.163031206259e-04, 1.189202322104e-02, 1.518515629199e-04, 1.223716917462e-02, 1.540394197318e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 6.913333333333e-03, 6.197371007726e-05, 3.407222222222e-03, 4.350748481087e-05, 3.506111111111e-03, 4.413433477660e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 2.355162580676e-02, 1.531361684656e-04, 1.183605360694e-02, 1.085602393356e-04, 1.171557219982e-02, 1.080062985558e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 1.314055555556e-02, 8.544184362463e-05, 6.603888888889e-03, 6.057084414546e-05, 6.536666666667e-03, 6.026177462937e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 2.325780852886e-02, 1.185189159065e-04, 1.182126480395e-02, 8.449582445384e-05, 1.143654372491e-02, 8.310950052498e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 2.139388888889e-02, 1.090206119372e-04, 1.087388888889e-02, 7.772418788714e-05, 1.052000000000e-02, 7.644896627453e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 2.330887946066e-02, 9.714225802870e-05, 1.158359084184e-02, 6.848084344463e-05, 1.172528861881e-02, 6.889842070777e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 3.198555555556e-02, 1.333032373441e-04, 1.589555555556e-02, 9.397267793104e-05, 1.609000000000e-02, 9.454569735789e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 2.312684005562e-02, 8.190765273839e-05, 1.151947140234e-02, 5.780728963166e-05, 1.160736865328e-02, 5.802741457755e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 4.429055555556e-02, 1.568625646785e-04, 2.206111111111e-02, 1.107076006402e-04, 2.222944444444e-02, 1.111291651999e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 2.285367145935e-02, 7.058344152491e-05, 1.140928700499e-02, 4.987169083545e-05, 1.144438445436e-02, 4.994834001961e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 5.824166666667e-02, 1.798790746070e-04, 2.907611111111e-02, 1.270960072612e-04, 2.916555555556e-02, 1.272913446380e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 2.230977300614e-02, 6.154402576551e-05, 1.117143967656e-02, 4.355047517059e-05, 1.113833332959e-02, 4.348589679243e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 7.300388888889e-02, 2.013894636007e-04, 3.655611111111e-02, 1.425094755351e-04, 3.644777777778e-02, 1.422981568120e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 2.204313362937e-02, 5.474194370311e-05, 1.100076704506e-02, 3.867185734377e-05, 1.104236658431e-02, 3.874490740701e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 9.008111111111e-02, 2.237075361457e-04, 4.495555555556e-02, 1.580357827898e-04, 4.512555555556e-02, 1.583343079892e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 2.163826939732e-02, 4.907558183615e-05, 1.084562490542e-02, 3.474413354923e-05, 1.079264449189e-02, 3.465916785599e-05,               -nan,               -nan, 2.226067795288e-07, 2.226067795288e-07, 1.080044444444e-01, 2.449540143288e-04, 5.413444444444e-02, 1.734205620970e-04, 5.387000000000e-02, 1.729964675298e-04,               -nan,               -nan, 1.111111111111e-06, 1.111111111111e-06
 6.900000000000e-01, 2.124729255025e-02, 4.440427032181e-05, 1.063464302200e-02, 3.141480709133e-05, 1.061264952825e-02, 3.138230581437e-05,               -nan,               -nan, 1.855991033351e-07, 1.855991033351e-07, 1.271994444444e-01, 2.658314466437e-04, 6.366555555556e-02, 1.880684797791e-04, 6.353388888889e-02, 1.878739070182e-04,               -nan,               -nan, 1.111111111111e-06, 1.111111111111e-06
 7.500000000000e-01, 2.094658717828e-02, 4.056377899305e-05, 1.044905994588e-02, 2.864971997001e-05, 1.049752723240e-02, 2.871608803157e-05,               -nan,               -nan, 1.303982101065e-05, 1.431306303632e-06, 1.481416666667e-01, 2.868813795385e-04, 7.389944444444e-02, 2.026209439164e-04, 7.424222222222e-02, 2.030903223011e-04,               -nan,               -nan, 9.222222222222e-05, 1.012270397683e-05
 8.100000000000e-01, 2.055340502431e-02, 3.720629451484e-05, 1.025127721634e-02, 2.627625804618e-05, 1.030212780797e-02, 2.634134800302e-05,               -nan,               -nan, 9.604363398378e-05, 3.596862359646e-06, 1.695361111111e-01, 3.068985636901e-04, 8.455833333333e-02, 2.167414400890e-04, 8.497777777778e-02, 2.172783388725e-04,               -nan,               -nan, 7.922222222222e-04, 2.966895538404e-05
 8.700000000000e-01, 1.986535015790e-02, 3.405662639255e-05, 9.966801562572e-03, 2.412300565241e-05, 9.898548595326e-03, 2.404026621182e-05,               -nan,               -nan, 3.846454646833e-04, 6.701913507154e-06, 1.890238888889e-01, 3.240575128043e-04, 9.483666666667e-02, 2.295365701518e-04, 9.418722222222e-02, 2.287492832074e-04,               -nan,               -nan, 3.660000000000e-03, 6.377042156570e-05
 9.300000000000e-01, 1.934971779325e-02, 3.144400652765e-05, 9.673555905970e-03, 2.223277295943e-05, 9.676161887277e-03, 2.223576742650e-05,               -nan,               -nan, 9.412191310143e-04, 9.807559032647e-06, 2.103783333333e-01, 3.418725666851e-04, 1.051750000000e-01, 2.417241310990e-04, 1.052033333333e-01, 2.417566882142e-04,               -nan,               -nan, 1.023333333333e-02, 1.066319387912e-04
 9.900000000000e-01, 1.889892799553e-02, 2.919279982526e-05, 9.436589792152e-03, 2.062836002487e-05, 9.462338203374e-03, 2.065648383249e-05,               -nan,               -nan, 1.664312366731e-03, 1.225150896335e-05, 2.328361111111e-01, 3.596573300542e-04, 1.162594444444e-01, 2.541428343411e-04, 1.165766666667e-01, 2.544893216125e-04,               -nan,               -nan, 2.050444444444e-02, 1.509394449751e-04
 1.050000000000e+00, 1.828224498682e-02, 2.707230279763e-05, 9.154912971292e-03, 1.915744320921e-05, 9.127332015531e-03, 1.912856367981e-05,               -nan,               -nan, 2.548111497201e-03, 1.429337040157e-05, 2.533588888889e-01, 3.751732110261e-04, 1.268705555556e-01, 2.654875552174e-04, 1.264883333333e-01, 2.650873371104e-04,               -nan,               -nan, 3.531222222222e-02, 1.980802929853e-04
