#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 3.257235649754e-02, 2.161903232117e-03, 1.937122522982e-02, 1.667209615794e-03, 1.320113126773e-02, 1.376313075590e-03, 4.127272727273e-04, 2.739367122422e-05, 2.454545454545e-04, 2.112536370659e-05, 1.672727272727e-04, 1.743938735750e-05
 8.250000000000e-02, 3.478621080952e-02, 8.444349568075e-04, 1.830529537590e-02, 6.125633534884e-04, 1.648091543362e-02, 5.812370723221e-04, 3.085454545455e-03, 7.489938154199e-05, 1.623636363636e-03, 5.433291926358e-05, 1.461818181818e-03, 5.155435228639e-05
 1.375000000000e-01, 3.782109003935e-02, 5.344436007784e-04, 1.865377244353e-02, 3.753342512372e-04, 1.916731759582e-02, 3.804657175899e-04, 9.105454545455e-03, 1.286676800942e-04, 4.490909090909e-03, 9.036199010756e-05, 4.614545454545e-03, 9.159739431135e-05
 1.925000000000e-01, 3.677624201288e-02, 3.776543343109e-04, 1.815349455471e-02, 2.653327869551e-04, 1.862274745817e-02, 2.687402247347e-04, 1.724181818182e-02, 1.770558113437e-04, 8.510909090909e-03, 1.243960616953e-04, 8.730909090909e-03, 1.259935719205e-04
 2.475000000000e-01, 3.610551743199e-02, 2.914295127893e-04, 1.763287241320e-02, 2.036611895807e-04, 1.847264501879e-02, 2.084545053079e-04, 2.790727272727e-02, 2.252565112661e-04, 1.362909090909e-02, 1.574171696139e-04, 1.427818181818e-02, 1.611220983556e-04
 3.025000000000e-01, 3.614227541658e-02, 2.387254443984e-04, 1.786063233033e-02, 1.678183242578e-04, 1.828164308624e-02, 1.697847102849e-04, 4.167454545455e-02, 2.752669628314e-04, 2.059454545455e-02, 1.935061448615e-04, 2.108000000000e-02, 1.957735240712e-04
 3.575000000000e-01, 3.615510104136e-02, 2.021131591546e-04, 1.785384083299e-02, 1.420285423882e-04, 1.830126020837e-02, 1.437971566150e-04, 5.818181818182e-02, 3.252462512727e-04, 2.873090909091e-02, 2.285563749470e-04, 2.945090909091e-02, 2.314024793256e-04
 4.125000000000e-01, 3.576990347171e-02, 1.742718304853e-04, 1.764254609031e-02, 1.223908466708e-04, 1.812735738140e-02, 1.240610799239e-04, 7.659818181818e-02, 3.731881850858e-04, 3.778000000000e-02, 2.620895058771e-04, 3.881818181818e-02, 2.656661672037e-04
 4.675000000000e-01, 3.545142509801e-02, 1.531082678119e-04, 1.771810821072e-02, 1.082406693058e-04, 1.773331688729e-02, 1.082871145640e-04, 9.747818181818e-02, 4.209905674136e-04, 4.871818181818e-02, 2.976214246265e-04, 4.876000000000e-02, 2.977491317444e-04
 5.225000000000e-01, 3.487720666634e-02, 1.358932430480e-04, 1.733747161200e-02, 9.581199809023e-05, 1.753973505434e-02, 9.636926132359e-05, 1.197636363636e-01, 4.666391176441e-04, 5.953454545455e-02, 3.290055137823e-04, 6.022909090909e-02, 3.309190807683e-04
 5.775000000000e-01, 3.483439192888e-02, 1.228858226432e-04, 1.735021925418e-02, 8.672616608135e-05, 1.748417267470e-02, 8.706030969118e-05, 1.461000000000e-01, 5.153992274309e-04, 7.276909090909e-02, 3.637408940668e-04, 7.333090909091e-02, 3.651423361100e-04
 6.325000000000e-01, 3.396461248384e-02, 1.107974434813e-04, 1.697453534272e-02, 7.832769656495e-05, 1.699007714111e-02, 7.836354658149e-05, 1.708563636364e-01, 5.573579943665e-04, 8.538909090909e-02, 3.940214366782e-04, 8.546727272727e-02, 3.942017774216e-04
 6.875000000000e-01, 3.310470952447e-02, 1.006398846945e-04, 1.658524438890e-02, 7.123381063403e-05, 1.651946513557e-02, 7.109240897502e-05, 1.967327272727e-01, 5.980768075829e-04, 9.856181818182e-02, 4.233241143440e-04, 9.817090909091e-02, 4.224838008533e-04
 7.425000000000e-01, 3.257760295302e-02, 9.244375138296e-05, 1.624617402577e-02, 6.528201462700e-05, 1.633142892725e-02, 6.545308041639e-05, 2.257981818182e-01, 6.407356309433e-04, 1.126036363636e-01, 4.524752858417e-04, 1.131945454545e-01, 4.536609576135e-04
 7.975000000000e-01, 3.232221448014e-02, 8.573290413794e-05, 1.623808276088e-02, 6.076651874650e-05, 1.608413171926e-02, 6.047777320104e-05, 2.584309090909e-01, 6.854738362369e-04, 1.298309090909e-01, 4.858561498500e-04, 1.286000000000e-01, 4.835474969620e-04
 8.525000000000e-01, 3.189530396524e-02, 7.967230857924e-05, 1.593421840063e-02, 5.631309686941e-05, 1.596108556461e-02, 5.636055247531e-05, 2.913909090909e-01, 7.278747508278e-04, 1.455727272727e-01, 5.144683527200e-04, 1.458181818182e-01, 5.149019003093e-04
 9.075000000000e-01, 3.092967940815e-02, 7.370353905767e-05, 1.554914260185e-02, 5.225812893871e-05, 1.538053680630e-02, 5.197402841277e-05, 3.201927272727e-01, 7.629997346273e-04, 1.609690909091e-01, 5.409908265213e-04, 1.592236363636e-01, 5.380497380923e-04
 9.625000000000e-01, 3.057597971289e-02, 6.909459828523e-05, 1.533287944862e-02, 4.892893534822e-05, 1.524310026427e-02, 4.878547732560e-05, 3.560490909091e-01, 8.045880831028e-04, 1.785472727273e-01, 5.697643415998e-04, 1.775018181818e-01, 5.680938113660e-04
 1.017500000000e+00, 2.965434258486e-02, 6.436808512218e-05, 1.486293914312e-02, 4.556997487025e-05, 1.479140344174e-02, 4.546017787714e-05, 3.858981818182e-01, 8.376353967277e-04, 1.934145454545e-01, 5.930116439981e-04, 1.924836363636e-01, 5.915828326903e-04
 1.072500000000e+00, 2.921510503693e-02, 6.061394700491e-05, 1.459642288278e-02, 4.284420192286e-05, 1.461868215415e-02, 4.287685778025e-05, 4.223836363636e-01, 8.763391169712e-04, 2.110309090909e-01, 6.194292227393e-04, 2.113527272727e-01, 6.199013517895e-04
 1.127500000000e+00, 2.820494089238e-02, 5.665219153544e-05, 1.400904796601e-02, 3.992624146560e-05, 1.419589292637e-02, 4.019161664077e-05, 4.506654545455e-01, 9.052025936425e-04, 2.238400000000e-01, 6.379512663063e-04, 2.268254545455e-01, 6.421914958604e-04
 1.182500000000e+00, 2.762353580757e-02, 5.345804401971e-05, 1.380695729751e-02, 3.779396194146e-05, 1.381657851007e-02, 3.780712778274e-05, 4.854781818182e-01, 9.395145572612e-04, 2.426545454545e-01, 6.642214108598e-04, 2.428236363636e-01, 6.644527979181e-04
 1.237500000000e+00, 2.672098349674e-02, 5.024108312388e-05, 1.336785992708e-02, 3.553560528694e-05, 1.335312356966e-02, 3.551601315395e-05, 5.143090909091e-01, 9.670095335707e-04, 2.572963636364e-01, 6.839675213400e-04, 2.570127272727e-01, 6.835904239884e-04
