#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 5.901218181818e-01, 7.324441140219e-04, 4.803527272727e-01, 6.608209269694e-04, 1.097690909091e-01, 3.158956831687e-04, 1.180243636364e+00, 1.464888228044e-03, 9.607054545455e-01, 1.321641853939e-03, 2.195381818182e-01, 6.317913663374e-04
 8.250000000000e-02, 5.912018181818e-01, 7.331140418428e-04, 4.786909090909e-01, 6.596768555278e-04, 1.125109090909e-01, 3.198165796642e-04, 1.182403636364e+00, 1.466228083686e-03, 9.573818181818e-01, 1.319353711056e-03, 2.250218181818e-01, 6.396331593284e-04
 1.375000000000e-01, 5.978800000000e-01, 7.372430214843e-04, 4.775445454545e-01, 6.588864886752e-04, 1.203354545455e-01, 3.307504614790e-04, 1.195760000000e+00, 1.474486042969e-03, 9.550890909091e-01, 1.317772977350e-03, 2.406709090909e-01, 6.615009229581e-04
 1.925000000000e-01, 5.929663636364e-01, 7.342072803906e-04, 4.646118181818e-01, 6.499033621742e-04, 1.283545454545e-01, 3.415932528801e-04, 1.185932727273e+00, 1.468414560781e-03, 9.292236363636e-01, 1.299806724348e-03, 2.567090909091e-01, 6.831865057602e-04
 2.475000000000e-01, 6.036472727273e-01, 7.407902860688e-04, 4.635790909091e-01, 6.491806660631e-04, 1.400681818182e-01, 3.568398951124e-04, 1.207294545455e+00, 1.481580572138e-03, 9.271581818182e-01, 1.298361332126e-03, 2.801363636364e-01, 7.136797902247e-04
 3.025000000000e-01, 6.048000000000e-01, 7.414972567840e-04, 4.519445454545e-01, 6.409825876621e-04, 1.528554545455e-01, 3.727727245014e-04, 1.209600000000e+00, 1.482994513568e-03, 9.038890909091e-01, 1.281965175324e-03, 3.057109090909e-01, 7.455454490029e-04
 3.575000000000e-01, 6.157754545455e-01, 7.481950733389e-04, 4.441127272727e-01, 6.354044719509e-04, 1.716627272727e-01, 3.950405356332e-04, 1.231550909091e+00, 1.496390146678e-03, 8.882254545455e-01, 1.270808943902e-03, 3.433254545455e-01, 7.900810712665e-04
 4.125000000000e-01, 6.182118181818e-01, 7.496737582453e-04, 4.326636363636e-01, 6.271607278142e-04, 1.855481818182e-01, 4.107069092300e-04, 1.236423636364e+00, 1.499347516491e-03, 8.653272727273e-01, 1.254321455628e-03, 3.710963636364e-01, 8.214138184600e-04
 4.675000000000e-01, 6.280436363636e-01, 7.556115141596e-04, 4.170500000000e-01, 6.157405002405e-04, 2.109936363636e-01, 4.379639216810e-04, 1.256087272727e+00, 1.511223028319e-03, 8.341000000000e-01, 1.231481000481e-03, 4.219872727273e-01, 8.759278433620e-04
 5.225000000000e-01, 6.436163636364e-01, 7.649220778118e-04, 4.066963636364e-01, 6.080493129197e-04, 2.369200000000e-01, 4.640924672755e-04, 1.287232727273e+00, 1.529844155624e-03, 8.133927272727e-01, 1.216098625839e-03, 4.738400000000e-01, 9.281849345509e-04
 5.775000000000e-01, 6.493409090909e-01, 7.683162873162e-04, 3.885090909091e-01, 5.942979746261e-04, 2.608318181818e-01, 4.869495196740e-04, 1.298681818182e+00, 1.536632574632e-03, 7.770181818182e-01, 1.188595949252e-03, 5.216636363636e-01, 9.738990393480e-04
 6.325000000000e-01, 6.607400000000e-01, 7.750307911772e-04, 3.701218181818e-01, 5.800641172882e-04, 2.906181818182e-01, 5.140022831734e-04, 1.321480000000e+00, 1.550061582354e-03, 7.402436363636e-01, 1.160128234576e-03, 5.812363636364e-01, 1.028004566347e-03
 6.875000000000e-01, 6.730409090909e-01, 7.822118459221e-04, 3.541763636364e-01, 5.674315045860e-04, 3.188645454545e-01, 5.384021354937e-04, 1.346081818182e+00, 1.564423691844e-03, 7.083527272727e-01, 1.134863009172e-03, 6.377290909091e-01, 1.076804270987e-03
 7.425000000000e-01, 6.890581818182e-01, 7.914647995493e-04, 3.381590909091e-01, 5.544523021612e-04, 3.508990909091e-01, 5.648001182310e-04, 1.378116363636e+00, 1.582929599099e-03, 6.763181818182e-01, 1.108904604322e-03, 7.017981818182e-01, 1.129600236462e-03
 7.975000000000e-01, 7.024318181818e-01, 7.991084908605e-04, 3.153345454545e-01, 5.354136425186e-04, 3.870972727273e-01, 5.932171706637e-04, 1.404863636364e+00, 1.598216981721e-03, 6.306690909091e-01, 1.070827285037e-03, 7.741945454545e-01, 1.186434341327e-03
 8.525000000000e-01, 7.112027272727e-01, 8.040820442494e-04, 2.930245454545e-01, 5.161259055824e-04, 4.181781818182e-01, 6.165727722427e-04, 1.422405454545e+00, 1.608164088499e-03, 5.860490909091e-01, 1.032251811165e-03, 8.363563636364e-01, 1.233145544485e-03
 9.075000000000e-01, 7.282854545455e-01, 8.136815629903e-04, 2.741909090909e-01, 4.992639209976e-04, 4.540945454545e-01, 6.425054265456e-04, 1.456570909091e+00, 1.627363125981e-03, 5.483818181818e-01, 9.985278419952e-04, 9.081890909091e-01, 1.285010853091e-03
 9.625000000000e-01, 7.439527272727e-01, 8.223871722960e-04, 2.546336363636e-01, 4.811290096917e-04, 4.893190909091e-01, 6.669599217270e-04, 1.487905454545e+00, 1.644774344592e-03, 5.092672727273e-01, 9.622580193835e-04, 9.786381818182e-01, 1.333919843454e-03
 1.017500000000e+00, 7.650354545455e-01, 8.339584982836e-04, 2.375863636364e-01, 4.647446646340e-04, 5.274490909091e-01, 6.924587883432e-04, 1.530070909091e+00, 1.667916996567e-03, 4.751727272727e-01, 9.294893292680e-04, 1.054898181818e+00, 1.384917576686e-03
 1.072500000000e+00, 7.744827272727e-01, 8.390918940209e-04, 2.158036363636e-01, 4.429278992872e-04, 5.586790909091e-01, 7.126640741925e-04, 1.548965454545e+00, 1.678183788042e-03, 4.316072727273e-01, 8.858557985743e-04, 1.117358181818e+00, 1.425328148385e-03
 1.127500000000e+00, 7.892690909091e-01, 8.470639617950e-04, 1.964727272727e-01, 4.226246209675e-04, 5.927963636364e-01, 7.341020263723e-04, 1.578538181818e+00, 1.694127923590e-03, 3.929454545455e-01, 8.452492419350e-04, 1.185592727273e+00, 1.468204052745e-03
 1.182500000000e+00, 8.037636363636e-01, 8.548065365192e-04, 1.787827272727e-01, 4.031497886222e-04, 6.249809090909e-01, 7.537668491052e-04, 1.607527272727e+00, 1.709613073038e-03, 3.575654545455e-01, 8.062995772444e-04, 1.249961818182e+00, 1.507533698210e-03
 1.237500000000e+00, 8.138845454545e-01, 8.601715185487e-04, 1.581890909091e-01, 3.792206013165e-04, 6.556954545455e-01, 7.720665624540e-04, 1.627769090909e+00, 1.720343037097e-03, 3.163781818182e-01, 7.584412026329e-04, 1.311390909091e+00, 1.544133124908e-03
