# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
1.050000000e-01, 1.988608202e-03, 1.406158345e-03, 2.857142857e-04, 2.020305089e-04
1.750000000e-01, 1.025703178e-02, 1.938396805e-03, 4.000000000e-03, 7.559289460e-04
2.450000000e-01, 8.653132987e-03, 1.275834854e-03, 6.571428571e-03, 9.689042833e-04
3.150000000e-01, 5.020420706e-03, 7.568568988e-04, 6.285714286e-03, 9.476070830e-04
3.850000000e-01, 5.965824606e-03, 6.754966191e-04, 1.114285714e-02, 1.261680124e-03
4.550000000e-01, 7.453366174e-03, 6.391208767e-04, 1.942857143e-02, 1.665986256e-03
5.250000000e-01, 7.289602255e-03, 5.479200581e-04, 2.528571429e-02, 1.900590671e-03
5.950000000e-01, 5.709229999e-03, 4.279248804e-04, 2.542857143e-02, 1.905952009e-03
6.650000000e-01, 5.907120305e-03, 3.895039783e-04, 3.285714286e-02, 2.166535841e-03
7.350000000e-01, 5.488198164e-03, 3.397109380e-04, 3.728571429e-02, 2.307927774e-03
8.050000000e-01, 6.416642586e-03, 3.354032809e-04, 5.228571429e-02, 2.733018067e-03
8.750000000e-01, 4.615351872e-03, 2.617125942e-04, 4.442857143e-02, 2.519313156e-03
9.450000000e-01, 6.298471133e-03, 2.830952248e-04, 7.071428571e-02, 3.178370780e-03
1.015000000e+00, 5.184248007e-03, 2.391315288e-04, 6.714285714e-02, 3.097069056e-03
1.085000000e+00, 5.145282386e-03, 2.228669196e-04, 7.614285714e-02, 3.298113252e-03
1.155000000e+00, 5.290379347e-03, 2.122956103e-04, 8.871428571e-02, 3.559981656e-03
1.225000000e+00, 6.195196172e-03, 2.166099545e-04, 1.168571429e-01, 4.085814185e-03
1.295000000e+00, 5.082859328e-03, 1.855997807e-04, 1.071428571e-01, 3.912303982e-03
1.365000000e+00, 4.959320454e-03, 1.739309620e-04, 1.161428571e-01, 4.073307837e-03
1.435000000e+00, 4.796472519e-03, 1.627091860e-04, 1.241428571e-01, 4.211257992e-03
1.505000000e+00, 5.163642710e-03, 1.609713169e-04, 1.470000000e-01, 4.582575695e-03
1.575000000e+00, 4.371272407e-03, 1.415251696e-04, 1.362857143e-01, 4.412412918e-03
1.645000000e+00, 4.339054287e-03, 1.350034674e-04, 1.475714286e-01, 4.591473909e-03
1.715000000e+00, 4.540894631e-03, 1.324715113e-04, 1.678571429e-01, 4.896896143e-03
1.785000000e+00, 4.591330418e-03, 1.279821126e-04, 1.838571429e-01, 5.124968890e-03
1.855000000e+00, 4.257999954e-03, 1.185984993e-04, 1.841428571e-01, 5.128949449e-03
1.925000000e+00, 4.325157107e-03, 1.151840464e-04, 2.014285714e-01, 5.364280959e-03
1.995000000e+00, 4.152657833e-03, 1.089040284e-04, 2.077142857e-01, 5.447335990e-03
2.065000000e+00, 4.513021027e-03, 1.096828882e-04, 2.418571429e-01, 5.878011603e-03
2.135000000e+00, 4.034929505e-03, 1.003105687e-04, 2.311428571e-01, 5.746338675e-03
2.205000000e+00, 3.927785095e-03, 9.582814401e-05, 2.400000000e-01, 5.855400438e-03
2.275000000e+00, 3.700794216e-03, 9.015607249e-05, 2.407142857e-01, 5.864107358e-03
2.345000000e+00, 3.764298894e-03, 8.821229622e-05, 2.601428571e-01, 6.096168084e-03
2.415000000e+00, 3.436210280e-03, 8.183773040e-05, 2.518571429e-01, 5.998299079e-03
2.485000000e+00, 3.650339917e-03, 8.197321158e-05, 2.832857143e-01, 6.361555451e-03
2.555000000e+00, 3.416505510e-03, 7.713165036e-05, 2.802857143e-01, 6.327781312e-03
2.625000000e+00, 3.574922709e-03, 7.679575262e-05, 3.095714286e-01, 6.650149607e-03
2.695000000e+00, 3.463630499e-03, 7.362763457e-05, 3.161428571e-01, 6.720361992e-03
2.765000000e+00, 3.192351278e-03, 6.889610210e-05, 3.067142857e-01, 6.619390193e-03
2.835000000e+00, 3.124349586e-03, 6.647552311e-05, 3.155714286e-01, 6.714285714e-03
2.905000000e+00, 3.149367315e-03, 6.513299707e-05, 3.340000000e-01, 6.907552802e-03
2.975000000e+00, 2.857775673e-03, 6.058472310e-05, 3.178571429e-01, 6.738557951e-03
3.045000000e+00, 3.057699664e-03, 6.122751044e-05, 3.562857143e-01, 7.134280565e-03
3.115000000e+00, 2.904251652e-03, 5.833053794e-05, 3.541428571e-01, 7.112793877e-03
3.185000000e+00, 2.764552813e-03, 5.565963015e-05, 3.524285714e-01, 7.095557679e-03
3.255000000e+00, 2.682337254e-03, 5.364674508e-05, 3.571428571e-01, 7.142857143e-03
3.325000000e+00, 2.737163926e-03, 5.305139181e-05, 3.802857143e-01, 7.370653337e-03
3.395000000e+00, 2.493298196e-03, 4.958903854e-05, 3.611428571e-01, 7.182745766e-03
3.465000000e+00, 2.497730857e-03, 4.863044498e-05, 3.768571429e-01, 7.337352022e-03
