#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 3.831197878786e-02, 2.344655024929e-03, 1.793631965724e-02, 1.604273200790e-03, 2.037565913062e-02, 1.709887330543e-03, 4.854545454545e-04, 2.970933570612e-05, 2.272727272727e-04, 2.032789070454e-05, 2.581818181818e-04, 2.166613688693e-05
 8.250000000000e-02, 3.984937761562e-02, 9.038022382015e-04, 1.988369150574e-02, 6.384268583796e-04, 1.996568610989e-02, 6.397418481526e-04, 3.534545454545e-03, 8.016511885472e-05, 1.763636363636e-03, 5.662695091781e-05, 1.770909090909e-03, 5.674358739755e-05
 1.375000000000e-01, 4.018490816681e-02, 5.508918542362e-04, 2.055691036084e-02, 3.940159309615e-04, 1.962799780596e-02, 3.850107546710e-04, 9.674545454545e-03, 1.326276089079e-04, 4.949090909091e-03, 9.485961789633e-05, 4.725454545455e-03, 9.269161524750e-05
 1.925000000000e-01, 3.999508424326e-02, 3.938348167128e-04, 1.973189068455e-02, 2.766273710871e-04, 2.026319355872e-02, 2.803268813737e-04, 1.875090909091e-02, 1.846417124690e-04, 9.250909090909e-03, 1.296913054555e-04, 9.500000000000e-03, 1.314257481346e-04
 2.475000000000e-01, 3.967631523392e-02, 3.055008406754e-04, 1.978287846785e-02, 2.157205332163e-04, 1.989343676607e-02, 2.163224796508e-04, 3.066727272727e-02, 2.361327543691e-04, 1.529090909091e-02, 1.667382766271e-04, 1.537636363636e-02, 1.672035430049e-04
 3.025000000000e-01, 3.945832642661e-02, 2.494366674540e-04, 2.007921710024e-02, 1.779362168416e-04, 1.937910932637e-02, 1.748066183147e-04, 4.549818181818e-02, 2.876177444841e-04, 2.315272727273e-02, 2.051727754079e-04, 2.234545454545e-02, 2.015641316642e-04
 3.575000000000e-01, 3.917744151904e-02, 2.103913285896e-04, 1.949889793037e-02, 1.484276575545e-04, 1.967854358867e-02, 1.491098307242e-04, 6.304545454545e-02, 3.385677172643e-04, 3.137818181818e-02, 2.388540132998e-04, 3.166727272727e-02, 2.399517857907e-04
 4.125000000000e-01, 3.920688439348e-02, 1.824523556187e-04, 1.962933842157e-02, 1.290984833171e-04, 1.957754597191e-02, 1.289280562021e-04, 8.395818181818e-02, 3.907060783625e-04, 4.203454545455e-02, 2.764533347258e-04, 4.192363636364e-02, 2.760883796693e-04
 4.675000000000e-01, 3.905852643369e-02, 1.607088233900e-04, 1.955042311469e-02, 1.136998455258e-04, 1.950810331900e-02, 1.135767187535e-04, 1.073963636364e-01, 4.418892572834e-04, 5.375636363636e-02, 3.126321208309e-04, 5.364000000000e-02, 3.122935681811e-04
 5.225000000000e-01, 3.799587597353e-02, 1.418388646710e-04, 1.892010362545e-02, 1.000895579152e-04, 1.907577234808e-02, 1.005004672999e-04, 1.304727272727e-01, 4.870555825528e-04, 6.496909090909e-02, 3.436940788473e-04, 6.550363636364e-02, 3.451050864029e-04
