#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.8789125226127e-02,  4.1599822466336e-04,  9.5050868790993e-03,  2.9588043065305e-04,  9.2840383470272e-03,  2.9241972176930e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.8333333333333e-04,  6.2731054392423e-06,  1.4333333333333e-04,  4.4617717789469e-06,  1.4000000000000e-04,  4.4095855184410e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  1.3811585959289e-02,  1.3480653690453e-04,  7.0380273693663e-03,  9.6230923238791e-05,  6.7735585899229e-03,  9.4405570835632e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.4579166666667e-03,  1.4229842793437e-05,  7.4291666666667e-04,  1.0157896946237e-05,  7.1500000000000e-04,  9.9652172859178e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  1.4545575117006e-02,  8.3970520460978e-05,  7.3988240022283e-03,  5.9888404714047e-05,  7.1467511147777e-03,  5.8859385719646e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.1675000000000e-03,  2.4058666722087e-05,  2.1198611111111e-03,  1.7158821472379e-05,  2.0476388888889e-03,  1.6863993895974e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  1.5309353345681e-02,  6.1732769088380e-05,  7.5965518617608e-03,  4.3485612172868e-05,  7.7128014839203e-03,  4.3817077872334e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  8.5418055555556e-03,  3.4443604380437e-05,  4.2384722222222e-03,  2.4262660561671e-05,  4.3033333333333e-03,  2.4447600806320e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  1.4985701371690e-02,  4.7567663126641e-05,  7.3962174477805e-03,  3.3417819942329e-05,  7.5894839239091e-03,  3.3851615701937e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.3784722222222e-02,  4.3755511116732e-05,  6.8034722222222e-03,  3.0739660010008e-05,  6.9812500000000e-03,  3.1138690652556e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  1.5106298789997e-02,  3.9101780711884e-05,  7.6079560708763e-03,  2.7749265917229e-05,  7.4983427191208e-03,  2.7548638730346e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.0729583333333e-02,  5.3657327517277e-05,  1.0440000000000e-02,  3.8078865529320e-05,  1.0289583333333e-02,  3.7803555339363e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  1.4776891306062e-02,  3.2736170628013e-05,  7.3967132162386e-03,  2.3160915740011e-05,  7.3801780898238e-03,  2.3135013496224e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.8299444444444e-02,  6.2693527537232e-05,  1.4165555555556e-02,  4.4355814405836e-05,  1.4133888888889e-02,  4.4306208633292e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  1.4858537891289e-02,  2.8456591694189e-05,  7.5356512766613e-03,  2.0265402821241e-05,  7.3228866146274e-03,  1.9977263559923e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.7866388888889e-02,  7.2520484547556e-05,  1.9204305555556e-02,  5.1645567675202e-05,  1.8662083333333e-02,  5.0911256304657e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  1.4719463858871e-02,  2.4995068172879e-05,  7.2970208683494e-03,  1.7598721716034e-05,  7.4224429905216e-03,  1.7749321872355e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.8166250000000e-02,  8.1790934365885e-05,  2.3877916666667e-02,  5.7587996273658e-05,  2.4288333333333e-02,  5.8080802591128e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  1.4741700774108e-02,  2.2383466556511e-05,  7.3975808099435e-03,  1.5856174268782e-05,  7.3441199641641e-03,  1.5798775669161e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.0243194444445e-02,  9.1471910111827e-05,  3.0230833333333e-02,  6.4797583688374e-05,  3.0012361111111e-02,  6.4563019505397e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
