#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.033132012257e-02, 1.217557752880e-03, 6.457075076606e-03, 9.625639204740e-04, 3.874245045963e-03, 7.455988067312e-04, 1.309090909091e-04, 1.542778431680e-05, 8.181818181818e-05, 1.219673442273e-05, 4.909090909091e-05, 9.447549859467e-06
 8.250000000000e-02, 8.588934784438e-03, 4.195969219673e-04, 4.530201879142e-03, 3.047343555410e-04, 4.058732905295e-03, 2.884415876350e-04, 7.618181818182e-04, 3.721725361902e-05, 4.018181818182e-04, 2.702921590422e-05, 3.600000000000e-04, 2.558408596267e-05
 1.375000000000e-01, 6.963068094305e-03, 2.293164351395e-04, 3.466429777967e-03, 1.617990860256e-04, 3.496638316337e-03, 1.625025636301e-04, 1.676363636364e-03, 5.520809618432e-05, 8.345454545455e-04, 3.895324597387e-05, 8.418181818182e-04, 3.912260871155e-05
 1.925000000000e-01, 6.848765516688e-03, 1.629734832119e-04, 3.404992142498e-03, 1.149129188496e-04, 3.443773374190e-03, 1.155654676436e-04, 3.210909090909e-03, 7.640691414346e-05, 1.596363636364e-03, 5.387466323647e-05, 1.614545454545e-03, 5.418059791182e-05
 2.475000000000e-01, 6.480598118779e-03, 1.234679646131e-04, 3.269702862106e-03, 8.770026129944e-05, 3.210895256673e-03, 8.690801144726e-05, 5.009090909091e-03, 9.543289797826e-05, 2.527272727273e-03, 6.778673411748e-05, 2.481818181818e-03, 6.717437527968e-05
 3.025000000000e-01, 6.610026549727e-03, 1.020922010082e-04, 3.421697903842e-03, 7.345338201585e-05, 3.188328645884e-03, 7.090428884867e-05, 7.621818181818e-03, 1.177193749545e-04, 3.945454545455e-03, 8.469683417347e-05, 3.676363636364e-03, 8.175755329424e-05
 3.575000000000e-01, 6.522606197243e-03, 8.584606246691e-05, 3.253959093723e-03, 6.063394774639e-05, 3.268647103521e-03, 6.077064111691e-05, 1.049636363636e-02, 1.381459283535e-04, 5.236363636364e-03, 9.757387538181e-05, 5.260000000000e-03, 9.779384624626e-05
 4.125000000000e-01, 6.485942999368e-03, 7.420870837278e-05, 3.228113010027e-03, 5.235313267785e-05, 3.257829989341e-03, 5.259355376063e-05, 1.388909090909e-02, 1.589115872490e-04, 6.912727272727e-03, 1.121097455234e-04, 6.976363636364e-03, 1.126245866614e-04
 4.675000000000e-01, 6.491459910603e-03, 6.551684625201e-05, 3.367729991311e-03, 4.719004880002e-05, 3.123729919292e-03, 4.544839311859e-05, 1.784909090909e-02, 1.801468638694e-04, 9.260000000000e-03, 1.297550139161e-04, 8.589090909091e-03, 1.249661111087e-04
 5.225000000000e-01, 6.593152837548e-03, 5.908450308329e-05, 3.338935254865e-03, 4.204661270229e-05, 3.254217582683e-03, 4.150976830654e-05, 2.264000000000e-02, 2.028882361391e-04, 1.146545454545e-02, 1.443824123352e-04, 1.117454545455e-02, 1.425389608911e-04
 5.775000000000e-01, 6.561550074488e-03, 5.333359859569e-05, 3.300716323147e-03, 3.782698826186e-05, 3.260833751341e-03, 3.759776187758e-05, 2.752000000000e-02, 2.236880945343e-04, 1.384363636364e-02, 1.586513407882e-04, 1.367636363636e-02, 1.576899353240e-04
 6.325000000000e-01, 6.357679854324e-03, 4.793643527225e-05, 3.109082552979e-03, 3.352220167678e-05, 3.248597301345e-03, 3.426607391213e-05, 3.198181818182e-02, 2.411405406202e-04, 1.564000000000e-02, 1.686308501917e-04, 1.634181818182e-02, 1.723728421017e-04
 6.875000000000e-01, 6.293085868311e-03, 4.387903507140e-05, 3.169336210308e-03, 3.113933946940e-05, 3.123749658003e-03, 3.091457999402e-05, 3.739818181818e-02, 2.607617575774e-04, 1.883454545455e-02, 1.850530413130e-04, 1.856363636364e-02, 1.837173538774e-04
 7.425000000000e-01, 6.303353931170e-03, 4.066341460508e-05, 3.134494823903e-03, 2.867489104786e-05, 3.168859107268e-03, 2.883164772846e-05, 4.368909090909e-02, 2.818416412523e-04, 2.172545454545e-02, 1.987481482839e-04, 2.196363636364e-02, 1.998346423860e-04
 7.975000000000e-01, 6.284022280927e-03, 3.780209242381e-05, 3.179077639407e-03, 2.688732202450e-05, 3.104944641521e-03, 2.657197971491e-05, 5.024363636364e-02, 3.022450431615e-04, 2.541818181818e-02, 2.149764546016e-04, 2.482545454545e-02, 2.124551484023e-04
 8.525000000000e-01, 6.245720053294e-03, 3.525618252555e-05, 3.142662121581e-03, 2.500880119971e-05, 3.103057931713e-03, 2.485071968431e-05, 5.706000000000e-02, 3.220954121770e-04, 2.871090909091e-02, 2.284768104044e-04, 2.834909090909e-02, 2.270326004187e-04
 9.075000000000e-01, 6.253518704682e-03, 3.314079020216e-05, 3.096199551897e-03, 2.331927825144e-05, 3.157319152785e-03, 2.354831707480e-05, 6.473818181818e-02, 3.430827671626e-04, 3.205272727273e-02, 2.414077172553e-04, 3.268545454545e-02, 2.437787914761e-04
 9.625000000000e-01, 6.280795599844e-03, 3.131563593511e-05, 3.155230882555e-03, 2.219573226080e-05, 3.125564717289e-03, 2.209114128847e-05, 7.313818181818e-02, 3.646621894256e-04, 3.674181818182e-02, 2.584633548206e-04, 3.639636363636e-02, 2.572454209730e-04
 1.017500000000e+00, 6.161151999418e-03, 2.933981701478e-05, 3.092941057467e-03, 2.078797860380e-05, 3.068210941951e-03, 2.070470497323e-05, 8.017636363636e-02, 3.818051945843e-04, 4.024909090909e-02, 2.705183270857e-04, 3.992727272727e-02, 2.694346698595e-04
 1.072500000000e+00, 6.120167799749e-03, 2.774281358491e-05, 3.075049172717e-03, 1.966504168556e-05, 3.045118627032e-03, 1.956910424911e-05, 8.848363636364e-02, 4.010976674614e-04, 4.445818181818e-02, 2.843115506821e-04, 4.402545454545e-02, 2.829245146532e-04
 1.127500000000e+00, 6.075988735403e-03, 2.629435958874e-05, 3.018194719039e-03, 1.853223272037e-05, 3.057794016364e-03, 1.865340978428e-05, 9.708363636364e-02, 4.201377184678e-04, 4.822545454545e-02, 2.961125539860e-04, 4.885818181818e-02, 2.980487507963e-04
 1.182500000000e+00, 6.066329701867e-03, 2.505165578185e-05, 3.020957290907e-03, 1.767851263625e-05, 3.045372410960e-03, 1.774980699564e-05, 1.066145454545e-01, 4.402778987176e-04, 5.309272727273e-02, 3.106963652909e-04, 5.352181818182e-02, 3.119493495653e-04
 1.237500000000e+00, 5.915513941149e-03, 2.363899535312e-05, 2.959362855679e-03, 1.671983100122e-05, 2.956151085470e-03, 1.671075559619e-05, 1.138581818182e-01, 4.549888746256e-04, 5.696000000000e-02, 3.218130456704e-04, 5.689818181818e-02, 3.216383678441e-04
 1.292500000000e+00, 5.944423236553e-03, 2.268847304618e-05, 2.973900251871e-03, 1.604772988626e-05, 2.970522984682e-03, 1.603861511056e-05, 1.248090909091e-01, 4.763671061636e-04, 6.244000000000e-02, 3.369380844121e-04, 6.236909090909e-02, 3.367467106112e-04
 1.347500000000e+00, 5.925419058515e-03, 2.172772919153e-05, 2.941755605571e-03, 1.530939750444e-05, 2.983663452944e-03, 1.541805966624e-05, 1.352218181818e-01, 4.958405502172e-04, 6.713272727273e-02, 3.493701534651e-04, 6.808909090909e-02, 3.518498928626e-04
