# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.865996474e-01, 9.036380963e-03, 1.204000000e-02, 1.854723699e-04
1.050000000e-01, 5.853667103e-01, 3.411839740e-03, 8.410285714e-02, 4.901977943e-04
1.750000000e-01, 5.716390339e-01, 2.046481255e-03, 2.229257143e-01, 7.980793270e-04
2.450000000e-01, 5.395416529e-01, 1.424738828e-03, 4.097428571e-01, 1.081986080e-03
3.150000000e-01, 5.104718134e-01, 1.079306019e-03, 6.391257143e-01, 1.351322859e-03
3.850000000e-01, 4.733728855e-01, 8.509511432e-04, 8.841571429e-01, 1.589390847e-03
4.550000000e-01, 4.317526769e-01, 6.879221482e-04, 1.125442857e+00, 1.793195756e-03
5.250000000e-01, 3.875556164e-01, 5.649985046e-04, 1.344328571e+00, 1.959831313e-03
5.950000000e-01, 3.455431271e-01, 4.708091513e-04, 1.539028571e+00, 2.096956006e-03
6.650000000e-01, 3.037420714e-01, 3.949948769e-04, 1.689502857e+00, 2.197077837e-03
7.350000000e-01, 2.624998874e-01, 3.322570440e-04, 1.783371429e+00, 2.257287518e-03
8.050000000e-01, 2.234278455e-01, 2.798962169e-04, 1.820591429e+00, 2.280721332e-03
8.750000000e-01, 1.898218539e-01, 2.373615215e-04, 1.827274286e+00, 2.284903428e-03
9.450000000e-01, 1.581046041e-01, 2.005867439e-04, 1.775074286e+00, 2.252030376e-03
1.015000000e+00, 1.315808471e-01, 1.703747739e-04, 1.704145714e+00, 2.206578291e-03
1.085000000e+00, 1.076339016e-01, 1.441552762e-04, 1.592828571e+00, 2.133292942e-03
1.155000000e+00, 8.779576207e-02, 1.223064558e-04, 1.472245714e+00, 2.050954979e-03
1.225000000e+00, 7.067128378e-02, 1.034635481e-04, 1.333040000e+00, 1.951585436e-03
1.295000000e+00, 5.652044693e-02, 8.752683107e-05, 1.191408571e+00, 1.844999862e-03
1.365000000e+00, 4.492436729e-02, 7.403239436e-05, 1.052088571e+00, 1.733772576e-03
1.435000000e+00, 3.519816016e-02, 6.233415426e-05, 9.110028571e-01, 1.613339799e-03
1.505000000e+00, 2.736429549e-02, 5.240558078e-05, 7.790142857e-01, 1.491896478e-03
1.575000000e+00, 2.122871330e-02, 4.410690479e-05, 6.618600000e-01, 1.375146745e-03
1.645000000e+00, 1.626435483e-02, 3.696415641e-05, 5.531514286e-01, 1.257152597e-03
1.715000000e+00, 1.234790985e-02, 3.089324309e-05, 4.564485714e-01, 1.141988956e-03
1.785000000e+00, 9.345551393e-03, 2.582245109e-05, 3.742371429e-01, 1.034044960e-03
1.855000000e+00, 6.968915580e-03, 2.145724535e-05, 3.013800000e-01, 9.279470428e-04
1.925000000e+00, 5.143194623e-03, 1.776326785e-05, 2.395257143e-01, 8.272600460e-04
1.995000000e+00, 3.802909224e-03, 1.473851908e-05, 1.902200000e-01, 7.372148359e-04
2.065000000e+00, 2.813214182e-03, 1.224677098e-05, 1.507628571e-01, 6.563162503e-04
2.135000000e+00, 1.986292553e-03, 9.953259385e-06, 1.137857143e-01, 5.701772012e-04
2.205000000e+00, 1.430508683e-03, 8.178609357e-06, 8.740857143e-02, 4.997387072e-04
2.275000000e+00, 1.044919796e-03, 6.774917203e-06, 6.796571429e-02, 4.406673974e-04
2.345000000e+00, 7.369013013e-04, 5.519588952e-06, 5.092571429e-02, 3.814472976e-04
2.415000000e+00, 5.092529903e-04, 4.455490295e-06, 3.732571429e-02, 3.265653043e-04
2.485000000e+00, 3.536577432e-04, 3.608376785e-06, 2.744571429e-02, 2.800291530e-04
2.555000000e+00, 2.485934386e-04, 2.942397818e-06, 2.039428571e-02, 2.413905295e-04
2.625000000e+00, 1.621335504e-04, 2.312891803e-06, 1.404000000e-02, 2.002855105e-04
2.695000000e+00, 1.056149056e-04, 1.818246147e-06, 9.640000000e-03, 1.659604084e-04
2.765000000e+00, 7.470131729e-05, 1.490453539e-06, 7.177142857e-03, 1.431995896e-04
2.835000000e+00, 5.137002126e-05, 1.205457278e-06, 5.188571429e-03, 1.217558614e-04
2.905000000e+00, 3.494208219e-05, 9.702391456e-07, 3.705714286e-03, 1.028968177e-04
2.975000000e+00, 1.908608832e-05, 7.002006703e-07, 2.122857143e-03, 7.788007526e-05
3.045000000e+00, 1.194145739e-05, 5.411190864e-07, 1.391428571e-03, 6.305164712e-05
3.115000000e+00, 8.271083769e-06, 4.402253695e-07, 1.008571429e-03, 5.368084065e-05
3.185000000e+00, 5.782364213e-06, 3.599942715e-07, 7.371428571e-04, 4.589250973e-05
3.255000000e+00, 2.725254650e-06, 2.418272454e-07, 3.628571429e-04, 3.219836477e-05
3.325000000e+00, 1.398400804e-06, 1.695810065e-07, 1.942857143e-04, 2.356060357e-05
3.395000000e+00, 1.144076704e-06, 1.502246309e-07, 1.657142857e-04, 2.175935173e-05
3.465000000e+00, 9.847005652e-07, 1.365533992e-07, 1.485714286e-04, 2.060315015e-05
