# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.935597761e-01, 9.089832162e-03, 1.218285714e-02, 1.865694596e-04
1.050000000e-01, 5.886677999e-01, 3.421446500e-03, 8.457714286e-02, 4.915780504e-04
1.750000000e-01, 5.740128041e-01, 2.050725929e-03, 2.238514286e-01, 7.997346499e-04
2.450000000e-01, 5.435333807e-01, 1.429999487e-03, 4.127742857e-01, 1.085981170e-03
3.150000000e-01, 5.172174332e-01, 1.086413849e-03, 6.475714286e-01, 1.360222071e-03
3.850000000e-01, 4.787650731e-01, 8.557840090e-04, 8.942285714e-01, 1.598417585e-03
4.550000000e-01, 4.360778214e-01, 6.913592413e-04, 1.136717143e+00, 1.802155172e-03
5.250000000e-01, 3.918939593e-01, 5.681520336e-04, 1.359377143e+00, 1.970770076e-03
5.950000000e-01, 3.475612437e-01, 4.721820111e-04, 1.548017143e+00, 2.103070641e-03
6.650000000e-01, 3.047262490e-01, 3.956342858e-04, 1.694977143e+00, 2.200634417e-03
7.350000000e-01, 2.631946386e-01, 3.326964413e-04, 1.788091429e+00, 2.260272694e-03
8.050000000e-01, 2.251831303e-01, 2.809935207e-04, 1.834894286e+00, 2.289662661e-03
8.750000000e-01, 1.908078474e-01, 2.379771876e-04, 1.836765714e+00, 2.290829990e-03
9.450000000e-01, 1.586794827e-01, 2.009510862e-04, 1.781528571e+00, 2.256120926e-03
1.015000000e+00, 1.315976132e-01, 1.703856282e-04, 1.704362857e+00, 2.206718868e-03
1.085000000e+00, 1.082480533e-01, 1.445659612e-04, 1.601917143e+00, 2.139370497e-03
1.155000000e+00, 8.783120165e-02, 1.223311384e-04, 1.472840000e+00, 2.051368881e-03
1.225000000e+00, 7.069794282e-02, 1.034830608e-04, 1.333542857e+00, 1.951953496e-03
1.295000000e+00, 5.632377416e-02, 8.737441592e-05, 1.187262857e+00, 1.841787065e-03
1.365000000e+00, 4.433778887e-02, 7.354748502e-05, 1.038351429e+00, 1.722416433e-03
1.435000000e+00, 3.484855306e-02, 6.202381351e-05, 9.019542857e-01, 1.605307523e-03
1.505000000e+00, 2.710405593e-02, 5.215579204e-05, 7.716057143e-01, 1.484785424e-03
1.575000000e+00, 2.092043321e-02, 4.378547676e-05, 6.522485714e-01, 1.365125396e-03
1.645000000e+00, 1.608222377e-02, 3.675660821e-05, 5.469571429e-01, 1.250093874e-03
1.715000000e+00, 1.201153583e-02, 3.046955050e-05, 4.440142857e-01, 1.126326882e-03
1.785000000e+00, 9.171673037e-03, 2.558110383e-05, 3.672742857e-01, 1.024380350e-03
1.855000000e+00, 6.783664504e-03, 2.117013102e-05, 2.933685714e-01, 9.155304028e-04
1.925000000e+00, 5.094237526e-03, 1.767852311e-05, 2.372457143e-01, 8.233133656e-04
1.995000000e+00, 3.743389699e-03, 1.462272757e-05, 1.872428571e-01, 7.314229911e-04
2.065000000e+00, 2.698269429e-03, 1.199396711e-05, 1.446028571e-01, 6.427682478e-04
2.135000000e+00, 1.942850976e-03, 9.843815376e-06, 1.112971429e-01, 5.639076491e-04
2.205000000e+00, 1.396374361e-03, 8.080442586e-06, 8.532285714e-02, 4.937404094e-04
2.275000000e+00, 9.912857338e-04, 6.598754050e-06, 6.447714286e-02, 4.292090495e-04
2.345000000e+00, 6.726539594e-04, 5.273487567e-06, 4.648571429e-02, 3.644397433e-04
2.415000000e+00, 4.799779600e-04, 4.325530273e-06, 3.518000000e-02, 3.170398803e-04
2.485000000e+00, 3.369799421e-04, 3.522267375e-06, 2.615142857e-02, 2.733466066e-04
2.555000000e+00, 2.317372850e-04, 2.840890643e-06, 1.901142857e-02, 2.330630115e-04
2.625000000e+00, 1.463623178e-04, 2.197523407e-06, 1.267428571e-02, 1.902951521e-04
2.695000000e+00, 1.030167914e-04, 1.795742569e-06, 9.402857143e-03, 1.639063944e-04
2.765000000e+00, 7.000274717e-05, 1.442819006e-06, 6.725714286e-03, 1.386229654e-04
2.835000000e+00, 4.608026687e-05, 1.141706421e-06, 4.654285714e-03, 1.153167775e-04
2.905000000e+00, 3.087403715e-05, 9.120131779e-07, 3.274285714e-03, 9.672177646e-05
2.975000000e+00, 1.990810019e-05, 7.151200696e-07, 2.214285714e-03, 7.953949090e-05
3.045000000e+00, 1.267707078e-05, 5.575369355e-07, 1.477142857e-03, 6.496466858e-05
3.115000000e+00, 7.825897957e-06, 4.282140842e-07, 9.542857143e-04, 5.221619109e-05
3.185000000e+00, 3.922146268e-06, 2.964863895e-07, 5.000000000e-04, 3.779644730e-05
3.255000000e+00, 3.154428611e-06, 2.601728868e-07, 4.200000000e-04, 3.464101615e-05
3.325000000e+00, 1.809695158e-06, 1.929141520e-07, 2.514285714e-04, 2.680237577e-05
3.395000000e+00, 1.795016898e-06, 1.881688995e-07, 2.600000000e-04, 2.725540575e-05
3.465000000e+00, 1.022573664e-06, 1.391546501e-07, 1.542857143e-04, 2.099562637e-05
