#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.8899649492163e-02,  8.3443990965191e-04,  1.0205073897328e-02,  6.1316346443279e-04,  8.6945755948350e-03,  5.6596866406601e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.8500000000000e-04,  1.2583057392118e-05,  1.5388888888889e-04,  9.2462872094962e-06,  1.3111111111111e-04,  8.5346063865207e-06,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  1.6762847015466e-02,  2.9702504007469e-04,  8.0261669383314e-03,  2.0552907452090e-04,  8.7366800771345e-03,  2.1443337883350e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.7694444444444e-03,  3.1353224576717e-05,  8.4722222222222e-04,  2.1695137988630e-05,  9.2222222222222e-04,  2.2635054208293e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  1.7377517056403e-02,  1.8356304515657e-04,  8.6383439507114e-03,  1.2942156229955e-04,  8.7391731056917e-03,  1.3017469323603e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.9788888888889e-03,  5.2593244649062e-05,  2.4750000000000e-03,  3.7080992435478e-05,  2.5038888888889e-03,  3.7296774427771e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  1.6995844116839e-02,  1.3008843827128e-04,  8.5870384711243e-03,  9.2467482691774e-05,  8.4088056457148e-03,  9.1502821904614e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  9.4827777777778e-03,  7.2582435041429e-05,  4.7911111111111e-03,  5.1591941183306e-05,  4.6916666666667e-03,  5.1053711730701e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  1.6283908529310e-02,  9.9170522634312e-05,  8.1643007009572e-03,  7.0220314602689e-05,  8.1196078283525e-03,  7.0027851435425e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.4978888888889e-02,  9.1222831233588e-05,  7.5100000000000e-03,  6.4592741250254e-05,  7.4688888888889e-03,  6.4415702402826e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  1.6648274241516e-02,  8.2097911064390e-05,  8.3581445872308e-03,  5.8170451693976e-05,  8.2901296542856e-03,  5.7933285344915e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.2845555555556e-02,  1.1265866725930e-04,  1.1469444444444e-02,  7.9824266863197e-05,  1.1376111111111e-02,  7.9498815893037e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  1.6286519338744e-02,  6.8735401145219e-05,  8.1201975193721e-03,  4.8534395923450e-05,  8.1663218193714e-03,  4.8672043135048e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.1190555555556e-02,  1.3163618962790e-04,  1.5551111111111e-02,  9.2948943903842e-05,  1.5639444444444e-02,  9.3212554127186e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  1.6234205309080e-02,  5.9489505256223e-05,  8.1149226887407e-03,  4.2059783555391e-05,  8.1192826203397e-03,  4.2071080838312e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.1372222222222e-02,  1.5160662222091e-04,  2.0680555555556e-02,  1.0718767434208e-04,  2.0691666666667e-02,  1.0721646501527e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  1.5934169684403e-02,  5.2011938976565e-05,  8.0360139543530e-03,  3.6936748862464e-05,  7.8981557300500e-03,  3.6618552395925e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  5.2141111111111e-02,  1.7019777892387e-04,  2.6296111111111e-02,  1.2086749197896e-04,  2.5845000000000e-02,  1.1982626312012e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  1.5768128621141e-02,  4.6299214600113e-05,  7.8605456168140e-03,  3.2689621580728e-05,  7.9075830043275e-03,  3.2787282801356e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  6.4437777777778e-02,  1.8920561680907e-04,  3.2122777777778e-02,  1.3358887548865e-04,  3.2315000000000e-02,  1.3398797624331e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.3000000000000e-01,  1.5354191314608e-02,  4.1339733192254e-05,  7.6932903005146e-03,  2.9262421104358e-05,  7.6609010140931e-03,  2.9200757721642e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  7.6638333333333e-02,  2.0634159021354e-04,  3.8400000000000e-02,  1.4605934866804e-04,  3.8238333333333e-02,  1.4575156437760e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
