#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 2.037330637264e-02, 4.331805564238e-04, 9.578769723123e-03, 2.970250400747e-04, 1.079453664952e-02, 3.153117822605e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.072222222222e-04, 6.532208897947e-06, 1.444444444444e-04, 4.479032082388e-06, 1.627777777778e-04, 4.754789657951e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 2.343640745993e-02, 1.756041182478e-04, 1.149189213760e-02, 1.229659720582e-04, 1.194451532232e-02, 1.253641737554e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.473888888889e-03, 1.853633402300e-05, 1.213055555556e-03, 1.297998221384e-05, 1.260833333333e-03, 1.323313042106e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 2.346847057720e-02, 1.066605429753e-04, 1.166952042231e-02, 7.521213215369e-05, 1.179895015490e-02, 7.562808079461e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.724027777778e-03, 3.055965881540e-05, 3.343472222222e-03, 2.154927242334e-05, 3.380555555556e-03, 2.166844722028e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 2.274285702219e-02, 7.524191584991e-05, 1.149701295302e-02, 5.349705132565e-05, 1.124584406917e-02, 5.290946418389e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.268930555556e-02, 4.198099033352e-05, 6.414722222222e-03, 2.984851155377e-05, 6.274583333333e-03, 2.952066915582e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 2.297500531809e-02, 5.889807348334e-05, 1.161380532098e-02, 4.187555250410e-05, 1.136119999711e-02, 4.141764313099e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.113375000000e-02, 5.417788345400e-05, 1.068305555556e-02, 3.851957575116e-05, 1.045069444444e-02, 3.809836400039e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 2.245363216395e-02, 4.767171789974e-05, 1.122114817090e-02, 3.370048485089e-05, 1.123248399305e-02, 3.371750299663e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.081194444444e-02, 6.541740386468e-05, 1.539819444444e-02, 4.624541185117e-05, 1.541375000000e-02, 4.626876496202e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 2.274399386113e-02, 4.061343296446e-05, 1.131735123866e-02, 2.864895159072e-05, 1.142664262247e-02, 2.878695034058e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.355736111111e-02, 7.777938986425e-05, 2.167402777778e-02, 5.486603353444e-05, 2.188333333333e-02, 5.513031699394e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 2.274510916253e-02, 3.520779746052e-05, 1.131881842431e-02, 2.483678575020e-05, 1.142629073822e-02, 2.495441996159e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.796500000000e-02, 8.972566212876e-05, 2.884555555556e-02, 6.329555403418e-05, 2.911944444444e-02, 6.359534011192e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 2.255068534639e-02, 3.093771272341e-05, 1.130573260195e-02, 2.190572768627e-05, 1.124495274444e-02, 2.184676550639e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.379222222222e-02, 1.012369485568e-04, 3.699555555556e-02, 7.168173829462e-05, 3.679666666667e-02, 7.148879736118e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 2.267942984977e-02, 2.776320612738e-05, 1.130854925700e-02, 1.960455543117e-05, 1.137088059277e-02, 1.965851013728e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.268138888889e-02, 1.134566662804e-04, 4.621333333333e-02, 8.011565713716e-05, 4.646805555556e-02, 8.033614756097e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 2.211180966907e-02, 2.480483506291e-05, 1.102059383413e-02, 1.751163506754e-05, 1.109121583494e-02, 1.756765436133e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.103680555556e-01, 1.238099212702e-04, 5.500777777778e-02, 8.740691697916e-05, 5.536027777778e-02, 8.768652957630e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 2.200862007213e-02, 2.259640499900e-05, 1.094709911246e-02, 1.593648243572e-05, 1.106152095967e-02, 1.601955200543e-05, 1.546659194459e-07, 4.890965818532e-08, 2.667987110442e-07, 5.563137690456e-08, 1.317572222222e-01, 1.352760666102e-04, 6.553611111111e-02, 9.540564791626e-05, 6.622111111111e-02, 9.590295377729e-05, 9.259259259259e-07, 2.928034870526e-07, 1.597222222222e-06, 3.330438557856e-07
 7.500000000000e-01, 2.180346445261e-02, 2.069257454684e-05, 1.088510841835e-02, 1.462069962812e-05, 1.091835603427e-02, 1.464301143075e-05, 1.255540998917e-05, 4.054353341964e-07, 1.026100373202e-05, 3.174181092276e-07, 1.542018055556e-01, 1.463451995737e-04, 7.698333333333e-02, 1.034027544586e-04, 7.721847222222e-02, 1.035605514114e-04, 8.879629629630e-05, 2.867381956889e-06, 7.256944444444e-05, 2.244893038228e-06
