#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 7.282321084375e-03, 2.114596353509e-04, 3.868349311261e-03, 1.541187255906e-04, 3.413971773113e-03, 1.447846532097e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.098148148148e-04, 3.188736177356e-06, 5.833333333333e-05, 2.324055629261e-06, 5.148148148148e-05, 2.183301133806e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 8.635804754959e-03, 8.703520461651e-05, 4.236763531381e-03, 6.096220398636e-05, 4.399041223577e-03, 6.211872928323e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.115740740741e-04, 9.187219756744e-06, 4.472222222222e-04, 6.435018649590e-06, 4.643518518519e-04, 6.557098583835e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 8.452520988809e-03, 5.226475220386e-05, 4.254537901650e-03, 3.708019122909e-05, 4.197983087158e-03, 3.683291654682e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.421759259259e-03, 1.497454401476e-05, 1.218981481481e-03, 1.062396609994e-05, 1.202777777778e-03, 1.055311862708e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 8.200369492350e-03, 3.688997966452e-05, 4.197764728801e-03, 2.639372894063e-05, 4.002604763548e-03, 2.577288637808e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.575370370370e-03, 2.058264814507e-05, 2.342129629630e-03, 1.472629806147e-05, 2.233240740741e-03, 1.437990090608e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 8.456414926856e-03, 2.917566688750e-05, 4.292629622137e-03, 2.078688238704e-05, 4.163785304718e-03, 2.047254402750e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.778703703704e-03, 2.683748018976e-05, 3.948611111111e-03, 1.912098689706e-05, 3.830092592593e-03, 1.883184013892e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 8.512662639259e-03, 2.396649816557e-05, 4.219219997090e-03, 1.687283099474e-05, 4.293442642169e-03, 1.702059366013e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.168148148148e-02, 3.288797129184e-05, 5.789814814815e-03, 2.315370303720e-05, 5.891666666667e-03, 2.335647001064e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 8.432334291694e-03, 2.019131547764e-05, 4.236618486413e-03, 1.431200189963e-05, 4.195715805281e-03, 1.424274630618e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.614888888889e-02, 3.866868875087e-05, 8.113611111111e-03, 2.740912782388e-05, 8.035277777778e-03, 2.727649540623e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 8.512984443734e-03, 1.758693404171e-05, 4.261615141496e-03, 1.244332167551e-05, 4.251369302238e-03, 1.242835446338e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.169500000000e-02, 4.481959723487e-05, 1.086055555556e-02, 3.171130706680e-05, 1.083444444444e-02, 3.167316372596e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 8.272625299103e-03, 1.529975150626e-05, 4.104536215666e-03, 1.077692216595e-05, 4.168089083437e-03, 1.086003429011e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.707037037037e-02, 5.006511535025e-05, 1.343120370370e-02, 3.526513820425e-05, 1.363916666667e-02, 3.553710458759e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 8.192277018830e-03, 1.362417572329e-05, 4.107637292731e-03, 9.647259614266e-06, 4.084639726099e-03, 9.620215489996e-06, 0.000000000000e+00, 0.000000000000e+00, 7.552567038133e-08, 2.388331402161e-08, 3.347842592593e-02, 5.567633476083e-05, 1.678620370370e-02, 3.942433411883e-05, 1.669222222222e-02, 3.931381604077e-05, 0.000000000000e+00, 0.000000000000e+00, 3.086419753086e-07, 9.760116235088e-08
