#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike
  3.0000000000000e-02,  1.0066918564783e-02,  2.1531360709606e-04,  4.2367635313815e-03,  1.3968195714942e-04,  5.8301550334010e-03,  1.6385634027289e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.5180555555556e-04,  3.2468527021003e-06,  6.3888888888889e-05,  2.1063542900143e-06,  8.7916666666667e-05,  2.4708953992579e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  1.2331350253449e-02,  9.0069861641759e-05,  6.5044846327280e-03,  6.5415493922228e-05,  5.8268656207214e-03,  6.1914401645147e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.3016666666667e-03,  9.5075506056249e-06,  6.8659722222222e-04,  6.9050968606038e-06,  6.1506944444444e-04,  6.5355302664893e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  1.2533112439600e-02,  5.5115768382709e-05,  6.2157780756452e-03,  3.8814513632642e-05,  6.3173343639546e-03,  3.9130313771779e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.5909027777778e-03,  1.5791397925985e-05,  1.7809027777778e-03,  1.1120872448344e-05,  1.8100000000000e-03,  1.1211353372561e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  1.2907317523351e-02,  4.0081164778518e-05,  6.6727780976623e-03,  2.8818785744466e-05,  6.2345394256883e-03,  2.7856370155088e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.2015972222222e-03,  2.2363159844035e-05,  3.7230555555556e-03,  1.6079350879042e-05,  3.4785416666667e-03,  1.5542374127479e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  1.2526158978802e-02,  3.0751566304491e-05,  6.2874265357100e-03,  2.1786865044481e-05,  6.2387324430916e-03,  2.1702334936892e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.1522291666667e-02,  2.8287084394093e-05,  5.7835416666667e-03,  2.0040829273335e-05,  5.7387500000000e-03,  1.9963073549821e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  1.2277555704550e-02,  2.4926336831547e-05,  6.2880918847564e-03,  1.7838648265659e-05,  5.9894638197936e-03,  1.7409907980625e-05,  0.0000000000000e+00,  0.0000000000000e+00,  5.8703364744416e-06,  2.7252352920863e-07,  1.6847847222222e-02,  3.4205107665846e-05,  8.6288194444444e-03,  2.4479043537909e-05,  8.2190277777778e-03,  2.3890705680269e-05,  0.0000000000000e+00,  0.0000000000000e+00,  8.0555555555556e-06,  3.7396977827323e-07
  3.9000000000000e-01,  1.2309458823553e-02,  2.1127145263528e-05,  6.1745280499838e-03,  1.4963156642472e-05,  6.1349307735693e-03,  1.4915100076067e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.3654114777546e-04,  1.4643493294840e-06,  2.3574027777778e-02,  4.0460910300507e-05,  1.1824930555556e-02,  2.8656163962134e-05,  1.1749097222222e-02,  2.8564130116651e-05,  0.0000000000000e+00,  0.0000000000000e+00,  4.5300347222222e-04,  2.8043971927973e-06
  4.5000000000000e-01,  1.2160911963091e-02,  1.8203836192751e-05,  6.0391865040032e-03,  1.2828298813412e-05,  6.1217254590878e-03,  1.2915664972673e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.1255844662272e-03,  2.7691016372952e-06,  3.0991597222222e-02,  4.6391747666403e-05,  1.5390625000000e-02,  3.2692405888490e-05,  1.5600972222222e-02,  3.2915055047279e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.8685069444444e-03,  7.0569446494566e-06
  5.1000000000000e-01,  1.2044301247612e-02,  1.5987631760176e-05,  6.0352446084725e-03,  1.1317246370848e-05,  6.0090566391391e-03,  1.1292665933274e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.4050063311828e-03,  3.5720822337319e-06,  3.9412361111111e-02,  5.2316054147890e-05,  1.9749027777778e-02,  3.7033231864714e-05,  1.9663333333333e-02,  3.6952797718972e-05,  0.0000000000000e+00,  0.0000000000000e+00,  7.8698611111111e-03,  1.1688863639337e-05
  5.7000000000000e-01,  1.2068624498585e-02,  1.4320805321738e-05,  5.9810383295471e-03,  1.0081539273270e-05,  6.0875861690376e-03,  1.0170940514262e-05,  0.0000000000000e+00,  0.0000000000000e+00,  3.4351609719741e-03,  3.8201648504066e-06,  4.9319444444444e-02,  5.8523169939376e-05,  2.4442013888889e-02,  4.1199054304890e-05,  2.4877430555556e-02,  4.1564399961214e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.4038072916667e-02,  1.5611423499865e-05
  6.3000000000000e-01,  1.1972836072337e-02,  1.2906477249546e-05,  5.9563730773938e-03,  9.1033270993033e-06,  6.0164629949429e-03,  9.1491305989227e-06,  0.0000000000000e+00,  0.0000000000000e+00,  4.1748788466725e-03,  3.8106682791961e-06,  5.9760763888889e-02,  6.4420905363395e-05,  2.9730416666667e-02,  4.5438004671404e-05,  3.0030347222222e-02,  4.5666626537560e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.0838333333333e-02,  1.9020426398227e-05
  6.9000000000000e-01,  1.1732890916150e-02,  1.1666228057854e-05,  5.9400877022952e-03,  8.3008845585791e-06,  5.7928032138548e-03,  8.1973283844800e-06,  1.6902775482302e-07,  2.3668619872664e-08,  4.6520589250096e-03,  3.6729968289356e-06,  7.0240347222222e-02,  6.9841262090773e-05,  3.5561041666667e-02,  4.9694232888811e-05,  3.4679305555556e-02,  4.9074281533454e-05,  1.0119047619048e-06,  1.4169500850283e-07,  2.7850104166667e-02,  2.1988832458626e-05
  7.5000000000000e-01,  1.1694431586389e-02,  1.0715842859224e-05,  5.8483499041335e-03,  7.5779799477507e-06,  5.8460816822559e-03,  7.5765102847595e-06,  8.8428390330387e-06,  1.5750654865549e-07,  4.9067653437277e-03,  3.4705989136136e-06,  8.2707152777778e-02,  7.5786227483855e-05,  4.1361597222222e-02,  5.3594152110394e-05,  4.1345555555556e-02,  5.3583758134368e-05,  6.2539682539682e-05,  1.1139419720332e-06,  3.4702378472222e-02,  2.4545301963432e-05
  8.1000000000000e-01,  1.1601091016886e-02,  9.8827760205434e-06,  5.7903585521737e-03,  6.9820389024454e-06,  5.8107324647123e-03,  6.9943115913553e-06,  6.2716531478141e-05,  3.8840653598702e-07,  5.0449469698536e-03,  3.2585759122370e-06,  9.5692361111111e-02,  8.1518727019859e-05,  4.7762152777778e-02,  5.7591806406150e-05,  4.7930208333333e-02,  5.7693038486587e-05,  5.1732142857143e-04,  3.2037968192376e-06,  4.1613576388889e-02,  2.6878577406891e-05
  8.7000000000000e-01,  1.1433568921979e-02,  9.1348080579916e-06,  5.7320304456531e-03,  6.4678920600822e-06,  5.7015384763254e-03,  6.4506659001590e-06,  2.4012816821708e-04,  7.0761340420354e-07,  5.1007525335128e-03,  3.0506729456393e-06,  1.0879333333333e-01,  8.6920035622362e-05,  5.4541736111111e-02,  6.1543647627287e-05,  5.4251597222222e-02,  6.1379736308663e-05,  2.2848809523810e-03,  6.7331225691627e-06,  4.8534965277778e-02,  2.9027933528955e-05
  9.3000000000000e-01,  1.1348812266853e-02,  8.5139436710584e-06,  5.7027429865398e-03,  6.0352805918755e-06,  5.6460692803136e-03,  6.0052164832990e-06,  5.8898279905226e-04,  1.0367471500542e-06,  5.0953162087913e-03,  2.8524046867659e-06,  1.2338909722222e-01,  9.2567204273969e-05,  6.2002638888889e-02,  6.5618128682007e-05,  6.1386458333333e-02,  6.5291258950723e-05,  6.4036706349206e-03,  1.1271954446416e-05,  5.5398437500000e-02,  3.1012552762058e-05
  9.9000000000000e-01,  1.1155217327565e-02,  7.9295983227050e-06,  5.5968974254296e-03,  5.6167597062130e-06,  5.5583199021355e-03,  5.5973690214340e-06,  1.0942269527820e-03,  1.3274918164849e-06,  5.0809160055055e-03,  2.6757971247263e-06,  1.3743305555556e-01,  9.7693204427729e-05,  6.8954166666667e-02,  6.9198871351318e-05,  6.8478888888889e-02,  6.8959976762335e-05,  1.3480952380952e-02,  1.6354791772070e-05,  6.2597239583333e-02,  3.2966007214327e-05
  1.0500000000000e+00,  1.1002401043764e-02,  7.4252174872679e-06,  5.5208915403524e-03,  5.2598099331896e-06,  5.4815095034111e-03,  5.2410165235333e-06,  1.6848994550149e-03,  1.5531679348485e-06,  5.0312481456308e-03,  2.5105756736013e-06,  1.5247340277778e-01,  1.0290010081850e-04,  7.6509583333333e-02,  7.2891463898451e-05,  7.5963819444444e-02,  7.2631021190656e-05,  2.3349662698413e-02,  2.1524101800118e-05,  6.9724010416667e-02,  3.4792043515091e-05
  1.1100000000000e+00,  1.0804168511068e-02,  6.9603912392308e-06,  5.3657943786666e-03,  4.9051804671743e-06,  5.4383741324016e-03,  4.9382436946360e-06,  2.2555954357939e-03,  1.6999437789716e-06,  4.9819324103927e-03,  2.3632349294965e-06,  1.6732194444444e-01,  1.0779415325197e-04,  8.3098958333334e-02,  7.5965525045052e-05,  8.4222986111111e-02,  7.6477568475588e-05,  3.4931944444445e-02,  2.6326681063181e-05,  7.7154166666667e-02,  3.6598935232943e-05
  1.1700000000000e+00,  1.0633940661148e-02,  6.5513000859673e-06,  5.2931695126944e-03,  4.6220887253209e-06,  5.3407711484535e-03,  4.6428255008837e-06,  2.7666168953170e-03,  1.7861620874629e-06,  4.9023630698176e-03,  2.2240938902256e-06,  1.8296625000000e-01,  1.1272084804211e-04,  9.1073611111111e-02,  7.9527079206774e-05,  9.1892638888889e-02,  7.9883873567653e-05,  4.7602063492063e-02,  3.0732480972861e-05,  8.4349444444444e-02,  3.8267480674334e-05
  1.2300000000000e+00,  1.0461367925418e-02,  6.1810163710021e-06,  5.2324898789647e-03,  4.3713930163850e-06,  5.2288780464538e-03,  4.3698840344906e-06,  3.2093169156107e-03,  1.8299445747821e-06,  4.8464291728055e-03,  2.1035197553124e-06,  1.9892743055556e-01,  1.1753469657804e-04,  9.9498055555555e-02,  8.3123926708006e-05,  9.9429375000000e-02,  8.3095232765384e-05,  6.1026547619048e-02,  3.4797186650513e-05,  9.2156944444444e-02,  3.9999336896510e-05
  1.2900000000000e+00,  1.0271780909732e-02,  5.8399326986595e-06,  5.1206289555621e-03,  4.1233160281968e-06,  5.1511519541703e-03,  4.1355868817482e-06,  3.5480349845828e-03,  1.8346148010511e-06,  4.7603518222296e-03,  1.9878082939397e-06,  2.1483909722222e-01,  1.2214492110417e-04,  1.0710034722222e-01,  8.6241081351374e-05,  1.0773875000000e-01,  8.6497731986966e-05,  7.4208809523810e-02,  3.8371825788739e-05,  9.9564982638889e-02,  4.1575939272247e-05
  1.3500000000000e+00,  1.0030116555088e-02,  5.5143877646571e-06,  5.0290784516796e-03,  3.9047075954981e-06,  5.0010381034087e-03,  3.8938067508107e-06,  3.8119403231050e-03,  1.8171188614527e-06,  4.6823068995474e-03,  1.8838410416907e-06,  2.2974965277778e-01,  1.2631245781180e-04,  1.1519597222222e-01,  8.9441155477833e-05,  1.1455368055556e-01,  8.9191460943562e-05,  8.7316230158730e-02,  4.1622888944687e-05,  1.0725282986111e-01,  4.3151225894519e-05
  1.4100000000000e+00,  9.8494858059480e-03,  5.2320119113477e-06,  4.9136996478167e-03,  3.6954407878612e-06,  4.9357861581313e-03,  3.7037367649303e-06,  3.9991055496968e-03,  1.7820067957938e-06,  4.6096557796562e-03,  1.7896421390606e-06,  2.4610881944444e-01,  1.3073213162493e-04,  1.2277847222222e-01,  9.2337873016492e-05,  1.2333034722222e-01,  9.2545164357667e-05,  9.9925535714286e-02,  4.4526952715637e-05,  1.1518133680556e-01,  4.4717736818935e-05
  1.4700000000000e+00,  9.6430274226765e-03,  4.9656149899865e-06,  4.8519600475332e-03,  3.5222887086167e-06,  4.7910673751433e-03,  3.5001163526274e-06,  4.1331965284100e-03,  1.7377021894038e-06,  4.5139781000447e-03,  1.6986975902748e-06,  2.6188958333333e-01,  1.3485835762151e-04,  1.3177166666667e-01,  9.5659867160608e-05,  1.3011791666667e-01,  9.5057700557005e-05,  1.1225117063492e-01,  4.7193280947248e-05,  1.2259260416667e-01,  4.6133976875379e-05
  1.5300000000000e+00,  9.4065865881869e-03,  4.7120576259167e-06,  4.7095366027314e-03,  3.3341386234252e-06,  4.6970499854554e-03,  3.3297157100485e-06,  4.1991276597259e-03,  1.6828293623257e-06,  4.4190764050778e-03,  1.6148430689135e-06,  2.7674541666667e-01,  1.3863055836634e-04,  1.3855638888889e-01,  9.8091648220515e-05,  1.3818902777778e-01,  9.7961524397825e-05,  1.2353996031746e-01,  4.9509490896580e-05,  1.3001093750000e-01,  4.7509307841698e-05
  1.5900000000000e+00,  9.1193010629806e-03,  4.4644884931745e-06,  4.5627235641997e-03,  3.1579337146367e-06,  4.5565774987810e-03,  3.1558061029867e-06,  4.2245032486782e-03,  1.6242195483445e-06,  4.3340946297846e-03,  1.5388990450197e-06,  2.8974583333333e-01,  1.4184935116498e-04,  1.4497055555556e-01,  1.0033643252258e-04,  1.4477527777778e-01,  1.0026883231876e-04,  1.3422434523810e-01,  5.1606021481382e-05,  1.3770637152778e-01,  4.8895149215456e-05
  1.6500000000000e+00,  8.9530074539256e-03,  4.2627555058150e-06,  4.4606596017459e-03,  3.0088843293554e-06,  4.4923478521797e-03,  3.0195528799668e-06,  4.2382886358940e-03,  1.5677152885320e-06,  4.2504770768960e-03,  1.4685704811960e-06,  3.0633354166667e-01,  1.4585322285003e-04,  1.5262465277778e-01,  1.0295112539783e-04,  1.5370888888889e-01,  1.0331615747337e-04,  1.4501607142857e-01,  5.3640497802828e-05,  1.4543310763889e-01,  5.0248187439478e-05
  1.7100000000000e+00,  8.7061386160338e-03,  4.0560959789050e-06,  4.3523899639867e-03,  2.8678691644714e-06,  4.3537486520471e-03,  2.8683167617199e-06,  4.2234617242106e-03,  1.5100651801137e-06,  4.1628836870371e-03,  1.4023698850095e-06,  3.1994270833333e-01,  1.4905785331293e-04,  1.5994638888889e-01,  1.0539159414908e-04,  1.5999631944444e-01,  1.0540804294253e-04,  1.5520839285714e-01,  5.5493527589336e-05,  1.5298220486111e-01,  5.1535823042002e-05
  1.7700000000000e+00,  8.4499226606763e-03,  3.8605228737831e-06,  4.2214364556785e-03,  2.7286629319216e-06,  4.2284862049978e-03,  2.7309403990127e-06,  4.1885715569074e-03,  1.4528430843653e-06,  4.0794012917436e-03,  1.3411828206852e-06,  3.3269840277778e-01,  1.5200018338297e-04,  1.6621041666667e-01,  1.0743551575851e-04,  1.6648798611111e-01,  1.0752518636190e-04,  1.6491642857143e-01,  5.7202721618331e-05,  1.6061807291667e-01,  5.2806327370485e-05
  1.8300000000000e+00,  8.1733341537548e-03,  3.6723402106668e-06,  4.0976726431986e-03,  2.6002308753841e-06,  4.0756615105562e-03,  2.5932377479860e-06,  4.1337024960343e-03,  1.3959789417908e-06,  4.0008162345272e-03,  1.2846581809891e-06,  3.4399347222222e-01,  1.5455884177551e-04,  1.7245993055556e-01,  1.0943666691908e-04,  1.7153354166667e-01,  1.0914234514903e-04,  1.7397632936508e-01,  5.8752968409487e-05,  1.6838350694444e-01,  5.4067779437860e-05
  1.8900000000000e+00,  7.9354777092099e-03,  3.5036468065779e-06,  3.9655004628662e-03,  2.4767534923758e-06,  3.9699772463438e-03,  2.4781511421316e-06,  4.0653087792718e-03,  1.3404373741713e-06,  3.9144888764275e-03,  1.2303858207514e-06,  3.5624027777778e-01,  1.5728607115384e-04,  1.7801965277778e-01,  1.1118667135653e-04,  1.7822062500000e-01,  1.1124941479247e-04,  1.8250025793651e-01,  6.0175051838944e-05,  1.7572963541667e-01,  5.5234606235437e-05
  1.9500000000000e+00,  7.6053311679446e-03,  3.3244602476143e-06,  3.7931478775401e-03,  2.3478046931519e-06,  3.8121832904044e-03,  2.3536883950051e-06,  4.0052453457745e-03,  1.2895631646529e-06,  3.8222670166328e-03,  1.1783996234530e-06,  3.6343895833333e-01,  1.5886729226284e-04,  1.8126465277778e-01,  1.1219546831119e-04,  1.8217430555556e-01,  1.1247663509084e-04,  1.9140023809524e-01,  6.1624863259328e-05,  1.8265618055556e-01,  5.6312647298419e-05
  2.0100000000000e+00,  7.3533432198194e-03,  3.1713491574077e-06,  3.6826130688205e-03,  2.2442936762186e-06,  3.6707301509990e-03,  2.2406698491915e-06,  3.9179482225920e-03,  1.2373625419343e-06,  3.7401634294531e-03,  1.1308810710040e-06,  3.7335250000000e-01,  1.6101943033201e-04,  1.8697791666667e-01,  1.1394989050585e-04,  1.8637458333333e-01,  1.1376589734252e-04,  1.9892662698413e-01,  6.2824811059053e-05,  1.8989993055556e-01,  5.7418409890620e-05
  2.0700000000000e+00,  7.0748194179480e-03,  3.0205494732803e-06,  3.5219344546984e-03,  2.1311739962657e-06,  3.5528849632496e-03,  2.1405178154303e-06,  3.8464352458318e-03,  1.1904837300514e-06,  3.6605985362278e-03,  1.0863614072987e-06,  3.8097486111111e-01,  1.6265481110979e-04,  1.8965409722222e-01,  1.1476246519751e-04,  1.9132076388889e-01,  1.1526562435935e-04,  2.0712827380952e-01,  6.4106848092939e-05,  1.9712107638889e-01,  5.8499922303618e-05
  2.1300000000000e+00,  6.8003579509250e-03,  2.8779665829249e-06,  3.4223681128010e-03,  2.0416590617801e-06,  3.3779898381240e-03,  2.0283786450965e-06,  3.7536873973268e-03,  1.1429175174754e-06,  3.5713978643516e-03,  1.0428191117001e-06,  3.8773013888889e-01,  1.6409053625821e-04,  1.9513020833333e-01,  1.1640751226634e-04,  1.9259993055556e-01,  1.1565031421258e-04,  2.1402075396825e-01,  6.5164741472027e-05,  2.0362730902778e-01,  5.9457517079742e-05
  2.1900000000000e+00,  6.4881585459783e-03,  2.7341154669433e-06,  3.2632448545021e-03,  1.9390140489500e-06,  3.2249136914762e-03,  1.9275922557826e-06,  3.6744179829820e-03,  1.0998067518987e-06,  3.4867417235074e-03,  1.0021575864187e-06,  3.9106298611111e-01,  1.6479427117856e-04,  1.9668666666667e-01,  1.1687085306567e-04,  1.9437631944445e-01,  1.1618242344251e-04,  2.2146944444445e-01,  6.6289026307666e-05,  2.1015756944445e-01,  6.0403384954538e-05
