# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.693571429e-01, 3.478065378e-03, 3.387142857e-01, 6.956130757e-03
1.050000000e-01, 1.825714286e-01, 3.611207046e-03, 3.651428571e-01, 7.222414091e-03
1.750000000e-01, 1.927142857e-01, 3.710162547e-03, 3.854285714e-01, 7.420325093e-03
2.450000000e-01, 2.246428571e-01, 4.005735684e-03, 4.492857143e-01, 8.011471367e-03
3.150000000e-01, 2.379285714e-01, 4.122486866e-03, 4.758571429e-01, 8.244973732e-03
3.850000000e-01, 2.536428571e-01, 4.256447690e-03, 5.072857143e-01, 8.512895380e-03
4.550000000e-01, 2.800000000e-01, 4.472135955e-03, 5.600000000e-01, 8.944271910e-03
5.250000000e-01, 3.267142857e-01, 4.830810977e-03, 6.534285714e-01, 9.661621954e-03
5.950000000e-01, 3.659285714e-01, 5.112509668e-03, 7.318571429e-01, 1.022501934e-02
6.650000000e-01, 4.023571429e-01, 5.360951027e-03, 8.047142857e-01, 1.072190205e-02
7.350000000e-01, 4.576428571e-01, 5.717409860e-03, 9.152857143e-01, 1.143481972e-02
8.050000000e-01, 4.865714286e-01, 5.895345795e-03, 9.731428571e-01, 1.179069159e-02
8.750000000e-01, 5.295000000e-01, 6.149912891e-03, 1.059000000e+00, 1.229982578e-02
9.450000000e-01, 5.614285714e-01, 6.332617217e-03, 1.122857143e+00, 1.266523443e-02
1.015000000e+00, 5.742142857e-01, 6.404319333e-03, 1.148428571e+00, 1.280863867e-02
1.085000000e+00, 6.135714286e-01, 6.620160920e-03, 1.227142857e+00, 1.324032184e-02
1.155000000e+00, 5.964285714e-01, 6.527023887e-03, 1.192857143e+00, 1.305404777e-02
1.225000000e+00, 6.179285714e-01, 6.643625148e-03, 1.235857143e+00, 1.328725030e-02
1.295000000e+00, 6.286428571e-01, 6.700974647e-03, 1.257285714e+00, 1.340194929e-02
1.365000000e+00, 6.031428571e-01, 6.563660004e-03, 1.206285714e+00, 1.312732001e-02
1.435000000e+00, 5.890714286e-01, 6.486642476e-03, 1.178142857e+00, 1.297328495e-02
1.505000000e+00, 5.776428571e-01, 6.423410627e-03, 1.155285714e+00, 1.284682125e-02
1.575000000e+00, 5.637142857e-01, 6.345494947e-03, 1.127428571e+00, 1.269098989e-02
1.645000000e+00, 5.094285714e-01, 6.032226380e-03, 1.018857143e+00, 1.206445276e-02
1.715000000e+00, 4.880000000e-01, 5.903993806e-03, 9.760000000e-01, 1.180798761e-02
1.785000000e+00, 4.380714286e-01, 5.593819476e-03, 8.761428571e-01, 1.118763895e-02
1.855000000e+00, 4.054285714e-01, 5.381373772e-03, 8.108571429e-01, 1.076274754e-02
1.925000000e+00, 3.638571429e-01, 5.098018823e-03, 7.277142857e-01, 1.019603765e-02
1.995000000e+00, 3.167142857e-01, 4.756306233e-03, 6.334285714e-01, 9.512612465e-03
2.065000000e+00, 2.899285714e-01, 4.550734410e-03, 5.798571429e-01, 9.101468821e-03
2.135000000e+00, 2.546428571e-01, 4.264830068e-03, 5.092857143e-01, 8.529660136e-03
2.205000000e+00, 2.172857143e-01, 3.939594924e-03, 4.345714286e-01, 7.879189848e-03
2.275000000e+00, 1.740714286e-01, 3.526141442e-03, 3.481428571e-01, 7.052282884e-03
2.345000000e+00, 1.597142857e-01, 3.377597262e-03, 3.194285714e-01, 6.755194524e-03
2.415000000e+00, 1.352142857e-01, 3.107758560e-03, 2.704285714e-01, 6.215517119e-03
2.485000000e+00, 1.096428571e-01, 2.798505432e-03, 2.192857143e-01, 5.597010864e-03
2.555000000e+00, 8.221428571e-02, 2.423313636e-03, 1.644285714e-01, 4.846627272e-03
2.625000000e+00, 6.857142857e-02, 2.213133341e-03, 1.371428571e-01, 4.426266681e-03
2.695000000e+00, 5.864285714e-02, 2.046649826e-03, 1.172857143e-01, 4.093299652e-03
2.765000000e+00, 4.842857143e-02, 1.859888081e-03, 9.685714286e-02, 3.719776162e-03
2.835000000e+00, 3.200000000e-02, 1.511857892e-03, 6.400000000e-02, 3.023715784e-03
2.905000000e+00, 2.557142857e-02, 1.351491995e-03, 5.114285714e-02, 2.702983990e-03
2.975000000e+00, 1.857142857e-02, 1.151751107e-03, 3.714285714e-02, 2.303502214e-03
3.045000000e+00, 1.521428571e-02, 1.042465680e-03, 3.042857143e-02, 2.084931360e-03
3.115000000e+00, 9.571428571e-03, 8.268454931e-04, 1.914285714e-02, 1.653690986e-03
3.185000000e+00, 9.142857143e-03, 8.081220356e-04, 1.828571429e-02, 1.616244071e-03
3.255000000e+00, 3.928571429e-03, 5.297284634e-04, 7.857142857e-03, 1.059456927e-03
3.325000000e+00, 6.142857143e-03, 6.624013211e-04, 1.228571429e-02, 1.324802642e-03
3.395000000e+00, 3.642857143e-03, 5.101020306e-04, 7.285714286e-03, 1.020204061e-03
3.465000000e+00, 1.285714286e-03, 3.030457634e-04, 2.571428571e-03, 6.060915267e-04
