# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 8.446870247e-02, 1.232102657e-02, 1.462222222e-03, 2.132870320e-04
9.642857143e-02, 2.123271032e-01, 7.383336802e-03, 2.572888889e-02, 8.946811281e-04
1.607142857e-01, 1.805719519e-01, 4.132827973e-03, 5.939111111e-02, 1.359309919e-03
2.250000000e-01, 1.826836055e-01, 2.978845012e-03, 1.170088889e-01, 1.907950875e-03
2.892857143e-01, 1.702926754e-01, 2.239917636e-03, 1.798222222e-01, 2.365263016e-03
3.535714286e-01, 1.770347087e-01, 1.869853134e-03, 2.788800000e-01, 2.945550316e-03
4.178571429e-01, 1.636589955e-01, 1.521833229e-03, 3.598000000e-01, 3.345710355e-03
4.821428571e-01, 1.758603717e-01, 1.367538695e-03, 5.144844444e-01, 4.000772765e-03
5.464285714e-01, 1.705772523e-01, 1.188583434e-03, 6.407644444e-01, 4.464850930e-03
6.107142857e-01, 1.684267596e-01, 1.056865896e-03, 7.901288889e-01, 4.958002385e-03
6.750000000e-01, 1.737534838e-01, 9.712963265e-04, 9.955866667e-01, 5.565411702e-03
7.392857143e-01, 1.641026027e-01, 8.619090956e-04, 1.127777778e+00, 5.923379082e-03
8.035714286e-01, 1.689565649e-01, 8.046371811e-04, 1.371720000e+00, 6.532666633e-03
8.678571429e-01, 1.730410811e-01, 7.540149021e-04, 1.638528889e+00, 7.139779711e-03
9.321428571e-01, 1.649157639e-01, 6.853546888e-04, 1.801395556e+00, 7.486215151e-03
9.964285714e-01, 1.632342034e-01, 6.378769842e-04, 2.037342222e+00, 7.961405670e-03
1.060714286e+00, 1.517132600e-01, 5.776964843e-04, 2.145671111e+00, 8.170325106e-03
1.125000000e+00, 1.529346408e-01, 5.468826689e-04, 2.432982222e+00, 8.700159783e-03
1.189285714e+00, 1.500623625e-01, 5.124478206e-04, 2.667840000e+00, 9.110404309e-03
1.253571429e+00, 1.445357204e-01, 4.771377255e-04, 2.854817778e+00, 9.424253450e-03
1.317857143e+00, 1.404243899e-01, 4.473657298e-04, 3.065315556e+00, 9.765519589e-03
1.382142857e+00, 1.398439110e-01, 4.256793009e-04, 3.357666667e+00, 1.022060374e-02
1.446428571e+00, 1.338415955e-01, 3.979382156e-04, 3.519382222e+00, 1.046383732e-02
1.510714286e+00, 1.291428943e-01, 3.742596319e-04, 3.704337778e+00, 1.073527197e-02
1.575000000e+00, 1.243096058e-01, 3.522041515e-04, 3.875573333e+00, 1.098059163e-02
1.639285714e+00, 1.197486662e-01, 3.321281530e-04, 4.044320000e+00, 1.121709806e-02
1.703571429e+00, 1.141247411e-01, 3.120014536e-04, 4.162573333e+00, 1.137990692e-02
1.767857143e+00, 1.067551712e-01, 2.907878090e-04, 4.193155556e+00, 1.142163423e-02
1.832142857e+00, 9.972467684e-02, 2.711892917e-04, 4.207031111e+00, 1.144051626e-02
1.896428571e+00, 9.683989790e-02, 2.581800663e-04, 4.377022222e+00, 1.166936265e-02
1.960714286e+00, 8.952483466e-02, 2.400992636e-04, 4.325346667e+00, 1.160027330e-02
2.025000000e+00, 8.416081692e-02, 2.254055143e-04, 4.337168889e+00, 1.161611567e-02
2.089285714e+00, 7.724698371e-02, 2.093045301e-04, 4.237613333e+00, 1.148202331e-02
2.153571429e+00, 7.114257955e-02, 1.948687631e-04, 4.146582222e+00, 1.135802713e-02
2.217857143e+00, 6.459625965e-02, 1.803049888e-04, 3.993142222e+00, 1.114590020e-02
2.282142857e+00, 6.047616292e-02, 1.695460819e-04, 3.958297778e+00, 1.109716369e-02
2.346428571e+00, 5.379299203e-02, 1.555230479e-04, 3.722008889e+00, 1.076084718e-02
2.410714286e+00, 4.885854149e-02, 1.442661590e-04, 3.568351111e+00, 1.053638306e-02
2.475000000e+00, 4.327278657e-02, 1.322430476e-04, 3.331191111e+00, 1.018022872e-02
2.539285714e+00, 3.841821508e-02, 1.214502054e-04, 3.113102222e+00, 9.841344885e-03
2.603571429e+00, 3.351108883e-02, 1.106283843e-04, 2.854693333e+00, 9.424048041e-03
2.667857143e+00, 2.909130092e-02, 1.005915090e-04, 2.602071111e+00, 8.997406485e-03
2.732142857e+00, 2.617905281e-02, 9.317864092e-05, 2.455786667e+00, 8.740838166e-03
2.796428571e+00, 2.219678162e-02, 8.382711892e-05, 2.181355556e+00, 8.237984891e-03
2.860714286e+00, 1.988482926e-02, 7.755863186e-05, 2.045026667e+00, 7.976405948e-03
2.925000000e+00, 1.661178945e-02, 6.933083438e-05, 1.786057778e+00, 7.454276757e-03
2.989285714e+00, 1.392467900e-02, 6.211115849e-05, 1.563675556e+00, 6.974789169e-03
3.053571429e+00, 1.217103563e-02, 5.684607615e-05, 1.426164444e+00, 6.661048003e-03
3.117857143e+00, 1.028001062e-02, 5.116649943e-05, 1.255831111e+00, 6.250624068e-03
3.182142857e+00, 8.563807241e-03, 4.575717596e-05, 1.089760000e+00, 5.822683612e-03
3.246428571e+00, 7.065504166e-03, 4.073910277e-05, 9.357911111e-01, 5.395692841e-03
3.310714286e+00, 5.783494783e-03, 3.614260718e-05, 7.966311111e-01, 4.978361077e-03
3.375000000e+00, 4.778060984e-03, 3.222540104e-05, 6.839466667e-01, 4.612845189e-03
3.439285714e+00, 3.856239499e-03, 2.840928152e-05, 5.732222222e-01, 4.222982388e-03
3.503571429e+00, 3.277567252e-03, 2.571056180e-05, 5.055866667e-01, 3.966026092e-03
3.567857143e+00, 2.547517271e-03, 2.225861132e-05, 4.075244444e-01, 3.560693510e-03
3.632142857e+00, 2.180029985e-03, 2.022625472e-05, 3.614177778e-01, 3.353223619e-03
3.696428571e+00, 1.892511465e-03, 1.851758287e-05, 3.249555556e-01, 3.179579909e-03
3.760714286e+00, 1.391097647e-03, 1.560472105e-05, 2.472400000e-01, 2.773429486e-03
3.825000000e+00, 1.109695867e-03, 1.370308218e-05, 2.040266667e-01, 2.519423802e-03
3.889285714e+00, 9.119419232e-04, 1.221691711e-05, 1.733511111e-01, 2.322314724e-03
3.953571429e+00, 7.965234128e-04, 1.123201638e-05, 1.564577778e-01, 2.206258214e-03
4.017857143e+00, 5.313866626e-04, 9.027324006e-06, 1.078000000e-01, 1.831332241e-03
4.082142857e+00, 4.636753977e-04, 8.299791236e-06, 9.709777778e-02, 1.738050561e-03
4.146428571e+00, 3.077181438e-04, 6.656575205e-06, 6.648444444e-02, 1.438195028e-03
4.210714286e+00, 2.510587500e-04, 5.920801735e-06, 5.593777778e-02, 1.319199158e-03
4.275000000e+00, 2.159302825e-04, 5.408407352e-06, 4.959111111e-02, 1.242108919e-03
4.339285714e+00, 1.717134834e-04, 4.751522718e-06, 4.063111111e-02, 1.124312684e-03
4.403571429e+00, 1.119663312e-04, 3.780834360e-06, 2.728444444e-02, 9.213302246e-04
4.467857143e+00, 8.545133076e-05, 3.255436433e-06, 2.143555556e-02, 8.166296288e-04
