# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 9.470376779e-02, 3.686339162e-03, 1.200000000e-03, 4.670993665e-05
8.250000000e-02, 1.083558694e-01, 1.490352024e-03, 9.610909091e-03, 1.321906962e-04
1.375000000e-01, 1.010928737e-01, 8.737659802e-04, 2.433818182e-02, 2.103597862e-04
1.925000000e-01, 1.060084968e-01, 6.411817275e-04, 4.970000000e-02, 3.006054497e-04
2.475000000e-01, 9.956833291e-02, 4.839576525e-04, 7.696000000e-02, 3.740685401e-04
3.025000000e-01, 1.020817053e-01, 4.012036942e-04, 1.177072727e-01, 4.626156322e-04
3.575000000e-01, 1.010987013e-01, 3.379734531e-04, 1.626909091e-01, 5.438765052e-04
4.125000000e-01, 1.013714089e-01, 2.933769911e-04, 2.170781818e-01, 6.282416759e-04
4.675000000e-01, 9.983702676e-02, 2.569375707e-04, 2.745145455e-01, 7.064823815e-04
5.225000000e-01, 9.977200253e-02, 2.298430416e-04, 3.426036364e-01, 7.892500887e-04
5.775000000e-01, 9.972420327e-02, 2.079208069e-04, 4.182563636e-01, 8.720470834e-04
6.325000000e-01, 9.849596660e-02, 1.886798972e-04, 4.954763636e-01, 9.491396713e-04
6.875000000e-01, 9.772808369e-02, 1.729159007e-04, 5.807727273e-01, 1.027594479e-03
7.425000000e-01, 9.522631476e-02, 1.580507229e-04, 6.600218182e-01, 1.095463221e-03
7.975000000e-01, 9.490683763e-02, 1.469080969e-04, 7.588236364e-01, 1.174597522e-03
8.525000000e-01, 9.486079144e-02, 1.374002113e-04, 8.666345455e-01, 1.255268566e-03
9.075000000e-01, 9.358587624e-02, 1.282052436e-04, 9.688272727e-01, 1.327216686e-03
9.625000000e-01, 9.164175112e-02, 1.196191178e-04, 1.067143636e+00, 1.392932574e-03
1.017500000e+00, 9.189389574e-02, 1.133103996e-04, 1.195834545e+00, 1.474532003e-03
1.072500000e+00, 8.935726687e-02, 1.060068128e-04, 1.291901818e+00, 1.532616194e-03
1.127500000e+00, 8.907884691e-02, 1.006795837e-04, 1.423323636e+00, 1.608683051e-03
1.182500000e+00, 8.674619737e-02, 9.473242476e-05, 1.524547273e+00, 1.664903641e-03
1.237500000e+00, 8.595641716e-02, 9.010977943e-05, 1.654436364e+00, 1.734377732e-03
1.292500000e+00, 8.477425587e-02, 8.568058046e-05, 1.779920000e+00, 1.798949188e-03
1.347500000e+00, 8.205158152e-02, 8.085339917e-05, 1.872469091e+00, 1.845125810e-03
1.402500000e+00, 8.023563917e-02, 7.681865249e-05, 1.983529091e+00, 1.899056747e-03
1.457500000e+00, 7.955471986e-02, 7.360585617e-05, 2.123950909e+00, 1.965128221e-03
1.512500000e+00, 7.765659632e-02, 7.007830500e-05, 2.232681818e+00, 2.014800607e-03
1.567500000e+00, 7.531034480e-02, 6.659033727e-05, 2.325541818e+00, 2.056272806e-03
1.622500000e+00, 7.367143740e-02, 6.362939544e-05, 2.437361818e+00, 2.105128723e-03
1.677500000e+00, 7.241841437e-02, 6.101775835e-05, 2.561078182e+00, 2.157893831e-03
1.732500000e+00, 6.969129589e-02, 5.795774956e-05, 2.628883636e+00, 2.186272725e-03
1.787500000e+00, 6.812170058e-02, 5.553838952e-05, 2.735405455e+00, 2.230126558e-03
1.842500000e+00, 6.617539881e-02, 5.310536358e-05, 2.823278182e+00, 2.265663933e-03
1.897500000e+00, 6.381170943e-02, 5.063687846e-05, 2.887381818e+00, 2.291240957e-03
1.952500000e+00, 6.191331020e-02, 4.847304860e-05, 2.966229091e+00, 2.322314320e-03
2.007500000e+00, 5.960128182e-02, 4.625645934e-05, 3.018587273e+00, 2.342720746e-03
2.062500000e+00, 5.813500031e-02, 4.446576188e-05, 3.107858182e+00, 2.377109850e-03
2.117500000e+00, 5.550625834e-02, 4.232033265e-05, 3.127685455e+00, 2.384680445e-03
2.172500000e+00, 5.350799971e-02, 4.049968996e-05, 3.173740000e+00, 2.402173258e-03
2.227500000e+00, 5.076521546e-02, 3.847406687e-05, 3.165436364e+00, 2.399028729e-03
2.282500000e+00, 4.918202028e-02, 3.695690662e-05, 3.220021818e+00, 2.419624997e-03
2.337500000e+00, 4.682412780e-02, 3.521169520e-05, 3.215161818e+00, 2.417798329e-03
2.392500000e+00, 4.469631019e-02, 3.361151206e-05, 3.215174545e+00, 2.417803115e-03
2.447500000e+00, 4.240219632e-02, 3.200192191e-05, 3.191992727e+00, 2.409071012e-03
2.502500000e+00, 4.041656087e-02, 3.055699016e-05, 3.180789091e+00, 2.404839473e-03
2.557500000e+00, 3.856007345e-02, 2.920509602e-05, 3.169536364e+00, 2.400581885e-03
2.612500000e+00, 3.640927153e-02, 2.778148133e-05, 3.122845455e+00, 2.382834620e-03
2.667500000e+00, 3.434717020e-02, 2.642695246e-05, 3.071320000e+00, 2.363095043e-03
2.722500000e+00, 3.261047880e-02, 2.522998762e-05, 3.037509091e+00, 2.350051872e-03
2.777500000e+00, 3.069788333e-02, 2.399422769e-05, 2.976052727e+00, 2.326156693e-03
2.832500000e+00, 2.888309651e-02, 2.282227099e-05, 2.912105455e+00, 2.301029593e-03
2.887500000e+00, 2.703040030e-02, 2.165765363e-05, 2.832170909e+00, 2.269229308e-03
2.942500000e+00, 2.538110172e-02, 2.059425872e-05, 2.761632727e+00, 2.240792363e-03
2.997500000e+00, 2.381877230e-02, 1.958430326e-05, 2.689427273e+00, 2.211304540e-03
3.052500000e+00, 2.203642918e-02, 1.849791532e-05, 2.580323636e+00, 2.165986501e-03
3.107500000e+00, 2.051774130e-02, 1.753322041e-05, 2.489849091e+00, 2.127674399e-03
3.162500000e+00, 1.907162956e-02, 1.661007591e-05, 2.397009091e+00, 2.087629840e-03
3.217500000e+00, 1.762042241e-02, 1.569271320e-05, 2.292312727e+00, 2.041529163e-03
3.272500000e+00, 1.633618581e-02, 1.485608204e-05, 2.198518182e+00, 1.999326333e-03
3.327500000e+00, 1.508141815e-02, 1.403821230e-05, 2.098447273e+00, 1.953294314e-03
3.382500000e+00, 1.392043032e-02, 1.326775564e-05, 2.001463636e+00, 1.907622812e-03
3.437500000e+00, 1.284571695e-02, 1.254138667e-05, 1.907492727e+00, 1.862301961e-03
3.492500000e+00, 1.175762599e-02, 1.180953075e-05, 1.802234545e+00, 1.810190621e-03
