#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 6.012254349106e-02, 2.937178453771e-03, 3.945990324592e-02, 2.379521696917e-03, 2.066264024514e-02, 1.721886687095e-03, 7.618181818182e-04, 3.721725361902e-05, 5.000000000000e-04, 3.015113445778e-05, 2.618181818182e-04, 2.181818181818e-05
 8.250000000000e-02, 7.525054795625e-02, 1.241988213667e-03, 4.341614289604e-02, 9.433834652948e-04, 3.183440506022e-02, 8.078133202015e-04, 6.674545454545e-03, 1.101614142524e-04, 3.850909090909e-03, 8.367587999276e-05, 2.823636363636e-03, 7.165112907359e-05
 1.375000000000e-01, 6.350589978851e-02, 6.925352717530e-04, 3.102416890608e-02, 4.840441087337e-04, 3.248173088243e-02, 4.952841643160e-04, 1.528909090909e-02, 1.667283632362e-04, 7.469090909091e-03, 1.165339662470e-04, 7.820000000000e-03, 1.192400176878e-04
 1.925000000000e-01, 6.940289223480e-02, 5.187995416156e-04, 3.412360576520e-02, 3.637795295675e-04, 3.527928646960e-02, 3.698883862035e-04, 3.253818181818e-02, 2.432289673919e-04, 1.599818181818e-02, 1.705508818675e-04, 1.654000000000e-02, 1.734148992236e-04
 2.475000000000e-01, 6.728295752865e-02, 3.978316035083e-04, 3.272290396745e-02, 2.774422913082e-04, 3.456005356120e-02, 2.851241128765e-04, 5.200545454545e-02, 3.074985721932e-04, 2.529272727273e-02, 2.144452770744e-04, 2.671272727273e-02, 2.203828374473e-04
 3.025000000000e-01, 6.850333812651e-02, 3.286599859937e-04, 3.312424325623e-02, 2.285409075264e-04, 3.537909487028e-02, 2.361915324062e-04, 7.898909090909e-02, 3.789677148856e-04, 3.819454545455e-02, 2.635234868075e-04, 4.079454545455e-02, 2.723451868979e-04
 3.575000000000e-01, 6.377081915552e-02, 2.684236629180e-04, 3.168768636894e-02, 1.892147839127e-04, 3.208313278658e-02, 1.903917759862e-04, 1.026218181818e-01, 4.319550022479e-04, 5.099272727273e-02, 3.044898185273e-04, 5.162909090909e-02, 3.063838676892e-04
 4.125000000000e-01, 6.713999589187e-02, 2.387585671788e-04, 3.295273383276e-02, 1.672684505851e-04, 3.418726205911e-02, 1.703728817627e-04, 1.437745454545e-01, 5.112810034245e-04, 7.056545454545e-02, 3.581910474122e-04, 7.320909090909e-02, 3.648389206438e-04
 4.675000000000e-01, 6.578744489212e-02, 2.085707024433e-04, 3.347760337720e-02, 1.487849399658e-04, 3.230984151491e-02, 1.461669578157e-04, 1.808909090909e-01, 5.734915535415e-04, 9.205090909091e-02, 4.091030301235e-04, 8.884000000000e-02, 4.019045567386e-04
 5.225000000000e-01, 6.577056479833e-02, 1.866133895885e-04, 3.271055220029e-02, 1.316045648474e-04, 3.306001259804e-02, 1.323056902973e-04, 2.258472727273e-01, 6.408052785041e-04, 1.123236363636e-01, 4.519123735731e-04, 1.135236363636e-01, 4.543199440595e-04
 5.775000000000e-01, 6.526045915457e-02, 1.681987355945e-04, 3.276179871362e-02, 1.191740045737e-04, 3.249866044095e-02, 1.186944450657e-04, 2.737109090909e-01, 7.054475163661e-04, 1.374072727273e-01, 4.998313765248e-04, 1.363036363636e-01, 4.978200411679e-04
 6.325000000000e-01, 6.545735614881e-02, 1.538139190344e-04, 3.330824257960e-02, 1.097216341478e-04, 3.214911356921e-02, 1.077955689657e-04, 3.292781818182e-01, 7.737490570629e-04, 1.675545454545e-01, 5.519462184843e-04, 1.617236363636e-01, 5.422572961304e-04
 6.875000000000e-01, 6.464846206999e-02, 1.406385365779e-04, 3.252309854505e-02, 9.975190475957e-05, 3.212536352494e-02, 9.914008002621e-05, 3.841890909091e-01, 8.357784514061e-04, 1.932763636364e-01, 5.927997724763e-04, 1.909127272727e-01, 5.891638563140e-04
 7.425000000000e-01, 6.487950467080e-02, 1.304583137510e-04, 3.247660868512e-02, 9.230034709177e-05, 3.240289598568e-02, 9.219553977001e-05, 4.496854545455e-01, 9.042178483946e-04, 2.250981818182e-01, 6.397416834064e-04, 2.245872727273e-01, 6.390152548005e-04
 7.975000000000e-01, 6.254323601406e-02, 1.192578994209e-04, 3.096508033479e-02, 8.391374177261e-05, 3.157815567927e-02, 8.474037122882e-05, 5.000618181818e-01, 9.535215287476e-04, 2.475800000000e-01, 6.709287999076e-04, 2.524818181818e-01, 6.775380810255e-04
 8.525000000000e-01, 6.319176869776e-02, 1.121435459681e-04, 3.191520556819e-02, 7.969716113102e-05, 3.127656312958e-02, 7.889573759051e-05, 5.773109090909e-01, 1.024527304832e-03, 2.915727272727e-01, 7.281018001660e-04, 2.857381818182e-01, 7.207801099796e-04
 9.075000000000e-01, 6.286572465852e-02, 1.050769832825e-04, 3.107246744126e-02, 7.387347074530e-05, 3.179325721726e-02, 7.472538213886e-05, 6.508036363636e-01, 1.087786439906e-03, 3.216709090909e-01, 7.647589151799e-04, 3.291327272727e-01, 7.735781411699e-04
