# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.098464773e-01, 9.213696298e-03, 1.251714286e-02, 1.891117799e-04
1.050000000e-01, 5.821053929e-01, 3.402322087e-03, 8.363428571e-02, 4.888303408e-04
1.750000000e-01, 5.687524121e-01, 2.041307628e-03, 2.218000000e-01, 7.960617349e-04
2.450000000e-01, 5.371150134e-01, 1.421531269e-03, 4.079000000e-01, 1.079550171e-03
3.150000000e-01, 5.097004942e-01, 1.078490299e-03, 6.381600000e-01, 1.350301554e-03
3.850000000e-01, 4.705842449e-01, 8.484409635e-04, 8.789485714e-01, 1.584702380e-03
4.550000000e-01, 4.317406200e-01, 6.879125428e-04, 1.125411429e+00, 1.793170718e-03
5.250000000e-01, 3.857690461e-01, 5.636947233e-04, 1.338131429e+00, 1.955308838e-03
5.950000000e-01, 3.437463234e-01, 4.695834661e-04, 1.531025714e+00, 2.091496876e-03
6.650000000e-01, 3.024815433e-01, 3.941744114e-04, 1.682491429e+00, 2.192514166e-03
7.350000000e-01, 2.617689687e-01, 3.317941445e-04, 1.778405714e+00, 2.254142672e-03
8.050000000e-01, 2.238373886e-01, 2.801526243e-04, 1.823928571e+00, 2.282810656e-03
8.750000000e-01, 1.894742927e-01, 2.371441191e-04, 1.823928571e+00, 2.282810656e-03
9.450000000e-01, 1.586031376e-01, 2.009027388e-04, 1.780671429e+00, 2.255578119e-03
1.015000000e+00, 1.312086843e-01, 1.701336596e-04, 1.699325714e+00, 2.203455542e-03
1.085000000e+00, 1.077576587e-01, 1.442381270e-04, 1.594660000e+00, 2.134519016e-03
1.155000000e+00, 8.778536874e-02, 1.222992162e-04, 1.472071429e+00, 2.050833579e-03
1.225000000e+00, 7.068143239e-02, 1.034709767e-04, 1.333231429e+00, 1.951725558e-03
1.295000000e+00, 5.655541700e-02, 8.755390398e-05, 1.192145714e+00, 1.845570538e-03
1.365000000e+00, 4.498207353e-02, 7.407992714e-05, 1.053440000e+00, 1.734885752e-03
1.435000000e+00, 3.544433125e-02, 6.255175271e-05, 9.173742857e-01, 1.618971707e-03
1.505000000e+00, 2.745411979e-02, 5.249152193e-05, 7.815714286e-01, 1.494343075e-03
1.575000000e+00, 2.125519753e-02, 4.413440936e-05, 6.626857143e-01, 1.376004271e-03
1.645000000e+00, 1.640960604e-02, 3.712884644e-05, 5.580914286e-01, 1.262753713e-03
1.715000000e+00, 1.245565465e-02, 3.102773374e-05, 4.604314286e-01, 1.146960491e-03
1.785000000e+00, 9.406412385e-03, 2.590639636e-05, 3.766742857e-01, 1.037406499e-03
1.855000000e+00, 7.087703538e-03, 2.163934631e-05, 3.065171429e-01, 9.358222402e-04
1.925000000e+00, 5.207918605e-03, 1.787468838e-05, 2.425400000e-01, 8.324490546e-04
1.995000000e+00, 3.820959291e-03, 1.477345501e-05, 1.911228571e-01, 7.389623171e-04
2.065000000e+00, 2.795407342e-03, 1.220795017e-05, 1.498085714e-01, 6.542358060e-04
2.135000000e+00, 2.020008404e-03, 1.003737854e-05, 1.157171429e-01, 5.749960071e-04
2.205000000e+00, 1.438598050e-03, 8.201701318e-06, 8.790285714e-02, 5.011496986e-04
2.275000000e+00, 1.050015252e-03, 6.791415746e-06, 6.829714286e-02, 4.417405278e-04
2.345000000e+00, 7.268962454e-04, 5.481990616e-06, 5.023428571e-02, 3.788489549e-04
2.415000000e+00, 4.993517151e-04, 4.411964212e-06, 3.660000000e-02, 3.233750587e-04
2.485000000e+00, 3.536209269e-04, 3.608188962e-06, 2.744285714e-02, 2.800145769e-04
2.555000000e+00, 2.422897944e-04, 2.904852732e-06, 1.987714286e-02, 2.383103790e-04
2.625000000e+00, 1.742094315e-04, 2.397478395e-06, 1.508571429e-02, 2.076103100e-04
2.695000000e+00, 1.092460049e-04, 1.849238175e-06, 9.971428571e-03, 1.687892056e-04
2.765000000e+00, 7.059750288e-05, 1.448935264e-06, 6.782857143e-03, 1.392106025e-04
2.835000000e+00, 4.851298814e-05, 1.171455952e-06, 4.900000000e-03, 1.183215957e-04
2.905000000e+00, 3.238271610e-05, 9.340304583e-07, 3.434285714e-03, 9.905677613e-05
2.975000000e+00, 1.954847000e-05, 7.086314838e-07, 2.174285714e-03, 7.881779557e-05
3.045000000e+00, 1.341268417e-05, 5.734849633e-07, 1.562857143e-03, 6.682294608e-05
3.115000000e+00, 7.779036292e-06, 4.269300810e-07, 9.485714286e-04, 5.205962045e-05
3.185000000e+00, 4.235917970e-06, 3.081176942e-07, 5.400000000e-04, 3.927922024e-05
3.255000000e+00, 3.283180799e-06, 2.654294357e-07, 4.371428571e-04, 3.534090536e-05
3.325000000e+00, 2.550024995e-06, 2.289990047e-07, 3.542857143e-04, 3.181579636e-05
3.395000000e+00, 1.301880387e-06, 1.602503979e-07, 1.885714286e-04, 2.321153830e-05
3.465000000e+00, 9.657640159e-07, 1.352340117e-07, 1.457142857e-04, 2.040408122e-05
