# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.252823167e-01, 2.952932524e-02, 2.571428571e-03, 6.060915267e-04
1.050000000e-01, 6.065255016e-02, 7.765763282e-03, 8.714285714e-03, 1.115749954e-03
1.750000000e-01, 3.773122404e-02, 3.717767975e-03, 1.471428571e-02, 1.449841652e-03
2.450000000e-01, 3.630553623e-02, 2.613329682e-03, 2.757142857e-02, 1.984634856e-03
3.150000000e-01, 3.582754777e-02, 2.021865490e-03, 4.485714286e-02, 2.531435021e-03
3.850000000e-01, 4.183725717e-02, 1.788831943e-03, 7.814285714e-02, 3.341147304e-03
4.550000000e-01, 4.428176374e-02, 1.557827012e-03, 1.154285714e-01, 4.060762972e-03
5.250000000e-01, 4.023695708e-02, 1.287294305e-03, 1.395714286e-01, 4.465285602e-03
5.950000000e-01, 3.893823157e-02, 1.117549787e-03, 1.734285714e-01, 4.977500397e-03
6.650000000e-01, 3.713780852e-02, 9.766346449e-04, 2.065714286e-01, 5.432329526e-03
7.350000000e-01, 3.753422883e-02, 8.883996670e-04, 2.550000000e-01, 6.035608621e-03
8.050000000e-01, 3.415196655e-02, 7.737866634e-04, 2.782857143e-01, 6.305164712e-03
8.750000000e-01, 3.713058001e-02, 7.423147336e-04, 3.574285714e-01, 7.145713715e-03
9.450000000e-01, 3.357912186e-02, 6.536565831e-04, 3.770000000e-01, 7.338742594e-03
1.015000000e+00, 3.157979158e-02, 5.901991578e-04, 4.090000000e-01, 7.643858412e-03
1.085000000e+00, 3.234867031e-02, 5.588164986e-04, 4.787142857e-01, 8.269688936e-03
1.155000000e+00, 3.124816658e-02, 5.159526859e-04, 5.240000000e-01, 8.652002246e-03
1.225000000e+00, 3.058972780e-02, 4.813252952e-04, 5.770000000e-01, 9.079018197e-03
1.295000000e+00, 2.914172681e-02, 4.444071676e-04, 6.142857143e-01, 9.367769320e-03
1.365000000e+00, 2.740131302e-02, 4.088382306e-04, 6.417142857e-01, 9.574626331e-03
1.435000000e+00, 2.584796410e-02, 3.777150269e-04, 6.690000000e-01, 9.776064063e-03
1.505000000e+00, 2.508055031e-02, 3.547635038e-04, 7.140000000e-01, 1.009950494e-02
1.575000000e+00, 2.410614689e-02, 3.323484424e-04, 7.515714286e-01, 1.036182160e-02
1.645000000e+00, 2.277898490e-02, 3.093246744e-04, 7.747142857e-01, 1.052014588e-02
1.715000000e+00, 2.180788800e-02, 2.903077187e-04, 8.061428571e-01, 1.073141488e-02
1.785000000e+00, 2.023110707e-02, 2.686518434e-04, 8.101428571e-01, 1.075800604e-02
1.855000000e+00, 1.989599203e-02, 2.563652558e-04, 8.604285714e-01, 1.108685561e-02
1.925000000e+00, 1.833743914e-02, 2.371705333e-04, 8.540000000e-01, 1.104536102e-02
1.995000000e+00, 1.672201624e-02, 2.185371078e-04, 8.364285714e-01, 1.093113882e-02
2.065000000e+00, 1.577558088e-02, 2.050679922e-04, 8.454285714e-01, 1.098979118e-02
2.135000000e+00, 1.488784249e-02, 1.926835325e-04, 8.528571429e-01, 1.103796787e-02
2.205000000e+00, 1.355787248e-02, 1.780389361e-04, 8.284285714e-01, 1.087873792e-02
2.275000000e+00, 1.244872500e-02, 1.653521904e-04, 8.097142857e-01, 1.075516013e-02
2.345000000e+00, 1.128256088e-02, 1.527182434e-04, 7.797142857e-01, 1.055403975e-02
2.415000000e+00, 1.063802366e-02, 1.439939304e-04, 7.797142857e-01, 1.055403975e-02
2.485000000e+00, 9.507819299e-03, 1.322957084e-04, 7.378571429e-01, 1.026684778e-02
2.555000000e+00, 9.176852210e-03, 1.264120371e-04, 7.528571429e-01, 1.037068081e-02
2.625000000e+00, 7.877367759e-03, 1.139972653e-04, 6.821428571e-01, 9.871624972e-03
2.695000000e+00, 7.295066315e-03, 1.068537314e-04, 6.658571429e-01, 9.753073822e-03
2.765000000e+00, 6.786162661e-03, 1.004503484e-04, 6.520000000e-01, 9.651054717e-03
2.835000000e+00, 5.763569291e-03, 9.028751752e-05, 5.821428571e-01, 9.119389525e-03
2.905000000e+00, 5.109302919e-03, 8.296028407e-05, 5.418571429e-01, 8.798190909e-03
2.975000000e+00, 4.839594938e-03, 7.884126188e-05, 5.382857143e-01, 8.769148145e-03
3.045000000e+00, 4.535056559e-03, 7.456594773e-05, 5.284285714e-01, 8.688486400e-03
3.115000000e+00, 3.893032771e-03, 6.753406460e-05, 4.747142857e-01, 8.235066881e-03
3.185000000e+00, 3.380890083e-03, 6.155217398e-05, 4.310000000e-01, 7.846746368e-03
3.255000000e+00, 3.120094694e-03, 5.785895344e-05, 4.154285714e-01, 7.703696436e-03
3.325000000e+00, 2.942811103e-03, 5.500821738e-05, 4.088571429e-01, 7.642523357e-03
3.395000000e+00, 2.551488304e-03, 5.016437059e-05, 3.695714286e-01, 7.266079986e-03
3.465000000e+00, 2.329195568e-03, 4.696111518e-05, 3.514285714e-01, 7.085483867e-03
