# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 1.489431984e-01, 4.622979834e-03, 1.887272727e-03, 5.857819525e-05
8.250000000e-02, 1.397393041e-01, 1.692473702e-03, 1.239454545e-02, 1.501184106e-04
1.375000000e-01, 1.426220618e-01, 1.037834768e-03, 3.433636364e-02, 2.498594646e-04
1.925000000e-01, 1.475160491e-01, 7.563632777e-04, 6.916000000e-02, 3.546060554e-04
2.475000000e-01, 1.433541236e-01, 5.807000168e-04, 1.108036364e-01, 4.488442458e-04
3.025000000e-01, 1.426832258e-01, 4.743265391e-04, 1.645236364e-01, 5.469313342e-04
3.575000000e-01, 1.402727533e-01, 3.981039267e-04, 2.257309091e-01, 6.406401757e-04
4.125000000e-01, 1.405774442e-01, 3.454825612e-04, 3.010345455e-01, 7.398212873e-04
4.675000000e-01, 1.405175916e-01, 3.048225859e-04, 3.863709091e-01, 8.381482936e-04
5.225000000e-01, 1.391688970e-01, 2.714551643e-04, 4.778872727e-01, 9.321405207e-04
5.775000000e-01, 1.386764707e-01, 2.451879116e-04, 5.816272727e-01, 1.028350199e-03
6.325000000e-01, 1.369933627e-01, 2.225185241e-04, 6.891345455e-01, 1.119362274e-03
6.875000000e-01, 1.345479443e-01, 2.028914627e-04, 7.995836364e-01, 1.205731492e-03
7.425000000e-01, 1.332185221e-01, 1.869391672e-04, 9.233490909e-01, 1.295691525e-03
7.975000000e-01, 1.328417842e-01, 1.738058266e-04, 1.062130909e+00, 1.389657191e-03
8.525000000e-01, 1.310317558e-01, 1.614850450e-04, 1.197087273e+00, 1.475304143e-03
9.075000000e-01, 1.295092729e-01, 1.508172666e-04, 1.340716364e+00, 1.561302698e-03
9.625000000e-01, 1.267077830e-01, 1.406551219e-04, 1.475478182e+00, 1.637891206e-03
1.017500000e+00, 1.235654892e-01, 1.313938493e-04, 1.607983636e+00, 1.709855728e-03
1.072500000e+00, 1.231609258e-01, 1.244529832e-04, 1.780625455e+00, 1.799305651e-03
1.127500000e+00, 1.188992798e-01, 1.163171439e-04, 1.899801818e+00, 1.858543818e-03
1.182500000e+00, 1.159439912e-01, 1.095210386e-04, 2.037692727e+00, 1.924810606e-03
1.237500000e+00, 1.139321637e-01, 1.037423178e-04, 2.192896364e+00, 1.996768464e-03
1.292500000e+00, 1.104543894e-01, 9.780068497e-05, 2.319100000e+00, 2.053422863e-03
1.347500000e+00, 1.074870157e-01, 9.254070574e-05, 2.452921818e+00, 2.111837553e-03
1.402500000e+00, 1.044497994e-01, 8.764695479e-05, 2.582134545e+00, 2.166746428e-03
1.457500000e+00, 1.008424668e-01, 8.287072222e-05, 2.692290909e+00, 2.212481498e-03
1.512500000e+00, 9.661221117e-02, 7.816465658e-05, 2.777669091e+00, 2.247288908e-03
1.567500000e+00, 9.352357709e-02, 7.420692767e-05, 2.887956364e+00, 2.291468907e-03
1.622500000e+00, 8.959630631e-02, 7.017029109e-05, 2.964223636e+00, 2.321529134e-03
1.677500000e+00, 8.543060698e-02, 6.627328361e-05, 3.021254545e+00, 2.343755551e-03
1.732500000e+00, 8.138406522e-02, 6.263137317e-05, 3.069956364e+00, 2.362570389e-03
1.787500000e+00, 7.753049732e-02, 5.924979150e-05, 3.113212727e+00, 2.379156737e-03
1.842500000e+00, 7.301363799e-02, 5.578174513e-05, 3.115021818e+00, 2.379847901e-03
1.897500000e+00, 6.921613199e-02, 5.273760450e-05, 3.131923636e+00, 2.386295583e-03
1.952500000e+00, 6.514645871e-02, 4.972258844e-05, 3.121127273e+00, 2.382179015e-03
2.007500000e+00, 6.086480288e-02, 4.674419628e-05, 3.082580000e+00, 2.367422841e-03
2.062500000e+00, 5.708308767e-02, 4.406163683e-05, 3.051623636e+00, 2.355505596e-03
2.117500000e+00, 5.321528171e-02, 4.143776081e-05, 2.998592727e+00, 2.334948988e-03
2.172500000e+00, 4.931900119e-02, 3.888207887e-05, 2.925276364e+00, 2.306227287e-03
2.227500000e+00, 4.579133296e-02, 3.654067970e-05, 2.855292727e+00, 2.278473463e-03
2.282500000e+00, 4.235434689e-02, 3.429583847e-05, 2.773003636e+00, 2.245400809e-03
2.337500000e+00, 3.894729323e-02, 3.211372808e-05, 2.674301818e+00, 2.205077537e-03
2.392500000e+00, 3.555992746e-02, 2.998007032e-05, 2.557960000e+00, 2.156579784e-03
2.447500000e+00, 3.215434756e-02, 2.786773909e-05, 2.420545455e+00, 2.097854079e-03
2.502500000e+00, 2.938444497e-02, 2.605491391e-05, 2.312560000e+00, 2.050525432e-03
2.557500000e+00, 2.669293764e-02, 2.429897186e-05, 2.194089091e+00, 1.997311416e-03
2.612500000e+00, 2.406111308e-02, 2.258433261e-05, 2.063736364e+00, 1.937072000e-03
2.667500000e+00, 2.178636834e-02, 2.104718524e-05, 1.948134545e+00, 1.882036878e-03
2.722500000e+00, 1.942361656e-02, 1.947168332e-05, 1.809216364e+00, 1.813693551e-03
2.777500000e+00, 1.731684030e-02, 1.802133193e-05, 1.678807273e+00, 1.747105280e-03
2.832500000e+00, 1.543839016e-02, 1.668545247e-05, 1.556558182e+00, 1.682291825e-03
2.887500000e+00, 1.371503535e-02, 1.542707642e-05, 1.437023636e+00, 1.616406585e-03
2.942500000e+00, 1.214294063e-02, 1.424468551e-05, 1.321232727e+00, 1.549916553e-03
2.997500000e+00, 1.061060418e-02, 1.307129139e-05, 1.198065455e+00, 1.475906781e-03
3.052500000e+00, 9.380130364e-03, 1.206859221e-05, 1.098352727e+00, 1.413154259e-03
3.107500000e+00, 8.224015132e-03, 1.110040611e-05, 9.979927273e-01, 1.347045742e-03
3.162500000e+00, 7.233998543e-03, 1.022979485e-05, 9.092018182e-01, 1.285727115e-03
3.217500000e+00, 6.244767192e-03, 9.342175170e-06, 8.124072727e-01, 1.215361729e-03
