#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.823650389595e-02, 4.732366342731e-04, 8.498088010771e-03, 3.230488336150e-04, 9.738415885175e-03, 3.458212878324e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.750000000000e-04, 7.136240321481e-06, 1.281481481481e-04, 4.871461643691e-06, 1.468518518519e-04, 5.214862163085e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.351729317155e-02, 1.539938623071e-04, 6.682332211607e-03, 1.082735998760e-04, 6.834960959943e-03, 1.095031378461e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.426851851852e-03, 1.625520914713e-05, 7.053703703704e-04, 1.142909194386e-05, 7.214814814815e-04, 1.155887891432e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.404369153468e-02, 9.527334326805e-05, 7.047053056087e-03, 6.748923963360e-05, 6.996638478597e-03, 6.724739750465e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.023703703704e-03, 2.729707521880e-05, 2.019074074074e-03, 1.933656138795e-05, 2.004629629630e-03, 1.926727041360e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.358154043902e-02, 6.713998170337e-05, 6.648383102006e-03, 4.697477639802e-05, 6.933157337017e-03, 4.797027752144e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.577777777778e-03, 3.746054165479e-05, 3.709444444444e-03, 2.620942876864e-05, 3.868333333333e-03, 2.676486548988e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.365971215813e-02, 5.244008916663e-05, 6.861765179549e-03, 3.716726236826e-05, 6.797946978577e-03, 3.699402059594e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.256500000000e-02, 4.823745279191e-05, 6.311851851852e-03, 3.418861585450e-05, 6.253148148148e-03, 3.402925796730e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.354590262747e-02, 4.275538717775e-05, 6.798659338986e-03, 3.028994670098e-05, 6.747243288486e-03, 3.017519281746e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.858833333333e-02, 5.867098048113e-05, 9.329444444444e-03, 4.156530881780e-05, 9.258888888889e-03, 4.140783806839e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.362494416583e-02, 3.629719546599e-05, 6.812472082914e-03, 2.566599305206e-05, 6.812472082914e-03, 2.566599305206e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.609333333333e-02, 6.951329919830e-05, 1.304666666667e-02, 4.915332524577e-05, 1.304666666667e-02, 4.915332524577e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.363924668685e-02, 3.148178907911e-05, 6.871397531164e-03, 2.234532882796e-05, 6.767849155686e-03, 2.217632348231e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.475907407407e-02, 8.023007895592e-05, 1.751148148148e-02, 5.694617582433e-05, 1.724759259259e-02, 5.651547246779e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.344542127300e-02, 2.758448659182e-05, 6.804571031186e-03, 1.962357249578e-05, 6.640850241815e-03, 1.938605950257e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.399722222222e-02, 9.026424399980e-05, 2.226648148148e-02, 6.421388087143e-05, 2.173074074074e-02, 6.343667116334e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.342690836499e-02, 2.466669319647e-05, 6.679399657720e-03, 1.739769186233e-05, 6.747508707270e-03, 1.748616799394e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.487018518519e-02, 1.008025069364e-04, 2.729592592593e-02, 7.109712439609e-05, 2.757425925926e-02, 7.145868951548e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 1.312823482271e-02, 2.206971558033e-05, 6.609046879690e-03, 1.565896251162e-05, 6.519187943020e-03, 1.555214579588e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.552777777778e-02, 1.101579487034e-04, 3.298814814815e-02, 7.815955682916e-05, 3.253962962963e-02, 7.762639588967e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 1.316488466458e-02, 2.017998508942e-05, 6.554865398853e-03, 1.423948232035e-05, 6.610019265727e-03, 1.429926366838e-05, 3.093318388918e-08, 3.093318388918e-08, 1.216705232974e-06, 1.584015292656e-07, 7.881314814815e-02, 1.208098813626e-04, 3.924148148148e-02, 8.524635484928e-05, 3.957166666667e-02, 8.560424300088e-05, 1.851851851852e-07, 1.851851851852e-07, 7.283950617284e-06, 9.482895985023e-07
 7.500000000000e-01, 1.283220506528e-02, 1.833039355162e-05, 6.468562937047e-03, 1.301442688014e-05, 6.363642128233e-03, 1.290844765024e-05, 6.912676198416e-06, 4.254458099602e-07, 2.381032912788e-05, 6.447008064954e-07, 9.075388888889e-02, 1.296390208238e-04, 4.574796296296e-02, 9.204262595744e-05, 4.500592592593e-02, 9.129310339244e-05, 4.888888888889e-05, 3.008903112828e-06, 1.683950617284e-04, 4.559551929042e-06
 8.100000000000e-01, 1.272376094954e-02, 1.690136000358e-05, 6.361128379928e-03, 1.195035982767e-05, 6.362632569614e-03, 1.195177267020e-05, 5.192822005715e-05, 1.079731123418e-06, 1.401515643796e-04, 1.448329068541e-06, 1.049527777778e-01, 1.394119779233e-04, 5.247018518519e-02, 9.857332783375e-05, 5.248259259259e-02, 9.858498175817e-05, 4.283333333333e-04, 8.906233078823e-06, 1.156049382716e-03, 1.194663743546e-05
 8.700000000000e-01, 1.260385333214e-02, 1.566190393465e-05, 6.289860273227e-03, 1.106403101087e-05, 6.313993058908e-03, 1.108523579581e-05, 2.056736121622e-04, 2.000700926093e-06, 4.120997520499e-04, 2.312322645984e-06, 1.199288888889e-01, 1.490270227105e-04, 5.984962962963e-02, 1.052770855705e-04, 6.007925925926e-02, 1.054788545241e-04, 1.957037037037e-03, 1.903718114948e-05, 3.921234567901e-03, 2.200234153617e-05
 9.300000000000e-01, 1.244759745883e-02, 1.456071496381e-05, 6.195218097820e-03, 1.027231273257e-05, 6.252379361007e-03, 1.031959356668e-05, 5.454165583304e-04, 3.047923707443e-06, 9.000911820152e-04, 3.196962607536e-06, 1.353355555556e-01, 1.583102647263e-04, 6.735703703704e-02, 1.116849380052e-04, 6.797851851852e-02, 1.121989952739e-04, 5.930000000000e-03, 3.313831842668e-05, 9.786172839506e-03, 3.475873251945e-05
 9.900000000000e-01, 1.219641964583e-02, 1.353981455619e-05, 6.106732501935e-03, 9.580782589637e-06, 6.089687143893e-03, 9.567402112703e-06, 1.041765987510e-03, 3.957141898484e-06, 1.481012137860e-03, 3.852389728022e-06, 1.502607407407e-01, 1.668114597386e-04, 7.523537037037e-02, 1.180359097670e-04, 7.502537037037e-02, 1.178710613578e-04, 1.283462962963e-02, 4.875226420123e-05, 1.824617283951e-02, 4.746171015464e-05
 1.050000000000e+00, 1.198774705783e-02, 1.265664487660e-05, 6.013463490712e-03, 8.964212614827e-06, 5.974283567121e-03, 8.934962323849e-06, 1.598933750761e-03, 4.622373601872e-06, 2.106851839336e-03, 4.332326484680e-06, 1.661285185185e-01, 1.753982339318e-04, 8.333574074074e-02, 1.242277931126e-04, 8.279277777778e-02, 1.238224369199e-04, 2.215833333333e-02, 6.405774786650e-05, 2.919716049383e-02, 6.003821878843e-05
 1.110000000000e+00, 1.174250075625e-02, 1.184957138651e-05, 5.893563293893e-03, 8.394818661061e-06, 5.848937462361e-03, 8.362975648170e-06, 2.182576239586e-03, 5.108660646849e-06, 2.671092778008e-03, 4.614463342511e-06, 1.818537037037e-01, 1.835118846205e-04, 9.127240740741e-02, 1.300088368844e-04, 9.058129629630e-02, 1.295156906670e-04, 3.380111111111e-02, 7.911678090378e-05, 4.136666666667e-02, 7.146324849021e-05
 1.170000000000e+00, 1.155141638079e-02, 1.115019242155e-05, 5.777667039011e-03, 7.885713564368e-06, 5.773749341783e-03, 7.883039554526e-06, 2.722250665520e-03, 5.412884985412e-06, 3.160864136250e-03, 4.762357871997e-06, 1.987522222222e-01, 1.918488130747e-04, 9.940981481481e-02, 1.356805990763e-04, 9.934240740741e-02, 1.356345903982e-04, 4.683870370370e-02, 9.313342052778e-05, 5.438543209877e-02, 8.194053256106e-05
