# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 1.337331994e-01, 4.380576595e-03, 1.694545455e-03, 5.550668190e-05
8.250000000e-02, 1.383248972e-01, 1.683886516e-03, 1.226909091e-02, 1.493567475e-04
1.375000000e-01, 1.250935574e-01, 9.719688174e-04, 3.011636364e-02, 2.340021897e-04
1.925000000e-01, 1.304174041e-01, 7.111784279e-04, 6.114363636e-02, 3.334220268e-04
2.475000000e-01, 1.315102719e-01, 5.561943610e-04, 1.016490909e-01, 4.299029297e-04
3.025000000e-01, 1.350782262e-01, 4.615126819e-04, 1.557545455e-01, 5.321560698e-04
3.575000000e-01, 1.314531683e-01, 3.853854638e-04, 2.115381818e-01, 6.201732629e-04
4.125000000e-01, 1.303276335e-01, 3.326492614e-04, 2.790854545e-01, 7.123398762e-04
4.675000000e-01, 1.284921572e-01, 2.914876133e-04, 3.533054545e-01, 8.014820982e-04
5.225000000e-01, 1.296540434e-01, 2.620113160e-04, 4.452145455e-01, 8.997116159e-04
5.775000000e-01, 1.264914780e-01, 2.341684050e-04, 5.305218182e-01, 9.821329462e-04
6.325000000e-01, 1.260255517e-01, 2.134252070e-04, 6.339618182e-01, 1.073619044e-03
6.875000000e-01, 1.249854765e-01, 1.955487368e-04, 7.427563636e-01, 1.162095571e-03
7.425000000e-01, 1.235920633e-01, 1.800583596e-04, 8.566272727e-01, 1.248000053e-03
7.975000000e-01, 1.215844838e-01, 1.662784851e-04, 9.721236364e-01, 1.329472648e-03
8.525000000e-01, 1.205444071e-01, 1.548879249e-04, 1.101276364e+00, 1.415033802e-03
9.075000000e-01, 1.169404134e-01, 1.433121282e-04, 1.210600000e+00, 1.483607397e-03
9.625000000e-01, 1.160206250e-01, 1.345927001e-04, 1.351029091e+00, 1.567295929e-03
1.017500000e+00, 1.140399238e-01, 1.262277667e-04, 1.484025455e+00, 1.642628412e-03
1.072500000e+00, 1.110997962e-01, 1.182021756e-04, 1.606249091e+00, 1.708933262e-03
1.127500000e+00, 1.097152014e-01, 1.117345592e-04, 1.753056364e+00, 1.785322158e-03
1.182500000e+00, 1.066628316e-01, 1.050461125e-04, 1.874578182e+00, 1.846164664e-03
1.237500000e+00, 1.038200941e-01, 9.903152876e-05, 1.998265455e+00, 1.906098087e-03
1.292500000e+00, 1.013739571e-01, 9.369439399e-05, 2.128447273e+00, 1.967207191e-03
1.347500000e+00, 9.861338752e-02, 8.863857052e-05, 2.250420000e+00, 2.022788355e-03
1.402500000e+00, 9.430558333e-02, 8.328211183e-05, 2.331356364e+00, 2.058841847e-03
1.457500000e+00, 9.193215948e-02, 7.912489090e-05, 2.454403636e+00, 2.112475341e-03
1.512500000e+00, 8.901732997e-02, 7.502943827e-05, 2.559310909e+00, 2.157149175e-03
