#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike
  6.3000000000000e-01,  3.8418034528025e-03,  7.3109998213775e-06,  1.9455554272341e-03,  5.2027266171890e-06,  1.8962480255685e-03,  5.1363755835195e-06,  0.0000000000000e+00,  0.0000000000000e+00,  1.1271520369893e-03,  1.9800240094563e-06,  1.9175833333333e-02,  3.6491849673490e-05,  9.7109722222222e-03,  2.5968694056260e-05,  9.4648611111111e-03,  2.5637512001069e-05,  0.0000000000000e+00,  0.0000000000000e+00,  5.6260243055556e-03,  9.8830174077840e-06
  6.9000000000000e-01,  3.8086095998754e-03,  6.6467780102949e-06,  1.8978552310968e-03,  4.6920160189368e-06,  1.9107543687786e-03,  4.7079341112828e-06,  9.2799551667539e-08,  1.7537466820757e-08,  1.2497025624468e-03,  1.9037121427034e-06,  2.2800694444444e-02,  3.9791727263867e-05,  1.1361736111111e-02,  2.8089312062785e-05,  1.1438958333333e-02,  2.8184607616241e-05,  5.5555555555556e-07,  1.0499013139145e-07,  7.4814930555555e-03,  1.1396799209186e-05
  7.5000000000000e-01,  3.7913279588460e-03,  6.1014415376503e-06,  1.9026453896177e-03,  4.3223079343135e-06,  1.8886825692283e-03,  4.3064188089798e-06,  2.3089011815326e-06,  8.0483235736447e-08,  1.3281003694063e-03,  1.8056028461523e-06,  2.6813611111111e-02,  4.3151550692420e-05,  1.3456180555556e-02,  3.0568889136256e-05,  1.3357430555556e-02,  3.0456515626969e-05,  1.6329365079365e-05,  5.6920588443576e-07,  9.3927951388889e-03,  1.2769861395103e-05
  8.1000000000000e-01,  3.7871483251311e-03,  5.6465826989846e-06,  1.8651390842188e-03,  3.9626448183389e-06,  1.9220092409124e-03,  4.0226039104248e-06,  1.4687498224429e-05,  1.8796172719390e-07,  1.3768302820893e-03,  1.7023142896926e-06,  3.1238541666667e-02,  4.6576208210805e-05,  1.5384722222222e-02,  3.2686136015967e-05,  1.5853819444444e-02,  3.3180712524628e-05,  1.2115079365079e-04,  1.5504146504434e-06,  1.1356875000000e-02,  1.4041651211663e-05
  8.7000000000000e-01,  3.7303034520384e-03,  5.2177179654064e-06,  1.8465303139226e-03,  3.6710199119020e-06,  1.8837731381158e-03,  3.7078556569726e-06,  5.6523682730339e-05,  3.4331258360618e-07,  1.4079017295350e-03,  1.6027459747972e-06,  3.5494791666667e-02,  4.9647921285417e-05,  1.7570208333333e-02,  3.4930693615808e-05,  1.7924583333333e-02,  3.5281195153814e-05,  5.3783730158730e-04,  3.2667070623939e-06,  1.3396545138889e-02,  1.5250537979405e-05
  9.3000000000000e-01,  3.7979367182897e-03,  4.9252630303085e-06,  1.9218281804661e-03,  3.5035865077553e-06,  1.8761085378236e-03,  3.4616610897658e-06,  1.4672514222250e-04,  5.1745646101154e-07,  1.4302829403751e-03,  1.5112508224396e-06,  4.1292777777778e-02,  5.3549547265553e-05,  2.0894930555556e-02,  3.8092477526879e-05,  2.0397847222222e-02,  3.7636646612177e-05,  1.5952579365079e-03,  5.6260059709070e-06,  1.5550642361111e-02,  1.6430959493602e-05
  9.9000000000000e-01,  3.7290722769139e-03,  4.5847174001670e-06,  1.8914992569078e-03,  3.2652411283935e-06,  1.8375730200061e-03,  3.2183589005644e-06,  2.7100895319713e-04,  6.6064776155218e-07,  1.4286887570937e-03,  1.4188973857563e-06,  4.5942430555556e-02,  5.6484038155553e-05,  2.3303402777778e-02,  4.0227998453414e-05,  2.2639027777778e-02,  3.9650406136509e-05,  3.3388492063492e-03,  8.1392265027141e-06,  1.7601545138889e-02,  1.7480914761061e-05
  1.0500000000000e+00,  3.6912779717324e-03,  4.3008452733528e-06,  1.8417804582616e-03,  3.0379762445043e-06,  1.8494975134709e-03,  3.0443341477487e-06,  4.1977344172805e-04,  7.7524486827585e-07,  1.4367189952784e-03,  1.3415947942678e-06,  5.1154444444444e-02,  5.9601946069811e-05,  2.5523750000000e-02,  4.2100862685804e-05,  2.5630694444444e-02,  4.2188971739304e-05,  5.8173015873016e-03,  1.0743493404926e-05,  1.9910329861111e-02,  1.8592080275688e-05
  1.1100000000000e+00,  3.6496818399352e-03,  4.0454373555394e-06,  1.8173771240889e-03,  2.8547002015011e-06,  1.8323047158462e-03,  2.8664002088236e-06,  5.7681628965637e-04,  8.5965206997382e-07,  1.4306217858597e-03,  1.2663985325312e-06,  5.6521875000000e-02,  6.2650859597721e-05,  2.8145347222222e-02,  4.4210157221426e-05,  2.8376527777778e-02,  4.4391352838026e-05,  8.9330357142857e-03,  1.3313255503777e-05,  2.2155746527778e-02,  1.9612454645413e-05
  1.1700000000000e+00,  3.6100274956353e-03,  3.8171184033940e-06,  1.8141817243843e-03,  2.7059562494180e-06,  1.7958457712510e-03,  2.6922469577965e-06,  7.1907426053270e-04,  9.1061170033249e-07,  1.4385025437447e-03,  1.2047743096304e-06,  6.2113680555556e-02,  6.5676860754609e-05,  3.1214583333333e-02,  4.6558344022830e-05,  3.0899097222222e-02,  4.6322463669715e-05,  1.2372301587302e-02,  1.5667870766356e-05,  2.4750694444444e-02,  2.0729195747234e-05
  1.2300000000000e+00,  3.5827808146089e-03,  3.6172270976874e-06,  1.7919948140593e-03,  2.5581972625948e-06,  1.7907860005496e-03,  2.5573342843470e-06,  8.3943098666841e-04,  9.3588854525852e-07,  1.4282250307397e-03,  1.1419155317368e-06,  6.8128125000000e-02,  6.8783135954002e-05,  3.4075555555556e-02,  4.8645226124373e-05,  3.4052569444444e-02,  4.8628816220172e-05,  1.5962142857143e-02,  1.7796325004716e-05,  2.7158315972222e-02,  2.1714017159071e-05
  1.2900000000000e+00,  3.5622925845449e-03,  3.4391392589716e-06,  1.7818883666975e-03,  2.4323452240780e-06,  1.7804042178475e-03,  2.4313320533207e-06,  9.4574954572356e-04,  9.4719417128537e-07,  1.4150064389582e-03,  1.0837626526083e-06,  7.4507013888889e-02,  7.1931204541064e-05,  3.7269027777778e-02,  5.0873636876209e-05,  3.7237986111111e-02,  5.0852445936416e-05,  1.9780793650794e-02,  1.9811008669421e-05,  2.9595520833333e-02,  2.2667402267986e-05
  1.3500000000000e+00,  3.4989922272303e-03,  3.2569853181157e-06,  1.7629099443995e-03,  2.3118485280732e-06,  1.7360822828307e-03,  2.2941904336099e-06,  1.0289291523974e-03,  9.4406745392719e-07,  1.4053833770774e-03,  1.0320761033097e-06,  8.0147847222222e-02,  7.4604441716063e-05,  4.0381180555556e-02,  5.2955156969755e-05,  3.9766666666667e-02,  5.2550681004855e-05,  2.3568630952381e-02,  2.1624790554257e-05,  3.2191684027778e-02,  2.3640714948157e-05
  1.4100000000000e+00,  3.4110443215552e-03,  3.0789711951244e-06,  1.7081596464059e-03,  2.1788441842556e-06,  1.7028846751493e-03,  2.1754773363887e-06,  1.0881647126232e-03,  9.2955532204365e-07,  1.3973601742505e-03,  9.8534003710829e-07,  8.5231666666667e-02,  7.6934164977211e-05,  4.2681736111111e-02,  5.4442717163644e-05,  4.2549930555556e-02,  5.4358589832521e-05,  2.7189940476190e-02,  2.3226772181174e-05,  3.4915798611111e-02,  2.4620663257124e-05
  1.4700000000000e+00,  3.4019606376562e-03,  2.9493817231064e-06,  1.6965541318831e-03,  2.0828126327828e-06,  1.7054065057730e-03,  2.0882394702991e-06,  1.1530098273194e-03,  9.1780163024449e-07,  1.3892799750177e-03,  9.4239122763545e-07,  9.2391944444444e-02,  8.0100607070648e-05,  4.6075763888889e-02,  5.6565942276402e-05,  4.6316180555556e-02,  5.6713326718410e-05,  3.1313948412698e-02,  2.4926060664532e-05,  3.7730677083333e-02,  2.5593875774122e-05
  1.5300000000000e+00,  3.3538770752994e-03,  2.8136374424998e-06,  1.6828041792245e-03,  1.9930186154646e-06,  1.6710728960749e-03,  1.9860595298854e-06,  1.1935250339977e-03,  8.9717323379671e-07,  1.3789910904688e-03,  9.0208050783299e-07,  9.8672361111111e-02,  8.2778302104976e-05,  4.9508750000000e-02,  5.8635378730668e-05,  4.9163611111111e-02,  5.8430639740583e-05,  3.5113968253968e-02,  2.6395183638777e-05,  4.0570451388889e-02,  2.6539557539462e-05
  1.5900000000000e+00,  3.3637031361099e-03,  2.7114385176266e-06,  1.6880194900363e-03,  1.9207889979794e-06,  1.6756836460736e-03,  1.9137576806144e-06,  1.2220010425390e-03,  8.7355991455764e-07,  1.3746936432611e-03,  8.6669022358011e-07,  1.0687430555556e-01,  8.6150024809581e-05,  5.3633125000000e-02,  6.1028866689825e-05,  5.3241180555556e-02,  6.0805461968864e-05,  3.8826408730159e-02,  2.7755454465429e-05,  4.3677881944445e-02,  2.7537185069202e-05
  1.6500000000000e+00,  3.3058052336034e-03,  2.5902672967080e-06,  1.6644602125293e-03,  1.8379879511798e-06,  1.6413450210741e-03,  1.8251808019242e-06,  1.2418833263705e-03,  8.4861817116027e-07,  1.3589988128643e-03,  8.3039646935132e-07,  1.1311048611111e-01,  8.8627844771421e-05,  5.6950694444444e-02,  6.2888069905346e-05,  5.6159791666667e-02,  6.2449864150432e-05,  4.2491924603175e-02,  2.9036076562209e-05,  4.6499114583333e-02,  2.8412608026183e-05
  1.7100000000000e+00,  3.2455637422985e-03,  2.4765123941819e-06,  1.6182617295072e-03,  1.7487181439081e-06,  1.6273020127913e-03,  1.7535958746824e-06,  1.2560578449386e-03,  8.2350498470190e-07,  1.3441123988666e-03,  7.9686221139756e-07,  1.1927152777778e-01,  9.1009587322259e-05,  5.9469652777778e-02,  6.4263807842804e-05,  5.9801875000000e-02,  6.4443060030628e-05,  4.6158988095238e-02,  3.0263062277264e-05,  4.9394913194444e-02,  2.9283964490698e-05
  1.7700000000000e+00,  3.1869999465376e-03,  2.3708866492462e-06,  1.5814120430811e-03,  1.6700992611898e-06,  1.6055879034564e-03,  1.6828166749076e-06,  1.2687895879555e-03,  7.9961428449663e-07,  1.3375316358681e-03,  7.6796565656160e-07,  1.2548159722222e-01,  9.3348807207692e-05,  6.2264861111111e-02,  6.5756738728982e-05,  6.3216736111111e-02,  6.6257460854059e-05,  4.9955992063492e-02,  3.1483175168971e-05,  5.2662569444445e-02,  3.0237075247477e-05
  1.8300000000000e+00,  3.1262309391431e-03,  2.2711917872253e-06,  1.5511099972248e-03,  1.5997958989930e-06,  1.5751209419184e-03,  1.6121306448067e-06,  1.2756825588857e-03,  7.7549779525193e-07,  1.3203074313734e-03,  7.3799058087847e-07,  1.3157458333333e-01,  9.5588303900595e-05,  6.5282013888889e-02,  6.7331071480620e-05,  6.6292569444444e-02,  6.7850207485786e-05,  5.3690019841270e-02,  3.2638599410112e-05,  5.5568159722222e-02,  3.1060022459384e-05
  1.8900000000000e+00,  3.1230282859167e-03,  2.1979698988053e-06,  1.5660094894635e-03,  1.5564349568097e-06,  1.5570187964532e-03,  1.5519606635721e-06,  1.2701822317767e-03,  7.4926039345958e-07,  1.3089749815657e-03,  7.1149107873593e-07,  1.4019930555556e-01,  9.8671489731343e-05,  7.0301458333333e-02,  6.9871637433172e-05,  6.9897847222222e-02,  6.9670777003058e-05,  5.7021150793651e-02,  3.3635874294517e-05,  5.8762638888889e-02,  3.1940330351017e-05
  1.9500000000000e+00,  3.0414183667212e-03,  2.1023264844795e-06,  1.5244649681188e-03,  1.4884039151447e-06,  1.5169533986024e-03,  1.4847324448283e-06,  1.2806591809281e-03,  7.2919694548250e-07,  1.3022051972787e-03,  6.8781524241572e-07,  1.4534145833333e-01,  1.0046470439266e-04,  7.2850208333333e-02,  7.1126944580590e-05,  7.2491250000000e-02,  7.0951494581392e-05,  6.1199365079365e-02,  3.4846421862999e-05,  6.2228993055556e-02,  3.2868898107026e-05
  2.0100000000000e+00,  3.0088428748099e-03,  2.0286232341096e-06,  1.5101823547466e-03,  1.4371971142575e-06,  1.4986605200633e-03,  1.4317041177350e-06,  1.2724491634451e-03,  7.0516027557479e-07,  1.2898320535156e-03,  6.6410725966008e-07,  1.5276847222222e-01,  1.0299961981531e-04,  7.6676736111111e-02,  7.2971044538566e-05,  7.6091736111111e-02,  7.2692147726212e-05,  6.4606269841270e-02,  3.5803218198348e-05,  6.5488854166667e-02,  3.3718826695584e-05
  2.0700000000000e+00,  2.9535502884341e-03,  1.9516433615709e-06,  1.4763147554023e-03,  1.3798051260537e-06,  1.4772355330317e-03,  1.3802353512643e-06,  1.2607092755633e-03,  6.8155628295165e-07,  1.2715826221559e-03,  6.4028093460092e-07,  1.5904694444444e-01,  1.0509484619871e-04,  7.9498680555555e-02,  7.4301693824885e-05,  7.9548263888889e-02,  7.4324861199224e-05,  6.7888452380952e-02,  3.6701404643374e-05,  6.8473975694444e-02,  3.4478751431146e-05
  2.1300000000000e+00,  2.8915875780294e-03,  1.8766705354327e-06,  1.4467468574068e-03,  1.3274437714472e-06,  1.4448407206226e-03,  1.3265690077064e-06,  1.2581181363965e-03,  6.6167777821601e-07,  1.2577046761013e-03,  6.1884117546082e-07,  1.6486715277778e-01,  1.0700050388568e-04,  8.2487916666667e-02,  7.5685715602723e-05,  8.2379236111111e-02,  7.5635839953648e-05,  7.1733035714286e-02,  3.7726310688173e-05,  7.1709461805555e-02,  3.5283933087515e-05
  2.1900000000000e+00,  2.8254464939334e-03,  1.8042622743787e-06,  1.4124530657851e-03,  1.2756840854274e-06,  1.4129934281483e-03,  1.2759280814111e-06,  1.2440329968643e-03,  6.3993822520393e-07,  1.2456749462533e-03,  5.9900230556910e-07,  1.7029909722222e-01,  1.0874891353934e-04,  8.5133263888889e-02,  7.6889740632325e-05,  8.5165833333334e-02,  7.6904447085208e-05,  7.4982023809524e-02,  3.8571214236128e-05,  7.5080989583334e-02,  3.6103869633163e-05
  2.2500000000000e+00,  2.7864338027681e-03,  1.7439852247708e-06,  1.3945141883614e-03,  1.2337577816019e-06,  1.3919196144066e-03,  1.2326095085450e-06,  1.2369523345729e-03,  6.2109909487637e-07,  1.2343557334853e-03,  5.8037488402043e-07,  1.7727576388889e-01,  1.1095412086411e-04,  8.8720416666667e-02,  7.8492929912804e-05,  8.8555347222222e-02,  7.8419875608369e-05,  7.8696170634921e-02,  3.9514958649125e-05,  7.8530972222222e-02,  3.6924042769090e-05
  2.3100000000000e+00,  2.7172826986851e-03,  1.6774788221253e-06,  1.3596893457186e-03,  1.1866140368571e-06,  1.3575933529664e-03,  1.1856990875482e-06,  1.2275679810155e-03,  6.0266835499298e-07,  1.2230837429926e-03,  5.6271401952302e-07,  1.8221875000000e-01,  1.1249035452478e-04,  9.1179652777778e-02,  7.9573364461924e-05,  9.1039097222222e-02,  7.9512008711395e-05,  8.2319702380952e-02,  4.0414445786049e-05,  8.2018993055555e-02,  3.7735140806137e-05
  2.3700000000000e+00,  2.6863553280461e-03,  1.6256820361770e-06,  1.3401323045422e-03,  1.1482268984146e-06,  1.3462230235039e-03,  1.1508332079436e-06,  1.2175380513094e-03,  5.8500708745034e-07,  1.2079848056297e-03,  5.4507293545811e-07,  1.8962395833333e-01,  1.1475334609420e-04,  9.4597013888889e-02,  8.1050830196965e-05,  9.5026944444444e-02,  8.1234803897083e-05,  8.5943353174603e-02,  4.1294373241410e-05,  8.5269010416667e-02,  3.8475508627934e-05
  2.4300000000000e+00,  2.6125395173971e-03,  1.5636082404538e-06,  1.3168057053995e-03,  1.1100878931753e-06,  1.2957338119976e-03,  1.1011701044983e-06,  1.2075474722054e-03,  5.6821749446816e-07,  1.1901848411284e-03,  5.2768375936284e-07,  1.9386854166667e-01,  1.1603056998609e-04,  9.7716111111111e-02,  8.2376216527483e-05,  9.6152430555555e-02,  8.1714454791754e-05,  8.9608392857143e-02,  4.2165676832242e-05,  8.8319965277778e-02,  3.9157792717631e-05
  2.4900000000000e+00,  2.5459681081449e-03,  1.5063658024028e-06,  1.2790780937233e-03,  1.0677080046215e-06,  1.2668900144216e-03,  1.0626088403151e-06,  1.1931086217073e-03,  5.5120092535058e-07,  1.1754885551481e-03,  5.1177984098374e-07,  1.9837298611111e-01,  1.1737078773388e-04,  9.9661319444444e-02,  8.3192096748548e-05,  9.8711666666667e-02,  8.2794787588663e-05,  9.2962876984127e-02,  4.2947660325830e-05,  9.1589982638889e-02,  3.9876106445571e-05
  2.5500000000000e+00,  2.4936166458281e-03,  1.4557220742166e-06,  1.2453083895811e-03,  1.0287315998150e-06,  1.2483082562470e-03,  1.0299699281550e-06,  1.1776471314183e-03,  5.3473325110932e-07,  1.1663910756622e-03,  4.9780095082183e-07,  2.0376986111111e-01,  1.1895665092538e-04,  1.0176236111111e-01,  8.4064443331982e-05,  1.0200750000000e-01,  8.4165635307212e-05,  9.6233313492063e-02,  4.3696580423593e-05,  9.5313506944444e-02,  4.0678598604821e-05
  2.6100000000000e+00,  2.4411822558537e-03,  1.4072260113553e-06,  1.2264609652018e-03,  9.9744881107181e-07,  1.2147212906519e-03,  9.9266354638744e-07,  1.1658693694491e-03,  5.1982202389669e-07,  1.1505822049943e-03,  4.8305055184734e-07,  2.0898263888889e-01,  1.2046859863123e-04,  1.0499381944445e-01,  8.5388743177423e-05,  1.0398881944445e-01,  8.4979090338466e-05,  9.9806746031747e-02,  4.4500478424338e-05,  9.8498055555556e-02,  4.1352577751918e-05
  2.6700000000000e+00,  2.3851619375213e-03,  1.3597289926969e-06,  1.1964718439877e-03,  9.6304075008304e-07,  1.1886900935337e-03,  9.5990387396863e-07,  1.1544127634455e-03,  5.0563829757357e-07,  1.1359729781646e-03,  4.6918857411931e-07,  2.1368229166667e-01,  1.2181563131391e-04,  1.0718972222222e-01,  8.6277057842027e-05,  1.0649256944444e-01,  8.5996030853353e-05,  1.0342172619048e-01,  4.5299209450002e-05,  1.0176973958333e-01,  4.2033745451186e-05
  2.7300000000000e+00,  2.3243528078937e-03,  1.3127845560264e-06,  1.1620447956630e-03,  9.2822629979697e-07,  1.1623080122307e-03,  9.2833142083342e-07,  1.1392803227965e-03,  4.9127392087727e-07,  1.1186674467665e-03,  4.5536845142017e-07,  2.1769812500000e-01,  1.2295497284462e-04,  1.0883673611111e-01,  8.6937372138699e-05,  1.0886138888889e-01,  8.6947217740647e-05,  1.0670462301587e-01,  4.6012555010224e-05,  1.0477402777778e-01,  4.2649660465338e-05
  2.7900000000000e+00,  2.2608952277589e-03,  1.2668974690414e-06,  1.1333039315430e-03,  8.9696283272915e-07,  1.1275912962159e-03,  8.9469932031162e-07,  1.1214058616932e-03,  4.7692340803805e-07,  1.1045952236239e-03,  4.4276454287674e-07,  2.2116451388889e-01,  1.2393000765690e-04,  1.1086166666667e-01,  8.7742389139183e-05,  1.1030284722222e-01,  8.7520968607458e-05,  1.0969777777778e-01,  4.6653437278260e-05,  1.0805333333333e-01,  4.3311960541240e-05
  2.8500000000000e+00,  2.2107145931247e-03,  1.2263862733064e-06,  1.1066890494725e-03,  8.6770829306439e-07,  1.1040255436522e-03,  8.6666349265540e-07,  1.1098877834099e-03,  4.6447939761937e-07,  1.0904047558744e-03,  4.3065036012305e-07,  2.2565673611111e-01,  1.2518229377345e-04,  1.1296430555556e-01,  8.8570556289085e-05,  1.1269243055556e-01,  8.8463909211750e-05,  1.1329081349206e-01,  4.7411323552850e-05,  1.1130210069444e-01,  4.3958254481455e-05
  2.9100000000000e+00,  2.1622781085858e-03,  1.1878700045996e-06,  1.0821234542699e-03,  8.4033324496166e-07,  1.0801546543158e-03,  8.3956845178915e-07,  1.0944163581551e-03,  4.5172113004569e-07,  1.0762191752560e-03,  4.1901879866624e-07,  2.3010326388889e-01,  1.2640962513044e-04,  1.1515638888889e-01,  8.9425787391654e-05,  1.1494687500000e-01,  8.9344400356150e-05,  1.1646456349206e-01,  4.8070831396926e-05,  1.1452807291667e-01,  4.4590745668218e-05
  2.9700000000000e+00,  2.1023096890733e-03,  1.1476205951692e-06,  1.0481894508641e-03,  8.1034485643621e-07,  1.0541202382092e-03,  8.1263413914504e-07,  1.0761091408500e-03,  4.3887831776472e-07,  1.0602738921010e-03,  4.0750132544672e-07,  2.3304201388889e-01,  1.2721428059274e-04,  1.1619229166667e-01,  8.9827106952849e-05,  1.1684972222222e-01,  9.0080875013567e-05,  1.1928720238095e-01,  4.8649867122641e-05,  1.1753185763889e-01,  4.5171712825219e-05
  3.0300000000000e+00,  2.0362325211632e-03,  1.1070768838171e-06,  1.0135622447839e-03,  7.8106883622179e-07,  1.0226702763792e-03,  7.8457039184844e-07,  1.0630386057205e-03,  4.2756740913387e-07,  1.0439623768067e-03,  3.9634786762983e-07,  2.3492902777778e-01,  1.2772828902753e-04,  1.1693909722222e-01,  9.0115318567001e-05,  1.1798993055556e-01,  9.0519308313029e-05,  1.2264740079365e-01,  4.9330316991453e-05,  1.2044649305556e-01,  4.5728382312096e-05
  3.0900000000000e+00,  1.9827851224557e-03,  1.0712389266624e-06,  9.8814543922521e-04,  7.5623879893950e-07,  9.9463968323044e-04,  7.5871978817968e-07,  1.0468735888058e-03,  4.1606541723507e-07,  1.0291178914617e-03,  3.8587895035619e-07,  2.3791187500000e-01,  1.2853660173706e-04,  1.1856631944444e-01,  9.0740135461889e-05,  1.1934555555556e-01,  9.1037826217837e-05,  1.2561303571429e-01,  4.9923162331609e-05,  1.2348255208333e-01,  4.6301126411809e-05
  3.1500000000000e+00,  1.9277277409310e-03,  1.0361426521170e-06,  9.6026282084147e-04,  7.3129357885891e-07,  9.6746492008956e-04,  7.3403085565652e-07,  1.0312848566019e-03,  4.0509044651485e-07,  1.0127509315617e-03,  3.7550699624356e-07,  2.4037527777778e-01,  1.2920033909962e-04,  1.1973861111111e-01,  9.1187616084426e-05,  1.2063666666667e-01,  9.1528936934154e-05,  1.2859460317460e-01,  5.0512178944472e-05,  1.2628354166667e-01,  4.6823312552399e-05
  3.2100000000000e+00,  1.8586389073174e-03,  9.9838944161224e-07,  9.2445122249076e-04,  7.0411641323826e-07,  9.3418768482668e-04,  7.0781463232353e-07,  1.0212238511655e-03,  3.9557507581903e-07,  9.9863778297025e-04,  3.6591184511564e-07,  2.4067312500000e-01,  1.2928035990951e-04,  1.1970618055556e-01,  9.1175266411713e-05,  1.2096694444444e-01,  9.1654144767634e-05,  1.3223716269841e-01,  5.1222585137253e-05,  1.2931251736111e-01,  4.7381525745418e-05
