#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.7683882565766e-01,  3.6097074131189e-03,  9.3650894754537e-02,  2.6268734782834e-03,  8.3187930903125e-02,  2.4757874176545e-03,  1.0072444778084e-01,  2.7242730728108e-03,  1.4603939685562e-01,  3.2803350590870e-03,  1.0293674698795e+00,  3.9661262035762e-02,  1.2004845548153e+00,  4.0000361303375e-02,  2.6666666666667e-03,  5.4433105395182e-05,  1.4122222222222e-03,  3.9612318822169e-05,  1.2544444444444e-03,  3.7333994703137e-05,  1.5188888888889e-03,  4.1081070105191e-05,  2.2022222222222e-03,  4.9466287310116e-05,  1.0293674698795e+00,  3.9661262035762e-02,  1.2004845548153e+00,  4.0000361303375e-02
  9.0000000000000e-02,  1.7575463523845e-01,  1.3601523745929e-03,  9.1566722880714e-02,  9.8175473805185e-04,  8.4187912357737e-02,  9.4136715282792e-04,  9.1019364610821e-02,  9.7881602282591e-04,  1.2565030130211e-01,  1.1500479215118e-03,  9.2888602427758e-01,  1.3873402373332e-02,  9.8004926108374e-01,  1.2622294423825e-02,  1.8552222222222e-02,  1.4357430218153e-04,  9.6655555555556e-03,  1.0363158868241e-04,  8.8866666666667e-03,  9.9368375623606e-05,  9.6077777777778e-03,  1.0332138521127e-04,  1.3263333333333e-02,  1.2139619861032e-04,  9.2888602427758e-01,  1.3873402373332e-02,  9.8004926108374e-01,  1.2622294423825e-02
  1.5000000000000e-01,  1.7935179844332e-01,  8.3398695528508e-04,  8.9024387758712e-02,  5.8757172362008e-04,  9.0327410684611e-02,  5.9185615751448e-04,  9.4926771369479e-02,  6.0673737006878e-04,  1.2691675980917e-01,  7.0156170967102e-04,  1.0412182568378e+00,  9.5082048814059e-03,  1.0090026206259e+00,  7.9055019039395e-03,  5.1386666666667e-02,  2.3894831302250e-04,  2.5506666666667e-02,  1.6834708414683e-04,  2.5880000000000e-02,  1.6957463122636e-04,  2.7197777777778e-02,  1.7383829579934e-04,  3.6363333333333e-02,  2.0100672551858e-04,  1.0412182568378e+00,  9.5082048814059e-03,  1.0090026206259e+00,  7.9055019039395e-03
  2.1000000000000e-01,  1.7804363972887e-01,  5.9545035728389e-04,  8.6742630270230e-02,  4.1562208979465e-04,  9.1301009458635e-02,  4.2640286873359e-04,  9.4437508900198e-02,  4.3366521644507e-04,  1.2790545151284e-01,  5.0469250562456e-04,  1.0068151419290e+00,  6.5495805848455e-03,  9.9774750283504e-01,  5.5645333342638e-03,  9.9338888888889e-02,  3.3222965432044e-04,  4.8397777777778e-02,  2.3189503798481e-04,  5.0941111111111e-02,  2.3791013969123e-04,  5.2691111111111e-02,  2.4196214375878e-04,  7.1364444444444e-02,  2.8159159639537e-04,  1.0068151419290e+00,  6.5495805848455e-03,  9.9774750283504e-01,  5.5645333342638e-03
  2.7000000000000e-01,  1.7693183514930e-01,  4.6229720076936e-04,  8.8366264547895e-02,  3.2670931802807e-04,  8.8565570601403e-02,  3.2707754944786e-04,  9.5577519938443e-02,  3.3977870073414e-04,  1.2716088588428e-01,  3.9191785105623e-04,  1.0162599537632e+00,  5.1300130355587e-03,  1.0068190512624e+00,  4.3958921898813e-03,  1.6275222222222e-01,  4.2524793058772e-04,  8.1284444444444e-02,  3.0052628734059e-04,  8.1467777777778e-02,  3.0086500807907e-04,  8.7917777777778e-02,  3.1254826787728e-04,  1.1697000000000e-01,  3.6050889956652e-04,  1.0162599537632e+00,  5.1300130355587e-03,  1.0068190512624e+00,  4.3958921898813e-03
  3.3000000000000e-01,  1.7568985911184e-01,  3.7716887064545e-04,  8.8572446427958e-02,  2.6780076559767e-04,  8.7117412683879e-02,  2.6559199334555e-04,  9.4601484412605e-02,  2.7676519227120e-04,  1.2501468555971e-01,  3.1815811911083e-04,  9.9933283723795e-01,  4.1339595823336e-03,  9.9232598496047e-01,  3.5646471002170e-03,  2.4109000000000e-01,  5.1756910435011e-04,  1.2154333333333e-01,  3.6748897690699e-04,  1.1954666666667e-01,  3.6445799432806e-04,  1.2981666666667e-01,  3.7979039053238e-04,  1.7155111111111e-01,  4.3659173798758e-04,  9.9933283723795e-01,  4.1339595823336e-03,  9.9232598496047e-01,  3.5646471002170e-03
  3.9000000000000e-01,  1.7322604558099e-01,  3.1702092254959e-04,  8.6613893060305e-02,  2.2416877030516e-04,  8.6612152520682e-02,  2.2416651791485e-04,  9.2667489867759e-02,  2.3187024952409e-04,  1.2422869484463e-01,  2.6846785384400e-04,  9.8263250176874e-01,  3.4620223377149e-03,  9.9601817868888e-01,  3.0410242238959e-03,  3.3174777777778e-01,  6.0713148656227e-04,  1.6587555555556e-01,  4.2930894800773e-04,  1.6587222222222e-01,  4.2930463442153e-04,  1.7746888888889e-01,  4.4405816547046e-04,  2.3791222222222e-01,  5.1414678213546e-04,  9.8263250176874e-01,  3.4620223377149e-03,  9.9601817868888e-01,  3.0410242238959e-03
  4.5000000000000e-01,  1.7225784552653e-01,  2.7404970788093e-04,  8.6364577066196e-02,  1.9404732633817e-04,  8.5893268460338e-02,  1.9351712464439e-04,  9.3241933170545e-02,  2.0162550701417e-04,  1.2374401463753e-01,  2.3227471657761e-04,  9.9972419596111e-01,  3.0570282877173e-03,  9.9519969143378e-01,  2.6386461514607e-03,  4.3899222222222e-01,  6.9840470774650e-04,  2.2009666666667e-01,  4.9452184163276e-04,  2.1889555555556e-01,  4.9317064384513e-04,  2.3762333333333e-01,  5.1383453165968e-04,  3.1535666666667e-01,  5.9194281505589e-04,  9.9972419596111e-01,  3.0570282877173e-03,  9.9519969143378e-01,  2.6386461514607e-03
  5.1000000000000e-01,  1.6899856359077e-01,  2.3954925800511e-04,  8.5017099017214e-02,  1.6990511917520e-04,  8.3981464573559e-02,  1.6886710007832e-04,  9.2187084890078e-02,  1.7692465783016e-04,  1.2373420780521e-01,  2.0497373479204e-04,  9.9379191191543e-01,  2.6931072875166e-03,  1.0071917789288e+00,  2.3638234639177e-03,  5.5301111111111e-01,  7.8387294258920e-04,  2.7820000000000e-01,  5.5597761745515e-04,  2.7481111111111e-01,  5.5258092530628e-04,  3.0166222222222e-01,  5.7894753381769e-04,  4.0489333333333e-01,  6.7073204894464e-04,  9.9379191191543e-01,  2.6931072875166e-03,  1.0071917789288e+00,  2.3638234639177e-03
  5.7000000000000e-01,  1.6602022652956e-01,  2.1246091419322e-04,  8.2760244136890e-02,  1.5000627490109e-04,  8.3259982392669e-02,  1.5045849112004e-04,  9.1671789877596e-02,  1.5787610391704e-04,  1.2201335185552e-01,  1.8213869632700e-04,  1.0013721413721e+00,  2.4397207470725e-03,  9.9559834938102e-01,  2.0994986600772e-03,  6.7845555555556e-01,  8.6823931388347e-04,  3.3820666666667e-01,  6.1301320147709e-04,  3.4024888888889e-01,  6.1486122091709e-04,  3.7462444444444e-01,  6.4517391664268e-04,  4.9861777777778e-01,  7.4432503188219e-04,  1.0013721413721e+00,  2.4397207470725e-03,  9.9559834938102e-01,  2.0994986600772e-03
