#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.6394432795346e-02,  7.7717064873869e-04,  8.2156371086789e-03,  5.5015975299761e-04,  8.1787956866668e-03,  5.4892482494648e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.4722222222222e-04,  1.1719457283183e-05,  1.2388888888889e-04,  8.2962136239267e-06,  1.2333333333333e-04,  8.2775913476396e-06,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.9000000000000e-01,  1.5383288880376e-02,  3.7783095575550e-05,  7.6687693507020e-03,  2.6676925564744e-05,  7.7145195296741e-03,  2.6756381550655e-05,                 -nan,                 -nan,  1.4105531853466e-05,  1.6180154708987e-06,                 -nan,                 -nan,  1.8965388166596e-03,  2.1775411853995e-04,  9.2093888888889e-02,  2.2619299636580e-04,  4.5910000000000e-02,  1.5970458839857e-04,  4.6183888888889e-02,  1.6018026111036e-04,                 -nan,                 -nan,  8.4444444444444e-05,  9.6864420967570e-06,                 -nan,                 -nan,  1.8965388166596e-03,  2.1775411853995e-04
  7.5000000000000e-01,  1.5167904088959e-02,  3.4517915239047e-05,  7.5707158406221e-03,  2.4386543233280e-05,  7.5971882483365e-03,  2.4429142055778e-05,                 -nan,                 -nan,  1.0054801743151e-04,  3.9745093662234e-06,                 -nan,                 -nan,  1.3554727211115e-02,  5.3941671092279e-04,  1.0727277777778e-01,  2.4412289457222e-04,  5.3542777777778e-02,  1.7247025150536e-04,  5.3730000000000e-02,  1.7277152543171e-04,                 -nan,                 -nan,  7.1111111111111e-04,  2.8109134757052e-05,                 -nan,                 -nan,  1.3554727211115e-02,  5.3941671092279e-04
  8.1000000000000e-01,  1.4886089749717e-02,  3.1663932115812e-05,  7.4582663764575e-03,  2.2412663690389e-05,  7.4278233732593e-03,  2.2366875135706e-05,                 -nan,                 -nan,  3.7528410137283e-04,  7.1100001550653e-06,                 -nan,                 -nan,  5.1310385472494e-02,  9.9673612455796e-04,  1.2278888888889e-01,  2.6118202346777e-04,  6.1520000000000e-02,  1.8487232831816e-04,  6.1268888888889e-02,  1.8449463841786e-04,                 -nan,                 -nan,  3.0955555555556e-03,  5.8647303201763e-05,                 -nan,                 -nan,  5.1310385472494e-02,  9.9673612455796e-04
  8.7000000000000e-01,  1.4662243717291e-02,  2.9258612678972e-05,  7.3489003261617e-03,  2.0714034312431e-05,  7.3133433911295e-03,  2.0663862136627e-05,                 -nan,                 -nan,  8.3339850681374e-04,  9.8649495736667e-06,                 -nan,                 -nan,  1.1499049399027e-01,  1.4372743452649e-03,  1.3951500000000e-01,  2.7840318484768e-04,  6.9926666666667e-02,  1.9709933573746e-04,  6.9588333333333e-02,  1.9662193464918e-04,                 -nan,                 -nan,  7.9300000000000e-03,  9.3867518935525e-05,                 -nan,                 -nan,  1.1499049399027e-01,  1.4372743452649e-03
  9.3000000000000e-01,  1.4212306682970e-02,  2.6948391326868e-05,  7.0926635558938e-03,  1.9037294999662e-05,  7.1196431270760e-03,  1.9073468331739e-05,                 -nan,                 -nan,  1.4532178114031e-03,  1.2186553908258e-05,                 -nan,                 -nan,  2.0499661222195e-01,  1.8870777704251e-03,  1.5452222222222e-01,  2.9299433273076e-04,  7.7114444444444e-02,  2.0698154029935e-04,  7.7407777777778e-02,  2.0737483209795e-04,                 -nan,                 -nan,  1.5800000000000e-02,  1.3249737942901e-04,                 -nan,                 -nan,  2.0499661222195e-01,  1.8870777704251e-03
  9.9000000000000e-01,  1.3978816962100e-02,  2.5106858404804e-05,  6.9504476626678e-03,  1.7703680076902e-05,  7.0283692994325e-03,  1.7802641677391e-05,                 -nan,                 -nan,  2.1427548239496e-03,  1.3901395607879e-05,                 -nan,                 -nan,  3.0557020307898e-01,  2.2651503768711e-03,  1.7222000000000e-01,  3.0931824675854e-04,  8.5630000000000e-02,  2.1811057338474e-04,  8.6590000000000e-02,  2.1932978720538e-04,                 -nan,                 -nan,  2.6398888888889e-02,  1.7126616351583e-04,                 -nan,                 -nan,  3.0557020307898e-01,  2.2651503768711e-03
  1.0500000000000e+00,  1.3552351605420e-02,  2.3308684692634e-05,  6.7781401440360e-03,  1.6484117772602e-05,  6.7742114613840e-03,  1.6479339894534e-05,                 -nan,                 -nan,  2.7811064316228e-03,  1.4932558996661e-05,                 -nan,                 -nan,  3.9961981566820e-01,  2.5384504252701e-03,  1.8781111111111e-01,  3.2301626301603e-04,  9.3932777777778e-02,  2.2844009399230e-04,  9.3878333333333e-02,  2.2837388123345e-04,                 -nan,                 -nan,  3.8541111111111e-02,  2.0693829222772e-04,                 -nan,                 -nan,  3.9961981566820e-01,  2.5384504252701e-03
  1.1100000000000e+00,  1.3275969643519e-02,  2.1823082574715e-05,  6.6447289184860e-03,  1.5439086648339e-05,  6.6312407250328e-03,  1.5423408719473e-05,                 -nan,                 -nan,  3.2661516955694e-03,  1.5307918601237e-05,                 -nan,                 -nan,  4.7854514874382e-01,  2.7272189499927e-03,  2.0560222222222e-01,  3.3796960927001e-04,  1.0290555555556e-01,  2.3910197215084e-04,  1.0269666666667e-01,  2.3885917127819e-04,                 -nan,                 -nan,  5.0582222222222e-02,  2.3707059947577e-04,                 -nan,                 -nan,  4.7854514874382e-01,  2.7272189499927e-03
  1.1700000000000e+00,  1.2947096018365e-02,  2.0446150565715e-05,  6.4735641535394e-03,  1.4457629742058e-05,  6.4735318648260e-03,  1.4457593686275e-05,                 -nan,                 -nan,  3.6729703063580e-03,  1.5401005527010e-05,                 -nan,                 -nan,  5.4796909322132e-01,  2.8587018710930e-03,  2.2276611111111e-01,  3.5179390361017e-04,  1.1138333333333e-01,  2.4875616500829e-04,  1.1138277777778e-01,  2.4875554463701e-04,                 -nan,                 -nan,  6.3196666666667e-02,  2.6498777050747e-04,                 -nan,                 -nan,  5.4796909322132e-01,  2.8587018710930e-03
  1.2300000000000e+00,  1.2583931236332e-02,  1.9174269064806e-05,  6.3112774182847e-03,  1.3579046775887e-05,  6.2726538180469e-03,  1.3537432652754e-05,                 -nan,                 -nan,  4.0052264422100e-03,  1.5298159489321e-05,                 -nan,                 -nan,  6.1311472477146e-01,  2.9743117295322e-03,  2.3928888888889e-01,  3.6460700981322e-04,  1.2001166666667e-01,  2.5821144077703e-04,  1.1927722222222e-01,  2.5742013024779e-04,                 -nan,                 -nan,  7.6161111111111e-02,  2.9090111170314e-04,                 -nan,                 -nan,  6.1311472477146e-01,  2.9743117295322e-03
  1.2900000000000e+00,  1.2207419792752e-02,  1.8007022267614e-05,  6.1008544869554e-03,  1.2729908885626e-05,  6.1065653057965e-03,  1.2735865526536e-05,                 -nan,                 -nan,  4.2354619959247e-03,  1.5000141446471e-05,                 -nan,                 -nan,  6.5769697169679e-01,  2.9989759247361e-03,  2.5532388888889e-01,  3.7662528451801e-04,  1.2760222222222e-01,  2.6625199239966e-04,  1.2772166666667e-01,  2.6637657832753e-04,                 -nan,                 -nan,  8.8586666666667e-02,  3.1373496717712e-04,                 -nan,                 -nan,  6.5769697169679e-01,  2.9989759247361e-03
  1.3500000000000e+00,  1.1748023695970e-02,  1.6879971630850e-05,  5.8689428175700e-03,  1.1930791181376e-05,  5.8790808784002e-03,  1.1941091409277e-05,                 -nan,                 -nan,  4.4000154152280e-03,  1.4609367109362e-05,                 -nan,                 -nan,  6.9475570805983e-01,  3.0030521948224e-03,  2.6910000000000e-01,  3.8665229858362e-04,  1.3443388888889e-01,  2.7328646843040e-04,  1.3466611111111e-01,  2.7352240524834e-04,                 -nan,                 -nan,  1.0078666666667e-01,  3.3464187601851e-04,                 -nan,                 -nan,  6.9475570805983e-01,  3.0030521948224e-03
  1.4100000000000e+00,  1.1381109006503e-02,  1.5907401022362e-05,  5.6828504883286e-03,  1.1240614486961e-05,  5.6982585181743e-03,  1.1255842626910e-05,                 -nan,                 -nan,  4.5524613896486e-03,  1.4228039807951e-05,                 -nan,                 -nan,  7.3737395563238e-01,  3.0376186318305e-03,  2.8437944444444e-01,  3.9747777327407e-04,  1.4199722222222e-01,  2.8086891191268e-04,  1.4238222222222e-01,  2.8124941700900e-04,                 -nan,                 -nan,  1.1375222222222e-01,  3.5551562275755e-04,                 -nan,                 -nan,  7.3737395563238e-01,  3.0376186318305e-03
  1.4700000000000e+00,  1.1023194847882e-02,  1.5016374059701e-05,  5.5101961816268e-03,  1.0616830082868e-05,  5.5129986662551e-03,  1.0619529598451e-05,                 -nan,                 -nan,  4.6204993645427e-03,  1.3748989847114e-05,                 -nan,                 -nan,  7.6602253226889e-01,  3.0291553105759e-03,  2.9937277777778e-01,  4.0782129649706e-04,  1.4964833333333e-01,  2.8833654461924e-04,  1.4972444444444e-01,  2.8840985925169e-04,                 -nan,                 -nan,  1.2548555555556e-01,  3.7340111818489e-04,                 -nan,                 -nan,  7.6602253226890e-01,  3.0291553105759e-03
  1.5300000000000e+00,  1.0662806377887e-02,  1.4189768796324e-05,  5.3356047350212e-03,  1.0037634608062e-05,  5.3272016428657e-03,  1.0029727312752e-05,                 -nan,                 -nan,  4.6537646191781e-03,  1.3257351230163e-05,                 -nan,                 -nan,  7.8580720863199e-01,  2.9914768281415e-03,  3.1370388888889e-01,  4.1746848775878e-04,  1.5697555555556e-01,  2.9531109355273e-04,  1.5672833333333e-01,  2.9507845786552e-04,                 -nan,                 -nan,  1.3691555555556e-01,  3.9003640222642e-04,                 -nan,                 -nan,  7.8580720863199e-01,  2.9914768281415e-03
  1.5900000000000e+00,  1.0218415143172e-02,  1.3366807571475e-05,  5.1243847686942e-03,  9.4657883672753e-06,  5.0940303744783e-03,  9.4377113347891e-06,                 -nan,                 -nan,  4.6671629631924e-03,  1.2775485257519e-05,                 -nan,                 -nan,  8.0876515752922e-01,  2.9774053515606e-03,  3.2466777777778e-01,  4.2470105680858e-04,  1.6281611111111e-01,  3.0075470912644e-04,  1.6185166666667e-01,  2.9986262286686e-04,                 -nan,                 -nan,  1.4828888888889e-01,  4.0591308441434e-04,                 -nan,                 -nan,  8.0876515752922e-01,  2.9774053515606e-03
  1.6500000000000e+00,  9.8247418262789e-03,  1.2630237521892e-05,  4.9114372940272e-03,  8.9300778771729e-06,  4.9133045322517e-03,  8.9317752416327e-06,                 -nan,                 -nan,  4.6221452640633e-03,  1.2251456925772e-05,                 -nan,                 -nan,  8.1958103968492e-01,  2.9303652215259e-03,  3.3616055555556e-01,  4.3215259364897e-04,  1.6804833333333e-01,  3.0554898982845e-04,  1.6811222222222e-01,  3.0560706636520e-04,                 -nan,                 -nan,  1.5815000000000e-01,  4.1919234513791e-04,                 -nan,                 -nan,  8.1958103968492e-01,  2.9303652215259e-03
  1.7100000000000e+00,  9.4413060176021e-03,  1.1946934016386e-05,  4.7238957191095e-03,  8.4506590256724e-06,  4.7174102984926e-03,  8.4448560925400e-06,                 -nan,                 -nan,  4.5811862304786e-03,  1.1769131056320e-05,                 -nan,                 -nan,  8.3282856875883e-01,  2.8965630722158e-03,  3.4695944444444e-01,  4.3903900386364e-04,  1.7359888888889e-01,  3.1055406479467e-04,  1.7336055555556e-01,  3.1034081225821e-04,                 -nan,                 -nan,  1.6835444444444e-01,  4.3250490613074e-04,                 -nan,                 -nan,  8.3282856875883e-01,  2.8965630722158e-03
  1.7700000000000e+00,  9.0393836491083e-03,  1.1293645880882e-05,  4.5181749908252e-03,  7.9844734325000e-06,  4.5212086582831e-03,  7.9871535160195e-06,                 -nan,                 -nan,  4.5291667440797e-03,  1.1305477479987e-05,                 -nan,                 -nan,  8.4698320219116e-01,  2.8732728524631e-03,  3.5590722222222e-01,  4.4466418179105e-04,  1.7789388888889e-01,  3.1437229246803e-04,  1.7801333333333e-01,  3.1447781526889e-04,                 -nan,                 -nan,  1.7832666666667e-01,  4.4513002677953e-04,                 -nan,                 -nan,  8.4698320219116e-01,  2.8732728524631e-03
  1.8300000000000e+00,  8.6440588904137e-03,  1.0681866173617e-05,  4.3278044800081e-03,  7.5582645755681e-06,  4.3162544104056e-03,  7.5481720672476e-06,                 -nan,                 -nan,  4.4924358721019e-03,  1.0890409621832e-05,                 -nan,                 -nan,  8.5903014760818e-01,  2.8393174449571e-03,  3.6380500000000e-01,  4.4957078295735e-04,  1.8214555555556e-01,  3.1810686146112e-04,  1.8165944444444e-01,  3.1768209515213e-04,                 -nan,                 -nan,  1.8907444444444e-01,  4.5834781121915e-04,                 -nan,                 -nan,  8.5903014760818e-01,  2.8393174449571e-03
  1.8900000000000e+00,  8.2586043297826e-03,  1.0109556525154e-05,  4.1267342794134e-03,  7.1463129011911e-06,  4.1318700503691e-03,  7.1507583551368e-06,                 -nan,                 -nan,  4.3921855733865e-03,  1.0426393547528e-05,                 -nan,                 -nan,  8.6879274639302e-01,  2.8193577583471e-03,  3.7074611111111e-01,  4.5383924657129e-04,  1.8525777777778e-01,  3.2081301041934e-04,  1.8548833333333e-01,  3.2101257619301e-04,                 -nan,                 -nan,  1.9717444444444e-01,  4.6806272661833e-04,                 -nan,                 -nan,  8.6879274639302e-01,  2.8193577583471e-03
  1.9500000000000e+00,  7.8427819219419e-03,  9.5486536835149e-06,  3.9290812735809e-03,  6.7585351836628e-06,  3.9137006483610e-03,  6.7452938660146e-06,                 -nan,                 -nan,  4.3227578509217e-03,  1.0025418822024e-05,                 -nan,                 -nan,  8.7639591396126e-01,  2.7842241738786e-03,  3.7478611111111e-01,  4.5630527738877e-04,  1.8776055555556e-01,  3.2297278484895e-04,  1.8702555555556e-01,  3.2234001678314e-04,                 -nan,                 -nan,  2.0657333333333e-01,  4.7908864099029e-04,                 -nan,                 -nan,  8.7639591396126e-01,  2.7842241738786e-03
  2.0100000000000e+00,  7.4987448344338e-03,  9.0581794905671e-06,  3.7441038859728e-03,  6.4005984118427e-06,  3.7546409484610e-03,  6.4095987123726e-06,                 -nan,                 -nan,  4.2190923414351e-03,  9.6088441051050e-06,                 -nan,                 -nan,  8.7955127123090e-01,  2.7462518714571e-03,  3.8073500000000e-01,  4.5991243127844e-04,  1.9010000000000e-01,  3.2497863177617e-04,  1.9063500000000e-01,  3.2543560550950e-04,                 -nan,                 -nan,  2.1421666666667e-01,  4.8787141596789e-04,                 -nan,                 -nan,  8.7955127123090e-01,  2.7462518714571e-03
  2.0700000000000e+00,  7.1290782386472e-03,  8.5761023972982e-06,  3.5548619269833e-03,  6.0559828398352e-06,  3.5742163116639e-03,  6.0724463087429e-06,                 -nan,                 -nan,  4.1353180811871e-03,  9.2372505878235e-06,                 -nan,                 -nan,  8.9482214374054e-01,  2.7514064658911e-03,  3.8389666666667e-01,  4.6181806582888e-04,  1.9142722222222e-01,  3.2611111111111e-04,  1.9246944444444e-01,  3.2699765922068e-04,                 -nan,                 -nan,  2.2268444444444e-01,  4.9742050670818e-04,                 -nan,                 -nan,  8.9482214374054e-01,  2.7514064658911e-03
  2.1300000000000e+00,  6.7618284103296e-03,  8.1170258049332e-06,  3.3888164514626e-03,  5.7463076932195e-06,  3.3730119588671e-03,  5.7328924473426e-06,                 -nan,                 -nan,  4.0279629938794e-03,  8.8597728516868e-06,                 -nan,                 -nan,  8.9194075966410e-01,  2.6985277789332e-03,  3.8553333333333e-01,  4.6280145330928e-04,  1.9321722222222e-01,  3.2763226525263e-04,  1.9231611111111e-01,  3.2686737975916e-04,                 -nan,                 -nan,  2.2965888888889e-01,  5.0515002049874e-04,                 -nan,                 -nan,  8.9194075966410e-01,  2.6985277789332e-03
  2.1900000000000e+00,  6.3853272426260e-03,  7.6717191922098e-06,  3.1866401363781e-03,  5.4196049306554e-06,  3.1986871062479e-03,  5.4298395703497e-06,                 -nan,                 -nan,  3.9357736300049e-03,  8.5178732232034e-06,                 -nan,                 -nan,  9.0762232708413e-01,  2.7130164654214e-03,  3.8486500000000e-01,  4.6240013936946e-04,  1.9206944444445e-01,  3.2665769073080e-04,  1.9279555555556e-01,  3.2727456664903e-04,                 -nan,                 -nan,  2.3722222222222e-01,  5.1340066898436e-04,                 -nan,                 -nan,  9.0762232708413e-01,  2.7130164654214e-03
  2.2500000000000e+00,  6.0394433888685e-03,  7.2620943511665e-06,  3.0247602107891e-03,  5.1393584072173e-06,  3.0146831780795e-03,  5.1307903414006e-06,                 -nan,                 -nan,  3.8141132192688e-03,  8.1615983402452e-06,                 -nan,                 -nan,  9.0763706486684e-01,  2.6825123864281e-03,  3.8423555555556e-01,  4.6202185828255e-04,  1.9243833333333e-01,  3.2697122990438e-04,  1.9179722222222e-01,  3.2642612080788e-04,                 -nan,                 -nan,  2.4265777777778e-01,  5.1924922059298e-04,                 -nan,                 -nan,  9.0763706486684e-01,  2.6825123864281e-03
  2.3100000000000e+00,  5.7075870935962e-03,  6.8763963528381e-06,  2.8591577970236e-03,  4.8669142003778e-06,  2.8484292965726e-03,  4.8577744870966e-06,                 -nan,                 -nan,  3.7271224794559e-03,  7.8584421026487e-06,                 -nan,                 -nan,  9.2052085805718e-01,  2.6897129933158e-03,  3.8274611111111e-01,  4.6112550178347e-04,  1.9173277777778e-01,  3.2637127612053e-04,  1.9101333333333e-01,  3.2575837444112e-04,                 -nan,                 -nan,  2.4993777777778e-01,  5.2698068463209e-04,                 -nan,                 -nan,  9.2052085805718e-01,  2.6897129933158e-03
  2.3700000000000e+00,  5.3805554942445e-03,  6.5074738164353e-06,  2.6929969761983e-03,  4.6038037754191e-06,  2.6875585180462e-03,  4.5991527773088e-06,                 -nan,                 -nan,  3.6152288298838e-03,  7.5436540838838e-06,                 -nan,                 -nan,  9.1874679979519e-01,  2.6555265474621e-03,  3.7980166666667e-01,  4.5934837098430e-04,  1.9009277777778e-01,  3.2497245847215e-04,  1.8970888888889e-01,  3.2464415466861e-04,                 -nan,                 -nan,  2.5519111111111e-01,  5.3249007409749e-04,                 -nan,                 -nan,  9.1874679979519e-01,  2.6555265474621e-03
  2.4300000000000e+00,  5.0728190001418e-03,  6.1626314123566e-06,  2.5402763146348e-03,  4.3609588565898e-06,  2.5325426855069e-03,  4.3543155346961e-06,                 -nan,                 -nan,  3.5067104390219e-03,  7.2461356653074e-06,                 -nan,                 -nan,  9.2833727737941e-01,  2.6638136679785e-03,  3.7643833333333e-01,  4.5730996862895e-04,  1.8850611111111e-01,  3.2361337624386e-04,  1.8793222222222e-01,  3.2312039570949e-04,                 -nan,                 -nan,  2.6022222222222e-01,  5.3771349478057e-04,                 -nan,                 -nan,  9.2833727737941e-01,  2.6638136679785e-03
  2.4900000000000e+00,  4.7722154897395e-03,  5.8332284416603e-06,  2.3796121893341e-03,  4.1190973307560e-06,  2.3926033004055e-03,  4.1303258022042e-06,                 -nan,                 -nan,  3.4018743059794e-03,  6.9650315978502e-06,                 -nan,                 -nan,  9.3125551400264e-01,  2.6496807680702e-03,  3.7183444444444e-01,  4.5450488595616e-04,  1.8541111111111e-01,  3.2094574750183e-04,  1.8642333333333e-01,  3.2182063097092e-04,                 -nan,                 -nan,  2.6506222222222e-01,  5.4269105414307e-04,                 -nan,                 -nan,  9.3125551400264e-01,  2.6496807680702e-03
  2.5500000000000e+00,  4.4939600318680e-03,  5.5274295974882e-06,  2.2468032532523e-03,  3.9083292140081e-06,  2.2471567786157e-03,  3.9086366817753e-06,                 -nan,                 -nan,  3.2985820009530e-03,  6.6971072997997e-06,                 -nan,                 -nan,  9.3335180076717e-01,  2.6348796643101e-03,  3.6723111111111e-01,  4.5168272487512e-04,  1.8360111111111e-01,  3.1937535484747e-04,  1.8363000000000e-01,  3.1940048006643e-04,                 -nan,                 -nan,  2.6954888888889e-01,  5.4726480375783e-04,                 -nan,                 -nan,  9.3335180076717e-01,  2.6348796643101e-03
  2.6100000000000e+00,  4.1863069423127e-03,  5.2122384931851e-06,  2.0972029774688e-03,  3.6891726314390e-06,  2.0891039648440e-03,  3.6820422872751e-06,                 -nan,                 -nan,  3.1986037985071e-03,  6.4432349418422e-06,                 -nan,                 -nan,  9.4404115702416e-01,  2.6514727911161e-03,  3.5837777777778e-01,  4.4620484693927e-04,  1.7953555555556e-01,  3.1581952965047e-04,  1.7884222222222e-01,  3.1520912125676e-04,                 -nan,                 -nan,  2.7382333333334e-01,  5.5158693616524e-04,                 -nan,                 -nan,  9.4404115702416e-01,  2.6514727911161e-03
