# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 1.887066757e-01, 1.841588586e-02, 3.266666667e-03, 3.187940238e-04
9.642857143e-02, 1.969224766e-01, 7.110458517e-03, 2.386222222e-02, 8.616149064e-04
1.607142857e-01, 1.576812173e-01, 3.861999063e-03, 5.186222222e-02, 1.270232797e-03
2.250000000e-01, 1.476137935e-01, 2.677697981e-03, 9.454666667e-02, 1.715066136e-03
2.892857143e-01, 1.783064483e-01, 2.292015708e-03, 1.882844444e-01, 2.420276487e-03
3.535714286e-01, 1.717615865e-01, 1.841795077e-03, 2.705733333e-01, 2.901350899e-03
4.178571429e-01, 1.641401374e-01, 1.524068610e-03, 3.608577778e-01, 3.350624781e-03
4.821428571e-01, 1.681291938e-01, 1.337140969e-03, 4.918666667e-01, 3.911843366e-03
5.464285714e-01, 1.634712471e-01, 1.163562734e-03, 6.140711111e-01, 4.370861994e-03
6.107142857e-01, 1.637580019e-01, 1.042114893e-03, 7.682266667e-01, 4.888802019e-03
6.750000000e-01, 1.583442033e-01, 9.272270018e-04, 9.072933333e-01, 5.312899745e-03
7.392857143e-01, 1.598698873e-01, 8.507208240e-04, 1.098688889e+00, 5.846488869e-03
8.035714286e-01, 1.587098058e-01, 7.798560422e-04, 1.288528889e+00, 6.331474191e-03
8.678571429e-01, 1.640024798e-01, 7.340582546e-04, 1.552942222e+00, 6.950809883e-03
9.321428571e-01, 1.555195927e-01, 6.655441310e-04, 1.698760000e+00, 7.269821945e-03
9.964285714e-01, 1.528522827e-01, 6.172588347e-04, 1.907764444e+00, 7.704068510e-03
1.060714286e+00, 1.535764594e-01, 5.812330214e-04, 2.172022222e+00, 8.220342127e-03
1.125000000e+00, 1.485970958e-01, 5.390715195e-04, 2.363977778e+00, 8.575895015e-03
1.189285714e+00, 1.491051357e-01, 5.108107894e-04, 2.650822222e+00, 9.081300826e-03
1.253571429e+00, 1.407727702e-01, 4.708856858e-04, 2.780493333e+00, 9.300765401e-03
1.317857143e+00, 1.373316556e-01, 4.424118664e-04, 2.997804444e+00, 9.657382003e-03
1.382142857e+00, 1.369129226e-01, 4.211947726e-04, 3.287293333e+00, 1.011292975e-02
1.446428571e+00, 1.308647875e-01, 3.934880048e-04, 3.441106667e+00, 1.034681844e-02
1.510714286e+00, 1.246536744e-01, 3.676971559e-04, 3.575568889e+00, 1.054703375e-02
1.575000000e+00, 1.216671835e-01, 3.484406806e-04, 3.793191111e+00, 1.086325872e-02
1.639285714e+00, 1.134238997e-01, 3.232381671e-04, 3.830711111e+00, 1.091685298e-02
1.703571429e+00, 1.080882769e-01, 3.036379227e-04, 3.942400000e+00, 1.107485641e-02
1.767857143e+00, 1.032542225e-01, 2.859799890e-04, 4.055644444e+00, 1.123279150e-02
1.832142857e+00, 9.911921665e-02, 2.703648002e-04, 4.181488889e+00, 1.140573388e-02
1.896428571e+00, 9.322758868e-02, 2.533190043e-04, 4.213751111e+00, 1.144964973e-02
1.960714286e+00, 8.803800210e-02, 2.380971261e-04, 4.253511111e+00, 1.150354105e-02
2.025000000e+00, 8.251634587e-02, 2.231924806e-04, 4.252422222e+00, 1.150206852e-02
2.089285714e+00, 7.516735102e-02, 2.064678739e-04, 4.123528889e+00, 1.132641009e-02
2.153571429e+00, 7.067553006e-02, 1.942280552e-04, 4.119360000e+00, 1.132068314e-02
2.217857143e+00, 6.460481538e-02, 1.803169290e-04, 3.993671111e+00, 1.114663831e-02
2.282142857e+00, 5.835716099e-02, 1.665492655e-04, 3.819604444e+00, 1.090101547e-02
2.346428571e+00, 5.285864252e-02, 1.541664639e-04, 3.657360000e+00, 1.066698333e-02
2.410714286e+00, 4.861701126e-02, 1.439091302e-04, 3.550711111e+00, 1.051030770e-02
2.475000000e+00, 4.379735908e-02, 1.330421884e-04, 3.371573333e+00, 1.024174754e-02
2.539285714e+00, 3.765763700e-02, 1.202420008e-04, 3.051471111e+00, 9.743441732e-03
2.603571429e+00, 3.464726221e-02, 1.124881467e-04, 2.951480000e+00, 9.582474744e-03
2.667857143e+00, 3.055981371e-02, 1.030991543e-04, 2.733422222e+00, 9.221702797e-03
2.732142857e+00, 2.667519986e-02, 9.405746032e-05, 2.502328889e+00, 8.823277855e-03
2.796428571e+00, 2.385532742e-02, 8.690249118e-05, 2.344346667e+00, 8.540212505e-03
2.860714286e+00, 2.035371833e-02, 7.846772953e-05, 2.093248889e+00, 8.069900790e-03
2.925000000e+00, 1.757622175e-02, 7.131501527e-05, 1.889751111e+00, 7.667610892e-03
2.989285714e+00, 1.562408770e-02, 6.579219376e-05, 1.754511111e+00, 7.388152010e-03
3.053571429e+00, 1.307056812e-02, 5.890931299e-05, 1.531568889e+00, 6.902811737e-03
3.117857143e+00, 1.108094788e-02, 5.312236237e-05, 1.353675556e+00, 6.489557043e-03
3.182142857e+00, 9.729020936e-03, 4.877085173e-05, 1.238035556e+00, 6.206179318e-03
3.246428571e+00, 8.238820876e-03, 4.399186885e-05, 1.091191111e+00, 5.826505634e-03
3.310714286e+00, 7.141394128e-03, 4.016204372e-05, 9.836711111e-01, 5.532006981e-03
3.375000000e+00, 5.578099307e-03, 3.481894495e-05, 7.984666667e-01, 4.984093216e-03
3.439285714e+00, 4.927405510e-03, 3.211348242e-05, 7.324488889e-01, 4.773604379e-03
3.503571429e+00, 3.803155847e-03, 2.769541148e-05, 5.866622222e-01, 4.272202427e-03
3.567857143e+00, 3.179388682e-03, 2.486630804e-05, 5.086044444e-01, 3.977844816e-03
3.632142857e+00, 2.693839238e-03, 2.248381877e-05, 4.466000000e-01, 3.727495436e-03
3.696428571e+00, 2.047970999e-03, 1.926313368e-05, 3.516488889e-01, 3.307595449e-03
3.760714286e+00, 1.759571354e-03, 1.755014233e-05, 3.127288889e-01, 3.119189512e-03
3.825000000e+00, 1.429676789e-03, 1.555375348e-05, 2.628577778e-01, 2.859684866e-03
3.889285714e+00, 1.208994075e-03, 1.406663191e-05, 2.298177778e-01, 2.673927153e-03
3.953571429e+00, 8.985240248e-04, 1.192952913e-05, 1.764933333e-01, 2.343267741e-03
4.017857143e+00, 7.040681582e-04, 1.039108882e-05, 1.428311111e-01, 2.107993019e-03
4.082142857e+00, 5.942651684e-04, 9.396157331e-06, 1.244444444e-01, 1.967639433e-03
4.146428571e+00, 5.045598390e-04, 8.523748571e-06, 1.090133333e-01, 1.841609602e-03
4.210714286e+00, 4.043749388e-04, 7.514238123e-06, 9.009777778e-02, 1.674228770e-03
4.275000000e+00, 2.766183419e-04, 6.121433062e-06, 6.352888889e-02, 1.405864261e-03
4.339285714e+00, 2.216760590e-04, 5.398710092e-06, 5.245333333e-02, 1.277451166e-03
4.403571429e+00, 1.450327847e-04, 4.303056219e-06, 3.534222222e-02, 1.048587527e-03
4.467857143e+00, 1.447339666e-04, 4.236771448e-06, 3.630666667e-02, 1.062798542e-03
