# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 1.767803665e-01, 5.036498119e-03, 2.240000000e-03, 6.381792282e-05
8.250000000e-02, 1.650756368e-01, 1.839518381e-03, 1.464181818e-02, 1.631609255e-04
1.375000000e-01, 1.683068715e-01, 1.127420129e-03, 4.052000000e-02, 2.714272044e-04
1.925000000e-01, 1.496335044e-01, 7.617723808e-04, 7.015272727e-02, 3.571420071e-04
2.475000000e-01, 1.516224729e-01, 5.972120080e-04, 1.171945455e-01, 4.616069667e-04
3.025000000e-01, 1.496701121e-01, 4.858011147e-04, 1.725800000e-01, 5.601623141e-04
3.575000000e-01, 1.528050152e-01, 4.155072488e-04, 2.458981818e-01, 6.686460972e-04
4.125000000e-01, 1.476679155e-01, 3.540881404e-04, 3.162181818e-01, 7.582493975e-04
4.675000000e-01, 1.497803369e-01, 3.147090237e-04, 4.118400000e-01, 8.653323061e-04
5.225000000e-01, 1.471524786e-01, 2.791327579e-04, 5.053018182e-01, 9.585043445e-04
5.775000000e-01, 1.484793468e-01, 2.537059709e-04, 6.227418182e-01, 1.064076055e-03
6.325000000e-01, 1.486240494e-01, 2.317719916e-04, 7.476418182e-01, 1.165911129e-03
6.875000000e-01, 1.463775016e-01, 2.116227750e-04, 8.698836364e-01, 1.257619422e-03
7.425000000e-01, 1.457001020e-01, 1.955005240e-04, 1.009860000e+00, 1.355031030e-03
7.975000000e-01, 1.428529225e-01, 1.802360024e-04, 1.142174545e+00, 1.441069392e-03
8.525000000e-01, 1.402605271e-01, 1.670751124e-04, 1.281400000e+00, 1.526374195e-03
9.075000000e-01, 1.386427894e-01, 1.560447912e-04, 1.435269091e+00, 1.615419501e-03
9.625000000e-01, 1.370519064e-01, 1.462838716e-04, 1.595932727e+00, 1.703436488e-03
1.017500000e+00, 1.364862061e-01, 1.380927315e-04, 1.776123636e+00, 1.797029689e-03
1.072500000e+00, 1.337494222e-01, 1.296924804e-04, 1.933710909e+00, 1.875056804e-03
1.127500000e+00, 1.316309091e-01, 1.223863712e-04, 2.103230909e+00, 1.955519419e-03
1.182500000e+00, 1.293157179e-01, 1.156642346e-04, 2.272698182e+00, 2.032776061e-03
1.237500000e+00, 1.273653926e-01, 1.096878423e-04, 2.451450909e+00, 2.111204270e-03
1.292500000e+00, 1.238531341e-01, 1.035628295e-04, 2.600420000e+00, 2.174404830e-03
1.347500000e+00, 1.210513748e-01, 9.820637211e-05, 2.762469091e+00, 2.241131650e-03
1.402500000e+00, 1.180892719e-01, 9.319406358e-05, 2.919320000e+00, 2.303878153e-03
1.457500000e+00, 1.150983592e-01, 8.853478962e-05, 3.072894545e+00, 2.363700698e-03
1.512500000e+00, 1.111480133e-01, 8.383884089e-05, 3.195583636e+00, 2.410425702e-03
1.567500000e+00, 1.082047749e-01, 7.981915199e-05, 3.341303636e+00, 2.464771292e-03
1.622500000e+00, 1.045762039e-01, 7.580967969e-05, 3.459821818e+00, 2.508103890e-03
1.677500000e+00, 1.012180129e-01, 7.213742675e-05, 3.579576364e+00, 2.551141051e-03
1.732500000e+00, 9.719347597e-02, 6.844485392e-05, 3.666316364e+00, 2.581865557e-03
1.787500000e+00, 9.377458832e-02, 6.516180781e-05, 3.765489091e+00, 2.616551892e-03
1.842500000e+00, 8.968782033e-02, 6.182396260e-05, 3.826401818e+00, 2.637630417e-03
1.897500000e+00, 8.579421367e-02, 5.871454978e-05, 3.882056364e+00, 2.656743175e-03
1.952500000e+00, 8.175235032e-02, 5.570041693e-05, 3.916705455e+00, 2.668573148e-03
2.007500000e+00, 7.752571872e-02, 5.275546891e-05, 3.926394545e+00, 2.671871848e-03
2.062500000e+00, 7.357786969e-02, 5.002424045e-05, 3.933423636e+00, 2.674262392e-03
2.117500000e+00, 6.934440121e-02, 4.730246767e-05, 3.907441818e+00, 2.665415478e-03
2.172500000e+00, 6.542740257e-02, 4.478392773e-05, 3.880720000e+00, 2.656285855e-03
2.227500000e+00, 6.145921300e-02, 4.233294438e-05, 3.832254545e+00, 2.639646858e-03
2.282500000e+00, 5.735562232e-02, 3.990988060e-05, 3.755160000e+00, 2.612960703e-03
2.337500000e+00, 5.366268810e-02, 3.769539491e-05, 3.684729091e+00, 2.588340673e-03
2.392500000e+00, 4.993759536e-02, 3.552761280e-05, 3.592200000e+00, 2.555635484e-03
