# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.844434107e+00, 1.133026865e-01, 3.785714286e-02, 2.325545799e-03
1.050000000e-01, 2.122839256e+00, 4.594287515e-02, 3.050000000e-01, 6.600865744e-03
1.750000000e-01, 1.727210887e+00, 2.515385298e-02, 6.735714286e-01, 9.809408229e-03
2.450000000e-01, 1.837285867e+00, 1.859071703e-02, 1.395285714e+00, 1.411830481e-02
3.150000000e-01, 1.798565718e+00, 1.432540383e-02, 2.251857143e+00, 1.793582665e-02
3.850000000e-01, 1.755099708e+00, 1.158614171e-02, 3.278142857e+00, 2.164038175e-02
4.550000000e-01, 1.616339181e+00, 9.411807265e-03, 4.213285714e+00, 2.453360877e-02
5.250000000e-01, 1.514466349e+00, 7.897599331e-03, 5.253285714e+00, 2.739469634e-02
5.950000000e-01, 1.341733198e+00, 6.560121020e-03, 5.976000000e+00, 2.921838951e-02
6.650000000e-01, 1.221541113e+00, 5.601160714e-03, 6.794571429e+00, 3.115530551e-02
7.350000000e-01, 1.085149251e+00, 4.776825493e-03, 7.372285714e+00, 3.245279146e-02
8.050000000e-01, 9.402134569e-01, 4.060005420e-03, 7.661285714e+00, 3.308276572e-02
8.750000000e-01, 8.573869422e-01, 3.567061906e-03, 8.253428571e+00, 3.433746095e-02
9.450000000e-01, 7.426724538e-01, 3.074069133e-03, 8.338142857e+00, 3.451323319e-02
1.015000000e+00, 6.436519658e-01, 2.664523198e-03, 8.336142857e+00, 3.450909374e-02
1.085000000e+00, 5.421853382e-01, 2.287783311e-03, 8.023571429e+00, 3.385593729e-02
1.155000000e+00, 4.660048964e-01, 1.992474845e-03, 7.814428571e+00, 3.341177844e-02
1.225000000e+00, 3.982041862e-01, 1.736615969e-03, 7.511142857e+00, 3.275699022e-02
1.295000000e+00, 3.171297592e-01, 1.466026810e-03, 6.684857143e+00, 3.090274408e-02
1.365000000e+00, 2.655096951e-01, 1.272641277e-03, 6.218000000e+00, 2.980412244e-02
1.435000000e+00, 2.171769899e-01, 1.094858506e-03, 5.621000000e+00, 2.833725463e-02
1.505000000e+00, 1.734110798e-01, 9.328435781e-04, 4.936714286e+00, 2.655644739e-02
1.575000000e+00, 1.379883318e-01, 7.951534188e-04, 4.302142857e+00, 2.479096280e-02
1.645000000e+00, 1.097490904e-01, 6.789657169e-04, 3.732571429e+00, 2.309165412e-02
1.715000000e+00, 8.891264917e-02, 5.861834520e-04, 3.286714286e+00, 2.166865506e-02
1.785000000e+00, 6.860596369e-02, 4.947216714e-04, 2.747285714e+00, 1.981084016e-02
1.855000000e+00, 5.398641834e-02, 4.222976118e-04, 2.334714286e+00, 1.826282049e-02
1.925000000e+00, 4.115340975e-02, 3.552992572e-04, 1.916571429e+00, 1.654677970e-02
1.995000000e+00, 3.332122348e-02, 3.084901775e-04, 1.666714286e+00, 1.543055543e-02
2.065000000e+00, 2.554268605e-02, 2.609386926e-04, 1.368857143e+00, 1.398395582e-02
2.135000000e+00, 1.814970144e-02, 2.127470074e-04, 1.039714286e+00, 1.218731358e-02
2.205000000e+00, 1.334044152e-02, 1.766055387e-04, 8.151428571e-01, 1.079115284e-02
2.275000000e+00, 1.084102092e-02, 1.543059267e-04, 7.051428571e-01, 1.003666747e-02
2.345000000e+00, 6.391659626e-03, 1.149460090e-04, 4.417142857e-01, 7.943679300e-03
2.415000000e+00, 4.933095983e-03, 9.805584646e-05, 3.615714286e-01, 7.187006416e-03
2.485000000e+00, 4.710650452e-03, 9.312059371e-05, 3.655714286e-01, 7.226651354e-03
2.555000000e+00, 2.613748609e-03, 6.746421456e-05, 2.144285714e-01, 5.534677322e-03
2.625000000e+00, 2.248555446e-03, 6.090538224e-05, 1.947142857e-01, 5.274118555e-03
2.695000000e+00, 1.022029243e-03, 3.999509492e-05, 9.328571429e-02, 3.650552097e-03
2.765000000e+00, 8.876728985e-04, 3.633003323e-05, 8.528571429e-02, 3.490511921e-03
2.835000000e+00, 6.491971299e-04, 3.030192705e-05, 6.557142857e-02, 3.060612184e-03
2.905000000e+00, 4.687681033e-04, 2.512860798e-05, 4.971428571e-02, 2.664965444e-03
2.975000000e+00, 4.199966944e-04, 2.322587027e-05, 4.671428571e-02, 2.583305903e-03
3.045000000e+00, 1.826773256e-04, 1.496550963e-05, 2.128571429e-02, 1.743793659e-03
3.115000000e+00, 1.862751160e-04, 1.477257762e-05, 2.271428571e-02, 1.801360030e-03
3.185000000e+00, 9.301089722e-05, 1.020927230e-05, 1.185714286e-02, 1.301490511e-03
3.255000000e+00, 5.042794037e-05, 7.355671094e-06, 6.714285714e-03, 9.793792286e-04
3.325000000e+00, 1.336706651e-05, 3.707357207e-06, 1.857142857e-03, 5.150787536e-04
3.395000000e+00, 3.846464780e-05, 6.159273040e-06, 5.571428571e-03, 8.921425712e-04
3.465000000e+00, 1.514923946e-05, 3.787309866e-06, 2.285714286e-03, 5.714285714e-04
