# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.006591074e-01, 9.144030508e-03, 1.232857143e-02, 1.876818846e-04
1.050000000e-01, 5.869575969e-01, 3.416472876e-03, 8.433142857e-02, 4.908634625e-04
1.750000000e-01, 5.581437107e-01, 2.022180184e-03, 2.176628571e-01, 7.886024839e-04
2.450000000e-01, 5.448764975e-01, 1.431765222e-03, 4.137942857e-01, 1.087322118e-03
3.150000000e-01, 5.100724618e-01, 1.078883756e-03, 6.386257143e-01, 1.350794173e-03
3.850000000e-01, 4.749056435e-01, 8.523276987e-04, 8.870200000e-01, 1.591961952e-03
4.550000000e-01, 4.341750209e-01, 6.898492391e-04, 1.131757143e+00, 1.798219074e-03
5.250000000e-01, 3.903520231e-01, 5.670332136e-04, 1.354028571e+00, 1.966889184e-03
5.950000000e-01, 3.446604417e-01, 4.702074289e-04, 1.535097143e+00, 2.094275970e-03
6.650000000e-01, 3.029155882e-01, 3.944571197e-04, 1.684905714e+00, 2.194086673e-03
7.350000000e-01, 2.624389074e-01, 3.322184493e-04, 1.782957143e+00, 2.257025313e-03
8.050000000e-01, 2.238377392e-01, 2.801528437e-04, 1.823931429e+00, 2.282812444e-03
8.750000000e-01, 1.899482938e-01, 2.374405613e-04, 1.828491429e+00, 2.285664285e-03
9.450000000e-01, 1.593566638e-01, 2.013794195e-04, 1.789131429e+00, 2.260929915e-03
1.015000000e+00, 1.319602900e-01, 1.706202540e-04, 1.709060000e+00, 2.209757582e-03
1.085000000e+00, 1.086031068e-01, 1.448028552e-04, 1.607171429e+00, 2.142876190e-03
1.155000000e+00, 8.772846095e-02, 1.222595689e-04, 1.471117143e+00, 2.050168734e-03
1.225000000e+00, 7.061614805e-02, 1.034231806e-04, 1.332000000e+00, 1.950824002e-03
1.295000000e+00, 5.668608037e-02, 8.765498615e-05, 1.194900000e+00, 1.847701275e-03
1.365000000e+00, 4.481627484e-02, 7.394327611e-05, 1.049557143e+00, 1.731685507e-03
1.435000000e+00, 3.513865962e-02, 6.228144576e-05, 9.094628571e-01, 1.611975591e-03
1.505000000e+00, 2.714048746e-02, 5.219083251e-05, 7.726428571e-01, 1.485782965e-03
1.575000000e+00, 2.107796397e-02, 4.395001980e-05, 6.571600000e-01, 1.370255451e-03
1.645000000e+00, 1.608835641e-02, 3.676361575e-05, 5.471657143e-01, 1.250332201e-03
1.715000000e+00, 1.227208657e-02, 3.079824588e-05, 4.536457143e-01, 1.138477322e-03
1.785000000e+00, 9.288543265e-03, 2.574357177e-05, 3.719542857e-01, 1.030886284e-03
1.855000000e+00, 6.861358964e-03, 2.129101842e-05, 2.967285714e-01, 9.207583387e-04
1.925000000e+00, 5.102826490e-03, 1.769341997e-05, 2.376457143e-01, 8.240071329e-04
1.995000000e+00, 3.760011754e-03, 1.465515681e-05, 1.880742857e-01, 7.330450887e-04
2.065000000e+00, 2.746998327e-03, 1.210178393e-05, 1.472142857e-01, 6.485462550e-04
2.135000000e+00, 1.971828652e-03, 9.916954060e-06, 1.129571429e-01, 5.680974334e-04
2.205000000e+00, 1.438364254e-03, 8.201034833e-06, 8.788857143e-02, 5.011089743e-04
2.275000000e+00, 1.005649647e-03, 6.646390688e-06, 6.541142857e-02, 4.323075247e-04
2.345000000e+00, 6.981213742e-04, 5.372390128e-06, 4.824571429e-02, 3.712746934e-04
2.415000000e+00, 5.103444695e-04, 4.460262453e-06, 3.740571429e-02, 3.269150798e-04
2.485000000e+00, 3.422446784e-04, 3.549675446e-06, 2.656000000e-02, 2.754736181e-04
2.555000000e+00, 2.311800568e-04, 2.837473029e-06, 1.896571429e-02, 2.327826349e-04
2.625000000e+00, 1.612097125e-04, 2.306292954e-06, 1.396000000e-02, 1.997140813e-04
2.695000000e+00, 1.046445256e-04, 1.809873933e-06, 9.551428571e-03, 1.651962346e-04
2.765000000e+00, 7.193570323e-05, 1.462603335e-06, 6.911428571e-03, 1.405238015e-04
2.835000000e+00, 4.469418149e-05, 1.124404163e-06, 4.514285714e-03, 1.135691824e-04
2.905000000e+00, 3.073933367e-05, 9.100214455e-07, 3.260000000e-03, 9.651054717e-05
2.975000000e+00, 1.993378807e-05, 7.155812887e-07, 2.217142857e-03, 7.959079016e-05
3.045000000e+00, 1.289775480e-05, 5.623688336e-07, 1.502857143e-03, 6.552768538e-05
3.115000000e+00, 7.732174628e-06, 4.256422045e-07, 9.428571429e-04, 5.190257750e-05
3.185000000e+00, 4.168681177e-06, 3.056625340e-07, 5.314285714e-04, 3.896623342e-05
3.255000000e+00, 2.811089442e-06, 2.456060249e-07, 3.742857143e-04, 3.270149469e-05
3.325000000e+00, 2.077036488e-06, 2.066728551e-07, 2.885714286e-04, 2.871393035e-05
3.395000000e+00, 1.144076704e-06, 1.502246309e-07, 1.657142857e-04, 2.175935173e-05
3.465000000e+00, 6.438426773e-07, 1.104181082e-07, 9.714285714e-05, 1.665986256e-05
