#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.7683882565766e-02,  8.0715511546187e-04,  9.1366726589792e-03,  5.8017929402476e-04,  8.5472099067870e-03,  5.6115182188174e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.6666666666667e-04,  1.2171612389004e-05,  1.3777777777778e-04,  8.7488976377909e-06,  1.2888888888889e-04,  8.4619701176266e-06,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  1.6647059689142e-02,  2.9599743031386e-04,  8.6735233536853e-03,  2.1365691263070e-04,  7.9735363354571e-03,  2.0485410036787e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.7572222222222e-03,  3.1244752645864e-05,  9.1555555555556e-04,  2.2553092366872e-05,  8.4166666666667e-04,  2.1623889395587e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  1.6590274038673e-02,  1.7935693421274e-04,  8.2233931975235e-03,  1.2627486709986e-04,  8.3668808411492e-03,  1.2737176998498e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.7533333333333e-03,  5.1388138132654e-05,  2.3561111111111e-03,  3.6179422567033e-05,  2.3972222222222e-03,  3.6493699777589e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  1.6782761297634e-02,  1.2927038408899e-04,  8.4068142174980e-03,  9.1491986115375e-05,  8.3759470801365e-03,  9.1323866974512e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  9.3638888888889e-03,  7.2126004282971e-05,  4.6905555555556e-03,  5.1047665936171e-05,  4.6733333333333e-03,  5.0953864390214e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  1.6494085822100e-02,  9.9808470391416e-05,  8.4119233734970e-03,  7.1277248909178e-05,  8.0821624486025e-03,  6.9866190319877e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.5172222222222e-02,  9.1809652791409e-05,  7.7377777777778e-03,  6.5564971075253e-05,  7.4344444444444e-03,  6.4266997079218e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  1.6321964503696e-02,  8.1289361207711e-05,  8.1731277755881e-03,  5.7523014939034e-05,  8.1488367281076e-03,  5.7437470329754e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.2397777777778e-02,  1.1154913660151e-04,  1.1215555555556e-02,  7.8935823284051e-05,  1.1182222222222e-02,  7.8818434893192e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  1.6078524853841e-02,  6.8295082279408e-05,  7.9890768678018e-03,  4.8140947291130e-05,  8.0894479860393e-03,  4.8442413827800e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.0792222222222e-02,  1.3079292841533e-04,  1.5300000000000e-02,  9.2195444572929e-05,  1.5492222222222e-02,  9.2772787623617e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  1.5993101091653e-02,  5.9046095051398e-05,  7.9791108194301e-03,  4.1706340881210e-05,  8.0139902722226e-03,  4.1797397898901e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.0757777777778e-02,  1.5047660906780e-04,  2.0334444444444e-02,  1.0628693983857e-04,  2.0423333333333e-02,  1.0651899500228e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  1.6044693950439e-02,  5.2192012599424e-05,  7.9774411866380e-03,  3.6801890688066e-05,  8.0672527638010e-03,  3.7008472286249e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  5.2502777777778e-02,  1.7078703076213e-04,  2.6104444444444e-02,  1.2042619787987e-04,  2.6398333333333e-02,  1.2110219131271e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  1.5754262108059e-02,  4.6278852327320e-05,  7.8514372209660e-03,  3.2670676565181e-05,  7.9028248870935e-03,  3.2777417004810e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  6.4381111111111e-02,  1.8912240467649e-04,  3.2085555555556e-02,  1.3351145509646e-04,  3.2295555555556e-02,  1.3394765883972e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.3000000000000e-01,  1.5617312528011e-02,  4.1692443240682e-05,  7.7884546987631e-03,  2.9442849879024e-05,  7.8288578292476e-03,  2.9519119471602e-05,                 -nan,                 -nan,  2.2260677952878e-06,  7.0394444590588e-07,                 -nan,                 -nan,  2.8971231567054e-04,  9.1628348419258e-05,  7.7951666666667e-02,  2.0810209389019e-04,  3.8875000000000e-02,  1.4695993407124e-04,  3.9076666666667e-02,  1.4734062324851e-04,                 -nan,                 -nan,  1.1111111111111e-05,  3.5136418446315e-06,                 -nan,                 -nan,  2.8971231567054e-04,  9.1628348419258e-05
