# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 9.465775041e-01, 8.116835134e-02, 1.942857143e-02, 1.665986256e-03
1.050000000e-01, 8.551015268e-01, 2.915872005e-02, 1.228571429e-01, 4.189393800e-03
1.750000000e-01, 9.623293743e-01, 1.877559489e-02, 3.752857143e-01, 7.322038302e-03
2.450000000e-01, 7.851777627e-01, 1.215323145e-02, 5.962857143e-01, 9.229500174e-03
3.150000000e-01, 7.531772064e-01, 9.270268265e-03, 9.430000000e-01, 1.160664834e-02
3.850000000e-01, 6.905059556e-01, 7.267275986e-03, 1.289714286e+00, 1.357368402e-02
4.550000000e-01, 6.755709178e-01, 6.084743111e-03, 1.761000000e+00, 1.586100339e-02
5.250000000e-01, 5.790085768e-01, 4.883236763e-03, 2.008428571e+00, 1.693866486e-02
5.950000000e-01, 5.170381325e-01, 4.072302731e-03, 2.302857143e+00, 1.813779457e-02
6.650000000e-01, 4.568515477e-01, 3.425401946e-03, 2.541142857e+00, 1.905309445e-02
7.350000000e-01, 3.960544537e-01, 2.885838939e-03, 2.690714286e+00, 1.960580922e-02
8.050000000e-01, 3.308252612e-01, 2.408311802e-03, 2.695714286e+00, 1.962401694e-02
8.750000000e-01, 2.776037688e-01, 2.029714213e-03, 2.672285714e+00, 1.953855425e-02
9.450000000e-01, 2.408815293e-01, 1.750720117e-03, 2.704428571e+00, 1.965571008e-02
1.015000000e+00, 1.990861538e-01, 1.481884938e-03, 2.578428571e+00, 1.919236668e-02
1.085000000e+00, 1.671685837e-01, 1.270335206e-03, 2.473857143e+00, 1.879915326e-02
1.155000000e+00, 1.323787515e-01, 1.061956549e-03, 2.219857143e+00, 1.780793219e-02
1.225000000e+00, 1.069466567e-01, 8.999833725e-04, 2.017285714e+00, 1.697597342e-02
1.295000000e+00, 8.380618460e-02, 7.536356743e-04, 1.766571429e+00, 1.588607399e-02
1.365000000e+00, 6.604497240e-02, 6.347251321e-04, 1.546714286e+00, 1.486469588e-02
1.435000000e+00, 5.139235399e-02, 5.325990009e-04, 1.330142857e+00, 1.378478901e-02
1.505000000e+00, 4.333646107e-02, 4.663340492e-04, 1.233714286e+00, 1.327572589e-02
1.575000000e+00, 3.176732872e-02, 3.815224487e-04, 9.904285714e-01, 1.189494834e-02
1.645000000e+00, 2.296380425e-02, 3.105770061e-04, 7.810000000e-01, 1.056273774e-02
1.715000000e+00, 1.841864154e-02, 2.667967758e-04, 6.808571429e-01, 9.862317482e-03
1.785000000e+00, 1.379539606e-02, 2.218436935e-04, 5.524285714e-01, 8.883601035e-03
1.855000000e+00, 1.087458173e-02, 1.895320449e-04, 4.702857143e-01, 8.196564736e-03
1.925000000e+00, 7.779147818e-03, 1.544747138e-04, 3.622857143e-01, 7.194101893e-03
1.995000000e+00, 5.640645956e-03, 1.269244504e-04, 2.821428571e-01, 6.348710298e-03
2.065000000e+00, 3.806611947e-03, 1.007336342e-04, 2.040000000e-01, 5.398412465e-03
2.135000000e+00, 2.643402518e-03, 8.119146295e-05, 1.514285714e-01, 4.651091599e-03
2.205000000e+00, 2.087804815e-03, 6.986572425e-05, 1.275714286e-01, 4.269015085e-03
2.275000000e+00, 1.627470928e-03, 5.978663843e-05, 1.058571429e-01, 3.888759311e-03
2.345000000e+00, 1.289908023e-03, 5.163764757e-05, 8.914285714e-02, 3.568570285e-03
2.415000000e+00, 6.022626072e-04, 3.426152267e-05, 4.414285714e-02, 2.511199404e-03
2.485000000e+00, 5.007021974e-04, 3.035953010e-05, 3.885714286e-02, 2.356060357e-03
2.555000000e+00, 3.273715779e-04, 2.387602621e-05, 2.685714286e-02, 1.958758457e-03
2.625000000e+00, 1.633213420e-04, 1.641441248e-05, 1.414285714e-02, 1.421410624e-03
2.695000000e+00, 2.457252545e-04, 1.961101028e-05, 2.242857143e-02, 1.789994869e-03
2.765000000e+00, 5.650179253e-05, 9.165801081e-06, 5.428571429e-03, 8.806305719e-04
2.835000000e+00, 4.808867629e-05, 8.247139945e-06, 4.857142857e-03, 8.329931278e-04
2.905000000e+00, 2.559366081e-05, 5.871588478e-06, 2.714285714e-03, 6.226998491e-04
2.975000000e+00, 5.137574244e-05, 8.123218129e-06, 5.714285714e-03, 9.035079029e-04
3.045000000e+00, 1.716431247e-05, 4.587355467e-06, 2.000000000e-03, 5.345224838e-04
3.115000000e+00, 4.686166441e-06, 2.343083221e-06, 5.714285714e-04, 2.857142857e-04
3.185000000e+00, 3.361839659e-06, 1.940959032e-06, 4.285714286e-04, 2.474358297e-04
3.255000000e+00, 9.656414114e-06, 3.218804705e-06, 1.285714286e-03, 4.285714286e-04
3.325000000e+00, 4.112943541e-06, 2.056471770e-06, 5.714285714e-04, 2.857142857e-04
3.395000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.465000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
