# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 4.319065773e-02, 2.489468125e-03, 5.472727273e-04, 3.154427559e-05
8.250000000e-02, 4.251420225e-02, 9.335329646e-04, 3.770909091e-03, 8.280216390e-05
1.375000000e-01, 4.391566266e-02, 5.758966879e-04, 1.057272727e-02, 1.386475405e-04
1.925000000e-01, 4.213580823e-02, 4.042373735e-04, 1.975454545e-02, 1.895187468e-04
2.475000000e-01, 4.262610472e-02, 3.166537003e-04, 3.294727273e-02, 2.447532068e-04
3.025000000e-01, 4.178255809e-02, 2.566779002e-04, 4.817818182e-02, 2.959673871e-04
3.575000000e-01, 4.242688123e-02, 2.189426421e-04, 6.827454545e-02, 3.523287346e-04
4.125000000e-01, 4.166320500e-02, 1.880808793e-04, 8.921818182e-02, 4.027590794e-04
4.675000000e-01, 4.127304199e-02, 1.652018985e-04, 1.134854545e-01, 4.542435361e-04
5.225000000e-01, 4.046168972e-02, 1.463689722e-04, 1.389400000e-01, 5.026113626e-04
5.775000000e-01, 4.031260997e-02, 1.321959416e-04, 1.690763636e-01, 5.544470852e-04
6.325000000e-01, 3.969303022e-02, 1.197770286e-04, 1.996727273e-01, 6.025291050e-04
6.875000000e-01, 3.843741829e-02, 1.084432051e-04, 2.284236364e-01, 6.444499224e-04
7.425000000e-01, 3.779441596e-02, 9.957075889e-05, 2.619563636e-01, 6.901335360e-04
7.975000000e-01, 3.740396326e-02, 9.222651379e-05, 2.990618182e-01, 7.373932196e-04
8.525000000e-01, 3.649635555e-02, 8.522534701e-05, 3.334254545e-01, 7.786065111e-04
9.075000000e-01, 3.555896228e-02, 7.902694111e-05, 3.681163636e-01, 8.181090877e-04
9.625000000e-01, 3.453953553e-02, 7.343653075e-05, 4.022036364e-01, 8.551487232e-04
1.017500000e+00, 3.403869866e-02, 6.896248672e-05, 4.429527273e-01, 8.974233087e-04
1.072500000e+00, 3.272527895e-02, 6.415204683e-05, 4.731327273e-01, 9.274919527e-04
1.127500000e+00, 3.210604063e-02, 6.044320620e-05, 5.129981818e-01, 9.657763545e-04
