#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 8.609433435474e-03, 1.111473077196e-03, 5.022169504027e-03, 8.489015848592e-04, 3.587263931448e-03, 7.174527862895e-04, 1.090909090909e-04, 1.408357580439e-05, 6.363636363636e-05, 1.075650869654e-05, 4.545454545455e-05, 9.090909090909e-06
 8.250000000000e-02, 8.281455018885e-03, 4.120177866421e-04, 4.161226160479e-03, 2.920608206334e-04, 4.120228858406e-03, 2.906185361610e-04, 7.345454545455e-04, 3.654500225862e-05, 3.690909090909e-04, 2.590510336141e-05, 3.654545454545e-04, 2.577717614320e-05
 1.375000000000e-01, 8.805788934880e-03, 2.578807926728e-04, 4.229195371812e-03, 1.787161231283e-04, 4.576593563068e-03, 1.859114051465e-04, 2.120000000000e-03, 6.208498574169e-05, 1.018181818182e-03, 4.302603478618e-05, 1.101818181818e-03, 4.475830409124e-05
 1.925000000000e-01, 1.079281677970e-02, 2.045870788040e-04, 5.200563169807e-03, 1.420155784460e-04, 5.592253609889e-03, 1.472665891918e-04, 5.060000000000e-03, 9.591663046625e-05, 2.438181818182e-03, 6.658121244946e-05, 2.621818181818e-03, 6.904304562199e-05
 2.475000000000e-01, 9.576230468802e-03, 1.500873323036e-04, 4.714017651555e-03, 1.053033883708e-04, 4.862212817247e-03, 1.069457980270e-04, 7.401818181818e-03, 1.160079792069e-04, 3.643636363636e-03, 8.139283376582e-05, 3.758181818182e-03, 8.266231215759e-05
 3.025000000000e-01, 9.711630133532e-03, 1.237476704073e-04, 4.765147956411e-03, 8.668204724846e-05, 4.946482177121e-03, 8.831595901116e-05, 1.119818181818e-02, 1.426896302417e-04, 5.494545454545e-03, 9.995040092280e-05, 5.703636363636e-03, 1.018344142905e-04
 3.575000000000e-01, 9.604828561019e-03, 1.041728652152e-04, 4.734058542603e-03, 7.313522683691e-05, 4.870770018416e-03, 7.418372087364e-05, 1.545636363636e-02, 1.676379412270e-04, 7.618181818182e-03, 1.176912896922e-04, 7.838181818182e-03, 1.193785561540e-04
 4.125000000000e-01, 9.503489984543e-03, 8.982761511111e-05, 4.785282726068e-03, 6.374147512326e-05, 4.718207258474e-03, 6.329316539455e-05, 2.035090909091e-02, 1.923581370584e-04, 1.024727272727e-02, 1.364969045754e-04, 1.010363636364e-02, 1.355368877239e-04
 4.675000000000e-01, 1.014286478239e-02, 8.189589096946e-05, 5.057215584832e-03, 5.782791420255e-05, 5.085649197560e-03, 5.799025173824e-05, 2.788909090909e-02, 2.251831210738e-04, 1.390545454545e-02, 1.590051717024e-04, 1.398363636364e-02, 1.594515393103e-04
 5.225000000000e-01, 1.016082580730e-02, 7.334854761000e-05, 5.130714021510e-03, 5.212138168094e-05, 5.030111785794e-03, 5.160785800793e-05, 3.489090909091e-02, 2.518690463890e-04, 1.761818181818e-02, 1.789778138520e-04, 1.727272727273e-02, 1.772144426329e-04
 5.775000000000e-01, 9.916454674546e-03, 6.556557583797e-05, 5.050347408020e-03, 4.679056518897e-05, 4.866107266526e-03, 4.592916006484e-05, 4.159090909091e-02, 2.749906084046e-04, 2.118181818182e-02, 1.962457558629e-04, 2.040909090909e-02, 1.926329100038e-04
 6.325000000000e-01, 9.869764854009e-03, 5.972687750493e-05, 5.024699564230e-03, 4.261587967313e-05, 4.845065289779e-03, 4.184718265516e-05, 4.964909090909e-02, 3.004514509537e-04, 2.527636363636e-02, 2.143758960177e-04, 2.437272727273e-02, 2.105090249533e-04
 6.875000000000e-01, 9.792848095333e-03, 5.473684340839e-05, 4.830338844324e-03, 3.844271379822e-05, 4.962509251009e-03, 3.896510980534e-05, 5.819636363636e-02, 3.252869045134e-04, 2.870545454545e-02, 2.284551061745e-04, 2.949090909091e-02, 2.315595705445e-04
 7.425000000000e-01, 9.617539855113e-03, 5.022847530771e-05, 4.739385553891e-03, 3.525973290471e-05, 4.878154301221e-03, 3.577220942611e-05, 6.666000000000e-02, 3.481379037106e-04, 3.284909090909e-02, 2.443882563355e-04, 3.381090909091e-02, 2.479402753997e-04
 7.975000000000e-01, 9.865601166525e-03, 4.736513273328e-05, 4.915972847546e-03, 3.343503015486e-05, 4.949628318979e-03, 3.354928549738e-05, 7.888000000000e-02, 3.787059305295e-04, 3.930545454545e-02, 2.673283801057e-04, 3.957454545455e-02, 2.682419039007e-04
 8.525000000000e-01, 9.638744339965e-03, 4.379799798793e-05, 4.821760362336e-03, 3.097753383398e-05, 4.816983977629e-03, 3.096218702410e-05, 8.805818181818e-02, 4.001322095558e-04, 4.405090909091e-02, 2.830062931870e-04, 4.400727272727e-02, 2.828660869396e-04
 9.075000000000e-01, 9.589454622132e-03, 4.103907722999e-05, 4.732378292918e-03, 2.882971569803e-05, 4.857076329213e-03, 2.920707709888e-05, 9.927272727273e-02, 4.248480525654e-04, 4.899090909091e-02, 2.984533132088e-04, 5.028181818182e-02, 3.023598644055e-04
 9.625000000000e-01, 9.596067637120e-03, 3.870798424518e-05, 4.730504258153e-03, 2.717738234476e-05, 4.865563378967e-03, 2.756261840268e-05, 1.117436363636e-01, 4.507441047134e-04, 5.508545454545e-02, 3.164733352130e-04, 5.665818181818e-02, 3.209593058833e-04
 1.017500000000e+00, 9.708177098840e-03, 3.682945433736e-05, 4.873229938265e-03, 2.609365350334e-05, 4.834947160574e-03, 2.599095907494e-05, 1.263345454545e-01, 4.792694164598e-04, 6.341636363636e-02, 3.395621877342e-04, 6.291818181818e-02, 3.382258035911e-04
 1.072500000000e+00, 9.431391614473e-03, 3.443949130476e-05, 4.748770317805e-03, 2.443764891832e-05, 4.682621296668e-03, 2.426684727515e-05, 1.363563636364e-01, 4.979163194323e-04, 6.865636363636e-02, 3.533125416202e-04, 6.770000000000e-02, 3.508431402934e-04
 1.127500000000e+00, 9.276362980350e-03, 3.248949678847e-05, 4.637328057043e-03, 2.297142981406e-05, 4.639034923307e-03, 2.297565698441e-05, 1.482200000000e-01, 5.191251381805e-04, 7.409636363636e-02, 3.670431325567e-04, 7.412363636364e-02, 3.671106753200e-04
 1.182500000000e+00, 9.252606322621e-03, 3.093894302682e-05, 4.661632667658e-03, 2.196051167376e-05, 4.590973654963e-03, 2.179344219356e-05, 1.626127272727e-01, 5.437458083813e-04, 8.192727272727e-02, 3.859516520057e-04, 8.068545454545e-02, 3.830154389137e-04
 1.237500000000e+00, 9.143815319877e-03, 2.938979096295e-05, 4.552117487624e-03, 2.073669334673e-05, 4.591697832253e-03, 2.082665028009e-05, 1.759945454545e-01, 5.656766590948e-04, 8.761636363636e-02, 3.991271468327e-04, 8.837818181818e-02, 4.008585826770e-04
 1.292500000000e+00, 9.178286465424e-03, 2.819234563141e-05, 4.588926741226e-03, 1.993452855411e-05, 4.589359724199e-03, 1.993546898184e-05, 1.927072727273e-01, 5.919263970327e-04, 9.634909090909e-02, 4.185452965800e-04, 9.635818181818e-02, 4.185650417974e-04
 1.347500000000e+00, 9.043809070216e-03, 2.684296574947e-05, 4.515451045304e-03, 1.896729390473e-05, 4.528358024913e-03, 1.899438264748e-05, 2.063854545455e-01, 6.125734902783e-04, 1.030454545455e-01, 4.328456675315e-04, 1.033400000000e-01, 4.334638498086e-04
 1.402500000000e+00, 8.979228679909e-03, 2.569819039859e-05, 4.447251161595e-03, 1.808543066614e-05, 4.531977518315e-03, 1.825689424252e-05, 2.219781818182e-01, 6.352926051945e-04, 1.099418181818e-01, 4.470953084925e-04, 1.120363636364e-01, 4.513341105421e-04
 1.457500000000e+00, 8.830900588869e-03, 2.452346828486e-05, 4.455289865387e-03, 1.741876563006e-05, 4.375610723483e-03, 1.726230287776e-05, 2.357672727273e-01, 6.547272474818e-04, 1.189472727273e-01, 4.650459854628e-04, 1.168200000000e-01, 4.608687448721e-04
 1.512500000000e+00, 8.719723224746e-03, 2.348257743976e-05, 4.365553172599e-03, 1.661552446842e-05, 4.354170052147e-03, 1.659384795199e-05, 2.506981818182e-01, 6.751406342630e-04, 1.255127272727e-01, 4.777080265996e-04, 1.251854545455e-01, 4.770848114910e-04
