# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.978750559e-01, 9.122814631e-03, 1.227142857e-02, 1.872464272e-04
1.050000000e-01, 5.805145063e-01, 3.397669655e-03, 8.340571429e-02, 4.881619002e-04
1.750000000e-01, 5.695656482e-01, 2.042766498e-03, 2.221171429e-01, 7.966306598e-04
2.450000000e-01, 5.438268348e-01, 1.430385464e-03, 4.129971429e-01, 1.086274292e-03
3.150000000e-01, 5.118250450e-01, 1.080735661e-03, 6.408200000e-01, 1.353112813e-03
3.850000000e-01, 4.739664085e-01, 8.514844447e-04, 8.852657143e-01, 1.590386938e-03
4.550000000e-01, 4.319324345e-01, 6.880653394e-04, 1.125911429e+00, 1.793569011e-03
5.250000000e-01, 3.864181090e-01, 5.641687369e-04, 1.340382857e+00, 1.956953067e-03
5.950000000e-01, 3.462853270e-01, 4.713145109e-04, 1.542334286e+00, 2.099206847e-03
6.650000000e-01, 3.017033444e-01, 3.936670356e-04, 1.678162857e+00, 2.189691992e-03
7.350000000e-01, 2.608824460e-01, 3.312318308e-04, 1.772382857e+00, 2.250322426e-03
8.050000000e-01, 2.240856390e-01, 2.803079351e-04, 1.825951429e+00, 2.284076199e-03
8.750000000e-01, 1.884823630e-01, 2.365225599e-04, 1.814380000e+00, 2.276827367e-03
9.450000000e-01, 1.582364267e-01, 2.006703478e-04, 1.776554286e+00, 2.252969016e-03
1.015000000e+00, 1.313573730e-01, 1.702300320e-04, 1.701251429e+00, 2.204703692e-03
1.085000000e+00, 1.078821880e-01, 1.443214468e-04, 1.596502857e+00, 2.135752030e-03
1.155000000e+00, 8.789901392e-02, 1.223783537e-04, 1.473977143e+00, 2.052160633e-03
1.225000000e+00, 7.027200415e-02, 1.031708592e-04, 1.325508571e+00, 1.946064579e-03
1.295000000e+00, 5.662088423e-02, 8.760456450e-05, 1.193525714e+00, 1.846638424e-03
1.365000000e+00, 4.470183837e-02, 7.384881024e-05, 1.046877143e+00, 1.729473200e-03
1.435000000e+00, 3.526627118e-02, 6.239443569e-05, 9.127657143e-01, 1.614900010e-03
1.505000000e+00, 2.751012198e-02, 5.254503198e-05, 7.831657143e-01, 1.495866413e-03
1.575000000e+00, 2.133675796e-02, 4.421900454e-05, 6.652285714e-01, 1.378641745e-03
1.645000000e+00, 1.638591556e-02, 3.710203538e-05, 5.572857143e-01, 1.261841867e-03
1.715000000e+00, 1.250496683e-02, 3.108909277e-05, 4.622542857e-01, 1.149228668e-03
1.785000000e+00, 9.442729202e-03, 2.595635863e-05, 3.781285714e-01, 1.039407209e-03
1.855000000e+00, 6.974729451e-03, 2.146619392e-05, 3.016314286e-01, 9.283340356e-04
1.925000000e+00, 5.238593478e-03, 1.792725245e-05, 2.439685714e-01, 8.348970363e-04
1.995000000e+00, 3.812733944e-03, 1.475754510e-05, 1.907114286e-01, 7.381665096e-04
2.065000000e+00, 2.760646684e-03, 1.213181031e-05, 1.479457143e-01, 6.501553974e-04
2.135000000e+00, 2.028537118e-03, 1.005854572e-05, 1.162057143e-01, 5.762085790e-04
2.205000000e+00, 1.478857848e-03, 8.315673534e-06, 9.036285714e-02, 5.081137588e-04
2.275000000e+00, 1.026953923e-03, 6.716422264e-06, 6.679714286e-02, 4.368626553e-04
2.345000000e+00, 7.558778328e-04, 5.590206870e-06, 5.223714286e-02, 3.863275548e-04
2.415000000e+00, 5.161526979e-04, 4.485571760e-06, 3.783142857e-02, 3.287701263e-04
2.485000000e+00, 3.599165207e-04, 3.640165970e-06, 2.793142857e-02, 2.824961622e-04
2.555000000e+00, 2.454938567e-04, 2.923996668e-06, 2.014000000e-02, 2.398809228e-04
2.625000000e+00, 1.634863131e-04, 2.322520577e-06, 1.415714286e-02, 2.011193168e-04
2.695000000e+00, 1.091207946e-04, 1.848178136e-06, 9.960000000e-03, 1.686924505e-04
2.765000000e+00, 7.482026843e-05, 1.491639734e-06, 7.188571429e-03, 1.433135566e-04
2.835000000e+00, 5.094570941e-05, 1.200468469e-06, 5.145714286e-03, 1.212519724e-04
2.905000000e+00, 3.009275698e-05, 9.003998030e-07, 3.191428571e-03, 9.549014267e-05
2.975000000e+00, 2.263101454e-05, 7.624582527e-07, 2.517142857e-03, 8.480469760e-05
3.045000000e+00, 1.230926409e-05, 5.493893429e-07, 1.434285714e-03, 6.401530429e-05
3.115000000e+00, 7.872759621e-06, 4.294942487e-07, 9.600000000e-04, 5.237229366e-05
3.185000000e+00, 4.953110430e-06, 3.331822632e-07, 6.314285714e-04, 4.247448214e-05
3.255000000e+00, 2.789630744e-06, 2.446668015e-07, 3.714285714e-04, 3.257644072e-05
3.325000000e+00, 1.871389311e-06, 1.961749038e-07, 2.600000000e-04, 2.725540575e-05
3.395000000e+00, 1.183527625e-06, 1.527927593e-07, 1.714285714e-04, 2.213133341e-05
3.465000000e+00, 8.710812692e-07, 1.284339263e-07, 1.314285714e-04, 1.937808567e-05
