#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  5.2867440587238e-03,  1.8017175552647e-04,  2.2534669797348e-03,  1.1763001883770e-04,  3.0332770789891e-03,  1.3647358776603e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.9722222222222e-05,  2.7169260650224e-06,  3.3981481481481e-05,  1.7738188945063e-06,  4.5740740740741e-05,  2.0579732195271e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  4.3709715687109e-03,  6.1920226744807e-05,  2.0903121108244e-03,  4.2820241823260e-05,  2.2806594578865e-03,  4.4727411844705e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.6138888888889e-04,  6.5361451495234e-06,  2.2064814814815e-04,  4.5199982397996e-06,  2.4074074074074e-04,  4.7213143644378e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  4.4523181671886e-03,  3.7932272577414e-05,  2.2095158096152e-03,  2.6721714736489e-05,  2.2428023575734e-03,  2.6922244788073e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.2756481481481e-03,  1.0868098696321e-05,  6.3305555555556e-04,  7.6561253349219e-06,  6.4259259259259e-04,  7.7135798517254e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  4.7321313003268e-03,  2.8023353055061e-05,  2.3907095743471e-03,  1.9918430545363e-05,  2.3414217259797e-03,  1.9712037973233e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.6402777777778e-03,  1.5635541711404e-05,  1.3338888888889e-03,  1.1113425684850e-05,  1.3063888888889e-03,  1.0998269598277e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  4.8235084737531e-03,  2.2034803026721e-05,  2.3764730390208e-03,  1.5466572992703e-05,  2.4470354347323e-03,  1.5694510641870e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.4369444444444e-03,  2.0268897091367e-05,  2.1860185185185e-03,  1.4227055987978e-05,  2.2509259259259e-03,  1.4436726333049e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  4.5845978362751e-03,  1.7588244473679e-05,  2.3070422344555e-03,  1.2476697441470e-05,  2.2775556018196e-03,  1.2396707813766e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.2912037037037e-03,  2.4135427517532e-05,  3.1658333333333e-03,  1.7121119006928e-05,  3.1253703703704e-03,  1.7011353426599e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  4.6266927551700e-03,  1.4956364366270e-05,  2.3037492354992e-03,  1.0553786609758e-05,  2.3229435196708e-03,  1.0597661216151e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  8.8606481481481e-03,  2.8643155972899e-05,  4.4119444444444e-03,  2.0211713793877e-05,  4.4487037037037e-03,  2.0295738705507e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  4.6055410791349e-03,  1.2935688385775e-05,  2.2963759732221e-03,  9.1342041109965e-06,  2.3091651059127e-03,  9.1596042093820e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.1737037037037e-02,  3.2966083913843e-05,  5.8522222222222e-03,  2.3278153448750e-05,  5.8848148148148e-03,  2.3342884582480e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  4.6606945487271e-03,  1.1483863478075e-05,  2.3261028709059e-03,  8.1129193545515e-06,  2.3345916778211e-03,  8.1277093900804e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.5251111111111e-02,  3.7578450176870e-05,  7.6116666666667e-03,  2.6547767337712e-05,  7.6394444444444e-03,  2.6596164518182e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  4.7498018577148e-03,  1.0373986256243e-05,  2.3593011016401e-03,  7.3113842191363e-06,  2.3905007560747e-03,  7.3595687132389e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.9410462962963e-02,  4.2394163385580e-05,  9.6414814814815e-03,  2.9878583748294e-05,  9.7689814814815e-03,  3.0075493717633e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
