#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 4.448207274995e-02, 2.526411963017e-03, 2.037565913062e-02, 1.709887330543e-03, 2.410641361933e-02, 1.859850188517e-03, 5.636363636364e-04, 3.201239429393e-05, 2.581818181818e-04, 2.166613688693e-05, 3.054545454545e-04, 2.356632981239e-05
 8.250000000000e-02, 5.091864917552e-02, 1.021647503162e-03, 2.492635966080e-02, 7.148123867881e-04, 2.599228951472e-02, 7.299362111930e-04, 4.516363636364e-03, 9.061771486820e-05, 2.210909090909e-03, 6.340216645150e-05, 2.305454545455e-03, 6.474361387187e-05
 1.375000000000e-01, 4.574327922690e-02, 5.877579445868e-04, 2.240718333601e-02, 4.113660953371e-04, 2.333609589089e-02, 4.198063089473e-04, 1.101272727273e-02, 1.415031465935e-04, 5.394545454545e-03, 9.903668241016e-05, 5.618181818182e-03, 1.010686698886e-04
 1.925000000000e-01, 4.792584612414e-02, 4.311175411118e-04, 2.402885115595e-02, 3.052652033814e-04, 2.389699496820e-02, 3.044264933589e-04, 2.246909090909e-02, 2.021209849619e-04, 1.126545454545e-02, 1.431175902120e-04, 1.120363636364e-02, 1.427243775039e-04
 2.475000000000e-01, 4.696610600347e-02, 3.323831662767e-04, 2.325723179687e-02, 2.338975939156e-04, 2.370887420660e-02, 2.361577540218e-04, 3.630181818182e-02, 2.569110853683e-04, 1.797636363636e-02, 1.807879905322e-04, 1.832545454545e-02, 1.825349508025e-04
 3.025000000000e-01, 4.697502407989e-02, 2.721601092769e-04, 2.378158884136e-02, 1.936472786281e-04, 2.319343523853e-02, 1.912376964972e-04, 5.416545454545e-02, 3.138194459050e-04, 2.742181818182e-02, 2.232887172243e-04, 2.674363636364e-02, 2.205103022274e-04
 3.575000000000e-01, 4.618136249890e-02, 2.284247569890e-04, 2.293250268239e-02, 1.609665096780e-04, 2.324885981650e-02, 1.620729846938e-04, 7.431636363636e-02, 3.675876237811e-04, 3.690363636364e-02, 2.590318912048e-04, 3.741272727273e-02, 2.608124623094e-04
 4.125000000000e-01, 4.660046884675e-02, 1.989131302662e-04, 2.356216836961e-02, 1.414412013147e-04, 2.303830047714e-02, 1.398600012976e-04, 9.979090909091e-02, 4.259554161282e-04, 5.045636363636e-02, 3.028842072067e-04, 4.933454545455e-02, 2.994982029224e-04
 4.675000000000e-01, 4.560222484209e-02, 1.736500089206e-04, 2.277863002959e-02, 1.227285475734e-04, 2.282359481251e-02, 1.228496203032e-04, 1.253890909091e-01, 4.774726853855e-04, 6.263272727273e-02, 3.374576802362e-04, 6.275636363636e-02, 3.377905850358e-04
 5.225000000000e-01, 4.553839622497e-02, 1.552801283783e-04, 2.279699609867e-02, 1.098666362635e-04, 2.274140012630e-02, 1.097325863422e-04, 1.563727272727e-01, 5.332110741412e-04, 7.828181818182e-02, 3.772672507817e-04, 7.809090909091e-02, 3.768069413830e-04
 5.775000000000e-01, 4.384005004512e-02, 1.378583844849e-04, 2.193237994970e-02, 9.750806645653e-05, 2.190767009542e-02, 9.745312282675e-05, 1.838709090909e-01, 5.781961118874e-04, 9.198727272727e-02, 4.089615957237e-04, 9.188363636364e-02, 4.087311549476e-04
 6.325000000000e-01, 4.364715288278e-02, 1.256013674326e-04, 2.179538434198e-02, 8.875619458824e-05, 2.185176854080e-02, 8.887092563460e-05, 2.195636363636e-01, 6.318279920756e-04, 1.096400000000e-01, 4.464811917040e-04, 1.099236363636e-01, 4.470583373843e-04
 6.875000000000e-01, 4.330538899043e-02, 1.151055360605e-04, 2.175579965043e-02, 8.158545973228e-05, 2.154958934000e-02, 8.119788908623e-05, 2.573527272727e-01, 6.840424325923e-04, 1.292890909091e-01, 4.848412878254e-04, 1.280636363636e-01, 4.825380557082e-04
 7.425000000000e-01, 4.223685212916e-02, 1.052600978827e-04, 2.114898666773e-02, 7.448396367893e-05, 2.108786546144e-02, 7.437625535716e-05, 2.927472727273e-01, 7.295668362769e-04, 1.465854545455e-01, 5.162547900644e-04, 1.461618181818e-01, 5.155082543768e-04
 7.975000000000e-01, 4.140123270284e-02, 9.702946071551e-05, 2.072403874032e-02, 6.864899429390e-05, 2.067719396252e-02, 6.857136304010e-05, 3.310218181818e-01, 7.757949801589e-04, 1.656981818182e-01, 5.488801522078e-04, 1.653236363636e-01, 5.482594547767e-04
 8.525000000000e-01, 4.028621780034e-02, 8.954106940141e-05, 2.007335378184e-02, 6.320537293686e-05, 2.021286401850e-02, 6.342463197734e-05, 3.680490909091e-01, 8.180343301410e-04, 1.833872727273e-01, 5.774351954624e-04, 1.846618181818e-01, 5.794383145172e-04
 9.075000000000e-01, 3.951610517778e-02, 8.330819006539e-05, 1.976376059759e-02, 5.891629460068e-05, 1.975234458018e-02, 5.889927641744e-05, 4.090818181818e-01, 8.624297791513e-04, 2.046000000000e-01, 6.099180272791e-04, 2.044818181818e-01, 6.097418502669e-04
 9.625000000000e-01, 3.810119287676e-02, 7.712997521938e-05, 1.905036223181e-02, 5.453879325942e-05, 1.905083064495e-02, 5.453946375927e-05, 4.436781818182e-01, 8.981578944182e-04, 2.218363636364e-01, 6.350896338118e-04, 2.218418181818e-01, 6.350974416029e-04
 1.017500000000e+00, 3.755386801505e-02, 7.243588608998e-05, 1.870574760156e-02, 5.112272256718e-05, 1.884812041348e-02, 5.131690589815e-05, 4.886963636364e-01, 9.426233834227e-04, 2.434218181818e-01, 6.652707147973e-04, 2.452745454545e-01, 6.677976632246e-04
 1.072500000000e+00, 3.660468009782e-02, 6.784801508644e-05, 1.825574648935e-02, 4.791468496174e-05, 1.834893360848e-02, 4.803682042128e-05, 5.292200000000e-01, 9.809272051575e-04, 2.639363636364e-01, 6.927368169230e-04, 2.652836363636e-01, 6.945026164800e-04
 1.127500000000e+00, 3.527523612209e-02, 6.335619437773e-05, 1.762134593599e-02, 4.477892428656e-05, 1.765389018609e-02, 4.482025552992e-05, 5.636363636364e-01, 1.012320793242e-03, 2.815581818182e-01, 7.154886211130e-04, 2.820781818182e-01, 7.161490218436e-04
 1.182500000000e+00, 3.431669268062e-02, 5.958351821088e-05, 1.714438006401e-02, 4.211475935420e-05, 1.717231261661e-02, 4.214905321505e-05, 6.031090909091e-01, 1.047168555425e-03, 3.013090909091e-01, 7.401585713506e-04, 3.018000000000e-01, 7.407612791765e-04
 1.237500000000e+00, 3.315302565848e-02, 5.596214585425e-05, 1.655601417820e-02, 3.954673821222e-05, 1.659701148028e-02, 3.959567230627e-05, 6.381090909091e-01, 1.077125037824e-03, 3.186600000000e-01, 7.611713461382e-04, 3.194490909091e-01, 7.621131995482e-04
