#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 7.533254256040e-02, 3.287781700729e-03, 4.118178993302e-02, 2.430884198469e-03, 3.415075262738e-02, 2.213664501518e-03, 9.545454545455e-04, 4.165977904505e-05, 5.218181818182e-04, 3.080195335654e-05, 4.327272727273e-04, 2.804954294644e-05
 8.250000000000e-02, 8.859516978124e-02, 1.347620669512e-03, 4.698290817645e-02, 9.813695733031e-04, 4.161226160479e-02, 9.235774084994e-04, 7.858181818182e-03, 1.195307630101e-04, 4.167272727273e-03, 8.704515784426e-05, 3.690909090909e-03, 8.191912964414e-05
 1.375000000000e-01, 9.324620581386e-02, 8.391709578794e-04, 4.458780263425e-02, 5.802870726447e-04, 4.865840317962e-02, 6.061970058237e-04, 2.244909090909e-02, 2.020310098119e-04, 1.073454545455e-02, 1.397045288167e-04, 1.171454545455e-02, 1.459423638075e-04
 1.925000000000e-01, 8.799461470762e-02, 5.841694566275e-04, 4.426489785248e-02, 4.143244211255e-04, 4.372971685514e-02, 4.118121272079e-04, 4.125454545455e-02, 2.738763671126e-04, 2.075272727273e-02, 1.942478607474e-04, 2.050181818182e-02, 1.930700211267e-04
 2.475000000000e-01, 8.910763605716e-02, 4.578299554362e-04, 4.413863633422e-02, 3.222227496573e-04, 4.496899972294e-02, 3.252395543257e-04, 6.887454545455e-02, 3.538734890904e-04, 3.411636363636e-02, 2.490577283806e-04, 3.475818181818e-02, 2.513895268600e-04
 3.025000000000e-01, 8.867716438539e-02, 3.739356431334e-04, 4.547704573489e-02, 2.677855184667e-04, 4.320011865049e-02, 2.609957495921e-04, 1.022509090909e-01, 4.311736817127e-04, 5.243818181818e-02, 3.087752398758e-04, 4.981272727273e-02, 3.009461663509e-04
 3.575000000000e-01, 8.884664142152e-02, 3.168329260914e-04, 4.452161739172e-02, 2.242824374061e-04, 4.432502402980e-02, 2.237867094508e-04, 1.429745454545e-01, 5.098565670934e-04, 7.164545454545e-02, 3.609216851478e-04, 7.132909090909e-02, 3.601239456053e-04
 4.125000000000e-01, 8.946254169582e-02, 2.756061631558e-04, 4.505688403553e-02, 1.955910084719e-04, 4.440565766029e-02, 1.941723836554e-04, 1.915763636364e-01, 5.901869713549e-04, 9.648545454545e-02, 4.188413771030e-04, 9.509090909091e-02, 4.158035136738e-04
 4.675000000000e-01, 8.623121244393e-02, 2.387888480384e-04, 4.321115638567e-02, 1.690362068152e-04, 4.302005605826e-02, 1.686620133077e-04, 2.371036363636e-01, 6.565801707797e-04, 1.188145454545e-01, 4.647864523424e-04, 1.182890909091e-01, 4.637575599170e-04
 5.225000000000e-01, 8.610863046192e-02, 2.135257994877e-04, 4.276283349011e-02, 1.504735796822e-04, 4.334579697181e-02, 1.514957717710e-04, 2.956854545455e-01, 7.332188741129e-04, 1.468418181818e-01, 5.167060324468e-04, 1.488436363636e-01, 5.202161025847e-04
 5.775000000000e-01, 8.634186640367e-02, 1.934676606695e-04, 4.305843833897e-02, 1.366239387524e-04, 4.328342806470e-02, 1.369804186178e-04, 3.621290909091e-01, 8.114286961438e-04, 1.805927272727e-01, 5.730186848813e-04, 1.815363636364e-01, 5.745138081043e-04
 6.325000000000e-01, 8.396583084922e-02, 1.742078426514e-04, 4.126961916580e-02, 1.221326100519e-04, 4.269621168342e-02, 1.242255931890e-04, 4.223836363636e-01, 8.763391169712e-04, 2.076036363636e-01, 6.143786755941e-04, 2.147800000000e-01, 6.249072658476e-04
 6.875000000000e-01, 8.335332816610e-02, 1.596933061914e-04, 4.139717874391e-02, 1.125409591097e-04, 4.195614942219e-02, 1.132982107758e-04, 4.953472727273e-01, 9.490160193372e-04, 2.460127272727e-01, 6.688018150159e-04, 2.493345454545e-01, 6.733019658297e-04
 7.425000000000e-01, 8.244857244474e-02, 1.470650815726e-04, 4.134180682503e-02, 1.041388373252e-04, 4.110676561972e-02, 1.038423843067e-04, 5.714581818182e-01, 1.019320791524e-03, 2.865436363636e-01, 7.217952824396e-04, 2.849145454545e-01, 7.197405409458e-04
