#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 2.464691132604e-02, 6.738053359299e-04, 1.103400589260e-02, 4.508372586490e-04, 1.361290543344e-02, 5.007588211320e-04, 8.399844218739e-03, 5.562932731013e-04, 9.670873278153e-03, 4.220715126997e-04, 3.716666666667e-04, 1.016074508787e-05, 1.663888888889e-04, 6.798465694734e-06, 2.052777777778e-04, 7.551265121705e-06, 1.266666666667e-04, 8.388704928079e-06, 1.458333333333e-04, 6.364688465216e-06
 9.000000000000e-02, 2.178117499953e-02, 2.394114002649e-04, 1.076295828780e-02, 1.682945310160e-04, 1.101821671174e-02, 1.702785054166e-04, 8.252478530691e-03, 2.084065546660e-04, 7.865643599565e-03, 1.438703521646e-04, 2.299166666667e-03, 2.527167203426e-05, 1.136111111111e-03, 1.776475217258e-05, 1.163055555556e-03, 1.797417557649e-05, 8.711111111111e-04, 2.199887763691e-05, 8.302777777778e-04, 1.518659659204e-05
 1.500000000000e-01, 2.188962174177e-02, 1.456785206390e-04, 1.093899380425e-02, 1.029828916718e-04, 1.095062793752e-02, 1.030376406877e-04, 8.041125109675e-03, 1.248676106537e-04, 8.049850709625e-03, 8.834262652444e-05, 6.271666666667e-03, 4.173882640456e-05, 3.134166666667e-03, 2.950596298804e-05, 3.137500000000e-03, 2.952164930653e-05, 2.303888888889e-03, 3.577622494905e-05, 2.306388888889e-03, 2.531133303971e-05
 2.100000000000e-01, 2.198735894241e-02, 1.046258178131e-04, 1.084282878378e-02, 7.347229952618e-05, 1.114453015863e-02, 7.448746844539e-05, 7.662020064390e-03, 8.734518577007e-05, 7.929369302504e-03, 6.283066482808e-05, 1.226777777778e-02, 5.837564602968e-05, 6.049722222222e-03, 4.099363847064e-05, 6.218055555556e-03, 4.156004877669e-05, 4.275000000000e-03, 4.873397172404e-05, 4.424166666667e-03, 3.505617185583e-05
 2.700000000000e-01, 2.219544686789e-02, 8.186913912474e-05, 1.124992078390e-02, 5.828583321965e-05, 1.094552608400e-02, 5.749189148843e-05, 7.645501004100e-03, 6.795262681871e-05, 7.801624079347e-03, 4.853787815162e-05, 2.041666666667e-02, 7.530800950959e-05, 1.034833333333e-02, 5.361470914812e-05, 1.006833333333e-02, 5.288439523394e-05, 7.032777777778e-03, 6.250678975465e-05, 7.176388888889e-03, 4.464797148835e-05
 3.300000000000e-01, 2.185991847845e-02, 6.652069337674e-05, 1.093623442649e-02, 4.705073411676e-05, 1.092368405196e-02, 4.702372875896e-05, 7.682043765692e-03, 5.576810466257e-05, 7.837708894962e-03, 3.983153680455e-05, 2.999722222222e-02, 9.128286656539e-05, 1.500722222222e-02, 6.456526031471e-05, 1.499000000000e-02, 6.452820227535e-05, 1.054166666667e-02, 7.652765174420e-05, 1.075527777778e-02, 5.465873361590e-05
 3.900000000000e-01, 2.179779300878e-02, 5.622864218035e-05, 1.087909786619e-02, 3.972352461535e-05, 1.091869514260e-02, 3.979575094880e-05, 7.895957997992e-03, 4.785956496878e-05, 7.745111230699e-03, 3.351700187789e-05, 4.174527777778e-02, 1.076843094133e-04, 2.083472222222e-02, 7.607511314159e-05, 2.091055555556e-02, 7.621343486762e-05, 1.512166666667e-02, 9.165656509997e-05, 1.483277777778e-02, 6.418890908391e-05
 4.500000000000e-01, 2.131341662369e-02, 4.819881705536e-05, 1.066798963486e-02, 3.409974527302e-05, 1.064542698883e-02, 3.406366594850e-05, 7.744982492561e-03, 4.108989772647e-05, 7.700620188541e-03, 2.897161425099e-05, 5.431638888889e-02, 1.228327554135e-04, 2.718694444444e-02, 8.690183549469e-05, 2.712944444444e-02, 8.680988878073e-05, 1.973777777778e-02, 1.047159591407e-04, 1.962472222222e-02, 7.383299891238e-05
 5.100000000000e-01, 2.086226165096e-02, 4.208274123315e-05, 1.043138548969e-02, 2.975735493623e-05, 1.043087616127e-02, 2.975662845309e-05, 7.588144501507e-03, 3.589269940197e-05, 7.653508314754e-03, 2.548904751220e-05, 6.826722222222e-02, 1.377066348581e-04, 3.413444444444e-02, 9.737448394450e-05, 3.413277777778e-02, 9.737210668612e-05, 2.483055555556e-02, 1.174510667743e-04, 2.504444444444e-02, 8.340737451483e-05
 5.700000000000e-01, 2.068652643285e-02, 3.749836528479e-05, 1.031050018061e-02, 2.647332042447e-05, 1.037602625224e-02, 2.655730981735e-05, 7.649421157830e-03, 3.224763231237e-05, 7.652819812997e-03, 2.280758452830e-05, 8.453722222222e-02, 1.532402092416e-04, 4.213472222222e-02, 1.081854403613e-04, 4.240250000000e-02, 1.085286700472e-04, 3.126000000000e-02, 1.317826493385e-04, 3.127388888889e-02, 9.320510371232e-05
