#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 2.439339473384e-03, 5.916267238531e-04, 1.434905572579e-03, 4.537569836618e-04, 1.004433900805e-03, 3.796403299905e-04, 3.090909090909e-05, 7.496555682941e-06, 1.818181818182e-05, 5.749595745761e-06, 1.272727272727e-05, 4.810456929208e-06
 8.250000000000e-02, 5.883112847574e-03, 3.472691712099e-04, 2.869811145158e-03, 2.425433099598e-04, 3.013301702416e-03, 2.485329355771e-04, 5.218181818182e-04, 3.080195335654e-05, 2.545454545455e-04, 2.151301739309e-05, 2.672727272727e-04, 2.204428300542e-05
 1.375000000000e-01, 6.411762269051e-03, 2.200511114062e-04, 3.149240125081e-03, 1.542189524306e-04, 3.262522143969e-03, 1.569681698381e-04, 1.543636363636e-03, 5.297746285212e-05, 7.581818181818e-04, 3.712832337575e-05, 7.854545454545e-04, 3.779019943787e-05
 1.925000000000e-01, 6.507490677805e-03, 1.588611040202e-04, 3.277014077917e-03, 1.127327114069e-04, 3.230476599887e-03, 1.119293801884e-04, 3.050909090909e-03, 7.447890599369e-05, 1.536363636364e-03, 5.285251583181e-05, 1.514545454545e-03, 5.247588978059e-05
 2.475000000000e-01, 6.172446266307e-03, 1.204967691831e-04, 3.116803087979e-03, 8.562516597637e-05, 3.055643178328e-03, 8.478090784532e-05, 4.770909090909e-03, 9.313635254448e-05, 2.409090909091e-03, 6.618281717528e-05, 2.361818181818e-03, 6.553025923978e-05
 3.025000000000e-01, 6.132250298637e-03, 9.833336507958e-05, 3.175714091400e-03, 7.076388417852e-05, 2.956536207237e-03, 6.827827900469e-05, 7.070909090909e-03, 1.133851769285e-04, 3.661818181818e-03, 8.159565699024e-05, 3.409090909091e-03, 7.872958216222e-05
 3.575000000000e-01, 6.270650336861e-03, 8.417169887429e-05, 3.037028487474e-03, 5.857795869345e-05, 3.233621849387e-03, 6.044416966666e-05, 1.009090909091e-02, 1.354514947796e-04, 4.887272727273e-03, 9.426531924957e-05, 5.203636363636e-03, 9.726847909160e-05
 4.125000000000e-01, 6.507169413163e-03, 7.433003984972e-05, 3.324056400383e-03, 5.312543520171e-05, 3.183113012780e-03, 5.198694988832e-05, 1.393454545455e-02, 1.591714082054e-04, 7.118181818182e-03, 1.137635651706e-04, 6.816363636364e-03, 1.113255964716e-04
 4.675000000000e-01, 6.092728085596e-03, 6.347280517213e-05, 3.110504983139e-03, 4.535208363735e-05, 2.982223102457e-03, 4.440704342973e-05, 1.675272727273e-02, 1.745265141239e-04, 8.552727272727e-03, 1.247012959962e-04, 8.200000000000e-03, 1.221027882937e-04
 5.225000000000e-01, 6.286580761340e-03, 5.769448024311e-05, 3.139319239786e-03, 4.077037973749e-05, 3.147261521554e-03, 4.082192041763e-05, 2.158727272727e-02, 1.981150846777e-04, 1.078000000000e-02, 1.400000000000e-04, 1.080727272727e-02, 1.401769837629e-04
 5.775000000000e-01, 6.106368548444e-03, 5.145044915785e-05, 3.084830227937e-03, 3.656901799196e-05, 3.021538320506e-03, 3.619192785205e-05, 2.561090909091e-02, 2.157899192645e-04, 1.293818181818e-02, 1.533752487925e-04, 1.267272727273e-02, 1.517936833799e-04
 6.325000000000e-01, 6.193587378266e-03, 4.731376867391e-05, 3.073300272957e-03, 3.332874073772e-05, 3.120287105309e-03, 3.358255122777e-05, 3.115636363636e-02, 2.380082643193e-04, 1.546000000000e-02, 1.676576598581e-04, 1.569636363636e-02, 1.689344339536e-04
 6.875000000000e-01, 6.138275160481e-03, 4.333595943718e-05, 3.105698607090e-03, 3.082512833551e-05, 3.032576553391e-03, 3.046008607079e-05, 3.647818181818e-02, 2.575343995317e-04, 1.845636363636e-02, 1.831857658045e-04, 1.802181818182e-02, 1.810164140313e-04
 7.425000000000e-01, 6.062541624840e-03, 3.987910148420e-05, 3.045305080817e-03, 2.826398549051e-05, 3.017236544023e-03, 2.813342957017e-05, 4.202000000000e-02, 2.764054992217e-04, 2.110727272727e-02, 1.959001263505e-04, 2.091272727273e-02, 1.949952319824e-04
 7.975000000000e-01, 5.893800733772e-03, 3.660957656306e-05, 2.986013482335e-03, 2.605810703505e-05, 2.907787251437e-03, 2.571451251486e-05, 4.712363636364e-02, 2.927103326550e-04, 2.387454545455e-02, 2.083465009613e-04, 2.324909090909e-02, 2.055993053981e-04
 8.525000000000e-01, 6.098846223535e-03, 3.483917564812e-05, 3.062458661699e-03, 2.468761558575e-05, 3.036387561836e-03, 2.458230657467e-05, 5.571818181818e-02, 3.182856973286e-04, 2.797818181818e-02, 2.255425048358e-04, 2.774000000000e-02, 2.245804168586e-04
 9.075000000000e-01, 6.000434380314e-03, 3.246324864947e-05, 3.057033830638e-03, 2.317131895096e-05, 2.943400549676e-03, 2.273658925499e-05, 6.211818181818e-02, 3.360686667339e-04, 3.164727272727e-02, 2.398760010250e-04, 3.047090909091e-02, 2.353755571264e-04
 9.625000000000e-01, 5.925426167506e-03, 3.041681252149e-05, 2.950065929087e-03, 2.146197903717e-05, 2.975360238419e-03, 2.155379177257e-05, 6.900000000000e-02, 3.541956316141e-04, 3.435272727273e-02, 2.499189951409e-04, 3.464727272727e-02, 2.509881298435e-04
 1.017500000000e+00, 5.924189988600e-03, 2.877007064153e-05, 2.962584007884e-03, 2.034519123628e-05, 2.961605980717e-03, 2.034183271679e-05, 7.709272727273e-02, 3.743909654911e-04, 3.855272727273e-02, 2.647562421712e-04, 3.854000000000e-02, 2.647125370524e-04
 1.072500000000e+00, 5.828030582825e-03, 2.707258649569e-05, 2.928791926362e-03, 1.919168462221e-05, 2.899238656463e-03, 1.909461130603e-05, 8.426000000000e-02, 3.914077158156e-04, 4.234363636364e-02, 2.774678895874e-04, 4.191636363636e-02, 2.760644313343e-04
 1.127500000000e+00, 5.805734910274e-03, 2.570293505408e-05, 2.895414139118e-03, 1.815137224250e-05, 2.910320771156e-03, 1.819803714988e-05, 9.276545454545e-02, 4.106877923800e-04, 4.626363636364e-02, 2.900270719766e-04, 4.650181818182e-02, 2.907726952975e-04
 1.182500000000e+00, 5.754105836110e-03, 2.439845653492e-05, 2.879639265518e-03, 1.726006687042e-05, 2.874466570592e-03, 1.724455777674e-05, 1.011272727273e-01, 4.287980510626e-04, 5.060909090909e-02, 3.033422636654e-04, 5.051818181818e-02, 3.030696944094e-04
 1.237500000000e+00, 5.799228966834e-03, 2.340549886883e-05, 2.875195583449e-03, 1.648035150846e-05, 2.924033383385e-03, 1.661972898265e-05, 1.116200000000e-01, 4.504946775995e-04, 5.534000000000e-02, 3.172036913691e-04, 5.628000000000e-02, 3.198863434523e-04
 1.292500000000e+00, 5.660992582416e-03, 2.214097287186e-05, 2.825300495532e-03, 1.564165597514e-05, 2.835692086884e-03, 1.567039495572e-05, 1.188581818182e-01, 4.648717942874e-04, 5.932000000000e-02, 3.284121578970e-04, 5.953818181818e-02, 3.290155614396e-04
 1.347500000000e+00, 5.591431042954e-03, 2.110650336505e-05, 2.802806392991e-03, 1.494346650296e-05, 2.788624649963e-03, 1.490561280773e-05, 1.276000000000e-01, 4.816637831517e-04, 6.396181818182e-02, 3.410193761006e-04, 6.363818181818e-02, 3.401555307855e-04
 1.402500000000e+00, 5.561343914718e-03, 2.022427224437e-05, 2.800970980323e-03, 1.435282306368e-05, 2.760372934395e-03, 1.424842650670e-05, 1.374836363636e-01, 4.999702470486e-04, 6.924363636364e-02, 3.548204062074e-04, 6.824000000000e-02, 3.522395878841e-04
 1.457500000000e+00, 5.444673261610e-03, 1.925596574076e-05, 2.727546420853e-03, 1.362904635491e-05, 2.717126840757e-03, 1.360298908567e-05, 1.453618181818e-01, 5.140955308851e-04, 7.282000000000e-02, 3.638681079732e-04, 7.254181818182e-02, 3.631724313271e-04
 1.512500000000e+00, 5.430633809593e-03, 1.853188825111e-05, 2.697167151631e-03, 1.306015538600e-05, 2.733466657962e-03, 1.314774594541e-05, 1.561345454545e-01, 5.328048345647e-04, 7.754545454545e-02, 3.754886623284e-04, 7.858909090909e-02, 3.780069525794e-04
 1.567500000000e+00, 5.387873177038e-03, 1.781117532903e-05, 2.676154828859e-03, 1.255276835252e-05, 2.711718348179e-03, 1.263590017726e-05, 1.663745454545e-01, 5.499992486847e-04, 8.263818181818e-02, 3.876225479373e-04, 8.373636363636e-02, 3.901896127324e-04
 1.622500000000e+00, 5.290190740238e-03, 1.705076585847e-05, 2.652239672089e-03, 1.207298354371e-05, 2.637951068149e-03, 1.204041879312e-05, 1.750218181818e-01, 5.641112369057e-04, 8.774727272727e-02, 3.994252068508e-04, 8.727454545455e-02, 3.983478275773e-04
 1.677500000000e+00, 5.302210014734e-03, 1.651049924594e-05, 2.657223021095e-03, 1.168814918039e-05, 2.644986993639e-03, 1.166120723112e-05, 1.875127272727e-01, 5.838940241216e-04, 9.397272727273e-02, 4.133515502961e-04, 9.354000000000e-02, 4.123987479039e-04
